task,gene,n,mean,var,zero_frac,fano,nb_alpha_mom,aic_pois,bic_pois,aic_nb,bic_nb,aic_zinb,bic_zinb,pois_converged,nb_converged,zinb_converged,delta_aic,delta_bic,delta_aic_overdisp,mean_depth,zinb_preferred,zinb_preferred_bic,nb_beats_poisson,both_converged
LYMPH_IDC,EPHB3,19964,1.0512422360248448,3.489183949934709,0.5495391705069125,3.3191055594652177,2.2060620092992616,69090.84351339059,69098.74519932117,55863.93655936166,55879.73993122284,55865.9386655139,55889.64372330567,True,True,True,-2.0021061522420496,-9.903792082834116,13226.906954028927,20550.4140625,False,False,True,True
LYMPH_IDC,FABP4,19964,0.7316169104387898,3.0399240297616106,0.7012622720897616,4.155076224165466,4.312470336795792,60394.624740178675,60402.52642610927,43703.806665226395,43719.61003708757,43705.81098149277,43729.516039284536,True,True,True,-2.004316266371461,-9.906002196963527,16690.81807495228,20550.4140625,False,False,True,True
LYMPH_IDC,GTPBP3,19964,1.0144259667401323,3.766560402824166,0.5791424564215588,3.712996833990798,2.674415800602029,69968.66942456755,69976.57111049813,54212.04101529961,54227.84438716079,54214.04198075007,54237.74703854184,True,True,True,-2.0009654504610808,-9.902651381053147,15756.628409267934,20550.4140625,False,False,True,True
LYMPH_IDC,HAAO,19964,0.8840913644560209,2.980403116633333,0.6509216589861752,3.371148318440105,2.6820172821154826,65120.58958900625,65128.491274936845,49379.21309402794,49395.016465889115,49380.658623037336,49404.363680829105,True,True,True,-1.4455290093974327,-9.347214939989499,15741.376494978314,20550.4140625,False,False,True,True
LYMPH_IDC,HAUS8,19964,1.5149769585253456,11.820594193728446,0.6002304147465438,7.802491072362199,4.490161407460372,108813.56258705282,108821.4642729834,60209.849132909614,60225.65250477079,60211.85692282532,60235.56198061709,True,True,True,-2.007789915704052,-9.909475846296118,48603.7134541432,20550.4140625,False,False,True,True
LYMPH_IDC,IFI44L,19964,1.8249849729513123,10.487927540724934,0.46503706672009615,5.7468569309719655,2.601038913375537,105854.30929284124,105862.21097877182,70869.26938113557,70885.07275299676,70871.27060991779,70894.97566770956,True,True,True,-2.0012287822173676,-9.902914712802158,34985.039911705666,20550.4140625,False,False,True,True
LYMPH_IDC,IFIT2,19964,0.41479663394109395,1.4450768458815713,0.7572129833700662,3.483820088296062,5.988043019290252,39454.386514294325,39462.28820022492,33063.97502769191,33079.778399553084,33065.97733269393,33089.6823904857,True,True,True,-2.0023050020245137,-9.90399093261658,6390.411486602417,20550.4140625,False,False,True,True
LYMPH_IDC,IGHV3-11,19964,4.342766980565017,138.66370012282692,0.4881787216990583,31.929804372047162,7.122142290955485,284844.609316872,284852.51100280264,87111.73266318828,87127.53603504946,87113.74668235914,87137.45174015091,True,True,True,-2.014019170863321,-9.915705101448111,197732.87665368375,20550.4140625,False,False,True,True
LYMPH_IDC,IGHV6-1,19964,1.4895311560809457,63.180925312409,0.6840813464235624,42.41665241742386,27.80516019979991,145881.1303984637,145889.03208439428,52461.358872306904,52477.16224416808,52463.35954662963,52487.0646044214,True,True,True,-2.0006743227277184,-9.902360253319785,93419.77152615678,20550.4140625,False,False,True,True
LYMPH_IDC,IGLV9-49,19964,6.574634341815267,821.5116863613032,0.5550991785213384,124.95169216277395,18.85301687037255,564052.3458391635,564060.2475250941,85960.57725016201,85976.38062202319,85962.60128087085,85986.30633866262,True,True,True,-2.0240307088388363,-9.925716639423626,478091.7685890015,20550.4140625,False,False,True,True
LYMPH_IDC,MAPK8IP2,19964,0.3687136846323382,0.7641586218214377,0.778250851532759,2.0724986721971446,2.908757436726504,35052.62405638605,35060.52574231664,30996.337072891718,31012.1404447529,30998.339938873112,31022.04499666488,True,True,True,-2.0028659813942795,-9.904551911982708,4056.2869834943303,20550.4140625,False,False,True,True
LYMPH_IDC,MX1,19964,1.681927469445001,9.98288030010398,0.4557202965337608,5.935380972996482,2.9343601687087304,98085.7416903878,98093.64337631839,69238.02720322517,69253.83057508635,69240.0302564771,69263.73531426887,True,True,True,-2.003053251930396,-9.904739182515186,28847.714487162637,20550.4140625,False,False,True,True
LYMPH_IDC,MX2,19964,0.966990583049489,4.197227210050073,0.6016830294530154,4.340504740815315,3.4545369927809872,69436.59738849175,69444.49907442233,52542.87354850665,52558.67692036783,52544.87847235906,52568.58353015083,True,True,True,-2.0049238524079556,-9.906609783000022,16893.723839985098,20550.4140625,False,False,True,True
LYMPH_IDC,MYH11,19964,0.4858745742336205,1.4308979927833432,0.7132839110398718,2.9449945905079034,4.003079588133998,42324.44406107441,42332.345747005005,36881.779585598495,36897.58295745967,36883.78016521965,36907.48522301142,True,True,True,-2.000579621155339,-9.902265551747405,5442.664475475918,20550.4140625,False,False,True,True
LYMPH_IDC,NARS2,19964,0.8754257663794831,3.1424727686713307,0.6155079142456421,3.5896507612149935,2.958161457738521,64016.70557187015,64024.607257800744,50141.707355540544,50157.51072740172,50143.712238562235,50167.417296354004,True,True,True,-2.0048830216910574,-9.906568952283124,13874.998216329608,20550.4140625,False,False,True,True
LYMPH_IDC,NUDT1,19964,0.4818172710879583,0.9999699278367443,0.7162392306151072,2.0754132071247287,2.231993894067791,41101.00780298862,41108.90948891921,36779.50266198904,36795.30603385022,36781.50553625741,36805.21059404918,True,True,True,-2.00287426837167,-9.904560198963736,4321.505140999579,20550.4140625,False,False,True,True
LYMPH_IDC,OASL,19964,0.3213283911039872,0.7531772965520174,0.794179523141655,2.3439487994332775,4.182477604346991,32287.803755433462,32295.70544136405,28527.881353232115,28543.684725093295,28529.886287503676,28553.591345295445,True,True,True,-2.004934271561069,-9.906620202149497,3759.9224022013477,20550.4140625,False,False,True,True
LYMPH_IDC,PARD6B,19964,2.593167701863354,23.235771581151837,0.5124223602484472,8.960381376204662,3.06975186004539,155677.1004673626,155685.00215329317,75883.25020595439,75899.05357781558,75885.29145625379,75908.99651404556,True,True,True,-2.041250299400417,-9.942936229985207,79793.8502614082,20550.4140625,False,False,True,True
LYMPH_IDC,PATZ1,19964,0.9612803045481867,3.442722520433589,0.5838509316770186,3.5813929653450143,2.685369660786195,67109.94374738267,67117.84543331325,52958.188555648696,52973.99192750987,52960.19013270407,52983.89519049584,True,True,True,-2.0015770553727634,-9.90326298596483,14151.755191733973,20550.4140625,False,False,True,True
LYMPH_IDC,PDZK1IP1,19964,1.6889400921658986,9.98418664390874,0.550140252454418,5.911510236639009,2.908042895909045,106173.24771260764,106181.14939853823,65979.10118580442,65994.9045576656,65981.1048446236,66004.80990241536,True,True,True,-2.003658819172415,-9.905344749757205,40194.14652680322,20550.4140625,False,False,True,True
LYMPH_IDC,POLD3,19964,1.043778801843318,4.145656330571003,0.585203366058906,3.9717767052269655,2.847132649157843,72510.79387973153,72518.69556566211,54573.03002530934,54588.833397170514,54575.03038793969,54598.73544573146,True,True,True,-2.0003626303514466,-9.902048560943513,17937.76385442219,20550.4140625,False,False,True,True
LYMPH_IDC,PTRH2,19964,1.8565417751953517,12.964040256682836,0.47921258264876776,6.982897142359597,3.2226030258489913,114149.10625968485,114157.00794561543,70182.13632994445,70197.93970180563,70184.14174771107,70207.84680550284,True,True,True,-2.005417766617029,-9.90710369720182,43966.9699297404,20550.4140625,False,False,True,True
LYMPH_IDC,QSOX1,19964,2.7069224604287716,27.04313997475173,0.40232418353035465,9.9903637322763,3.3212490803494394,152957.20650974332,152965.1081956739,81995.64673938011,82011.4501112413,81997.64886279471,82021.35392058648,True,True,True,-2.0021234145970084,-9.903809345181799,70961.55977036321,20550.4140625,False,False,True,True
LYMPH_IDC,RAB38,19964,1.715738328992186,9.767260182188581,0.5479863754758565,5.692744643599475,2.7351167507902936,107057.5840895187,107065.48577544928,66317.38275941309,66333.18613127427,66319.38840571247,66343.09346350424,True,True,True,-2.005646299381624,-9.907332229966414,40740.201330105614,20550.4140625,False,False,True,True
LYMPH_IDC,RSAD2,19964,0.46168102584652376,1.6099627302896655,0.7589160488879984,3.4871754309973833,5.387216046916758,43291.200072970576,43299.10175890117,34477.830387994225,34493.6337598554,34479.89864565412,34503.603703445886,True,True,True,-2.0682576598919695,-9.969943590484036,8813.369684976351,20550.4140625,False,False,True,True
LYMPH_IDC,RSF1,19964,2.657533560408736,29.86913574876093,0.42601683029453014,11.23941996208205,3.852978609424296,159383.34773118413,159391.2494171147,79939.23223854571,79955.03561040689,79941.24073573839,79964.94579353016,True,True,True,-2.0084971926844446,-9.910183123269235,79444.11549263842,20550.4140625,False,False,True,True
LYMPH_IDC,SCRN1,19964,0.9719995992787016,3.4560611018382406,0.5982768984171509,3.555619883385655,2.6292396470966874,68015.08963700771,68022.9913229383,52893.65977360158,52909.46314546276,52895.66546843915,52919.370526230916,True,True,True,-2.0056948375640786,-9.907380768156145,15121.429863406127,20550.4140625,False,False,True,True
LYMPH_IDC,SERPINI1,19964,0.8567922260068123,2.7742107385740358,0.6447104788619515,3.2379037231740457,2.611956149046866,62963.913969774716,62971.81565570531,49074.73638882873,49090.539760689906,49076.5991217933,49100.304179585066,True,True,True,-1.86273296456784,-9.764418895159906,13889.177580945987,20550.4140625,False,False,True,True
LYMPH_IDC,SHANK2,19964,0.8583951112001603,2.8102330801664506,0.6099979963935083,3.273822326687461,2.64892273618419,62040.72098385247,62048.622669783064,49985.7772658477,50001.580637708874,49987.79720782545,50011.50226561722,True,True,True,-2.019941977756389,-9.921627908348455,12054.943718004775,20550.4140625,False,False,True,True
LYMPH_IDC,SNCG,19964,1.7394810659186535,11.679108401735357,0.5509917852133841,6.714133675014965,3.284964571889273,112313.32180040903,112321.22348633962,66007.58684440542,66023.3902162666,66009.59089247134,66033.29595026311,True,True,True,-2.0040480659226887,-9.905733996507479,46305.73495600361,20550.4140625,False,False,True,True
LYMPH_IDC,SPP1,19964,3.0802945301542777,97.47093562431311,0.45311560809457024,31.643381718900514,9.94819859559525,198934.0126241515,198941.9143100821,82868.01875557081,82883.822127432,82870.04751422083,82893.7525720126,True,True,True,-2.0287586500198813,-9.930444580604672,116065.9938685807,20550.4140625,False,False,True,True
LYMPH_IDC,TCF7,19964,0.45892606692045684,0.9605429732442406,0.7287617711881387,2.0930233483789586,2.3816981147170413,39938.001633930595,39945.90331986119,35690.42889905516,35706.232270916335,35692.43329063937,35716.13834843114,True,True,True,-2.00439158421068,-9.906077514802746,4247.572734875437,20550.4140625,False,False,True,True
LYMPH_IDC,TMEM64,19964,0.7081246243237828,2.255184200066857,0.6729112402324183,3.18472783264729,3.085230703188124,56016.32750260815,56024.22918853874,44425.786310193325,44441.5896820545,44427.786774230655,44451.491832022424,True,True,True,-2.000464037329948,-9.902149967922014,11590.541192414821,20550.4140625,False,False,True,True
LYMPH_IDC,ZMAT5,19964,0.8150671208174715,2.598468557333973,0.6177118813864957,3.188042421252178,2.6844935409217356,59782.69436948056,59790.59605541115,48738.3747514244,48754.17812328558,48740.375079597055,48764.080137388824,True,True,True,-2.0003281726530986,-9.902014103245165,11044.319618056157,20550.4140625,False,False,True,True
PAAD,ACE2,7571,3.2492405230484747,155.75042049313177,0.4769515255580505,47.93440786802848,14.444731787351364,99981.10291952737,99988.03499996547,29907.18320852545,29921.04736940166,29909.184245672972,29929.980486987282,True,True,True,-2.0010371475218562,-8.933117585624132,70073.91971100192,7510.29150390625,False,False,True,True
PAAD,ACTA2,7571,70.07396645093118,6162.104964172718,0.03566239598467838,87.93715093161866,1.2406483510890711,608203.833493666,608210.7655741042,79208.56373213656,79222.42789301278,79206.93470285748,79227.7309441718,True,True,True,1.6290292790799867,-5.303051159018651,528995.2697615295,7510.29150390625,True,False,True,True
PAAD,AIF1,7571,18.022982432967904,521.572523257155,0.09774138158763704,28.939301538855574,1.5502041153715265,207436.77371624752,207443.70579668562,58427.95712500755,58441.82128588376,58429.95723526221,58450.75347657652,True,True,True,-2.0001102546593756,-8.932190692765289,149008.81659123997,7510.29150390625,False,False,True,True
PAAD,ANPEP,7571,59.51684057588165,12746.47722626507,0.14621582353718135,214.1658915851524,3.5816063070984794,1011063.6374728676,1011070.5695533057,69308.0532047415,69321.91736561772,69310.05351967656,69330.84976099087,True,True,True,-2.0003149350523017,-8.93239537315094,941755.5842681262,7510.29150390625,False,False,True,True
PAAD,BANK1,7571,3.50799101835953,311.36568910744904,0.3591335358605204,88.75897557259296,25.016875788248857,108645.27570461872,108652.20778505682,108736.3132689884,108750.1774298646,33227.79812634381,33248.59436765812,True,False,True,75508.51514264458,75501.58306220648,-91.03756436967524,7510.29150390625,True,True,False,False
PAAD,CCL19,7571,1.3860784572711662,23.06743628393611,0.6291110817593448,16.64222985569662,11.285241303361834,44668.03496008461,44674.967040522715,21147.323731880235,21161.187892756443,21149.329858255245,21170.126099569556,True,True,True,-2.0061263750103535,-8.938206813112629,23520.711228204374,7510.29150390625,False,False,True,True
PAAD,CCL5,7571,6.292695812970545,137.6313587950406,0.35451063267732136,21.87160525245062,3.3167986937220024,118220.46532897573,118227.39740941382,40442.80071394488,40456.66487482109,40444.81629416424,40465.61253547855,True,True,True,-2.015580219354888,-8.947660657460801,77777.66461503084,7510.29150390625,False,False,True,True
PAAD,CCR7,7571,1.6635847312112007,15.240706778123501,0.4782723550389645,9.16136490807249,4.905890727988633,40806.83459092061,40813.76667135872,25694.704626551196,25708.568787427404,25696.70494406917,25717.50118538348,True,True,True,-2.000317517973599,-8.932397956075874,15112.129964369415,7510.29150390625,False,False,True,True
PAAD,CD14,7571,8.43072249372606,121.38684464305938,0.14555540879672435,14.3981544563224,1.5892059626316704,106485.60495945996,106492.53703989806,47900.91332797234,47914.777488848544,47902.91501822723,47923.71125954154,True,True,True,-2.001690254888672,-8.933770692994585,58584.69163148762,7510.29150390625,False,False,True,True
PAAD,CD19,7571,1.7812706379606393,73.88081693216154,0.5577862897899881,41.47646930100808,22.723368610257463,62219.63176313331,62226.56384357141,23741.2782523481,23755.14241322431,23743.28990234818,23764.08614366249,True,True,True,-2.011650000080408,-8.943730438182683,38478.35351078521,7510.29150390625,False,False,True,True
PAAD,CD1A,7571,0.8422929599788668,4.610528110200101,0.6580372473913618,5.473782079712241,5.311432354634056,26183.838490011578,26190.77057044968,17894.595508836876,17908.459669713084,17896.595970220238,17917.39221153455,True,True,True,-2.0004613833625626,-8.932541821464838,8289.242981174702,7510.29150390625,False,False,True,True
PAAD,CD1C,7571,2.4506670188878616,22.547731060971547,0.46598864086646413,9.20065063396656,3.346293303317928,54548.10615763731,54555.038238075416,29339.726225528335,29353.590386404543,29341.733535016137,29362.529776330448,True,True,True,-2.0073094878025586,-8.939389925904834,25208.379932108975,7510.29150390625,False,False,True,True
PAAD,CD2,7571,5.519746400739664,97.85571967147813,0.302073702285035,17.728299919424764,3.0306283486471624,95241.12759676215,95248.05967720025,40468.24028289797,40482.10444377417,40470.243835602974,40491.040076917285,True,True,True,-2.003552705005859,-8.935633143111772,54772.88731386418,7510.29150390625,False,False,True,True
PAAD,CD27,7571,1.757495707304187,18.008290900741144,0.4801215163122441,10.2465632353458,5.261215260394036,44149.30944906783,44156.24152950593,25978.94781149767,25992.81197237388,25980.950211370226,26001.746452684536,True,True,True,-2.002399872555543,-8.934480310657818,18170.361637570157,7510.29150390625,False,False,True,True
PAAD,CD3E,7571,5.336019019944525,95.02657432143477,0.27803460573239996,17.808514918378737,3.1500103083503403,91987.104870632,91994.0369510701,40400.850862145846,40414.71502302205,40402.85263048732,40423.64887180163,True,True,True,-2.0017683414771454,-8.933848779583059,51586.254008486154,7510.29150390625,False,False,True,True
PAAD,CD79A,7571,3.368907674019284,191.6732682782648,0.4464403645489367,56.89478217418422,16.591366574168777,102777.77910960943,102784.71119004753,102799.51497023884,102813.37913111506,30943.35778846392,30964.15402977823,True,False,True,71856.15718177492,71849.22510133682,-21.735860629414674,7510.29150390625,True,True,False,False
PAAD,CD8A,7571,5.683529256373002,87.08979340796165,0.3407740060758156,15.323189074870502,2.5201223445467016,98265.16505325204,98272.09713369014,40088.9798480341,40102.8440089103,40090.98331335899,40111.7795546733,True,True,True,-2.0034653248949326,-8.935545763000846,58176.185205217946,7510.29150390625,False,False,True,True
PAAD,CDK1,7571,4.953903051116101,74.91584044449664,0.28463875313697,15.122589132546366,2.8508004671921436,86886.61307276567,86893.54515320377,39371.72214060167,39385.58630147787,39373.72225728503,39394.51849859934,True,True,True,-2.0001166833608295,-8.932197121466743,47514.890932164,7510.29150390625,False,False,True,True
PAAD,CPA3,7571,4.285563333773609,239.4798694943702,0.36547351736890765,55.880604448680174,12.805925423194157,87279.35769299461,87286.28977343271,36577.48768618586,36591.35184706206,36579.503817996025,36600.300059310335,True,True,True,-2.0161318101672805,-8.948212248273194,50701.87000680876,7510.29150390625,False,False,True,True
PAAD,CXCL10,7571,1.963809272222956,169.6208829247806,0.5539558842953375,86.37339955767513,43.47336615894259,70037.1576701419,70044.08975058,24775.870439361293,24789.7346002375,24777.8712033031,24798.66744461741,True,True,True,-2.000763941807236,-8.932844379909511,45261.2872307806,7510.29150390625,False,False,True,True
PAAD,CXCL2,7571,33.0322282393343,5318.981523951069,0.28490291903315285,161.02400011929265,4.844480940245454,730855.5942659574,730862.5263463955,54858.104259448985,54871.96842032519,54860.11733359116,54880.91357490547,True,True,True,-2.013074142174446,-8.94515458028036,675997.4900065084,7510.29150390625,False,False,True,True
PAAD,CXCL6,7571,36.385153876634526,5953.3102894710355,0.22348434817065116,163.61921429976627,4.469383717632029,744656.5671366528,744663.4992170909,59624.389417660874,59638.25357853708,59626.39965223229,59647.1958935466,True,True,True,-2.0102345714185503,-8.942315009524464,685032.1777189919,7510.29150390625,False,False,True,True
PAAD,CXCL9,7571,2.174085325584467,92.14908263419811,0.5680887597411174,42.38521899292308,19.03569216254074,71544.88605777765,71551.81813821575,71546.87202388937,71560.73618476558,25193.66839727963,25214.46463859394,True,True,True,46353.20362660974,46346.27154617164,-1.9859661117225187,7510.29150390625,True,True,False,True
PAAD,CXCR4,7571,22.770439836217143,1458.6970970192,0.1511028926165632,64.06099783365158,2.7694237918650555,334465.8277966015,334472.75987703964,59822.84678630784,59836.710947184045,59824.84685972278,59845.64310103709,True,True,True,-2.000073414936196,-8.93215385304211,274642.9810102937,7510.29150390625,False,False,True,True
PAAD,DERL3,7571,2.5062739400343417,23.525555084260024,0.3586052040681548,9.386665483158504,3.3462684781551006,51613.96923074125,51620.901311179354,30997.2449870111,31011.10914788731,30999.24521657003,31020.04145788434,True,True,True,-2.000229558929277,-8.932309997031552,20616.724243730147,7510.29150390625,False,False,True,True
PAAD,DMBT1,7571,40.82446176198653,46382.54632888793,0.415268788799366,1136.1459362111366,27.805533428198718,1770579.1189712358,1770586.051051674,,,43168.46096504898,43189.25720636329,True,False,True,,,,7510.29150390625,False,False,False,False
PAAD,EPCAM,7571,152.55369171839916,48495.32667428224,0.17382115968828424,317.8902203415725,2.077237310825124,1977687.9810220944,1977694.9131025325,82857.71520836091,82871.57936923712,82668.01796155958,82688.8142028739,True,True,True,189.6972468013264,182.76516636322776,1894830.2658137335,7510.29150390625,True,True,True,True
PAAD,ESR1,7571,1.0406815480121516,3.7856631549818047,0.5352001056663584,3.637676830355025,2.5345667321510215,26189.354833007485,26196.286913445587,21153.804520690912,21167.66868156712,21155.806535587002,21176.602776901313,True,True,True,-2.002014896090259,-8.934095334192534,5035.550312316573,7510.29150390625,False,False,True,True
PAAD,FCGR3A,7571,9.837009642055211,133.99007528379076,0.13419627526086383,13.621016971555667,1.2830135814443304,109549.49639940614,109556.42847984424,50305.64759591208,50319.511756788284,50304.218526092554,50325.014767406865,True,True,True,1.4290698195254663,-5.503010618580447,59243.84880349406,7510.29150390625,True,False,True,True
PAAD,FOXP3,7571,1.1567824593844935,4.086512446593211,0.5348038568220843,3.5326542284947706,2.1893954286291284,28024.170779205415,28031.102859643517,22149.962253128237,22163.826414004445,22151.968287238204,22172.764528552514,True,True,True,-2.006034109967004,-8.93811454806928,5874.208526077178,7510.29150390625,False,False,True,True
PAAD,GPR183,7571,6.481442345793158,114.37518396956197,0.2644300620789856,17.64656350662415,2.568342448873091,106843.11710200114,106850.04918243924,42711.03707037623,42724.901231252436,42713.037297995994,42733.833539310304,True,True,True,-2.0002276197628817,-8.932308057868795,64132.08003162491,7510.29150390625,False,False,True,True
PAAD,GZMA,7571,1.9836217144366661,17.062875705758277,0.4588561616695285,8.601879875369285,3.8323233810374786,43263.48567098424,43270.41775142235,27819.382208351763,27833.24636922797,27821.388514716607,27842.184756030918,True,True,True,-2.0063063648449315,-8.938386802947207,15444.10346263248,7510.29150390625,False,False,True,True
PAAD,GZMK,7571,2.1810857218333113,21.089132295292806,0.4811781798969753,9.66909832299775,3.9746710714840408,50803.75431490546,50810.68639534357,27989.792086174843,28003.65624705105,27991.79726607555,28012.59350738986,True,True,True,-2.005179900708754,-8.93726033881103,22813.96222873062,7510.29150390625,False,False,True,True
PAAD,HPGDS,7571,1.7049266939638092,10.656117071904244,0.4254391758024039,6.250190761650685,3.0794231683031708,38154.25898409263,38161.191064530736,26509.273618882846,26523.137779759054,26511.27383899699,26532.0700803113,True,True,True,-2.0002201141433034,-8.932300552245579,11644.985365209785,7510.29150390625,False,False,True,True
PAAD,IL7R,7571,12.283582089552239,640.2343658195153,0.20816272619204862,52.12114521252434,4.161745722040255,219534.66856663223,219541.60064707033,50412.98106178151,50426.845222657714,50414.98116706309,50435.7774083774,True,True,True,-2.000105281578726,-8.93218571968464,169121.68750485074,7510.29150390625,False,False,True,True
PAAD,IRF8,7571,8.425175009906221,156.0679473768972,0.11636507726852463,18.524000652021392,2.079956871093702,104762.74029807665,104769.67237851475,48189.44517232815,48203.30933320436,48191.44539502307,48212.24163633738,True,True,True,-2.000222694914555,-8.932303133020469,56573.2951257485,7510.29150390625,False,False,True,True
PAAD,KLRC1,7571,1.5440496631884824,11.503310361601935,0.5159159952450139,7.450090910837318,4.177385653203536,38978.528726997414,38985.46080743552,24519.358458294955,24533.222619171163,24521.360261132657,24542.156502446967,True,True,True,-2.001802837701689,-8.933883275803964,14459.170268702459,7510.29150390625,False,False,True,True
PAAD,LIF,7571,17.169198256505084,613.7522136107552,0.10830801743494915,35.747284435848144,2.0238152018940694,223959.65149882593,223966.58357926403,57248.47091294927,57262.335073825474,57250.47100168165,57271.267242995964,True,True,True,-2.000088732384029,-8.932169170489942,166711.18058587666,7510.29150390625,False,False,True,True
PAAD,LILRA4,7571,1.4657244749702814,11.030099802015163,0.4921410645885616,7.525356907367469,4.45196694112635,37536.391570620566,37543.32365105867,24235.78238364806,24249.64654452427,24237.830924003836,24258.627165318147,True,True,True,-2.0485403557759128,-8.980620793878188,13300.609186972506,7510.29150390625,False,False,True,True
PAAD,MARCO,7571,1.6649055606921146,13.16814602476564,0.5379738475762779,7.909245026061139,4.149932097763498,41433.99053579464,41440.92261623275,24928.689915074472,24942.55407595068,24930.6966345634,24951.49287587771,True,True,True,-2.0067194889270468,-8.938799927029322,16505.30062072017,7510.29150390625,False,False,True,True
PAAD,MKI67,7571,14.866199973583411,786.9019102474558,0.22150310394928016,52.93228341107655,3.4933125817867343,258498.54162755143,258505.47370798953,52168.35397097749,52182.2181318537,52170.35527589804,52191.15151721235,True,True,True,-2.0013049205444986,-8.933385358650412,206330.18765657395,7510.29150390625,False,False,True,True
PAAD,MS4A1,7571,4.590410777968565,1034.297075802177,0.503764364020605,225.31688901704212,48.86640866513281,199468.6262274905,199475.5583079286,,,29687.969577040763,29708.765818355074,True,False,True,,,,7510.29150390625,False,False,False,False
PAAD,PDCD1,7571,0.2650904768194426,0.5258868445209219,0.8248580108308018,1.9838013452256604,3.711190824466106,10670.845519127719,10677.777599565823,9566.419160579824,9580.28332145603,9568.419908201997,9589.216149516307,True,True,True,-2.0007476221726392,-8.932828060276734,1104.4263585478948,7510.29150390625,False,False,True,True
PAAD,PLA2G7,7571,10.212521463479066,265.4167837470624,0.18676528860124159,25.989348927805707,2.4469323288249587,137049.0069071536,137055.9389875917,50026.63396706359,50040.4981279398,50023.10226508549,50043.8985063998,True,True,True,3.5317019781068666,-3.4003784599990468,87022.37294009002,7510.29150390625,True,False,True,True
PAAD,PTPRC,7571,20.21952185972791,855.4125699695022,0.09866596222427684,42.30627093478725,2.0428905896661544,253643.0706716266,253650.0027520647,59766.43363672221,59780.29779759842,59768.4347122701,59789.23095358441,True,True,True,-2.0010755478870124,-8.933155985992926,193876.6370349044,7510.29150390625,False,False,True,True
PAAD,SELL,7571,3.0694756306960773,47.19279469197541,0.3278298771628583,15.374871922756823,4.683168609974262,64329.61974957631,64336.55183001442,33316.753547846136,33330.61770872234,33318.753751186836,33339.549992501146,True,True,True,-2.0002033406999544,-8.932283778805868,31012.866201730176,7510.29150390625,False,False,True,True
PAAD,TCL1A,7571,1.2763175274072118,15.98783933060292,0.6264694227975168,12.526537469936324,9.031089225384239,40453.15952133928,40460.091601777385,20705.03069224054,20718.894853116748,20707.030864672808,20727.82710598712,True,True,True,-2.0001724322683003,-8.932252870370576,19748.12882909874,7510.29150390625,False,False,True,True
PAAD,TNFRSF17,7571,1.938449346189407,14.732802826330813,0.4710077928939374,7.600303229636862,3.4049397486767976,44655.733642811865,44662.66572324997,27179.54362392395,27193.407784800158,27181.551608638132,27202.347849952443,True,True,True,-2.0079847141823848,-8.94006515228466,17476.190018887915,7510.29150390625,False,False,True,True
PAAD,UBE2C,7571,6.5131422533350944,149.07575196113515,0.2925637300224541,22.888453247708508,3.3606594783801,121069.01402920365,121075.94610964175,41706.605051548126,41720.46921242433,41708.60525030961,41729.40149162392,True,True,True,-2.0001987614814425,-8.932279199587356,79362.40897765552,7510.29150390625,False,False,True,True
PAAD,VSIG4,7571,6.8142913749834895,93.98770061733512,0.15004622903183198,13.792732867628931,1.8773386935864522,88662.7268036092,88669.6588840473,45100.20209415811,45114.06625503431,45102.20227031712,45122.99851163143,True,True,True,-2.0001761590101523,-8.932256597116066,43562.52470945109,7510.29150390625,False,False,True,True
PRAD,AMD1,62710,2.039164407590496,19.062364448722796,0.5322117684579812,9.348125329064144,4.093895174900783,408561.74631414976,408570.7925903533,220799.3932636092,220817.48581601627,220801.43341521878,220828.5722438294,True,True,True,-2.0401516095735133,-11.086427813133923,187762.35305054055,6591.3330078125,False,False,True,True
PRAD,C1orf43,62710,0.8443948333599107,3.342735568800747,0.6223887737202998,3.95873522283379,3.5039712536619385,198290.18691157066,198299.2331877742,154552.7398201519,154570.83237255897,154554.74153605485,154581.88036466547,True,True,True,-2.001715902937576,-11.047992106497986,43737.447091418755,6591.3330078125,False,False,True,True
PRAD,C6orf48,62710,1.2550151490990273,14.06167851082952,0.5369638016265349,11.204389461692449,8.130889470950338,293530.7295641914,293539.77584039496,185809.07615196786,185827.16870437493,185811.08106809878,185838.2198967094,True,True,True,-2.004916130914353,-11.051192334474763,107721.65341222356,6591.3330078125,False,False,True,True
PRAD,C8orf59,62710,1.4682506777228512,11.244068428763752,0.47145590814862065,7.65813944400998,4.534742973411232,294350.4047061944,294359.45098239795,204576.8694111292,204594.96196353628,204578.87077575736,204606.00960436798,True,True,True,-2.0013646281440742,-11.047640831704484,89773.5352950652,6591.3330078125,False,False,True,True
PRAD,CAT,62710,0.5815818848668474,1.3108505489964952,0.6764790304576622,2.2539397857906343,2.156084669105061,145601.06560098572,145610.11187718925,128808.56584787634,128826.65840028341,128810.60992850288,128837.74875711348,True,True,True,-2.044080626539653,-11.09035683007096,16792.499753109383,6591.3330078125,False,False,True,True
PRAD,CCDC47,62710,0.49078296922340936,1.152149971395033,0.7234731302822517,2.3475752901901585,2.745766203587902,133229.69572706474,133238.74200326827,115755.23150765587,115773.32406006295,115757.24048055855,115784.37930916916,True,True,True,-2.008972902680398,-11.055249106211704,17474.464219408866,6591.3330078125,False,False,True,True
