setting,variant,n_L,label_unit,arm,estimand,population,gene,estimator,variance,n_draws,n_finite,frac_nonfinite,coverage,width_mean,width_median,nominal,theta_full,cluster_variance_form,df_cluster,status
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,HTRA1,pp,boot,200,200.0,0.0,0.96,0.6311145802761672,0.6378097558185243,0.9,0.14933265380766167,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI27,classical,iid,200,200.0,0.0,0.05,0.035418300897891025,0.03517813800343611,0.9,0.1065945186562734,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI27,classical,cluster,200,200.0,0.0,0.93,1.338384101868657,1.3468988404416191,0.9,0.1065945186562734,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI27,classical,boot,200,200.0,0.0,0.88,1.0343833196872,1.0507672877580456,0.9,0.1065945186562734,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI27,pp,iid,200,200.0,0.0,0.035,0.026750128584899478,0.026182299186006577,0.9,0.1065945186562734,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI27,pp,cluster,200,200.0,0.0,1.0,0.8691900108000187,0.8589148882862239,0.9,0.1065945186562734,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI27,pp,boot,200,200.0,0.0,0.965,0.6752906471129626,0.6696543423531065,0.9,0.1065945186562734,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI6,classical,iid,200,200.0,0.0,0.03,0.029063187622521258,0.027114957437754106,0.9,0.05952530102046841,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI6,classical,cluster,200,200.0,0.0,0.925,0.9970708577975084,0.9980179767626414,0.9,0.05952530102046841,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI6,classical,boot,200,200.0,0.0,0.885,0.7741547652973668,0.7651507843172435,0.9,0.05952530102046841,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI6,pp,iid,200,200.0,0.0,0.115,0.02290482643763587,0.020632558593045018,0.9,0.05952530102046841,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI6,pp,cluster,200,200.0,0.0,1.0,0.6116743467046639,0.5591545428447218,0.9,0.05952530102046841,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IFI6,pp,boot,200,200.0,0.0,0.975,0.48372537362448986,0.4292705425817394,0.9,0.05952530102046841,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IRF7,classical,iid,200,200.0,0.0,0.05,0.014438019784022711,0.013579829822745984,0.9,0.05587582742349685,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IRF7,classical,cluster,200,200.0,0.0,0.94,0.380672650122358,0.3513542425201264,0.9,0.05587582742349685,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IRF7,classical,boot,200,200.0,0.0,0.87,0.29738796804102186,0.27018837560319725,0.9,0.05587582742349685,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IRF7,pp,iid,200,200.0,0.0,0.07,0.012809663640261133,0.012104910359834676,0.9,0.05587582742349685,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IRF7,pp,cluster,200,200.0,0.0,0.975,0.27003838179369827,0.23513623365520173,0.9,0.05587582742349685,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,IRF7,pp,boot,200,200.0,0.0,0.9,0.2132112855365085,0.17933149245893096,0.9,0.05587582742349685,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,ISG15,classical,iid,200,200.0,0.0,0.045,0.018823007994303663,0.018311615548391273,0.9,0.08065511234171709,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,ISG15,classical,cluster,200,200.0,0.0,0.915,0.5574356308730386,0.5645024513329674,0.9,0.08065511234171709,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,ISG15,classical,boot,200,200.0,0.0,0.865,0.4313625719187909,0.4313981692912822,0.9,0.08065511234171709,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,ISG15,pp,iid,200,200.0,0.0,0.09,0.01590111926403735,0.015174841137479885,0.9,0.08065511234171709,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,ISG15,pp,cluster,200,200.0,0.0,0.98,0.3516730762598229,0.3486402755534868,0.9,0.08065511234171709,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,ISG15,pp,boot,200,200.0,0.0,0.945,0.27735450768588565,0.27074905494771,0.9,0.08065511234171709,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,KRTCAP2,classical,iid,200,200.0,0.0,0.065,0.020306576368251984,0.01961587416707533,0.9,0.1976849265877988,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,KRTCAP2,classical,cluster,200,200.0,0.0,0.92,0.6705396448579066,0.6598282330169043,0.9,0.1976849265877988,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,KRTCAP2,classical,boot,200,200.0,0.0,0.89,0.5265979476433365,0.5173724634482129,0.9,0.1976849265877988,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,KRTCAP2,pp,iid,200,200.0,0.0,0.125,0.015701534585500485,0.015335069830656106,0.9,0.1976849265877988,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,KRTCAP2,pp,cluster,200,200.0,0.0,0.945,0.3982547603237549,0.40188987503868995,0.9,0.1976849265877988,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,KRTCAP2,pp,boot,200,200.0,0.0,0.925,0.31559195577401,0.31042322504630915,0.9,0.1976849265877988,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LAPTM4B,classical,iid,200,200.0,0.0,0.02,0.02472565470399503,0.02479511779998514,0.9,0.201747367611588,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LAPTM4B,classical,cluster,200,200.0,0.0,0.825,0.9287092226507531,1.0206219200280324,0.9,0.201747367611588,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LAPTM4B,classical,boot,200,200.0,0.0,0.765,0.6910486151912568,0.7462416156686109,0.9,0.201747367611588,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LAPTM4B,pp,iid,200,200.0,0.0,0.035,0.02015341275230239,0.01983739370215493,0.9,0.201747367611588,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LAPTM4B,pp,cluster,200,200.0,0.0,0.765,0.6475649642148489,0.7217934720667931,0.9,0.201747367611588,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LAPTM4B,pp,boot,200,200.0,0.0,0.7,0.4967997264397417,0.5444703946795284,0.9,0.201747367611588,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LRRC41,classical,iid,200,200.0,0.0,0.015,0.03015328702361825,0.030223827313722584,0.9,0.24035762836211771,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LRRC41,classical,cluster,200,200.0,0.0,0.905,1.2194615948830694,1.2693934528660575,0.9,0.24035762836211771,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LRRC41,classical,boot,200,200.0,0.0,0.84,0.9101600769585313,0.9571738835596179,0.9,0.24035762836211771,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LRRC41,pp,iid,200,200.0,0.0,0.05,0.0232939220204622,0.023227099502003343,0.9,0.24035762836211771,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LRRC41,pp,cluster,200,200.0,0.0,0.97,0.8035046973897089,0.8493556341357873,0.9,0.24035762836211771,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LRRC41,pp,boot,200,200.0,0.0,0.9,0.6234120299133885,0.6566726149408482,0.9,0.24035762836211771,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LY6E,classical,iid,200,200.0,0.0,0.065,0.035493417640186056,0.034496785917557726,0.9,0.24119067852465448,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LY6E,classical,cluster,200,200.0,0.0,0.925,1.3601168001528914,1.332635810301955,0.9,0.24119067852465448,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LY6E,classical,boot,200,200.0,0.0,0.87,1.046747482140229,1.0301012683707689,0.9,0.24119067852465448,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LY6E,pp,iid,200,200.0,0.0,0.05,0.02660761798145717,0.025831354747129956,0.9,0.24119067852465448,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LY6E,pp,cluster,200,200.0,0.0,0.945,0.9080249351674443,0.8009954318574959,0.9,0.24119067852465448,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,LY6E,pp,boot,200,200.0,0.0,0.92,0.7024100644438076,0.6186810298036098,0.9,0.24119067852465448,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NAMPT,classical,iid,200,200.0,0.0,0.06,0.023885160286818533,0.022474930082976075,0.9,0.1280518672056158,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NAMPT,classical,cluster,200,200.0,0.0,0.895,0.8467119175197121,0.8164106088856593,0.9,0.1280518672056158,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NAMPT,classical,boot,200,200.0,0.0,0.85,0.6390643093753985,0.626389381035046,0.9,0.1280518672056158,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NAMPT,pp,iid,200,200.0,0.0,0.04,0.018579247681413648,0.017512244850553443,0.9,0.1280518672056158,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NAMPT,pp,cluster,200,200.0,0.0,0.975,0.523899741326861,0.47017481591985,0.9,0.1280518672056158,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NAMPT,pp,boot,200,200.0,0.0,0.955,0.4077029349318536,0.36998777073305633,0.9,0.1280518672056158,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOL3,classical,iid,200,200.0,0.0,0.06,0.02109159380606979,0.02026307120771445,0.9,0.16431006955756816,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOL3,classical,cluster,200,200.0,0.0,0.955,0.7107069448605753,0.6992062106433503,0.9,0.16431006955756816,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOL3,classical,boot,200,200.0,0.0,0.845,0.5604078983955532,0.5472900720651719,0.9,0.16431006955756816,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOL3,pp,iid,200,200.0,0.0,0.085,0.016813193463580366,0.01616033186658708,0.9,0.16431006955756816,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOL3,pp,cluster,200,200.0,0.0,0.935,0.4675735706474993,0.46387151589940834,0.9,0.16431006955756816,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOL3,pp,boot,200,200.0,0.0,0.905,0.3694813823004069,0.3643972540277127,0.9,0.16431006955756816,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOTCH3,classical,iid,200,200.0,0.0,0.085,0.020296543735329565,0.019617027409902343,0.9,0.11528847515465172,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOTCH3,classical,cluster,200,200.0,0.0,0.95,0.6792950473134773,0.6517903463755739,0.9,0.11528847515465172,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOTCH3,classical,boot,200,200.0,0.0,0.89,0.5348899010741417,0.5111206797104371,0.9,0.11528847515465172,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOTCH3,pp,iid,200,200.0,0.0,0.115,0.015834597327681017,0.01569633476038429,0.9,0.11528847515465172,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOTCH3,pp,cluster,200,200.0,0.0,0.99,0.3902125871364598,0.38731165268422374,0.9,0.11528847515465172,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NOTCH3,pp,boot,200,200.0,0.0,0.955,0.3087751998540645,0.30598450601161076,0.9,0.11528847515465172,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NT5DC2,classical,iid,200,200.0,0.0,0.05,0.014200824316360893,0.013028906175614793,0.9,0.0156955641130409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NT5DC2,classical,cluster,200,200.0,0.0,0.94,0.3717475300773362,0.3333336579583732,0.9,0.0156955641130409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NT5DC2,classical,boot,200,200.0,0.0,0.875,0.286582179102779,0.25934928587661477,0.9,0.0156955641130409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NT5DC2,pp,iid,200,200.0,0.0,0.045,0.012477850905124401,0.011674253712882034,0.9,0.0156955641130409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NT5DC2,pp,cluster,200,200.0,0.0,0.99,0.2615462900606584,0.2258958848823494,0.9,0.0156955641130409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,NT5DC2,pp,boot,200,200.0,0.0,0.92,0.20454539312806808,0.17545521885275983,0.9,0.0156955641130409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PARP10,classical,iid,200,200.0,0.0,0.06,0.01903034549482351,0.018116335504623812,0.9,0.10774929064169597,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PARP10,classical,cluster,200,200.0,0.0,0.935,0.5740143739092974,0.572403484027493,0.9,0.10774929064169597,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PARP10,classical,boot,200,200.0,0.0,0.88,0.4483559553129087,0.4390154430991441,0.9,0.10774929064169597,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PARP10,pp,iid,200,200.0,0.0,0.165,0.015464736279947742,0.015039540074917798,0.9,0.10774929064169597,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PARP10,pp,cluster,200,200.0,0.0,0.99,0.35096254289393813,0.3286490370776468,0.9,0.10774929064169597,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PARP10,pp,boot,200,200.0,0.0,0.955,0.2777662182409394,0.2571096764375876,0.9,0.10774929064169597,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PTGS1,classical,iid,200,200.0,0.0,0.03,0.019371386110634655,0.018574221721281557,0.9,0.09642116738320629,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PTGS1,classical,cluster,200,200.0,0.0,0.81,0.6719648340739306,0.6156459291685448,0.9,0.09642116738320629,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PTGS1,classical,boot,200,200.0,0.0,0.72,0.5017645451435006,0.4761546180880939,0.9,0.09642116738320629,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PTGS1,pp,iid,200,200.0,0.0,0.02,0.01701225953548506,0.015491446322686665,0.9,0.09642116738320629,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PTGS1,pp,cluster,200,200.0,0.0,0.825,0.4996251743072824,0.3342189670487416,0.9,0.09642116738320629,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PTGS1,pp,boot,200,200.0,0.0,0.7,0.3814527357279703,0.2561512325815257,0.9,0.09642116738320629,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PXN,classical,iid,200,200.0,0.0,0.05,0.023614357497316517,0.022622180194515507,0.9,0.15430541347854926,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PXN,classical,cluster,200,200.0,0.0,0.92,0.8311336727143351,0.851163904189167,0.9,0.15430541347854926,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PXN,classical,boot,200,200.0,0.0,0.865,0.6429551087746345,0.6569712384730838,0.9,0.15430541347854926,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PXN,pp,iid,200,200.0,0.0,0.075,0.018927977708491205,0.01818537159238677,0.9,0.15430541347854926,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PXN,pp,cluster,200,200.0,0.0,0.985,0.549842366393526,0.5645023860427062,0.9,0.15430541347854926,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,PXN,pp,boot,200,200.0,0.0,0.895,0.432468432314537,0.4435630612927041,0.9,0.15430541347854926,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,RXRA,classical,iid,200,200.0,0.0,0.075,0.018112865443560784,0.017184382758889775,0.9,0.05501448516128198,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,RXRA,classical,cluster,200,200.0,0.0,0.925,0.5638836843527743,0.550463705931569,0.9,0.05501448516128198,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,RXRA,classical,boot,200,200.0,0.0,0.865,0.43507708138556533,0.4293564771000525,0.9,0.05501448516128198,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,RXRA,pp,iid,200,200.0,0.0,0.095,0.01523477869340751,0.01420064156157401,0.9,0.05501448516128198,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,RXRA,pp,cluster,200,200.0,0.0,0.99,0.35443540959043857,0.30077284641676827,0.9,0.05501448516128198,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,RXRA,pp,boot,200,200.0,0.0,0.955,0.28050223858891016,0.2289442768418713,0.9,0.05501448516128198,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,S100A9,classical,iid,200,200.0,0.0,0.03,0.019396221429196423,0.01841840119486196,0.9,-0.005655582735067888,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,S100A9,classical,cluster,200,200.0,0.0,0.92,0.646953309103759,0.6545374491150967,0.9,-0.005655582735067888,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,S100A9,classical,boot,200,200.0,0.0,0.815,0.4826254378598467,0.48401493828600184,0.9,-0.005655582735067888,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,S100A9,pp,iid,200,200.0,0.0,0.03,0.01691910151855512,0.015703360676990102,0.9,-0.005655582735067888,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,S100A9,pp,cluster,200,200.0,0.0,0.98,0.45304960683093626,0.4477401202989282,0.9,-0.005655582735067888,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,S100A9,pp,boot,200,200.0,0.0,0.93,0.3468531204134793,0.32539121622539824,0.9,-0.005655582735067888,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SCARB1,classical,iid,200,200.0,0.0,0.04,0.02691101169012996,0.026010527182065618,0.9,0.27389210477189824,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SCARB1,classical,cluster,200,200.0,0.0,0.865,1.024424316779915,1.071176311131293,0.9,0.27389210477189824,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SCARB1,classical,boot,200,200.0,0.0,0.835,0.7808196858570274,0.8048999868468124,0.9,0.27389210477189824,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SCARB1,pp,iid,200,200.0,0.0,0.08,0.020760776073285497,0.019766132524902766,0.9,0.27389210477189824,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SCARB1,pp,cluster,200,200.0,0.0,0.89,0.6530284180389822,0.6650177172873387,0.9,0.27389210477189824,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SCARB1,pp,boot,200,200.0,0.0,0.845,0.5140047804364769,0.5072283338439526,0.9,0.27389210477189824,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SEMA4B,classical,iid,200,200.0,0.0,0.03,0.02207355734773136,0.021550731510095872,0.9,0.19895666641529458,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SEMA4B,classical,cluster,200,200.0,0.0,0.825,0.773949571234063,0.7893122843923944,0.9,0.19895666641529458,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SEMA4B,classical,boot,200,200.0,0.0,0.79,0.5784031954898904,0.6053524683693754,0.9,0.19895666641529458,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SEMA4B,pp,iid,200,200.0,0.0,0.04,0.017189345026002566,0.01704003481941807,0.9,0.19895666641529458,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SEMA4B,pp,cluster,200,200.0,0.0,0.785,0.4901795915519267,0.558102593375883,0.9,0.19895666641529458,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SEMA4B,pp,boot,200,200.0,0.0,0.73,0.37926730248510615,0.42450511529812485,0.9,0.19895666641529458,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC15A4,classical,iid,200,200.0,0.0,0.06,0.02125777362096114,0.021237660829886873,0.9,0.17479052790172409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC15A4,classical,cluster,200,200.0,0.0,0.87,0.7769707331014097,0.7809936568311726,0.9,0.17479052790172409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC15A4,classical,boot,200,200.0,0.0,0.845,0.5845045663203615,0.581100669575848,0.9,0.17479052790172409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC15A4,pp,iid,200,200.0,0.0,0.075,0.017101300590918557,0.016843841230893136,0.9,0.17479052790172409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC15A4,pp,cluster,200,200.0,0.0,0.93,0.4845235850030742,0.4960311291324677,0.9,0.17479052790172409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC15A4,pp,boot,200,200.0,0.0,0.875,0.3783342689748261,0.38344659204973486,0.9,0.17479052790172409,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC39A14,classical,iid,200,200.0,0.0,0.03,0.03104549420965191,0.031498656335754355,0.9,0.22807383910780205,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC39A14,classical,cluster,200,200.0,0.0,0.94,1.3689104933558645,1.2680965342843344,0.9,0.22807383910780205,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC39A14,classical,boot,200,200.0,0.0,0.85,1.020073657037396,0.9388956661472763,0.9,0.22807383910780205,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC39A14,pp,iid,200,200.0,0.0,0.035,0.02345728668857339,0.024241281510974877,0.9,0.22807383910780205,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC39A14,pp,cluster,200,200.0,0.0,0.945,0.9276719986291644,0.9132142652709485,0.9,0.22807383910780205,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,SLC39A14,pp,boot,200,200.0,0.0,0.89,0.7101767152927893,0.7217763635103069,0.9,0.22807383910780205,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,STK39,classical,iid,200,200.0,0.0,0.025,0.023578400365348813,0.024324556970127142,0.9,0.20665033329234525,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,STK39,classical,cluster,200,200.0,0.0,0.78,0.9222134122294416,0.8968469469944078,0.9,0.20665033329234525,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,STK39,classical,boot,200,200.0,0.0,0.75,0.6745884014291857,0.6627023056900413,0.9,0.20665033329234525,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,STK39,pp,iid,200,200.0,0.0,0.055,0.018257558258666998,0.0185586940929518,0.9,0.20665033329234525,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,STK39,pp,cluster,200,200.0,0.0,0.76,0.5819247665590476,0.5646576120399616,0.9,0.20665033329234525,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,STK39,pp,boot,200,200.0,0.0,0.715,0.4485635493698277,0.4371964195053143,0.9,0.20665033329234525,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,TFRC,classical,iid,200,200.0,0.0,0.055,0.022341603000041187,0.022059289777694203,0.9,0.15395455968236543,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,TFRC,classical,cluster,200,200.0,0.0,0.785,0.8412901422834176,0.7359972185039396,0.9,0.15395455968236543,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,TFRC,classical,boot,200,200.0,0.0,0.73,0.6180348508669458,0.5409653829349461,0.9,0.15395455968236543,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,TFRC,pp,iid,200,200.0,0.0,0.02,0.01856345341295029,0.018868736419984093,0.9,0.15395455968236543,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,TFRC,pp,cluster,200,200.0,0.0,0.83,0.6109067600896396,0.48846276518223686,0.9,0.15395455968236543,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,TFRC,pp,boot,200,200.0,0.0,0.72,0.4605293535936712,0.3933851540869724,0.9,0.15395455968236543,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,TM2D3,classical,iid,200,200.0,0.0,0.055,0.01596317012141126,0.013917146320579783,0.9,0.0877927478839047,separate,5.0,ok
CCRCC,CCRCC,6,donor,hoptimus0,theta3,spot,TM2D3,classical,cluster,200,200.0,0.0,0.905,0.4668918983850048,0.4209867604588332,0.9,0.0877927478839047,separate,5.0,ok
