encoder,task,gene,random_minus_patient,blocked_minus_patient,novel_slide,same_patient_other_slide,replicate_leak,var_donor,var_slide,var_spot,frac_donor,frac_slide,n_donors,df_donor,donor_label_status,notes
hoptimus0,PRAD,CAT,0.08176884,0.06554872,0.03685856,0.044910282,,0.0,0.0333054774415412,0.2099409047095649,0.0,0.136920751490773,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,CCDC47,0.061240673,0.043681353,0.030922025,0.030318648,,0.0034066061990921,0.028466864074025,0.1852138071098808,0.0156923346230098,0.131130964546587,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,COX17,0.123826444,0.10091749,0.07006487,0.05376157,,0.0023121699973264,0.0540279692361934,0.4295819678836143,0.0047583140661041,0.111186481217595,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,COX5A,0.100069046,0.07433909,0.06767914,0.03238991,,0.0,0.0820928796568279,0.445085990361017,0.0,0.1557211116106552,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,COX7B,0.1366556,0.10920632,0.0861187,0.0505369,,0.0,0.0773543429613774,0.5274008117681751,0.0,0.1279101837436514,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,DNAJC3,0.10392305,0.08393586,0.04326144,0.060661614,,0.0,0.0284476382546993,0.2013417249295818,0.0,0.123798760136193,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,EIF3E,0.14608118,0.11895877,0.09348646,0.05259472,,0.0,0.0862221272887694,0.4559441656154282,0.0,0.1590326223102275,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,EIF3H,0.12803388,0.10446975,0.08027592,0.047757953,,0.0,0.081575548508216,0.4665120882067613,0.0,0.1488366878646414,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,GLO1,0.123633206,0.10387179,0.056610823,0.06702238,,0.0,0.1144642185170201,0.3597550366340988,0.0,0.2413740422255607,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,GNG5,0.11065683,0.085321724,0.08472139,0.025935441,,0.0121057370529987,0.0631744127713342,0.4390331911848313,0.0235376687473153,0.1228325375487558,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,HLA-DRA,0.094628364,0.06981367,0.064531624,0.03009674,,0.0,0.0881087431227929,0.5313436765280565,0.0,0.1422364984423741,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,HSPD1,0.12366995,0.09892923,0.062143803,0.06152615,,0.0,0.0404877633480694,0.3271849754734771,0.0,0.1101190245375265,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,IMPDH2,0.09707981,0.07544652,0.06655648,0.03052333,,0.0,0.0472633839022744,0.3018397956853882,0.0,0.1353851430345,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,MAOA,0.09629363,0.07515946,0.06445953,0.031834096,,0.0033557416575147,0.0292323573948982,0.2194730716911296,0.0133132034879304,0.1159732667616642,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,MIF,0.15406328,0.12039879,0.09895006,0.055113226,,0.0,0.1023927524225418,0.5306438277303271,0.0,0.1617485555065641,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,MPC2,0.14336023,0.11748394,0.06230986,0.081050366,,0.0205021986448486,0.1694016113240054,0.6298564343186822,0.0250099938216293,0.2066477515889227,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,MRPL33,0.13888694,0.11440222,0.08339217,0.05549477,,0.0,0.0600385060611596,0.3942665288943087,0.0,0.1321546129618499,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,MT1E,0.22062889,0.19211105,0.07703951,0.14358938,,0.0,0.4997399104802144,0.8149324853101745,0.0,0.3801250502257391,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,MT1X,0.14755306,0.12288734,0.046952605,0.10060045,,0.0,0.279414484532495,0.7021237590190358,0.0,0.2846699926041402,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,NUCB2,0.12861422,0.11160001,0.0583196,0.07029462,,0.0,0.020856699709127,0.2306239458055778,0.0,0.0829356059049383,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,NUDT4,0.12960717,0.109546036,0.04828903,0.08131814,,0.0,0.0695241181161257,0.3326753340510853,0.0,0.1728598031188308,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,PCBD1,0.12807998,0.10674766,0.061347544,0.06673244,,0.0,0.0720291426639438,0.4177682967615522,0.0,0.1470590429146176,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,PDIA4,0.09209034,0.0681037,0.054178208,0.03791213,,0.0039318980130922,0.0628480965309255,0.3293613287224028,0.0099254932069985,0.1586506956979534,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,PERP,0.071314454,0.050254077,0.04771936,0.023595095,,0.0025992430789676,0.0842922626959189,0.3265338538679904,0.0062870915350062,0.2038874992301678,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,REXO2,0.104595244,0.08301592,0.06290427,0.041690975,,0.0,0.0876437044116289,0.2525676622133262,0.0,0.2576154503040054,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,RPL37A,0.20331869,0.16574004,0.12069535,0.08262333,,0.0,0.4673308789033201,1.573171642700465,0.0,0.229027346918449,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,RPN1,0.0834167,0.058436215,0.053929955,0.029486746,,0.0044996353544123,0.0646576884997038,0.3163709935034329,0.0116713485153393,0.1677119049072046,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,RPS29,0.1947062,0.15620506,0.12683451,0.06787169,,0.0,0.4323398755559322,1.3577300138548232,0.0,0.2415212266925775,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,RSL24D1,0.085817695,0.06872243,0.06710701,0.018710688,,0.0001596531887671,0.0248659310172968,0.2212736225755581,0.0006482082945104,0.100958226143797,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SEC11C,0.11174291,0.083969235,0.074686885,0.03705603,,0.0913399006358985,0.3496600253155428,0.9374202159491044,0.0662641946815724,0.2536672344568591,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SELENOT,0.09006885,0.07133803,0.047523856,0.04254499,,0.0,0.0306779504500882,0.2097984989666678,0.0,0.1275715377721749,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SGK1,0.102487236,0.077095956,0.048250377,0.05423686,,0.0,0.0383536779828797,0.2933903814378295,0.0,0.1156122525595571,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SLIRP,0.11860907,0.09186795,0.0866358,0.031973273,,0.0,0.0580416316657237,0.3890633502721617,0.0,0.1298165621285499,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SNHG8,0.13954762,0.1137096,0.06549561,0.074052006,,0.0,0.1956507049566307,0.7004820011920855,0.0,0.2183278253479589,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SNHG9,0.13727121,0.11101811,0.07246849,0.06480272,,0.0158881153009184,0.0446085644460392,0.3739946495131959,0.0365671630961485,0.1026684802249061,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SNRPE,0.10689044,0.083993435,0.07392824,0.032962203,,0.0010497496351132,0.0410289149139923,0.3298540558123691,0.0028224180816707,0.1103127331043019,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SOD2,0.09792864,0.07182139,0.0484246,0.04950404,,0.0,0.0295040450395785,0.3014535698382088,0.0,0.0891475032247664,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SPCS3,0.081882805,0.060294062,0.05228263,0.029600173,,0.0075716134110097,0.0219499930425126,0.1890556659601075,0.0346404423817743,0.10042211983035,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SPON2,0.13859054,0.10500538,0.08513555,0.053454995,,0.0,0.6823986083547722,0.9075639657841836,0.0,0.4291916171198716,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SRRM1,0.098963365,0.081711784,0.03893268,0.060030684,,0.0,0.0348339587073739,0.2190080202293575,0.0,0.1372269427353309,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,SVIP,0.08022672,0.05816558,0.054383934,0.025842786,,0.0014363074162304,0.031028174348172,0.2180809844316179,0.0057327216414552,0.1238424898253651,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,TMCO1,0.097099304,0.0766744,0.041978717,0.055120587,,0.0,0.036587289975024,0.2220356203812194,0.0,0.1414696398112077,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,TOB1,0.07521707,0.054142714,0.040064156,0.035152912,,0.004451125647112,0.0229973719890204,0.2150166760694041,0.0183577937362574,0.0948481451482586,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,TXNL4A,0.10283291,0.08043221,0.059945762,0.04288715,,0.0,0.0398398301866547,0.2905644755264313,0.0,0.120579028474437,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,XBP1,0.09191027,0.066212565,0.046172917,0.045737356,,0.0,0.1704466339575848,0.5622842595927233,0.0,0.232618326124777,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,PRAD,ZFAS1,0.11613867,0.093336314,0.072561264,0.043577403,,0.0,0.1252294718053587,0.5644259205234355,0.0,0.1815826762152762,2,1,verified,"novel-slide term is partly per-session in the FEATURES (R4, 0.977 separable); R6 found zero between-session EXPRESSION variance"
hoptimus0,READ,AC010883.3,0.06951921,0.04970604,0.03934846,0.030170746,0.03140878,0.0010419387361895,0.0009067158249045,0.1080647961554152,0.0094710122208101,0.0082418633267038,2,1,verified,
hoptimus0,READ,ADAMDEC1,0.17045255,0.13891457,0.092133164,0.078319386,0.08747129,0.0292108759993277,0.0356392881042777,0.2304388631498772,0.098922998497511,0.1206928968399635,2,1,verified,
hoptimus0,READ,ANGPTL2,0.21004076,0.18679942,0.07403174,0.13600902,0.12665597,0.09629604693726,0.0487785264975272,0.2689296965918382,0.2325967481713824,0.1178213125540714,2,1,verified,
hoptimus0,READ,APOC1,0.20663625,0.15688214,0.16755226,0.039083987,0.023744196,0.0387237970516498,0.0693432970148274,0.3624680717993526,0.0822973496155049,0.1473711255719412,2,1,verified,
hoptimus0,READ,BTNL3,0.19646347,0.16962457,0.058855653,0.13760781,0.13391045,0.0,0.0056779480037383,0.1328235090918297,0.0,0.040995583171522,2,1,verified,
hoptimus0,READ,CA1,0.18901038,0.09682375,0.08227384,0.10673654,0.10604435,0.011663549671245,0.0088269227851179,0.3893690673165858,0.0284574312402398,0.0215364580509894,2,1,verified,
hoptimus0,READ,CA2,0.14903164,0.0961923,0.04280424,0.1062274,0.10100621,0.071234849107494,0.0175485554476537,0.4707782896988105,0.1273047276805977,0.0313612522584316,2,1,verified,
hoptimus0,READ,CCL14,0.3056957,0.26299843,0.06753293,0.23816279,0.2377055,0.0001737149969874,0.0002643593611384,0.0976437773693053,0.0017711227299232,0.0026952933339095,2,1,verified,
hoptimus0,READ,CCL21,0.22997525,0.16716382,0.12059243,0.10938282,0.10912126,0.0191717069571926,0.0196144905629065,0.3096765646771438,0.0550179503723864,0.0562886273391932,2,1,verified,
hoptimus0,READ,CD177,0.09517175,0.024694026,0.04723549,0.04793626,0.044154286,0.0744827767066439,0.0058861725872406,0.4466532056985039,0.1413276007490039,0.011168738413522,2,1,verified,
hoptimus0,READ,CEMIP,0.1877594,0.14251596,0.13166234,0.056097068,0.0569314,0.0068689935485454,0.0028870536101157,0.1831847447126463,0.0356015619191981,0.0149634174407318,2,1,verified,
hoptimus0,READ,CHI3L1,0.23003331,0.17159563,0.14127551,0.0887578,0.08407089,0.0,0.0281820047068786,0.2707999322598614,0.0,0.0942598907238121,2,1,verified,
hoptimus0,READ,CLCA1,0.2588244,0.19768631,0.072555184,0.18626922,0.18555966,0.0313798192170989,0.0040682788026024,0.3270616544140895,0.0865626897108932,0.0112225361532734,2,1,verified,
hoptimus0,READ,CLU,0.17371091,0.12776071,0.08234215,0.091368765,0.09333509,0.0629095902381867,0.0129456345318421,0.2598658198974352,0.1873864961325242,0.0385606882185923,2,1,verified,
hoptimus0,READ,CXCL10,0.25879177,0.20528346,0.142729,0.11606278,0.121094525,0.0066924956291972,0.0104113158189467,0.2315039235357928,0.0269199010627309,0.0418784870857678,2,1,verified,
hoptimus0,READ,CXCL8,0.15091893,0.09926358,0.05761987,0.09329906,0.093327835,0.0753617415745381,0.0034033373218432,0.3094800463904424,0.1941086614258534,0.0087659499120021,2,1,verified,
hoptimus0,READ,CXCL9,0.16757111,0.12585796,0.10326406,0.06430705,0.063842416,0.0,0.0087996850893585,0.1846092568611137,0.0,0.0454978192870312,2,1,verified,
hoptimus0,READ,EFEMP1,0.11308049,0.09014599,0.08197591,0.03110458,0.022719726,0.1821929109619494,0.0327856466418795,0.2434465702158377,0.3974322084578655,0.0715179964017518,2,1,verified,
hoptimus0,READ,EGLN3,0.23025422,0.18343277,0.093369216,0.136885,0.14191,0.0,0.0058690488862378,0.1570753784548981,0.0,0.0360187149815843,2,1,verified,
hoptimus0,READ,FRZB,0.1885139,0.16435945,0.093029514,0.09548439,0.09400358,0.0397735077014215,0.0056481343313904,0.1543971358768257,0.1990478978877948,0.0282662840323476,2,1,verified,
hoptimus0,READ,GUCA2A,0.16802627,0.08771986,0.056714773,0.111311495,0.11297506,0.0580036580420793,0.0066765528409798,0.5360397095550715,0.0965569079177112,0.0111142524391572,2,1,verified,
hoptimus0,READ,HMOX1,0.1318344,0.100864485,0.07644713,0.055387273,0.05337958,0.0162414035426592,0.0081076532299998,0.142824338835803,0.0971530397139166,0.0484984659221069,2,1,verified,
hoptimus0,READ,IGHG2,0.3321883,0.27037022,0.15855953,0.17362878,0.18039057,0.0,0.0860828512624176,0.5671698072250297,0.0,0.1317757381374235,2,1,verified,
hoptimus0,READ,IGHG4,0.21388447,0.15051875,0.096375465,0.117509015,0.12230665,0.2941865581955911,0.0593316093230039,0.5874948243791407,0.3126275202665445,0.0630507865819687,2,1,verified,
hoptimus0,READ,ITGB2,0.15053545,0.11014061,0.116570115,0.033965334,0.032041878,0.0659935657098681,0.0540029963220937,0.2554116557522143,0.1757914786719136,0.1438513963302218,2,1,verified,
hoptimus0,READ,ITIH5,0.22501665,0.19577613,0.11615229,0.10886437,0.09640768,0.0254167516754077,0.0084291334793804,0.1603134543920908,0.1309066652921476,0.0434134845073741,2,1,verified,
hoptimus0,READ,LAMA3,0.16136025,0.13345934,0.09326023,0.06810002,0.06702751,0.0006852094193132,0.0076504862049346,0.16637874397775,0.0039218820200218,0.0437885169786916,2,1,verified,
hoptimus0,READ,LOX,0.17949668,0.14567468,0.065805644,0.11369103,0.108400255,0.0393811860978204,0.0060451081210331,0.1705075279073663,0.1823761822490268,0.0279951888106701,2,1,verified,
hoptimus0,READ,MMP28,0.14779809,0.09986475,0.04887283,0.09892526,0.10130951,0.0114841896627347,0.0037904418530735,0.1908654792761897,0.0557106019716982,0.0183876967879298,2,1,verified,
hoptimus0,READ,MMP7,0.113976836,0.07390699,0.09708837,0.01688847,0.014966801,0.0,0.005326410267441,0.1390911961146465,0.0,0.0368820007537647,2,1,verified,
hoptimus0,READ,MMP9,0.20690897,0.14984378,0.14569733,0.061211646,0.051454663,0.0242106826407419,0.0275825421867428,0.2830468746238972,0.0723052068148644,0.0823752657818923,2,1,verified,
hoptimus0,READ,MT1F,0.16832206,0.10756743,0.04844892,0.11987314,0.120759964,0.0,0.0026150626862472,0.1788418008819445,0.0,0.014411484001345,2,1,verified,
hoptimus0,READ,MT1M,0.13725251,0.073183596,0.04740864,0.08984387,0.07862443,0.009860370065112,0.0064013075127983,0.2574051354928426,0.0360305656154325,0.0233908797379218,2,1,verified,
hoptimus0,READ,MXI1,0.12847759,0.0925654,0.0665414,0.061936185,0.05849959,0.0,0.0055374384268104,0.1526324349111464,0.0,0.0350094383332963,2,1,verified,
hoptimus0,READ,P3H3,0.12228647,0.11277494,0.059642762,0.06264371,0.04471755,0.0521817679968268,0.0112209094260004,0.1501645477317151,0.2443341573552162,0.0525404093155245,2,1,verified,
hoptimus0,READ,PADI2,0.16998914,0.12831816,0.04905331,0.12093583,0.123942286,0.0,0.0123322297873319,0.3046710134351499,0.0,0.0389025350717841,2,1,verified,
hoptimus0,READ,PDE9A,0.2707353,0.21684498,0.06659621,0.20413908,0.20114349,0.0,0.0022331709061544,0.1274243482640211,0.0,0.0172236127950546,2,1,verified,
hoptimus0,READ,PLAAT3,0.18252526,0.16125198,0.09115258,0.09137268,0.08696975,0.0171923776294271,0.0246499485686303,0.1595070829733218,0.0853857863312316,0.1224237442268798,2,1,verified,
hoptimus0,READ,PRRG3,0.06076712,0.053076036,0.013199657,0.047567464,0.05005683,0.0020384067015544,0.001355047741399,0.1617218677375223,0.012345351567836,0.00820667472591,2,1,verified,
hoptimus0,READ,PTGDS,0.13764007,0.08373906,0.100883976,0.0367561,0.036448598,0.0694953474072301,0.0169405303418023,0.2205030896246518,0.2264142216997252,0.055191852917059,2,1,verified,
hoptimus0,READ,SECTM1,0.12520468,0.07164228,0.05410269,0.07110199,0.064997286,0.0,0.0024186709156209,0.1447543046202889,0.0,0.016434205443042,2,1,verified,
hoptimus0,READ,SGK1,0.23769462,0.18752004,0.09872198,0.13897264,0.12878466,0.0249543003796516,0.0114518662251889,0.2378843075757956,0.0909776413278493,0.0417508710770874,2,1,verified,
hoptimus0,READ,SLC26A2,0.286335,0.20525664,0.094154716,0.19218028,0.19739798,0.0201920733163557,0.002238604526626,0.3759281655136834,0.0506881512814241,0.00561956779411,2,1,verified,
hoptimus0,READ,SLC26A3,0.21287805,0.14839548,0.10835117,0.10452688,0.10481155,0.205941705105517,0.0162696344368378,0.645680458526359,0.2372896086399147,0.018746155307657,2,1,verified,
hoptimus0,READ,SMPDL3A,0.062491566,0.029052317,0.03687036,0.025621206,0.027311265,0.0,0.0065860946273027,0.1839366302574085,0.0,0.0345685515010772,2,1,verified,
hoptimus0,READ,SPHK1,0.10733086,0.08099994,0.106775686,0.00055517256,-0.0155224055,0.0392693207277564,0.0092554084667193,0.1475944300765191,0.2002319450773015,0.0471927806601003,2,1,verified,
hoptimus0,READ,SPP1,0.19399604,0.1342631,0.14253286,0.05146318,0.05556398,0.0176610060923696,0.0076970146072982,0.2046030804224914,0.0767999718482294,0.0334709416929148,2,1,verified,
hoptimus0,READ,TPSB2,0.14942104,0.12376925,0.076117456,0.07330358,0.06779495,0.1160548771390822,0.0458319710666665,0.2774392897739091,0.2641656553210953,0.104323342283788,2,1,verified,
hoptimus0,READ,TSPAN9,0.16971046,0.15218934,0.060333356,0.10937709,0.09621223,0.0405550274731872,0.0219980319646749,0.1541928776318035,0.1871085936902807,0.1014922460004608,2,1,verified,
hoptimus0,READ,UBD,0.13793764,0.0964852,0.08127892,0.056658715,0.049001306,0.0585008261195762,0.0194044841862663,0.3038778549570854,0.1532305021340783,0.0508259293541735,2,1,verified,
hoptimus0,SKCM,ACER1,0.09360355,0.053632617,,,,7.405120070148471e-05,,0.6231532628168833,0.0001188189269563,,2,1,unverifiable,
hoptimus0,SKCM,AHNAK2,0.17533952,0.1478808,,,,0.0,,1.465125360377091,0.0,,2,1,unverifiable,
hoptimus0,SKCM,AQP3,0.06986183,0.053664505,,,,0.0315579527021969,,2.2028881700282725,0.0141233894078562,,2,1,unverifiable,
hoptimus0,SKCM,BIRC3,0.17581534,0.1508069,,,,0.3911927166535832,,1.7646391661160374,0.181457895571622,,2,1,unverifiable,
hoptimus0,SKCM,CAPNS2,0.13926858,0.12347162,,,,0.0201921673902662,,1.0919074718565305,0.0181567969970226,,2,1,unverifiable,
hoptimus0,SKCM,CCL19,0.28881377,0.23464745,,,,0.262779771563993,,0.8139843300962847,0.2440458138962927,,2,1,unverifiable,
hoptimus0,SKCM,CCL22,0.28309017,0.22025387,,,,0.0013919059433559,,0.3492640304707141,0.0039694349897225,,2,1,unverifiable,
hoptimus0,SKCM,CD1B,0.14336446,0.085672796,,,,0.0024835627945033,,0.2317729477728743,0.0106018944296917,,2,1,unverifiable,
hoptimus0,SKCM,CD52,0.17644548,0.15582019,,,,0.3695751779036273,,1.3729894437544794,0.2120869282609241,,2,1,unverifiable,
hoptimus0,SKCM,COL17A1,0.13937575,0.12028772,,,,0.0057426693137853,,1.8941947198063296,0.0030225571361827,,2,1,unverifiable,
hoptimus0,SKCM,CRABP2,0.29548168,0.2702096,,,,0.0179187772141816,,2.182052293882468,0.0081450058364855,,2,1,unverifiable,
hoptimus0,SKCM,DEFB1,0.12659454,0.08983356,,,,0.0051360174782375,,0.4572339660316959,0.0111080253074585,,2,1,unverifiable,
hoptimus0,SKCM,DMKN,0.193483,0.17221075,,,,0.0884890450310315,,2.646337336515108,0.0323563666154939,,2,1,unverifiable,
hoptimus0,SKCM,DSC1,0.16000736,0.11855191,,,,0.0014025936289888,,1.9315531631109928,0.0007256211758071,,2,1,unverifiable,
hoptimus0,SKCM,DSP,0.12826431,0.11166477,,,,0.0225159199274997,,3.030141638933938,0.0073758420305412,,2,1,unverifiable,
hoptimus0,SKCM,FGFBP1,0.18108803,0.15462035,,,,0.0058234905392224,,0.9213651179430168,0.0062808046668683,,2,1,unverifiable,
hoptimus0,SKCM,GZMK,0.070899785,0.042688668,,,,0.4109062403890897,,1.2737255882433325,0.2439145654292082,,2,1,unverifiable,
hoptimus0,SKCM,HAPLN1,0.34533578,0.30387074,,,,0.3582701647810668,,1.9520134015084176,0.1550762728908121,,2,1,unverifiable,
hoptimus0,SKCM,HBD,0.29128683,0.2566741,,,,0.0004372036620256,,0.2467602134716314,0.0017686417078917,,2,1,unverifiable,
hoptimus0,SKCM,IDO1,0.23611188,0.2157141,,,,0.2300432958140518,,1.1316650154461088,0.1689372782054651,,2,1,unverifiable,
hoptimus0,SKCM,IL1B,0.07114315,0.035609514,,,,0.0,,0.3314086857682896,0.0,,2,1,unverifiable,
hoptimus0,SKCM,ITM2A,0.16925669,0.13708973,,,,0.3394511341305781,,1.231315907560525,0.2161053326947334,,2,1,unverifiable,
hoptimus0,SKCM,KRT16,0.15064454,0.1336661,,,,0.0203332776307935,,3.345386502327421,0.0060412865479389,,2,1,unverifiable,
hoptimus0,SKCM,KRT17,0.14111859,0.12577105,,,,0.098095781384054,,2.789151198062192,0.0339755421279783,,2,1,unverifiable,
hoptimus0,SKCM,KRT2,0.28023326,0.20114368,,,,0.1441730646538915,,1.7024034494025904,0.0780758682656361,,2,1,unverifiable,
hoptimus0,SKCM,KRT5,0.17339385,0.15288794,,,,0.0171527411109909,,2.816168337949104,0.0060539348109043,,2,1,unverifiable,
hoptimus0,SKCM,KRTDAP,0.08643687,0.06764096,,,,9.557255927986512e-05,,1.7185487553020249,5.5609271639581416e-05,,2,1,unverifiable,
hoptimus0,SKCM,LAMB3,0.22599912,0.20812458,,,,0.0686256392317283,,1.343652466596801,0.0485921568482209,,2,1,unverifiable,
hoptimus0,SKCM,LCK,0.08253735,0.06314957,,,,0.3225420352603219,,1.1021110342555225,0.2264004073426345,,2,1,unverifiable,
hoptimus0,SKCM,LY6D,0.08848107,0.06227094,,,,0.0,,0.7313335581207261,0.0,,2,1,unverifiable,
hoptimus0,SKCM,LYZ,0.14713597,0.12897009,,,,0.3130605701028569,,3.7147623204016047,0.0777245123763741,,2,1,unverifiable,
hoptimus0,SKCM,MAL2,0.057209194,0.04393381,,,,0.0063674057889319,,1.8319585817146904,0.003463697860018,,2,1,unverifiable,
hoptimus0,SKCM,MGP,0.5635825,0.5279424,,,,0.211265693393012,,5.451403094111217,0.0373085026373448,,2,1,unverifiable,
hoptimus0,SKCM,MIR205HG,0.09392452,0.07641727,,,,0.0230779293606385,,1.2763322657612892,0.0177603111375258,,2,1,unverifiable,
hoptimus0,SKCM,MMRN1,0.14193976,0.107162416,,,,0.0365742807572512,,0.688976294834582,0.0504090024701827,,2,1,unverifiable,
hoptimus0,SKCM,MYH11,0.39598566,0.3208624,,,,0.0206219516190995,,0.4530568011144213,0.0435357328148955,,2,1,unverifiable,
hoptimus0,SKCM,POSTN,0.26320362,0.2502278,,,,0.250021323112215,,6.478502847143997,0.0371584194075495,,2,1,unverifiable,
