encoder,task,label_set,design,fold,K,n_units_total,calibration_unit,n_cal,n_test,between_share,between_share_q25,between_share_q75,between_var,within_var,n_genes,n_cal_draws,coverage_observed,width_observed,miss_above,miss_below,calibration_unit_a1,block_fold,shortfall,score,uses_test_labels
resnet50,READ,shipped,patient,1,1.0,2.0,slide,2385.0,3819.0,0.10575517604981423,0.06381133142906052,0.16194361213454025,0.015771500742938427,0.14611460036885965,50,1,0.6626672721128665,1.3568152994929716,0.1851652656923207,0.1521674621948128,slide,False,0.23733272788713355,abs,True
resnet50,READ,shipped,slide_out,ZEN36,1.0,2.0,slide,2203.0,1691.0,0.03376206854013526,0.006541760098229399,0.15235927466120686,0.006264647701699599,0.13004426649349443,50,3,0.7983875418884289,1.707754579258728,0.1911216242854326,0.0104908338261383,slide,False,0.10161245811157116,abs,True
resnet50,READ,shipped,slide_out,ZEN40,1.0,2.0,slide,2385.0,2128.0,0.13884574503537625,0.04076640083529536,0.3009185067013405,0.011120777644256521,0.09304513657261321,50,3,0.6112061403508772,1.391137181966794,0.0661434837092731,0.3226503759398496,slide,False,0.28879385964912285,abs,True
resnet50,READ,shipped,slide_out,ZEN48,1.0,2.0,slide,1691.0,2385.0,0.013864121413212915,0.004088894446604595,0.09411989052062633,0.001443706725514922,0.10979481568410762,50,3,0.9330873515024458,1.9871517676398207,0.0429266247379454,0.0239860237596086,slide,False,-0.033087351502445794,abs,True
resnet50,READ,shipped,slide_out,ZEN49,1.0,2.0,slide,2128.0,2203.0,0.020966510040057805,0.004120875236565362,0.12034904223228537,0.0023009349957085756,0.10121933564638064,50,3,0.926288394613406,2.02331814859948,0.0451172643365108,0.0285943410500832,slide,False,-0.02628839461340593,abs,True
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,5.0,6.0,block,413.0,1293.0,0.03309799615749567,0.01657955635008168,0.059366180039585395,0.019341590429700406,0.4954471237751681,50,3,0.7877339520494973,3.1547387480702334,0.1185099252384635,0.0937561227120391,block,True,0.11226604795050277,abs,True
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,7.0,8.0,block,287.0,1741.0,0.10497200857387608,0.03737260436145359,0.13990735418910394,0.09541106875431582,0.9824195040805439,50,3,0.5268581275129236,2.717620582109521,0.1585640436530729,0.3145778288340035,block,True,0.3731418724870764,abs,True
resnet50,SKCM,shipped,patient,0,6.0,7.0,block,364.0,1293.0,0.030091025483014098,0.016800143180421036,0.05601749053698247,0.015142161118769426,0.48498266304395743,50,3,0.7789636504253674,2.9935273541869534,0.1187316318638824,0.1023047177107501,block,True,0.1210363495746326,abs,True
resnet50,SKCM,shipped,patient,1,7.0,8.0,block,285.0,1741.0,0.09799466666971185,0.03433250050909373,0.13464927602323015,0.09187016080049737,0.9117715990715877,50,3,0.5534673559257132,2.8607835144169216,0.1383802412406662,0.3081524028336205,block,True,0.34653264407428686,abs,True
uni_v2,CCRCC,shipped,donor,INT1,6.0,7.0,donor,22105.0,1084.0,0.15537095494873293,0.09029391250370108,0.37687862278209344,0.02004341626634673,0.09793878499909124,50,3,0.8602706027060271,2.0089944850335857,0.0316912669126691,0.1080381303813038,donor,False,0.03972939729397296,abs,True
uni_v2,CCRCC,shipped,donor,INT10,6.0,7.0,donor,19589.0,1983.0,0.19507913431245627,0.09330280537186832,0.40889606264821415,0.03567424317259266,0.12151956219501625,50,3,0.7919213313161876,2.073436342129963,0.202800470667339,0.0052781980164733,donor,False,0.10807866868381244,abs,True
uni_v2,CCRCC,shipped,donor,INT11,6.0,7.0,donor,18765.0,1439.0,0.15745659987650806,0.07685249471491834,0.36508525977961775,0.01960256402512575,0.10233759311583654,50,3,0.7967199444058374,2.030798585123404,0.0616956219596942,0.1415844336344683,donor,False,0.10328005559416265,abs,True
uni_v2,CCRCC,shipped,donor,INT12,6.0,7.0,donor,19118.0,1451.0,0.11970613756872311,0.0723748993795535,0.191163757499765,0.015065251241221753,0.11266857396397979,50,3,0.8617367332873881,2.086247388979014,0.0248977716517344,0.1133654950608775,donor,False,0.03826326671261193,abs,True
uni_v2,CCRCC,shipped,donor,INT13,6.0,7.0,donor,15569.0,4359.0,0.1077800821656924,0.06465326933249593,0.15946076751678814,0.013255174501794545,0.1103446918051895,50,3,0.9083000688231244,2.0973382142701174,0.0838464479620708,0.0078534832148046,donor,False,-0.008300068823124396,abs,True
uni_v2,CCRCC,shipped,donor,INT14,6.0,7.0,donor,19870.0,4562.0,0.10759014190368513,0.06239767300603787,0.17744125748942524,0.013079047152406487,0.10949597506852887,50,3,0.9679146573140436,2.166245888511072,0.0267075843928101,0.0053777582931462,donor,False,-0.06791465731404356,abs,True
uni_v2,CCRCC,shipped,donor,INT15,6.0,7.0,donor,21635.0,4940.0,0.15454899854891818,0.06695767638982654,0.4135904067930517,0.01798066609663221,0.10410389298157335,50,3,0.928715249662618,2.0421502111929364,0.0495101214574898,0.021774628879892,donor,False,-0.02871524966261796,abs,True
uni_v2,CCRCC,shipped,donor,INT16,6.0,7.0,donor,16890.0,3206.0,0.1032248980430288,0.068046418044046,0.14874825416962006,0.009371987392031558,0.09545997131770173,50,3,0.9198190892077356,1.9179262043031824,0.0651112497400707,0.0150696610521938,donor,False,-0.019819089207735563,abs,True
uni_v2,CCRCC,shipped,donor,INT17,6.0,7.0,donor,21742.0,3585.0,0.09859177296075303,0.0695008757007701,0.15350175760214152,0.008981298963039008,0.09556350191040452,50,3,0.9466331938633192,1.955834429504224,0.0418819153881915,0.011484890748489,donor,False,-0.04663319386331921,abs,True
uni_v2,CCRCC,shipped,donor,INT18,6.0,7.0,donor,17768.0,4915.0,0.34568326736185084,0.1478272077073919,0.5286824416661428,0.07097471144128649,0.11730614783199683,50,3,0.8691407256697185,2.2058137527187043,0.1059396405561207,0.0249196337741607,donor,False,0.030859274330281572,abs,True
uni_v2,CCRCC,shipped,donor,INT19,6.0,7.0,donor,16852.0,4948.0,0.10536582362289518,0.06917687977536713,0.17095798918929517,0.01110337915957127,0.09782793870279274,50,3,0.9817515494475882,2.0859938359563706,0.0119954190245216,0.00625303152789,donor,False,-0.08175154944758822,abs,True
uni_v2,CCRCC,shipped,donor,INT2,6.0,7.0,donor,17105.0,2580.0,0.09381431380473618,0.05286300123210457,0.17983244493205836,0.011683602759637188,0.11768155357901797,50,3,0.9049741602067184,2.0870931933781964,0.0342144702842377,0.0608113695090439,donor,False,-0.00497416020671837,abs,True
uni_v2,CCRCC,shipped,donor,INT20,6.0,7.0,donor,22582.0,4860.0,0.0845940828046308,0.05691521376885743,0.13971969427463124,0.007570489587484339,0.09424295325500845,50,3,0.961880658436214,1.9854396690634164,0.0132716049382716,0.0248477366255144,donor,False,-0.06188065843621393,abs,True
uni_v2,CCRCC,shipped,donor,INT21,6.0,7.0,donor,13913.0,4975.0,0.127228764313167,0.0642180704687335,0.37107610064698804,0.016579006505847982,0.11483487011722637,50,3,0.9145005025125628,2.245570623222342,0.0807825795644891,0.004716917922948,donor,False,-0.01450050251256274,abs,True
uni_v2,CCRCC,shipped,donor,INT22,6.0,7.0,donor,21427.0,3829.0,0.11105540641008438,0.06951902000431862,0.22763969823147723,0.011907465517437876,0.09625334171739591,50,3,0.8468703752067555,1.9824948440022745,0.079296596152172,0.0738330286410725,donor,False,0.05312962479324457,abs,True
uni_v2,CCRCC,shipped,donor,INT23,6.0,7.0,donor,17479.0,4755.0,0.3334168642927041,0.11720119360224446,0.49079398347821485,0.06823111282084965,0.11807220192652265,50,3,0.8643406940063091,2.260117068244107,0.1287613038906414,0.0068980021030494,donor,False,0.03565930599369094,abs,True
uni_v2,CCRCC,shipped,donor,INT24,6.0,7.0,donor,18859.0,4510.0,0.1478455760512146,0.07779152200101605,0.40287042886005603,0.019687569053354947,0.10936431553558512,50,3,0.9277324464153732,2.11083767721367,0.0599260901699926,0.0123414634146341,donor,False,-0.027732446415373202,abs,True
uni_v2,CCRCC,shipped,donor,INT3,6.0,7.0,donor,19219.0,2007.0,0.46440772263064267,0.3240757422517645,0.5387407218267226,0.10020116083058328,0.11559840120963938,50,3,0.9713336655040692,2.3997099431079536,0.0245872778608204,0.0040790566351104,donor,False,-0.07133366550406917,abs,True
uni_v2,CCRCC,shipped,donor,INT4,6.0,7.0,donor,18248.0,1349.0,0.17586484332620017,0.08665750329925163,0.36795494890703506,0.020569080301566595,0.10451452948735314,50,3,0.8911885347170744,1.997667885058202,0.0114603409933283,0.0973511242895972,donor,False,0.008811465282925646,abs,True
uni_v2,CCRCC,shipped,donor,INT5,6.0,7.0,donor,22330.0,1186.0,0.4712385245840821,0.31979142096950564,0.5479902417653559,0.09469495647800717,0.11221408156198695,50,3,0.2580719505340079,1.9351207886916768,0.7374367622259697,0.0044912872400224,donor,False,0.6419280494659921,abs,True
uni_v2,CCRCC,shipped,donor,INT6,6.0,7.0,donor,19422.0,1678.0,0.1674516431398153,0.06999870571134997,0.4195351210313504,0.02681438054550564,0.1188802218863683,50,3,0.8864243146603098,2.157209157476626,0.0572308303535955,0.0563448549860945,donor,False,0.013575685339690224,abs,True
uni_v2,CCRCC,shipped,donor,INT7,6.0,7.0,donor,22623.0,2374.0,0.09009646507613861,0.05772848540380211,0.1681295615441513,0.010684628664303641,0.1086166526668165,50,3,0.8463689974726201,1.983507365731048,0.1072226902555462,0.0464083122718337,donor,False,0.053631002527379956,abs,True
uni_v2,CCRCC,shipped,donor,INT8,6.0,7.0,donor,21619.0,1949.0,0.17500869728982155,0.08764486638412694,0.4127844647404041,0.024812105160196538,0.1063944703280409,50,3,0.7374653668547974,1.997806199395485,0.239969214982042,0.0225654181631605,donor,False,0.16253463314520267,abs,True
uni_v2,CCRCC,shipped,donor,INT9,6.0,7.0,donor,17614.0,1696.0,0.35765646577707044,0.10498591495849716,0.5339074675453086,0.06785648144495687,0.11319144563465793,50,3,0.924870283018868,2.278375708247626,0.0402161949685534,0.0349135220125786,donor,False,-0.024870283018867956,abs,True
uni_v2,CCRCC,shipped,patient,0,5.0,6.0,patient,11411.0,18371.0,0.26119193296865323,0.103747269448007,0.41671482945162397,0.0374233088627009,0.11313915686171919,50,3,0.9538674381282704,2.450575208977314,0.0390434886506161,0.0070890732211134,patient,False,-0.05386743812827033,abs,True
uni_v2,CCRCC,shipped,patient,1,5.0,6.0,patient,17775.0,6569.0,0.1402060898280848,0.08282212050627275,0.3272935099190963,0.02019465456831135,0.11971740825153768,50,3,0.7900860730240155,1.9768513756337427,0.0841744550487308,0.1257394719272537,patient,False,0.10991392697598457,abs,True
uni_v2,CCRCC,shipped,patient,2,5.0,6.0,patient,12886.0,10756.0,0.11659258689111535,0.06233934011425681,0.254517452651761,0.021023888734207685,0.1434580935644858,50,3,0.8332990820403902,2.3046196859220918,0.1296624981387641,0.0370384198208457,patient,False,0.06670091795960986,abs,True
uni_v2,CCRCC,shipped,patient,3,5.0,6.0,patient,17796.0,7122.0,0.12976537406316194,0.08368191067836592,0.20474602781918283,0.025248722841392054,0.17094549316765995,50,3,0.7118422909295585,1.9021237117660732,0.2033003917022021,0.0848573173682393,patient,False,0.1881577090704415,abs,True
uni_v2,CCRCC,shipped,patient,4,5.0,6.0,patient,14385.0,14748.0,0.12074695018478775,0.0510621347661622,0.30355688107293227,0.015382833173729266,0.10236064441264313,50,3,0.9154772092986708,2.1769406566631098,0.037881074281809,0.0466417164195201,patient,False,-0.015477209298670802,abs,True
uni_v2,CCRCC,shipped,patient,5,5.0,6.0,patient,10535.0,16654.0,0.1172000951739775,0.03947386996001137,0.3061466683516962,0.0164104808340734,0.11416673588471474,50,3,0.9498131517008196,2.368744221883389,0.0383197412564517,0.0118671070427285,patient,False,-0.04981315170081957,abs,True
uni_v2,COAD,shipped,donor,COAD_Oliveira_P1,1.0,2.0,donor,3535.0,3620.0,0.009993289830536316,0.002961385877727842,0.042066699293783635,0.0028624100640380346,0.3341392955032042,50,3,0.8889613259668508,3.390976398855507,0.0269797421731123,0.0840589318600368,donor,False,0.011038674033149176,abs,True
uni_v2,COAD,shipped,donor,COAD_Oliveira_P2,1.0,2.0,donor,3417.0,3535.0,0.016023792722098598,0.002870893136236929,0.042663654437253104,0.0048807540621922385,0.34087411134907425,50,3,0.849054219707685,3.159265777366417,0.1214332861857614,0.0295124941065535,donor,False,0.050945780292315,abs,True
uni_v2,COAD,shipped,donor,COAD_Oliveira_P5,1.0,2.0,donor,3535.0,3417.0,0.017109772803734123,0.0037901774325776578,0.034751415869720734,0.005717603964133053,0.35970744421682477,50,3,0.8778792312945077,3.431107616771325,0.0918583552824114,0.0302624134230806,donor,False,0.02212076870549229,abs,True
uni_v2,COAD,shipped,donor,COAD_donor_TENX111,1.0,2.0,donor,3417.0,5079.0,0.017995160121613167,0.0034985088010672416,0.06402730823449766,0.004543910390973162,0.27209767621537323,50,3,0.8724748966331956,3.108769246332557,0.0565373761239089,0.0709877272428955,donor,False,0.02752510336680447,abs,True
uni_v2,COAD,shipped,patient,0,8.0,9.0,block,1143.0,10572.0,0.021607792109123853,0.010572100731129564,0.045464952653063564,0.014432951056630672,0.5494755199379514,50,3,0.6228458056797935,1.8751451217994968,0.2999045387615277,0.0772496555586787,block,True,0.2771541943202065,abs,True
uni_v2,COAD,shipped,patient,1,1.0,2.0,slide,3620.0,5079.0,0.013748912724281751,0.001990772629502909,0.05586177812799806,0.002661642502570234,0.2679315279258832,50,3,0.8683559755857453,3.1451019319047493,0.0554256087156264,0.0762184156986283,slide,False,0.031644024414254734,abs,True
uni_v2,HCC,shipped,donor,CHC20,6.0,7.0,block,483.0,1941.0,0.021767313202549286,0.011208626791737702,0.04432868434968054,0.002183968871009065,0.10542868215500972,50,3,0.8149750987463507,1.6955405423354508,0.0968950712691052,0.088129829984544,block,True,0.08502490125364937,abs,True
uni_v2,HCC,shipped,donor,CHC23,7.0,8.0,block,408.0,2255.0,0.024902726582927023,0.015584224676098666,0.05365564491942362,0.0037508010420133076,0.14246120210063934,50,3,0.7101522542498152,1.409928144866796,0.2126592756836659,0.0771884700665188,block,True,0.18984774575018482,abs,True
uni_v2,HCC,shipped,patient,0,6.0,7.0,block,407.0,2255.0,0.024596675253161462,0.011460994508610446,0.04463431766571119,0.003114117702121298,0.14729196181221527,50,3,0.7359733924611974,1.4823313885848723,0.2095639320029564,0.0544626755358462,block,True,0.1640266075388026,abs,True
uni_v2,HCC,shipped,patient,1,6.0,7.0,block,471.0,1941.0,0.02305355086331284,0.010047561559036754,0.04159181847933564,0.0023604112453141854,0.1149860535066855,50,3,0.7977022153529109,1.6766236273281436,0.0911317190451657,0.1111660656019234,block,True,0.10229778464708916,abs,True
uni_v2,IDC,audited,donor,IDC_JanesickSample1,1.0,2.0,donor,4010.0,28521.0,0.04352630673690275,0.020445164340682144,0.14634899845482377,0.025027258224937413,0.47363067832162076,50,1,0.8894299886732508,4.826934912331801,0.0605293471924211,0.050040664134328,donor,False,0.010570011326749174,abs,True
uni_v2,IDC,audited,donor,NCBI783,1.0,2.0,donor,28521.0,3005.0,0.004231931656166791,0.0011170232358355884,0.029516112837335507,0.0015627401041167777,0.4765830689741652,50,1,0.861018302828619,4.454140013739399,0.0581630615640599,0.0808186356073211,donor,False,0.038981697171381,abs,True
uni_v2,IDC,audited,donor,NCBI785,1.0,2.0,donor,3005.0,4010.0,0.05178160190964716,0.017249042277000158,0.19034366746587444,0.022292843561771414,0.44771444007618616,50,1,0.7320249376558604,3.739624413703297,0.2255411471321695,0.04243391521197,donor,False,0.16797506234413961,abs,True
uni_v2,IDC,audited,patient,0,1.0,2.0,patient,3005.0,20761.0,0.02269664559163523,0.0041377654989826216,0.09364347304831752,0.006560102326418682,0.3651185993372703,50,3,0.8404916269286963,3.7960559731131567,0.0360040460478782,0.1235043270234253,patient,False,0.059508373071303744,abs,True
uni_v2,IDC,audited,patient,1,1.0,2.0,patient,3005.0,7760.0,0.0317922006465899,0.003594651680886653,0.13361845419598534,0.012083953561346727,0.40323844959228405,50,3,0.8552405498281788,4.07475348135405,0.1215146048109965,0.0232448453608247,patient,False,0.04475945017182126,abs,True
uni_v2,IDC,audited,patient,2,1.0,2.0,patient,3005.0,4010.0,0.06517921406461194,0.00997553158367181,0.18976234876765954,0.033864600110255216,0.45271583976227725,50,3,0.7103624272651704,3.7286272529540794,0.253458021612635,0.0361795511221945,patient,False,0.18963757273482962,abs,True
uni_v2,IDC,audited,patient,3,1.0,2.0,patient,7760.0,3005.0,0.01959366135028325,0.0035722279930908963,0.11236836375841783,0.009029833619967134,0.41426713394816717,50,3,0.875514143094842,4.0301044520141724,0.0592590127565169,0.0652268441486411,patient,False,0.024485856905158032,abs,True
uni_v2,IDC,audited,slide_out,NCBI783,1.0,2.0,slide,4010.0,3005.0,0.04075410079312963,0.006401487106352277,0.14334200001928038,0.017942697653273,0.41992658750440354,50,3,0.8995851358846366,4.240603874570416,0.0582163061564059,0.0421985579589572,slide,False,0.0004148641153634003,abs,True
uni_v2,IDC,audited,slide_out,NCBI785,1.0,2.0,slide,20761.0,4010.0,0.05319760044020573,0.016780929674722906,0.15263698890940391,0.02028609859150865,0.3598663780013057,50,3,0.728525353283458,3.598810853085329,0.2272535328345802,0.0442211138819617,slide,False,0.171474646716542,abs,True
uni_v2,IDC,audited,slide_out,TENX95,1.0,2.0,slide,4010.0,7760.0,0.0623676460712191,0.015094891204869777,0.213394787621628,0.025191496470746727,0.4200435595212426,50,3,0.872852233676976,4.360825914225838,0.1112207903780068,0.0159269759450171,slide,False,0.02714776632302407,abs,True
uni_v2,IDC,audited,slide_out,TENX99,1.0,2.0,slide,4010.0,20761.0,0.04075601566011689,0.008419756815889603,0.11936340685038392,0.011543845100463801,0.3372037706210882,50,3,0.856889038742514,3.918229555169048,0.0340763932373199,0.109034568020166,slide,False,0.043110961257486036,abs,True
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,1.0,2.0,donor,4010.0,20761.0,0.04079984785147295,0.008621483186613623,0.12055375754112065,0.010478100727243367,0.3346016835192501,50,3,0.8555066390507843,3.8979032204763455,0.0346948605558499,0.1097985003933657,donor,False,0.04449336094921574,abs,True
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,1.0,2.0,donor,4010.0,7760.0,0.047643650000091124,0.008373532126823874,0.21331565705169236,0.02505628804312765,0.41623194907282063,50,3,0.8726176975945018,4.323461471000374,0.1121013745704467,0.0152809278350515,donor,False,0.027382302405498216,abs,True
uni_v2,IDC,shipped,donor,NCBI783,1.0,2.0,donor,7760.0,3005.0,0.029486359772890824,0.004011464482667739,0.1259523948577536,0.010935099128997108,0.40100472049367075,50,3,0.8790770937326678,4.021283437853088,0.0681198003327787,0.0528031059345535,donor,False,0.020922906267332175,abs,True
uni_v2,IDC,shipped,donor,NCBI785,1.0,2.0,donor,20761.0,4010.0,0.0631954505678931,0.017171416317577855,0.1567975833575753,0.023696788432918003,0.36515952038313737,50,3,0.7184305901911886,3.6060860448515606,0.2406068162926018,0.0409625935162094,donor,False,0.18156940980881142,abs,True
uni_v2,IDC,shipped,patient,0,1.0,2.0,patient,3005.0,20761.0,0.028679117809860447,0.0054738274163841,0.090299016987816,0.007477035530540271,0.3379926212672691,50,3,0.8374169516561502,3.695213391374748,0.0386326927090859,0.1239503556347639,patient,False,0.06258304834384987,abs,True
uni_v2,IDC,shipped,patient,1,1.0,2.0,patient,3005.0,7760.0,0.02554738575216038,0.005046588722860835,0.1357476971834603,0.008204947385172245,0.3959860399634896,50,3,0.8547878006872852,4.058786637164153,0.1262061855670103,0.0190060137457044,patient,False,0.04521219931271481,abs,True
uni_v2,IDC,shipped,patient,2,1.0,2.0,patient,3005.0,4010.0,0.05956402425520174,0.014709412723583074,0.17415895585944663,0.028204354436402346,0.43299976124135076,50,3,0.7195594347464671,3.69913934831266,0.2424754779717373,0.0379650872817955,patient,False,0.18044056525353291,abs,True
uni_v2,IDC,shipped,patient,3,1.0,2.0,patient,7760.0,3005.0,0.03010820351552306,0.004409115536532408,0.10821743887095694,0.010500744357219288,0.39717523581295444,50,3,0.8683771491957848,3.9729863740558087,0.0583383250138657,0.0732845257903494,patient,False,0.03162285080421523,abs,True
uni_v2,LUNG,shipped,donor,LUNG_hest_patient_1,7.0,8.0,block,430.0,3262.0,0.0517082601875445,0.01651064477836367,0.08128812212468937,0.018651974146877914,0.35875909198014144,50,3,0.606707541385653,2.059338664695996,0.3204659717964439,0.0728264868179031,block,True,0.29329245861434705,abs,True
uni_v2,LUNG,shipped,donor,LUNG_hest_patient_2,8.0,9.0,block,682.0,1944.0,0.05751078337465692,0.03089399331487088,0.1507664545067882,0.018387160834552496,0.28390169407111776,50,3,0.6286968449931413,2.058107783688133,0.1444821673525377,0.226820987654321,block,True,0.27130315500685875,abs,True
uni_v2,LUNG,shipped,patient,0,7.0,8.0,block,423.0,3262.0,0.05145298959668267,0.014919927455496085,0.08018399593819715,0.01856805034949785,0.3577250984445376,50,3,0.6201451052524014,2.1183456864896133,0.3112916411199673,0.0685632536276313,block,True,0.2798548947475986,abs,True
uni_v2,LUNG,shipped,patient,1,8.0,9.0,block,703.0,1944.0,0.06306898318843492,0.034748115753283265,0.1553561044703231,0.020437323812881436,0.30470317996869467,50,3,0.6255761316872427,2.061162637022505,0.1371159122085048,0.2373079561042524,block,True,0.27442386831275734,abs,True
uni_v2,LYMPH_IDC,shipped,donor,Patient_3,1.0,2.0,donor,4992.0,4992.0,0.11692805101596151,0.04843241754862475,0.2285320079269478,0.01998278529036135,0.15663756281918012,50,3,0.9242908653846156,2.527690707326182,0.0692013888888889,0.0065077457264957,donor,False,-0.024290865384615556,abs,True
uni_v2,LYMPH_IDC,shipped,donor,Patient_6,1.0,2.0,donor,4988.0,4992.0,0.1572264975644589,0.0663670912113107,0.30001293601286694,0.033433509379507106,0.1780544281981606,50,3,0.8292334401709401,2.6307098669695224,0.0790705128205128,0.091696047008547,donor,False,0.07076655982905988,abs,True
uni_v2,LYMPH_IDC,shipped,donor,Patient_7,1.0,2.0,donor,4992.0,4988.0,0.16078891554888278,0.06268668239302129,0.29874768064826474,0.03822041616186961,0.20123404992567417,50,3,0.6183801122694467,1.7462504566945916,0.3558460304731355,0.0257738572574178,donor,False,0.28161988773055335,abs,True
uni_v2,LYMPH_IDC,shipped,donor,Patient_8,1.0,2.0,donor,4992.0,4992.0,0.08411610084281906,0.011336191817997682,0.21999010172762845,0.015207838442112875,0.19359103122471724,50,3,0.8914142628205127,2.700519421191771,0.0756036324786324,0.0329821047008547,donor,False,0.008585737179487296,abs,True
uni_v2,LYMPH_IDC,shipped,patient,0,1.0,2.0,patient,4992.0,4992.0,0.11230426463087334,0.042008691874577314,0.20692470713940733,0.014912499495963405,0.13701757000639692,50,3,0.9173557692307692,2.3667206235200884,0.0761992521367521,0.0064449786324786,patient,False,-0.017355769230769202,abs,True
uni_v2,LYMPH_IDC,shipped,patient,1,1.0,2.0,patient,4992.0,4992.0,0.11083183812620037,0.03259831725393456,0.24904479088818549,0.020495614806850013,0.1761470292693067,50,3,0.7731356837606839,2.395688659581887,0.0799813034188034,0.1468830128205128,patient,False,0.12686431623931615,abs,True
uni_v2,LYMPH_IDC,shipped,patient,2,1.0,2.0,patient,4992.0,4988.0,0.1530063281770339,0.052502661043099016,0.2821251252534746,0.038242772780578395,0.20089811169286598,50,3,0.6349492114407912,1.79513735409632,0.3460678962844159,0.0189828922747928,patient,False,0.2650507885592088,abs,True
uni_v2,LYMPH_IDC,shipped,patient,3,1.0,2.0,patient,4992.0,4992.0,0.04698904814260214,0.004766237278122468,0.14197492016142366,0.005858049232779328,0.19151574176608174,50,3,0.8931089743589743,2.5664087368833908,0.0781209935897435,0.028770032051282,patient,False,0.0068910256410257276,abs,True
uni_v2,PAAD,shipped,donor,TENX116,1.0,2.0,donor,3610.0,2010.0,0.007808374529757127,0.0007801904763383319,0.025120504015001474,0.001800129607439943,0.2615209798749616,50,1,0.9025273631840796,2.9412063397014423,0.0594726368159204,0.038,donor,False,-0.002527363184079534,abs,True
uni_v2,PAAD,shipped,donor,TENX126,1.0,2.0,donor,2010.0,1951.0,0.009882312486806577,0.002047981221370528,0.06324106845403005,0.0027673048859457317,0.2766572673957013,50,1,0.9260481804202974,3.8045315826619777,0.0588621219887237,0.0150896975909789,donor,False,-0.02604818042029733,abs,True
uni_v2,PAAD,shipped,donor,TENX140,1.0,2.0,donor,2010.0,3610.0,0.007808374529757127,0.0007801904763383319,0.025120504015001474,0.001800129607439943,0.2615209798749616,50,1,0.8573240997229916,2.6812704633338864,0.0931024930747922,0.049573407202216,donor,False,0.042675900277008405,abs,True
uni_v2,PAAD,shipped,patient,0,1.0,2.0,patient,1951.0,2010.0,0.012731101146713353,0.0013641911452638865,0.06410336092018125,0.0015776823477322288,0.24151122989990942,50,1,0.8292139303482586,3.217757179105658,0.1233034825870646,0.0474825870646766,patient,False,0.07078606965174139,abs,True
uni_v2,PAAD,shipped,patient,1,1.0,2.0,patient,2010.0,3610.0,0.007808374529757127,0.0007801904763383319,0.025120504015001474,0.001800129607439943,0.2615209798749616,50,1,0.8573240997229916,2.6812704633338864,0.0931024930747922,0.049573407202216,patient,False,0.042675900277008405,abs,True
uni_v2,PAAD,shipped,patient,2,1.0,2.0,patient,2010.0,1951.0,0.009158409367405137,0.0014896893979806046,0.04712669540744931,0.0017891794346814767,0.28123374378678623,50,1,0.9184213223987698,3.6525187951090583,0.0663044592516658,0.0152742183495643,patient,False,-0.018421322398769813,abs,True
uni_v2,PRAD,shipped,donor,PRAD_patient1,4.0,5.0,slide,10917.0,25891.0,0.04499103530374919,0.020858260285581548,0.07593854009122325,0.006901149666090345,0.16713619247846703,50,3,0.8230893459930448,1.9498365656348533,0.0966683390851955,0.0802423149217597,slide,False,0.07691065400695518,abs,True
uni_v2,PRAD,shipped,donor,PRAD_patient2,2.0,3.0,slide,6163.0,36819.0,0.026471106140178752,0.014489758762670253,0.05767131038303912,0.003268051914121717,0.13222740080139306,50,3,0.9435286074824204,2.580868273403422,0.0422890248988754,0.0141823676187041,slide,False,-0.04352860748242038,abs,True
uni_v2,PRAD,shipped,patient,0,4.0,5.0,slide,7471.0,25891.0,0.04079330134180175,0.027324952608737078,0.057314888268281766,0.006222245743015484,0.16267651125920196,50,3,0.8195260435176972,1.879392015028434,0.1003911669752626,0.08008278950704,slide,False,0.08047395648230282,abs,True
uni_v2,PRAD,shipped,patient,1,2.0,3.0,slide,5828.0,36819.0,0.022952440232611015,0.007409797587617519,0.044111126858914,0.002898600544417207,0.1292842649807379,50,3,0.954459078464777,2.615452647577841,0.0411903389355962,0.0043505825996267,slide,False,-0.05445907846477693,abs,True
uni_v2,PRAD,shipped,slide_out,MEND139,6.0,7.0,slide,14527.0,3749.0,0.10558109548624842,0.05924253845725921,0.12967035221274859,0.016301607429953624,0.15430872772131288,50,3,0.8490495243175958,2.1441419572161204,0.034322041433271,0.1166284342491331,slide,False,0.050950475682404184,abs,True
uni_v2,PRAD,shipped,slide_out,MEND140,6.0,7.0,slide,18264.0,1935.0,0.12191616672811464,0.0642783279507131,0.15868237476951755,0.014754230632220783,0.11581714327945203,50,3,0.896761412575366,2.005768301415581,0.0895159345391903,0.0137226528854435,slide,False,0.0032385874246340096,abs,True
uni_v2,PRAD,shipped,slide_out,MEND141,6.0,7.0,slide,16922.0,1794.0,0.06693416801085654,0.04859560336610815,0.10594535304741157,0.007615410761608349,0.11062021995109522,50,3,0.9535748792270532,2.0970909654478955,0.0424972129319955,0.0039279078409513,slide,False,-0.053574879227053174,abs,True
uni_v2,PRAD,shipped,slide_out,MEND142,6.0,7.0,slide,15520.0,2997.0,0.11572912296435481,0.076125570230521,0.23613383414708106,0.014423713085003342,0.10908488222174834,50,3,0.9536625514403292,2.14774148629198,0.0332732732732732,0.0130641752863975,slide,False,-0.053662551440329165,abs,True
