encoder,task,label_set,design,arm,fold,slide,n_genes,n_test,coverage,width_mean,sum_miss_above,sum_miss_below,abs_b_over_sy,b_over_sy_signed,log_w_ratio,w_star_over_w_hat,w_hat,calibration_unit,miss_asymmetry,shortfall,group,uses_test_labels,scope,n,r2,intercept,coef_level,t_level,p_level,share_level,coef_scale,t_scale,p_scale,share_scale,n_tasks,n_folds,mean_shortfall,mean_abs_b_over_sy,mean_miss_asymmetry,mean_w_star_over_w_hat,superseded_label_set
hoptimus0,LYMPH_IDC,shipped,donor,a1,Patient_8,NCBI681,50.0,4992.0,0.8794524572649572,2.7217923905910584,11.721153846153847,6.360977564102564,0.9297780835846694,-0.200956290196973,-0.1599611303832631,0.8375911870452416,1.3608961952955292,donor,0.29643498105599014,0.02054754273504278,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,LYMPH_IDC,shipped,patient,a1,0,NCBI684,50.0,4992.0,0.9129340277777778,2.3791858957528493,11.35116185897436,1.7087339743589742,0.521508655286937,-0.03917840545139116,-0.17873649278724618,0.8279795887976071,1.1895929478764247,patient,0.7383234910652657,-0.012934027777777746,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,LYMPH_IDC,shipped,patient,a1,1,NCBI683,50.0,4992.0,0.8073143696581196,2.4889654089871787,11.528445512820513,17.37439903846154,1.2269752452588394,-0.22351125896060234,-0.13234406107208552,0.8951232110020322,1.2444827044935893,patient,-0.20226222077445027,0.09268563034188038,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,LYMPH_IDC,shipped,patient,a1,2,NCBI682,50.0,4988.0,0.6359195402298851,1.857133177952494,51.63632718524459,2.9757417802726542,0.8749964836866692,0.49548740955263015,0.4667958983881051,1.6133463042676812,0.928566588976247,patient,0.8910225583230851,0.26408045977011496,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,LYMPH_IDC,shipped,patient,a1,3,NCBI681,50.0,4992.0,0.8697916666666666,2.5653292951948603,12.005408653846153,7.525841346153847,1.1183514320399035,-0.32521345086735615,-0.02538822218921214,0.9535082367207391,1.2826646475974302,patient,0.2293538461538461,0.030208333333333393,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PAAD,shipped,donor,a1,TENX116,TENX116,50.0,2010.0,0.9030348258706468,3.0472415825801256,2.9323383084577115,1.9159203980099502,0.3287648763297675,0.15346353319962852,-0.0792155335654668,0.912663080667758,1.5236207912900628,donor,0.20964597229348386,-0.00303482587064674,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PAAD,shipped,donor,a1,TENX126,TENX126,50.0,1951.0,0.9192106611993849,3.4770683486763097,2.157867760123014,1.8815991799077396,0.5056370762360192,0.19166791813891831,-0.09334394102800779,0.8741234379993298,1.7385341743381548,donor,0.0683923359979698,-0.01921066119938486,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PAAD,shipped,donor,a1,TENX140,TENX140,50.0,3610.0,0.8504819944598339,2.7852722185547947,4.610803324099723,2.865096952908587,0.4462871237286754,-0.03994854281575597,0.07681454069522084,1.0930560044578395,1.3926361092773973,donor,0.23351119015858904,0.049518005540166166,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PAAD,shipped,patient,a1,0,TENX116,50.0,2010.0,0.7971940298507463,2.941007672381385,8.221393034825871,1.918905472636816,0.626514430717556,0.4429569728933738,0.14931850896421506,1.189268490425734,1.4705038361906926,patient,0.6215287999214995,0.10280597014925374,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PAAD,shipped,patient,a1,1,TENX140,50.0,3610.0,0.8504819944598339,2.7852722185547947,4.610803324099723,2.865096952908587,0.4462871237286754,-0.03994854281575597,0.07681454069522084,1.0930560044578395,1.3926361092773973,patient,0.23351119015858904,0.049518005540166166,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PAAD,shipped,patient,a1,2,TENX126,50.0,1951.0,0.9249615581752947,3.4480974634748147,2.3818554587391083,1.370066632496156,0.47199255086129355,0.2114299114414547,-0.10930110889721359,0.875787438431586,1.7240487317374074,patient,0.26967213114754096,-0.024961558175294662,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient1,MEND154,50.0,2736.0,0.8063011695906432,1.903896768125807,21.84722222222222,7.207602339181286,0.3073280153187056,0.13540945471340765,0.2370327333096597,1.2685753078740254,0.9519483840629035,slide,0.5038619266862908,0.09369883040935678,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient1,MEND156,50.0,3554.0,0.7174451322453573,1.9038967681258112,33.51631963984243,8.866910523353967,0.27828937508456764,0.2539020243135223,0.6287737415536907,1.939045729232459,0.9519483840629056,slide,0.5815840138086703,0.1825548677546427,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient1,MEND157,50.0,3190.0,0.8124576802507837,1.9038967681258085,20.103448275862068,8.027899686520376,0.2293194493288786,0.0761752687218751,0.2234528030713168,1.2632086624645331,0.9519483840629043,slide,0.4292559533759012,0.08754231974921634,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient1,MEND158,50.0,3092.0,0.8069793014230272,1.9038967681258077,7.994178525226391,20.958926261319533,0.45413626737801926,-0.2664915643795575,0.19601567587593055,1.280871088331942,0.9519483840629038,slide,-0.4477843682629044,0.09302069857697282,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient1,MEND159,50.0,3856.0,0.827304633471646,1.9038967681258134,9.118775933609959,16.785529045643155,0.7364530766511124,-0.3087242496217472,0.07662033457554651,1.1567256748487416,0.9519483840629067,slide,-0.2959644398169933,0.07269536652835407,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient1,MEND160,50.0,4079.0,0.8325226771267468,1.903896768125815,3.6084824711939203,21.513115959794067,0.7406062686601338,-0.4015126032703174,0.11547560007623808,1.1667125884368783,0.9519483840629075,slide,-0.7127187204184599,0.06747732287325325,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient1,MEND161,50.0,2775.0,0.7384000000000001,1.9038967681258065,28.361801801801803,10.878198198198199,0.2368660709398388,0.13176467984648693,0.36768362240932123,1.4595094313829957,0.9519483840629033,slide,0.4455556473905098,0.16159999999999997,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient1,MEND162,50.0,2609.0,0.9601482049316468,1.903896768125807,2.628593330778076,3.3491759294748946,0.4310361848184054,-0.17691264202687632,-0.41207755984478195,0.6871050942224108,0.9519483840629035,slide,-0.1205437291613234,-0.06014820493164674,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND139,50.0,3749.0,0.9173948608517827,2.6659805088158133,8.72952787409976,3.6612429981328356,0.3818196688578592,0.1502761113585216,-0.13127576229753668,0.844356928778724,1.3329902544079066,slide,0.40903709125352505,-0.017394860851782656,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND140,50.0,1935.0,0.9076761412575365,2.665980508815807,13.514728682170542,0.3338501291989664,0.5736483773635435,0.38284900081238865,-0.07470595717838588,0.8901362542938899,1.3329902544079035,slide,0.9517856476471247,-0.007676141257536462,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND141,50.0,1794.0,0.9339650687476774,2.6659805088158075,9.786510590858416,0.11872909698996656,0.4578922760439884,0.274051323775071,-0.20382935680590242,0.7859774837302691,1.3329902544079038,slide,0.9760270118176703,-0.03396506874767735,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND142,50.0,2997.0,0.9357357357357359,2.6659805088158133,9.393393393393394,0.24624624624624625,0.5220493818815695,0.2786890531001106,-0.21001660541658754,0.7787415535215313,1.3329902544079066,slide,0.9489096573208724,-0.03573573573573585,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND143,50.0,3816.0,0.9448759608665269,2.6659805088158133,8.191037735849056,0.07756813417190776,0.6398075541180188,0.2237738756724953,-0.3519606493169602,0.6751393304153552,1.3329902544079066,slide,0.9812379171552624,-0.0448759608665269,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND144,50.0,4074.0,0.9436737031582393,2.665980508815811,8.413107511045656,0.035837015218458515,0.698649031883632,0.25201533156194234,-0.3317427514244729,0.6932242108909578,1.3329902544079055,slide,0.9915168066006217,-0.04367370315823926,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND145,50.0,1418.0,0.90054536906441,2.665980508815808,14.858956276445697,0.059238363892806775,0.6403575903491883,0.3408829948964345,-0.09108436619722507,0.8791390772647619,1.332990254407904,slide,0.9920582395764395,-0.0005453690644099396,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND146,50.0,1964.0,0.9381907671418872,2.665980508815807,9.188900203665987,0.08248472505091649,0.5931881288919081,0.25157140491800867,-0.282443527234519,0.7260200474977283,1.3329902544079035,slide,0.9822066011313088,-0.03819076714188718,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND147,50.0,2335.0,0.9423982869379015,2.6659805088158097,6.980728051391863,1.6595289079229123,0.38143439043326616,0.03508000284507977,-0.2467277735991167,0.7555988337603458,1.3329902544079049,slide,0.6158612143742255,-0.042398286937901486,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND148,50.0,1633.0,0.9799795876709533,2.665980508815808,2.5419473361910594,0.46111451316595226,0.45269098641962463,-0.03499403000486127,-0.6113823863361386,0.5384022398277655,1.332990254407904,slide,0.6929037520391518,-0.07997958767095326,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND149,50.0,1851.0,0.93068251395642,2.6659805088158075,10.239870340356564,0.157752566180443,0.750098567234186,0.38483965428203853,-0.16641626506047472,0.820295123657911,1.3329902544079038,slide,0.9696560324223215,-0.030682513956419966,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND150,50.0,1751.0,0.8637350085665334,2.6659805088158075,19.883495145631066,0.5562535693889206,0.685407530488707,0.5176916100564248,0.034112126832994576,1.0241410783632119,1.3329902544079038,slide,0.9455713886560491,0.03626499143346662,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND151,50.0,2600.0,0.9521512820512821,2.6659805088158115,4.241538461538462,2.935769230769231,0.2860859298480963,0.051224892468665434,-0.2633711111104163,0.7409705084242484,1.3329902544079058,slide,0.18193022881946308,-0.052151282051282055,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND152,50.0,3082.0,0.9250248756218906,2.6659805088158133,7.357884490590526,3.8883841661258924,0.4227364404779925,0.031048747459651065,-0.17212830694246137,0.8350017783409647,1.3329902544079066,slide,0.30850235134589304,-0.025024875621890597,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,donor,a1,PRAD_patient2,MEND153,50.0,1820.0,0.917978021978022,2.6659805088158075,7.65,4.653296703296704,0.3944962324550963,0.021410886190821043,-0.1575536591146269,0.8295553861528815,1.3329902544079038,slide,0.2435691318327974,-0.017978021978022007,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,0,MEND154,50.0,2736.0,0.7847855750487329,1.7958340486940865,23.744152046783626,8.538011695906432,0.31731188770572966,0.11565897162858171,0.2934028720852973,1.3558689883801125,0.8979170243470432,slide,0.47103844934559125,0.1152144249512671,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,0,MEND156,50.0,3554.0,0.6848865128493716,1.7958340486940787,32.8778840742825,14.389138998311761,0.24098861758469237,0.18523782346764636,0.6966155862837847,2.0908003061062077,0.8979170243470393,slide,0.39115526796716416,0.2151134871506284,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,0,MEND157,50.0,3190.0,0.7896342737722049,1.7958340486940816,19.637617554858934,11.917241379310346,0.23386763553077258,0.004470220569216806,0.2766685860563725,1.3481333173177212,0.8979170243470408,slide,0.24466520961653085,0.11036572622779517,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,0,MEND158,50.0,3092.0,0.7989499784389823,1.7958340486940827,9.69922380336352,20.458279430789133,0.41009836978513337,-0.23174747111688865,0.19814085433320922,1.3041695642036448,0.8979170243470413,slide,-0.3567621478438984,0.10105002156101772,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,0,MEND159,50.0,3856.0,0.8116511065006915,1.7958340486940751,8.638485477178422,19.613848547717843,0.6875251836976367,-0.304909894644386,0.08579967326148183,1.1784415288795345,0.8979170243470376,slide,-0.3884763312251587,0.08834889349930852,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,0,MEND160,50.0,4079.0,0.8230612078123724,1.7958340486940734,4.255945084579554,22.2848737435646,0.6882908714992633,-0.37668368882103626,0.12012714083154724,1.1908207168936884,0.8979170243470367,slide,-0.6792905967116202,0.07693879218762767,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,0,MEND161,50.0,2775.0,0.703003003003003,1.7958340486940862,30.42846846846847,14.121081081081082,0.24081261305733687,0.09456596009986482,0.42986712586801257,1.571989887737274,0.8979170243470431,slide,0.36605055611729015,0.19699699699699702,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,0,MEND162,50.0,2609.0,0.9523981091094929,1.7958340486940885,3.1632809505557686,3.9770026830203142,0.42058840947132065,-0.17255171724265034,-0.34398761470779915,0.7433396680778386,0.8979170243470442,slide,-0.11396210209887807,-0.05239810910949283,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND139,50.0,3749.0,0.9224237574464301,2.630490237564579,6.20698853027474,5.429447852760736,0.3797052440403304,0.0713126757212409,-0.1203139679173912,0.8706307150459519,1.3152451187822896,slide,0.06681948424068763,-0.022423757446430104,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND140,50.0,1935.0,0.9359862187769165,2.6304902375645765,9.141085271317829,0.46098191214470285,0.4226124293615132,0.2814817171466629,-0.16317105123513564,0.8346584055610226,1.3152451187822882,slide,0.9039827771797632,-0.035986218776916434,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND141,50.0,1794.0,0.956807878112226,2.630490237564576,6.389632107023411,0.08918617614269789,0.34787811850965766,0.1811188922611904,-0.29885671221087945,0.7341268362230521,1.315245118782288,slide,0.9724683816570594,-0.056807878112225985,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND142,50.0,2997.0,0.9601334668001335,2.6304902375645813,5.678345011678345,0.30163496830163494,0.34718501897432996,0.1496278374804374,-0.311182152913946,0.7197949278569751,1.3152451187822907,slide,0.8991184019640664,-0.06013346680013343,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND143,50.0,3816.0,0.9770859538784068,2.6304902375645787,3.3836477987421385,0.05345911949685535,0.3965194620061145,0.10928094139393563,-0.47980169409932805,0.6099033445139453,1.3152451187822893,slide,0.968892955169259,-0.07708595387840678,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND144,50.0,4074.0,0.9762722958599248,2.6304902375645773,3.540500736377025,0.018654884634266077,0.4003618796536719,0.15144871841131824,-0.4727079400558832,0.6188374888668317,1.3152451187822887,slide,0.9895172413793104,-0.07627229585992479,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND145,50.0,1418.0,0.935547719793136,2.6304902375645733,9.629760225669958,0.03808180535966149,0.4262634038452083,0.23074728895292404,-0.19244696911569215,0.8168774258525114,1.3152451187822867,slide,0.9921219636734991,-0.03554771979313598,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND146,50.0,1964.0,0.9679667345553292,2.6304902375645765,4.725560081466395,0.07942973523421588,0.34319356464641576,0.157582301994181,-0.407776887914589,0.6549491738128865,1.3152451187822882,slide,0.9669386457560666,-0.0679667345553292,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND147,50.0,2335.0,0.9698643825838686,2.6304902375645804,2.846252676659529,1.6740899357601713,0.2973788082762779,-0.11050218343122571,-0.34562721597789053,0.6947091727370346,1.3152451187822902,slide,0.2593083846518238,-0.06986438258386862,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND148,50.0,1633.0,0.9865482751581955,2.6304902375645742,1.5756276791181874,0.4421310471524801,0.35540208605656254,-0.09163536321316085,-0.6962495932322826,0.4995160433986831,1.3152451187822871,slide,0.5617602427921093,-0.08654827515819552,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND149,50.0,1851.0,0.954424635332253,2.630490237564576,6.696380334954079,0.13992436520799567,0.5759740342019046,0.29870480738674904,-0.26585215982655425,0.7596200630252073,1.315245118782288,slide,0.9590643274853801,-0.054424635332252946,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND150,50.0,1751.0,0.9028669331810394,2.6304902375645756,13.715591090805255,0.8543689320388349,0.48740456602960897,0.3478326047200085,-0.06365903506611595,0.9456799607208752,1.3152451187822878,slide,0.8827218563813108,-0.002866933181039366,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND151,50.0,2600.0,0.9568000000000001,2.6304902375645836,2.401923076923077,4.078076923076923,0.3375659960359994,-0.06472880600395033,-0.25450385990171837,0.7656826339156904,1.3152451187822918,slide,-0.25866571699905033,-0.05680000000000007,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND152,50.0,3082.0,0.9426238373350638,2.6304902375645813,5.530175210902011,3.0762491888384167,0.40626778196188,-0.052919855553856296,-0.1997863544679997,0.8191816778675515,1.3152451187822907,slide,0.28512723845428833,-0.04262383733506381,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,patient,a1,1,MEND153,50.0,1820.0,0.929959706959707,2.630490237564576,4.210989010989011,6.295054945054945,0.44528117340563994,-0.14793217796787322,-0.15227887907901647,0.8442372549961794,1.315245118782288,slide,-0.19836828617750113,-0.029959706959706955,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,slide_out,a1,MEND139,MEND139,50.0,3749.0,0.8505432559793723,2.138456538264487,5.091757802080555,17.326753801013602,0.44988501988447716,-0.1946596636908194,0.09097039207977667,1.0792433269415014,1.0692282691322434,slide,-0.545754161362095,0.04945674402062772,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
hoptimus0,PRAD,shipped,slide_out,a1,MEND140,MEND140,50.0,1935.0,0.8982497846683893,1.9830466973748606,13.45891472868217,1.8036175710594315,0.27047190603690113,0.1681130492528351,-0.02331965038312511,0.9450948962749139,0.9915233486874303,slide,0.7636542173162225,0.0017502153316106828,A1_unit_calibrated,True,slide,,,,,,,,,,,,,,,,,,False
