task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,superseded_label_set
CCRCC,shipped,resnet50,donor,abs,INT9,neoplastic_fraction_tertile,2,4050,3401,0.8397530864197531,2.318385601043701,1.219726800918579,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,0,166964,70878,0.42451067295944034,2.0035462379455566,-0.420833557844162,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,1,167267,95186,0.569066223463086,1.9389466047286987,0.023388294503092766,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,2,164353,99495,0.6053737990788121,1.9119821786880493,0.240308940410614,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,3,163091,101516,0.6224500432274006,1.9084632396697998,0.4184619188308716,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,4,167337,105295,0.6292391999378499,1.9386006593704224,0.6211336851119995,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,5,173814,106294,0.6115387713302726,1.9796926975250244,0.8729532957077026,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,6,173144,103930,0.6002518135193827,1.9988752603530884,1.162499189376831,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,7,156978,87860,0.5596962631706354,2.04931378364563,1.563018560409546,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,8,133923,61316,0.4578451796928086,2.1047956943511963,2.096491575241089,False
COAD,shipped,resnet50,patient,abs,0,predicted_value_decile,9,118929,37807,0.3178955511271431,2.210514783859253,3.142976999282837,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,0,67836,59688,0.8798867857774633,3.2976434230804443,-0.11736637353897095,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,1,67483,58677,0.8695078760576738,3.131460666656494,0.29416725039482117,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,2,70397,59803,0.8495106325553645,3.0683059692382812,0.5149456262588501,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,3,71659,60741,0.8476395149248525,3.0835206508636475,0.6952115297317505,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,4,67413,57920,0.859181463515939,3.1414430141448975,0.827183187007904,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,5,60986,53869,0.8833010854950316,3.2679226398468018,0.8942985534667969,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,6,61606,57245,0.9292114404441126,3.434109926223755,0.9641785025596619,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,7,77772,74964,0.9638944607313686,3.7458090782165527,1.1513216495513916,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,8,100827,89384,0.886508574092257,3.875640392303467,1.6420570611953735,False
COAD,shipped,resnet50,patient,abs,1,predicted_value_decile,9,115871,74774,0.6453210898326587,3.7301971912384033,2.2787117958068848,False
COAD,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,0,616050,414956,0.67357519681844,1.996089220046997,0.6915841102600098,False
COAD,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,540300,248201,0.45937627244123636,1.996089220046997,0.9982591867446899,False
COAD,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,420300,199829,0.47544373066857004,1.9960894584655762,1.021468162536621,False
COAD,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,0,163050,152870,0.9375651640601043,3.424459218978882,0.5036967992782593,False
COAD,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,239550,207625,0.8667292840743059,3.424459218978882,0.954433798789978,False
COAD,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,359250,286570,0.7976896311760613,3.424459218978882,1.3250902891159058,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,0,20514,19933,0.971677878521985,4.307496547698975,0.0397665873169899,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,1,26523,25856,0.9748520152320628,4.448688983917236,0.45586997270584106,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,2,31829,30883,0.9702786766785008,4.311663627624512,0.6739618182182312,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,3,37860,36603,0.9667987321711569,4.295255184173584,0.8788877725601196,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,4,45407,43914,0.9671196071090361,4.2707319259643555,1.0772974491119385,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,5,54669,52849,0.9667087380416689,4.173583030700684,1.260582447052002,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,6,65786,63653,0.967576688049129,4.0538458824157715,1.4579848051071167,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,7,76338,72172,0.9454269171317038,3.9348549842834473,1.7014919519424438,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,8,86671,75627,0.8725756019891313,3.823113441467285,2.048816442489624,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,predicted_value_decile,9,97403,70572,0.7245362052503517,3.749734878540039,2.7944047451019287,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,0,49701,38073,0.7660409247298847,3.489264488220215,-0.04198566451668739,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,1,51935,42224,0.8130162703379225,3.550199270248413,0.4108032286167145,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,2,53540,43494,0.812364587224505,3.562121868133545,0.6772966980934143,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,3,52948,42891,0.8100589257384604,3.5481209754943848,0.901503324508667,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,4,52594,43353,0.8242955470205727,3.519331455230713,1.0928245782852173,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,5,50630,43146,0.8521825004937784,3.5099785327911377,1.2634251117706299,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,6,52746,46880,0.8887877753763318,3.5697097778320312,1.4497032165527344,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,7,54950,49467,0.9002183803457688,3.6234030723571777,1.7191970348358154,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,8,55884,48304,0.8643618924915897,3.545949697494507,2.0562427043914795,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,predicted_value_decile,9,55322,42033,0.7597881493799935,3.3748276233673096,2.676220655441284,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,0,67650,62894,0.9296969696969697,4.428033828735352,-0.025594057515263557,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,1,61688,57983,0.939939696537414,4.11664342880249,0.3983304500579834,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,2,58416,54543,0.9336996713229252,3.980203866958618,0.6209506392478943,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,3,55396,51450,0.9287674200303271,3.8792202472686768,0.803716242313385,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,4,51959,47832,0.9205719894532227,3.7969489097595215,0.9791625142097473,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,5,49602,45493,0.9171605983629693,3.7941806316375732,1.1845039129257202,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,6,45495,41199,0.9055720408836135,3.839470386505127,1.4417345523834229,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,7,41352,36434,0.8810698394273554,3.8846616744995117,1.7463034391403198,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,8,37633,30922,0.8216724683123854,3.877443790435791,2.125720262527466,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,predicted_value_decile,9,43359,31808,0.7335962545261653,3.8399314880371094,3.059464931488037,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,0,96935,86467,0.8920101098674369,3.410492181777954,-0.06947717815637589,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,1,94604,84465,0.8928269417783603,3.39917254447937,0.3246455192565918,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,2,90965,81764,0.8988512065079975,3.388411045074463,0.5618868470191956,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,3,88546,79655,0.899588914236668,3.393357276916504,0.7765569686889648,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,4,84790,76969,0.9077603490977709,3.418513774871826,1.001901626586914,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,5,79899,72997,0.913615940124407,3.465822458267212,1.2607200145721436,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,6,70723,62311,0.8810570818545593,3.5184004306793213,1.5638319253921509,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,7,62109,48881,0.7870195945837157,3.549205780029297,1.909545660018921,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,8,54563,34035,0.6237743525832524,3.5915701389312744,2.345083236694336,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,predicted_value_decile,9,38716,13376,0.3454902365946895,3.682920217514038,3.222738265991211,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,0,193350,182770,0.9452805792604085,4.0367431640625,1.1334662437438965,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,1,175650,156240,0.8894961571306575,4.036742687225342,1.766649603843689,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,2,171900,151048,0.8786969168121,4.036742687225342,1.9169328212738037,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,0,175500,156591,0.8922564102564102,3.5293643474578857,1.0801888704299927,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,1,207750,165121,0.7948062575210589,3.5293643474578857,1.3263282775878906,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,2,141600,113208,0.7994915254237288,3.5293641090393066,1.353971242904663,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,0,247200,231414,0.9361407766990292,3.9686279296875,0.667626678943634,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,1,156900,131876,0.8405098789037604,3.968627691268921,1.5095008611679077,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,2,106800,95717,0.8962265917602996,3.968627691268921,1.5069282054901123,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,0,163050,152425,0.9348359398957375,3.4592928886413574,0.5225656032562256,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,1,239550,205665,0.8585472761427677,3.4592926502227783,0.9888207912445068,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,2,359250,282830,0.7872790535838553,3.4592926502227783,1.362230658531189,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,0,40104,23628,0.5891681627767804,1.4404836893081665,-0.21855700016021729,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,1,38842,24817,0.6389217856958962,1.4191631078720093,0.021081266924738884,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,2,37452,25543,0.6820196518209976,1.419262409210205,0.14204396307468414,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,3,36212,26615,0.7349773555727384,1.4317982196807861,0.24328768253326416,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,4,34996,27733,0.7924619956566464,1.4569662809371948,0.34803006052970886,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,5,32835,27408,0.8347190497944267,1.507293939590454,0.45902398228645325,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,6,29650,25446,0.858212478920742,1.5509706735610962,0.5545705556869507,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,7,28490,24052,0.8442260442260442,1.586028814315796,0.6633917689323425,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,8,28996,21839,0.7531728514277831,1.6232672929763794,0.821401834487915,False
HCC,shipped,resnet50,patient,abs,0,predicted_value_decile,9,30673,12840,0.4186092002738565,1.6527581214904785,1.199222207069397,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,0,22846,17291,0.7568502144795588,1.6230535507202148,-0.19206282496452332,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,1,24108,19169,0.7951302472208396,1.5822960138320923,0.04001914709806442,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,2,25498,21035,0.8249666640520825,1.576050043106079,0.14980363845825195,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,3,26688,22653,0.84880845323741,1.5805543661117554,0.23965604603290558,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,4,27954,24795,0.8869929169349646,1.6043603420257568,0.3247586786746979,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,5,30115,27445,0.9113398638552217,1.680682897567749,0.442215234041214,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,6,33250,29872,0.898406015037594,1.7451897859573364,0.5917993187904358,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,7,34460,30502,0.8851421938479397,1.7867753505706787,0.7273943424224854,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,8,33954,26556,0.7821169817989044,1.8211780786514282,0.8808671832084656,False
HCC,shipped,resnet50,patient,abs,1,predicted_value_decile,9,32277,15354,0.47569476717167025,1.8272531032562256,1.1661720275878906,False
HCC,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,0,105600,74801,0.7083428030303031,1.4998087882995605,0.4101824462413788,False
HCC,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,110850,78523,0.7083716734325666,1.499808669090271,0.35370922088623047,False
HCC,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,108150,76754,0.7096994914470642,1.499808669090271,0.3779902160167694,False
HCC,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,0,98850,78261,0.7917147192716236,1.694901704788208,0.4926023483276367,False
HCC,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,93600,76237,0.8144978632478632,1.6949018239974976,0.4663885235786438,False
HCC,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,96750,78525,0.8116279069767441,1.6949018239974976,0.5007326602935791,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,0,24294,17087,0.7033423890672594,1.641674518585205,-0.2801465392112732,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,1,25816,20213,0.7829640533002789,1.5924099683761597,-0.020567433908581734,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,2,26831,21978,0.8191271290671238,1.588270664215088,0.1050022542476654,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,3,27762,23555,0.8484619263741805,1.592470407485962,0.2040606141090393,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,4,28450,25053,0.880597539543058,1.6198607683181763,0.30080071091651917,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,5,29613,26693,0.9013946577516632,1.677567481994629,0.4128665328025818,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,6,32023,28723,0.8969490678574774,1.7369861602783203,0.5578234195709229,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,7,32818,29291,0.892528490462551,1.7784111499786377,0.6959477663040161,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,8,32461,25743,0.7930439604448415,1.8089269399642944,0.8577491641044617,False
HCC,shipped,resnet50,donor,abs,CHC20,predicted_value_decile,9,31082,14483,0.46596100637024646,1.823586344718933,1.1598156690597534,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,0,38656,21258,0.5499275662251656,1.397735595703125,-0.27196845412254333,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,1,37134,22891,0.616443151828513,1.366992712020874,-0.019802434369921684,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,2,36119,23858,0.660538774606163,1.3606810569763184,0.10571922361850739,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,3,35138,24772,0.7049917468267972,1.3647562265396118,0.21113957464694977,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,4,34500,25967,0.7526666666666667,1.3801796436309814,0.313107967376709,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,5,33337,27521,0.8255391906890243,1.4464085102081299,0.43403953313827515,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,6,30877,25838,0.8368040936619491,1.4964200258255005,0.5442973375320435,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,7,30132,24298,0.8063852382848798,1.5414098501205444,0.6729871034622192,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,8,30489,20943,0.6869034733838434,1.588348150253296,0.8587651252746582,False
HCC,shipped,resnet50,donor,abs,CHC23,predicted_value_decile,9,31868,11875,0.37263085226559556,1.6185903549194336,1.279882550239563,False
HCC,shipped,resnet50,donor,abs,CHC20,neoplastic_fraction_tertile,0,98850,77261,0.7815983813859383,1.6931755542755127,0.456356018781662,False
HCC,shipped,resnet50,donor,abs,CHC20,neoplastic_fraction_tertile,1,93600,75545,0.8071047008547009,1.6931755542755127,0.42330867052078247,False
HCC,shipped,resnet50,donor,abs,CHC20,neoplastic_fraction_tertile,2,96750,78401,0.8103462532299741,1.6931756734848022,0.42563992738723755,False
HCC,shipped,resnet50,donor,abs,CHC23,neoplastic_fraction_tertile,0,105600,71740,0.6793560606060606,1.4497804641723633,0.4211238622665405,False
HCC,shipped,resnet50,donor,abs,CHC23,neoplastic_fraction_tertile,1,110850,75073,0.6772485340550293,1.4497805833816528,0.34569647908210754,False
HCC,shipped,resnet50,donor,abs,CHC23,neoplastic_fraction_tertile,2,108150,73026,0.6752288488210818,1.4497803449630737,0.37234818935394287,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,0,293208,269715,0.9198759924695097,4.890137195587158,-0.002835138002410531,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,1,276425,263631,0.9537161978836936,4.673245906829834,0.7764932513237,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,2,277413,261471,0.9425333347752268,4.522805213928223,1.1282354593276978,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,3,290184,267754,0.9227042152565269,4.55498743057251,1.4009408950805664,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,4,302417,273053,0.9029022839324509,4.593929290771484,1.6738924980163574,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,5,317785,280500,0.8826722469594223,4.577606678009033,1.9437793493270874,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,6,331660,284321,0.8572664777181451,4.554380416870117,2.2324037551879883,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,7,345245,287255,0.832032324870744,4.57021951675415,2.5641236305236816,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,8,354396,278132,0.7848056975812369,4.583786487579346,2.969310760498047,False
IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,9,325417,198463,0.6098728708088391,4.614101409912109,3.813847303390503,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,0,75759,60901,0.8038780870919626,5.451822280883789,0.36592480540275574,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,1,125218,100532,0.8028558194508777,5.278176307678223,0.7771379351615906,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,2,144574,116445,0.8054352788191514,5.0690016746521,1.0885118246078491,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,3,142452,124498,0.873964563502092,4.859633445739746,1.3746272325515747,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,4,138661,125906,0.9080130678417146,4.75996208190918,1.6276050806045532,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,5,129519,119847,0.9253236976814213,4.625103950500488,1.88699471950531,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,6,119570,112598,0.941691059630342,4.514557361602783,2.143676519393921,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,7,108246,103108,0.9525340428283724,4.405318737030029,2.379357099533081,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,8,95359,88563,0.9287324741240994,4.256182670593262,2.668610095977783,False
IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,9,84642,70693,0.835200018903145,3.971508026123047,3.0684072971343994,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,0,112692,75905,0.6735615660384056,4.893328666687012,0.2110956311225891,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,1,89676,71542,0.7977831303804809,4.770461082458496,0.8341661095619202,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,2,72175,58925,0.8164184274333218,4.766641139984131,1.1627987623214722,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,3,60865,50428,0.828522139160437,4.805938243865967,1.4130176305770874,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,4,52118,43593,0.8364288729421697,4.693356513977051,1.6242307424545288,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,5,45272,38296,0.8459091712316664,4.599919319152832,1.7932147979736328,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,6,41059,34104,0.830609610560413,4.5054731369018555,1.9654381275177002,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,7,38645,31516,0.8155259412601888,4.477441310882568,2.229069948196411,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,8,38112,30819,0.8086429471032746,4.660982608795166,2.7380402088165283,False
IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,9,50886,34955,0.6869276421805605,5.086898326873779,4.381567001342773,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,0,51391,43532,0.8470743904574731,4.482945442199707,0.15984894335269928,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,1,41731,36658,0.8784356952864777,4.513764381408691,0.8709489703178406,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,2,38888,34341,0.8830744702736063,4.746097564697266,1.301005244255066,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,3,39498,34722,0.8790824851891235,4.773611068725586,1.6759711503982544,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,4,39855,34250,0.8593651988458161,4.712529182434082,1.9425150156021118,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,5,40474,34004,0.8401442901615852,4.747793197631836,2.1796743869781494,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,6,40710,33966,0.834340456890199,4.784784317016602,2.381697416305542,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,7,40915,33868,0.8277648784064524,4.623518943786621,2.5492959022521973,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,8,45183,36087,0.7986853462585486,4.09448766708374,2.5547170639038086,False
IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,9,72105,51606,0.715706261701685,3.5078072547912598,2.8938755989074707,False
IDC,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,2135550,1870559,0.8759144014422514,4.61134147644043,1.666927456855774,False
IDC,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,931200,748635,0.8039465206185566,4.61134147644043,2.556206703186035,False
IDC,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,668700,595680,0.8908030506953791,4.739521503448486,1.5765092372894287,False
IDC,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,475500,407758,0.8575352260778129,4.739521503448486,1.9206098318099976,False
IDC,shipped,resnet50,patient,abs,2,neoplastic_fraction_tertile,1,368250,293270,0.7963883231500339,4.760014533996582,1.269391417503357,False
IDC,shipped,resnet50,patient,abs,2,neoplastic_fraction_tertile,2,222750,169623,0.7614949494949494,4.760014533996582,2.0551743507385254,False
IDC,shipped,resnet50,patient,abs,3,neoplastic_fraction_tertile,1,320400,268361,0.8375811485642947,4.423145294189453,1.9075101613998413,False
IDC,shipped,resnet50,patient,abs,3,neoplastic_fraction_tertile,2,117600,92552,0.7870068027210885,4.423145294189453,1.989652156829834,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,0,295377,272071,0.9210974449601695,5.0576934814453125,-0.027970682829618454,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,1,264802,253444,0.957107574716203,4.811868667602539,0.752120316028595,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,2,265925,252034,0.9477634671429914,4.68375301361084,1.110539197921753,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,3,278574,259434,0.9312929419113054,4.698265075683594,1.379109501838684,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,4,294109,269326,0.915735322618485,4.775135040283203,1.64859139919281,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,5,311466,277829,0.8920042637077562,4.7847514152526855,1.9239351749420166,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,6,330360,290569,0.8795526092747306,4.774633407592773,2.2157657146453857,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,7,349185,300587,0.8608244913154918,4.78008508682251,2.552734851837158,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,8,365967,300978,0.8224184147751027,4.777428150177002,2.964632034301758,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,predicted_value_decile,9,358385,223010,0.6222637666196967,4.687358856201172,3.790846824645996,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,0,88408,69424,0.7852683015111754,5.837747097015381,0.250128835439682,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,1,131941,109850,0.8325691028565798,5.687489032745361,0.7144820094108582,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,2,145610,123262,0.8465215301146899,5.415013313293457,1.046318531036377,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,3,145418,129882,0.8931631572432573,5.302120208740234,1.359771966934204,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,4,139891,130285,0.931332251538698,5.231794834136963,1.6411429643630981,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,5,130125,123363,0.9480345821325649,5.099644184112549,1.911279559135437,False
