fragment,task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,encoder,fold,n_spot_gene,n_covered,coverage,pred_mean,n_folds
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,3,fold,,,,1.7903945446014404,,,hoptimus0,2,125809,69409,0.5517013886128973,0.2586937546730041,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,4,fold,,,,1.7073032855987549,,,hoptimus0,2,111212,58089,0.5223267273315829,0.3530778288841247,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,5,fold,,,,1.8160154819488523,,,hoptimus0,2,61723,40224,0.6516857573351911,0.4062840044498443,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,6,fold,,,,2.0760300159454346,,,hoptimus0,2,33520,28428,0.848090692124105,0.4591103792190552,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,7,fold,,,,2.117526054382324,,,hoptimus0,2,29126,26510,0.9101833413445032,0.5344434380531311,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,8,fold,,,,1.978232979774475,,,hoptimus0,2,33518,31506,0.9399725520615788,0.6494160890579224,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,9,fold,,,,1.957826852798462,,,hoptimus0,2,49372,34773,0.7043060844203192,0.9814322590827942,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,0,fold,,,,2.616920232772827,,,hoptimus0,3,31512,29628,0.9402132520944402,-0.094518095254898,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,1,fold,,,,2.42718768119812,,,hoptimus0,3,29511,26358,0.893158483277422,0.0573606118559837,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,2,fold,,,,2.274737596511841,,,hoptimus0,3,31869,27045,0.8486303304151369,0.1346793919801712,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,3,fold,,,,2.2601985931396484,,,hoptimus0,3,39057,32244,0.8255626392196022,0.208685502409935,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,4,fold,,,,2.31626296043396,,,hoptimus0,3,53877,44634,0.8284425636171279,0.2999484539031982,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,5,fold,,,,2.5441112518310547,,,hoptimus0,3,87690,77760,0.8867601778994184,0.4795320332050323,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,6,fold,,,,2.566479444503784,,,hoptimus0,3,112485,103173,0.9172156287505,0.6581413149833679,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,7,fold,,,,2.609135866165161,,,hoptimus0,3,123330,114933,0.931914376064218,0.8440040946006775,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,8,fold,,,,2.666843175888061,,,hoptimus0,3,124686,113337,0.9089793561426304,1.065942883491516,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,9,fold,,,,2.745840072631836,,,hoptimus0,3,114783,82188,0.7160293771725779,1.421251893043518,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,2.379185914993286,,,hoptimus0,0,333000,304761,0.915198198198198,0.2877349853515625,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,2.379185676574707,,,hoptimus0,0,241800,208540,0.8624483043837883,0.5747058987617493,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,2.379185914993286,,,hoptimus0,0,17100,14453,0.8452046783625731,0.6382692456245422,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,2.488965511322021,,,hoptimus0,1,96600,91070,0.9427536231884058,0.3089120984077453,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,2.488965511322021,,,hoptimus0,1,132150,109797,0.8308513053348467,0.5995883941650391,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,2.488965511322021,,,hoptimus0,1,484500,368919,0.7614427244582044,0.7081372141838074,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,1.857133150100708,,,hoptimus0,2,295950,203725,0.6883764149349553,0.2052097022533416,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,1.857133150100708,,,hoptimus0,2,313800,194485,0.6197737412364563,0.3365668952465057,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,1.857133150100708,,,hoptimus0,2,124800,63941,0.5123477564102564,0.4313750863075256,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,2.5653293132781982,,,hoptimus0,3,198150,183561,0.9263739591218774,0.4675880372524261,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,2.5653293132781982,,,hoptimus0,3,235800,204735,0.8682569974554707,0.769869327545166,
spot,LYMPH_IDC,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,2.5653293132781982,,,hoptimus0,3,297300,245520,0.8258324924318869,0.9045515656471252,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,0,fold,,,,2.629545927047729,,,hoptimus0,Patient_3,158369,150084,0.9476854687470402,-0.0833549946546554,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,1,fold,,,,2.7081093788146973,,,hoptimus0,Patient_3,118996,111209,0.9345608255739688,0.0537785366177558,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,2,fold,,,,2.607898235321045,,,hoptimus0,Patient_3,84781,76258,0.8994704002075937,0.1300594210624694,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,3,fold,,,,2.55733323097229,,,hoptimus0,Patient_3,66177,57953,0.875727216404491,0.1999127566814422,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,4,fold,,,,2.539491653442383,,,hoptimus0,Patient_3,53003,46275,0.873063788842141,0.2751275300979614,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,5,fold,,,,2.5568156242370605,,,hoptimus0,Patient_3,45388,40814,0.8992244646161981,0.3502841591835022,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,6,fold,,,,2.573402643203736,,,hoptimus0,Patient_3,49642,47216,0.9511300914548164,0.4408754110336303,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,7,fold,,,,2.5584981441497803,,,hoptimus0,Patient_3,81649,80055,0.980477409398768,0.667176365852356,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,8,fold,,,,2.3726463317871094,,,hoptimus0,Patient_3,61152,59013,0.9650215855573,0.8718580603599548,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,9,fold,,,,2.018810510635376,,,hoptimus0,Patient_3,29643,21651,0.7303916607630807,1.0336397886276243,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,0,fold,,,,2.953165054321289,,,hoptimus0,Patient_6,36564,34653,0.947735477518871,-0.0755372643470764,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,1,fold,,,,3.068403720855713,,,hoptimus0,Patient_6,55728,51590,0.9257464829170255,0.0628404766321182,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,2,fold,,,,3.0672767162323,,,hoptimus0,Patient_6,68279,61229,0.8967471697007865,0.1400404423475265,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,3,fold,,,,3.110224485397339,,,hoptimus0,Patient_6,80329,71620,0.8915833634179438,0.2080087065696716,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,4,fold,,,,3.145282506942749,,,hoptimus0,Patient_6,90669,81187,0.8954218089975625,0.2765341103076935,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,5,fold,,,,3.0737669467926025,,,hoptimus0,Patient_6,95278,86857,0.91161653267281,0.3511244654655456,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,6,fold,,,,2.730401039123535,,,hoptimus0,Patient_6,82932,75442,0.9096850431678966,0.4401114583015442,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,7,fold,,,,2.0784544944763184,,,hoptimus0,Patient_6,69985,63564,0.9082517682360506,0.6226675510406494,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,8,fold,,,,1.9061403274536133,,,hoptimus0,Patient_6,85473,66559,0.7787137458612662,0.8597879409790039,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,9,fold,,,,1.8124061822891235,,,hoptimus0,Patient_6,83563,38098,0.4559194858968682,1.1182315349578855,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,0,fold,,,,1.8554370403289795,,,hoptimus0,Patient_7,66175,43733,0.66086890819796,-0.0749872550368309,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,1,fold,,,,1.9796161651611328,,,hoptimus0,Patient_7,80183,51880,0.6470199418829428,0.060016855597496,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,2,fold,,,,1.922109603881836,,,hoptimus0,Patient_7,94198,58464,0.6206501199600841,0.1409886926412582,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,3,fold,,,,1.8728322982788088,,,hoptimus0,Patient_7,96963,58312,0.6013840330847849,0.2082417607307434,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,4,fold,,,,1.7947094440460205,,,hoptimus0,Patient_7,95299,56637,0.5943084397527781,0.27114337682724,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,5,fold,,,,1.683668613433838,,,hoptimus0,Patient_7,92660,52715,0.56890783509605,0.3430454730987549,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,6,fold,,,,1.5717735290527344,,,hoptimus0,Patient_7,91110,49274,0.5408187904730546,0.435904711484909,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,7,fold,,,,1.6537600755691528,,,hoptimus0,Patient_7,54119,38842,0.7177146658290064,0.5398113131523132,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,8,fold,,,,1.7919703722000122,,,hoptimus0,Patient_7,37385,31444,0.8410859970576434,0.6930810213088989,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,9,fold,,,,1.7708723545074463,,,hoptimus0,Patient_7,40108,23167,0.5776154383165454,0.9985028505325316,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,0,fold,,,,2.6797280311584477,,,hoptimus0,Patient_8,38391,35431,0.92289859602511,-0.0744948834180831,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,1,fold,,,,2.855936288833618,,,hoptimus0,Patient_8,44542,39205,0.8801805037941718,0.0535840913653373,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,2,fold,,,,2.90073561668396,,,hoptimus0,Patient_8,52192,45224,0.8664929491109749,0.131185844540596,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,3,fold,,,,2.80741810798645,,,hoptimus0,Patient_8,55982,47318,0.8452359687042263,0.2003308087587356,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,4,fold,,,,2.645603656768799,,,hoptimus0,Patient_8,60479,50435,0.8339258254931464,0.2661817371845245,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,5,fold,,,,2.586728096008301,,,hoptimus0,Patient_8,66119,56457,0.8538695382567795,0.3428498804569244,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,6,fold,,,,2.7115437984466557,,,hoptimus0,Patient_8,75767,68054,0.8982010637876648,0.4490872323513031,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,7,fold,,,,2.6766185760498047,,,hoptimus0,Patient_8,93697,88141,0.9407024771337396,0.6415581703186035,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,8,fold,,,,2.691401958465576,,,hoptimus0,Patient_8,115439,111569,0.9664758010724278,0.9178707003593444,
spot,LYMPH_IDC,shipped,donor,abs,predicted_value_decile,9,fold,,,,2.746160984039306,,,hoptimus0,Patient_8,146192,116700,0.7982652949545803,1.3272784948349,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,0,fold,,,,2.5657882690429688,,,hoptimus0,Patient_3,333000,307720,0.924084084084084,0.242550328373909,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,2.5657882690429688,,,hoptimus0,Patient_3,241800,212076,0.8770719602977668,0.4706374704837799,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,2.5657882690429688,,,hoptimus0,Patient_3,17100,14810,0.8660818713450292,0.5047528147697449,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,0,fold,,,,2.674360752105713,,,hoptimus0,Patient_6,96600,92074,0.9531469979296068,0.2404466569423675,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,2.674360513687134,,,hoptimus0,Patient_6,132150,113158,0.8562845251608021,0.4478532969951629,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,2.674360752105713,,,hoptimus0,Patient_6,484500,390787,0.806577915376677,0.5106192827224731,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,0,fold,,,,1.793551683425903,,,hoptimus0,Patient_7,295950,199990,0.6757560398715999,0.2179772704839706,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,1.793551683425903,,,hoptimus0,Patient_7,313800,189150,0.6027724665391969,0.3399469256401062,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,1.7935514450073242,,,hoptimus0,Patient_7,124800,61683,0.4942548076923077,0.4345071613788605,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,0,fold,,,,2.721792459487915,,,hoptimus0,Patient_8,198150,185493,0.9361241483724452,0.3974387049674988,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,2.721792221069336,,,hoptimus0,Patient_8,235800,207005,0.8778837998303647,0.6292271018028259,
spot,LYMPH_IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,2.721792459487915,,,hoptimus0,Patient_8,297300,248544,0.8360040363269425,0.7493709921836853,
spot,PAAD,shipped,patient,abs,predicted_value_decile,0,fold,,,,2.862046480178833,,,hoptimus0,0,7108,5832,0.8204839617332583,0.0870132744312286,
spot,PAAD,shipped,patient,abs,predicted_value_decile,1,fold,,,,2.98775315284729,,,hoptimus0,0,8236,6314,0.7666342884895581,0.3924297988414764,
spot,PAAD,shipped,patient,abs,predicted_value_decile,2,fold,,,,3.013875961303711,,,hoptimus0,0,9291,7007,0.7541707028306964,0.5705028176307678,
spot,PAAD,shipped,patient,abs,predicted_value_decile,3,fold,,,,3.030522584915161,,,hoptimus0,0,10524,8272,0.7860129228430255,0.7692816257476807,
spot,PAAD,shipped,patient,abs,predicted_value_decile,4,fold,,,,3.0154800415039062,,,hoptimus0,0,11687,9400,0.8043124839565329,0.9701141715049744,
spot,PAAD,shipped,patient,abs,predicted_value_decile,5,fold,,,,2.9795734882354736,,,hoptimus0,0,12506,10042,0.8029745722053414,1.139173984527588,
spot,PAAD,shipped,patient,abs,predicted_value_decile,6,fold,,,,2.943103551864624,,,hoptimus0,0,12626,10164,0.8050055441153176,1.3204337358474731,
spot,PAAD,shipped,patient,abs,predicted_value_decile,7,fold,,,,2.900428771972656,,,hoptimus0,0,11735,9571,0.8155943757988922,1.511038303375244,
spot,PAAD,shipped,patient,abs,predicted_value_decile,8,fold,,,,2.83845329284668,,,hoptimus0,0,9917,8295,0.836442472521932,1.7165757417678833,
spot,PAAD,shipped,patient,abs,predicted_value_decile,9,fold,,,,2.747599601745605,,,hoptimus0,0,6870,5221,0.7599708879184862,2.064865827560425,
spot,PAAD,shipped,patient,abs,predicted_value_decile,0,fold,,,,2.788947343826294,,,hoptimus0,1,23547,21500,0.9130674820571624,0.0400040931999683,
spot,PAAD,shipped,patient,abs,predicted_value_decile,1,fold,,,,2.715418577194214,,,hoptimus0,1,19344,17520,0.9057071960297768,0.4213637113571167,
spot,PAAD,shipped,patient,abs,predicted_value_decile,2,fold,,,,2.698658227920532,,,hoptimus0,1,17744,15824,0.8917944093778178,0.6232156157493591,
spot,PAAD,shipped,patient,abs,predicted_value_decile,3,fold,,,,2.7223308086395264,,,hoptimus0,1,16370,14549,0.8887599266951741,0.7955263257026672,
spot,PAAD,shipped,patient,abs,predicted_value_decile,4,fold,,,,2.744147300720215,,,hoptimus0,1,15505,13673,0.8818445662689455,0.9321863055229188,
spot,PAAD,shipped,patient,abs,predicted_value_decile,5,fold,,,,2.75867247581482,,,hoptimus0,1,14896,13049,0.8760069817400644,1.068470120429993,
spot,PAAD,shipped,patient,abs,predicted_value_decile,6,fold,,,,2.7812626361846924,,,hoptimus0,1,14932,12968,0.8684703991427806,1.245115041732788,
spot,PAAD,shipped,patient,abs,predicted_value_decile,7,fold,,,,2.8445889949798584,,,hoptimus0,1,16939,14096,0.8321624653167247,1.4375382661819458,
spot,PAAD,shipped,patient,abs,predicted_value_decile,8,fold,,,,2.889420509338379,,,hoptimus0,1,18672,14738,0.7893101970865467,1.7432693243026731,
spot,PAAD,shipped,patient,abs,predicted_value_decile,9,fold,,,,2.87290620803833,,,hoptimus0,1,22551,15595,0.6915436122566627,2.32073974609375,
spot,PAAD,shipped,patient,abs,predicted_value_decile,0,fold,,,,3.9548261165618896,,,hoptimus0,2,7195,6778,0.942043085476025,0.2191641330718994,
spot,PAAD,shipped,patient,abs,predicted_value_decile,1,fold,,,,3.8544766902923584,,,hoptimus0,2,10270,9617,0.9364167478091528,0.4969610571861267,
spot,PAAD,shipped,patient,abs,predicted_value_decile,2,fold,,,,3.735928297042847,,,hoptimus0,2,10849,10251,0.9448797124158907,0.6605868339538574,
spot,PAAD,shipped,patient,abs,predicted_value_decile,3,fold,,,,3.592270851135254,,,hoptimus0,2,10922,10447,0.9565097967405236,0.7817206382751465,
spot,PAAD,shipped,patient,abs,predicted_value_decile,4,fold,,,,3.507042169570923,,,hoptimus0,2,10658,10101,0.9477387877650592,0.9144733548164368,
spot,PAAD,shipped,patient,abs,predicted_value_decile,5,fold,,,,3.4076287746429443,,,hoptimus0,2,10480,9911,0.945706106870229,1.059504151344299,
spot,PAAD,shipped,patient,abs,predicted_value_decile,6,fold,,,,3.326005458831787,,,hoptimus0,2,10288,9745,0.9472200622083982,1.1716094017028809,
spot,PAAD,shipped,patient,abs,predicted_value_decile,7,fold,,,,3.07989239692688,,,hoptimus0,2,9148,8520,0.9313511149978138,1.3458701372146606,
spot,PAAD,shipped,patient,abs,predicted_value_decile,8,fold,,,,2.9515669345855717,,,hoptimus0,2,9261,8209,0.8864053557931109,1.530721664428711,
spot,PAAD,shipped,patient,abs,predicted_value_decile,9,fold,,,,3.035537004470825,,,hoptimus0,2,8479,6651,0.7844085387427763,2.0646023750305176,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,2.9410078525543213,,,hoptimus0,0,11900,9554,0.8028571428571428,0.9617814421653748,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,2.9410078525543213,,,hoptimus0,0,27350,21124,0.7723583180987202,1.1638463735580444,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,2.941007614135742,,,hoptimus0,0,60700,48896,0.8055354200988468,1.0739586353302002,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,2.785272121429444,,,hoptimus0,1,76050,66387,0.8729388560157791,0.8959810733795166,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,2.7852723598480225,,,hoptimus0,1,71150,59014,0.8294307800421644,1.21930193901062,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,2.785272121429444,,,hoptimus0,1,30750,25623,0.8332682926829268,1.1677700281143188,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,3.4480977058410645,,,hoptimus0,2,37050,35135,0.9483130904183537,0.8659437298774719,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,3.4480972290039062,,,hoptimus0,2,26500,24585,0.9277358490566038,1.0372371673583984,
spot,PAAD,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,3.4480974674224854,,,hoptimus0,2,33550,30060,0.8959761549925485,1.1828893423080444,
spot,PAAD,shipped,donor,abs,predicted_value_decile,0,fold,,,,3.005958318710327,,,hoptimus0,TENX116,6334,5394,0.8515945689927376,0.0831465944647789,
spot,PAAD,shipped,donor,abs,predicted_value_decile,1,fold,,,,3.0035133361816406,,,hoptimus0,TENX116,6134,5385,0.8778937072057386,0.429922878742218,
spot,PAAD,shipped,donor,abs,predicted_value_decile,2,fold,,,,3.0015785694122314,,,hoptimus0,TENX116,6751,6059,0.8974966671604206,0.5868859887123108,
spot,PAAD,shipped,donor,abs,predicted_value_decile,3,fold,,,,3.0193259716033936,,,hoptimus0,TENX116,7986,7295,0.913473578762835,0.7558423280715942,
spot,PAAD,shipped,donor,abs,predicted_value_decile,4,fold,,,,3.0250518321990967,,,hoptimus0,TENX116,9011,8334,0.9248696038175565,0.9373345375061036,
spot,PAAD,shipped,donor,abs,predicted_value_decile,5,fold,,,,3.0053598880767822,,,hoptimus0,TENX116,10270,9559,0.9307692307692308,1.1156831979751587,
spot,PAAD,shipped,donor,abs,predicted_value_decile,6,fold,,,,3.0105130672454834,,,hoptimus0,TENX116,12023,11089,0.922315561839807,1.326181173324585,
spot,PAAD,shipped,donor,abs,predicted_value_decile,7,fold,,,,3.002150297164917,,,hoptimus0,TENX116,13784,12650,0.917730702263494,1.5923322439193726,
