task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,scope,n_folds
IDC,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,1,2135550,1833683,0.8586467186439091,3.7465665340423584,1.55965256690979,fold,
IDC,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,2,931200,764089,0.8205423109965636,3.7465662956237793,2.0147621631622314,fold,
IDC,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,1,668700,576915,0.8627411395244504,4.145307540893555,1.583842158317566,fold,
IDC,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,2,475500,393427,0.8273964248159832,4.145307540893555,1.9562400579452517,fold,
IDC,shipped,hoptimus0,patient,abs,2,neoplastic_fraction_tertile,1,368250,248994,0.6761547861507128,3.762270927429199,1.229712963104248,fold,
IDC,shipped,hoptimus0,patient,abs,2,neoplastic_fraction_tertile,2,222750,149335,0.6704152637485971,3.76227068901062,1.9634618759155276,fold,
IDC,shipped,hoptimus0,patient,abs,3,neoplastic_fraction_tertile,1,320400,278263,0.8684862671660425,3.999005556106568,1.918676853179932,fold,
IDC,shipped,hoptimus0,patient,abs,3,neoplastic_fraction_tertile,2,117600,97655,0.8303996598639456,3.999005556106568,2.256231546401977,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,0,244681,226848,0.927117348711179,4.198044776916504,0.3324141204357147,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,1,310435,287826,0.9271699389566254,4.197193622589111,0.787778913974762,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,2,320117,297849,0.9304379336305164,4.027501106262207,1.0398167371749878,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,3,328493,303870,0.9250425427634684,4.042328834533691,1.25536847114563,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,4,338598,309047,0.9127254147986698,4.091094017028809,1.4773980379104614,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,5,338531,300113,0.8865155628288104,4.05537748336792,1.6708263158798218,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,6,338337,292728,0.8651965348158789,4.00640344619751,1.891288161277771,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,7,339954,284239,0.8361101796125359,4.063405513763428,2.2148563861846924,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,8,325066,261873,0.8055994782597995,4.192399024963379,2.6907029151916504,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,9,229938,157195,0.6836408075220277,4.28802490234375,3.501205921173096,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,0,105961,88758,0.8376478138182917,5.174718379974365,0.3770243227481842,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,1,106181,83013,0.7818065378928434,4.96663761138916,0.7295498251914978,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,2,107288,85613,0.7979736783237641,4.708122253417969,0.9200289249420166,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,3,108769,92314,0.8487160863849075,4.519474983215332,1.144888997077942,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,4,110938,98099,0.8842686906199859,4.505608081817627,1.3884756565093994,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,5,115191,103838,0.9014419529303505,4.499542713165283,1.6818808317184448,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,6,118300,108186,0.9145054945054945,4.464373588562012,2.0253214836120605,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,7,118773,111428,0.9381593459793052,4.3949384689331055,2.2622010707855225,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,8,125437,116747,0.9307221952055612,4.234400749206543,2.436722755432129,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,9,147162,127873,0.8689267609844933,4.074972152709961,3.1872243881225586,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,0,47496,43795,0.9220776486440964,4.488191604614258,0.2765215039253235,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,1,40283,36162,0.8976987811235508,4.398740291595459,0.7594450116157532,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,2,41640,37127,0.8916186359269933,4.471755027770996,1.143192172050476,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,3,41837,36188,0.8649759782011138,4.22544002532959,1.5193017721176147,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,4,37635,32578,0.8656303972366148,3.995509386062622,1.7014288902282717,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,5,36017,31996,0.8883582752589055,4.078108787536621,1.864620566368103,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,6,35324,31218,0.8837617483863662,4.222311019897461,2.0418965816497803,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,7,34573,29433,0.8513290718190496,4.10586404800415,2.1710567474365234,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,8,39647,33208,0.8375917471687644,3.738642454147339,2.280823230743408,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,9,96298,82774,0.8595609462294128,3.441351413726806,3.1958343982696533,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,0,134912,69244,0.5132530834914611,3.2194693088531494,0.339817613363266,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,1,76151,50863,0.6679229425746215,3.497767925262451,0.7725969552993774,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,2,64005,46341,0.7240215608155612,3.8448023796081534,1.0169821977615356,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,3,53901,39174,0.7267768687037346,3.936522245407105,1.255906343460083,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,4,45879,32394,0.7060746746877656,3.75632643699646,1.5191022157669067,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,5,43311,30052,0.6938652998083628,3.7736904621124263,1.8457698822021484,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,6,41039,28227,0.6878091571432052,4.064203262329102,2.0619170665740967,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,7,39750,26036,0.6549937106918239,4.150349140167236,2.196091651916504,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,8,42900,24601,0.5734498834498835,3.552609920501709,2.291280508041382,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,9,59652,34324,0.5754040099242271,3.4408481121063232,3.019897699356079,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,neoplastic_fraction_tertile,1,2135550,1892859,0.8863566762660673,4.107401847839356,1.5405555963516235,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,neoplastic_fraction_tertile,2,931200,783497,0.841384235395189,4.107401847839356,2.026297092437744,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,neoplastic_fraction_tertile,1,668700,591683,0.8848257813668312,4.528781414031982,1.5620847940444946,fold,
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,neoplastic_fraction_tertile,2,475500,404716,0.8511377497371189,4.528781414031982,1.938223361968994,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,neoplastic_fraction_tertile,1,320400,283241,0.8840230961298376,4.040651321411133,1.8004544973373413,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI783,neoplastic_fraction_tertile,2,117600,99138,0.8430102040816326,4.040651798248291,2.10435152053833,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,neoplastic_fraction_tertile,1,368250,233004,0.6327331975560081,3.631220579147339,1.1127985715866089,fold,
IDC,shipped,hoptimus0,donor,abs,NCBI785,neoplastic_fraction_tertile,2,222750,142070,0.6378002244668911,3.631220579147339,1.9043452739715576,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,0,248329,228351,0.9195502740316274,4.027791500091553,0.3237501978874206,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,1,307677,284206,0.9237154548438784,4.053816795349121,0.7970139980316162,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,2,320693,296326,0.924017674224258,3.862725734710693,1.0711863040924072,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,3,334630,306421,0.9157009234079432,3.8702144622802734,1.290510177612305,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,4,342847,309221,0.9019212651707612,3.861076593399048,1.5090084075927734,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,5,342457,297570,0.8689266097641456,3.7917304039001465,1.7043476104736328,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,6,340745,285697,0.8384481063551923,3.6997711658477774,1.9313501119613647,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,7,339646,271823,0.800312678494668,3.7303566932678223,2.2637171745300293,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,8,315258,238727,0.7572432737630765,3.829754590988159,2.7102813720703125,fold,
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,9,221868,145095,0.6539699280653362,4.02664041519165,3.5467379093170166,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,0,106883,85430,0.7992851997043496,4.721847057342529,0.3863534033298492,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,1,112582,83638,0.7429073919454264,4.675619602203369,0.7019801139831543,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,2,112656,86926,0.7716055957960517,4.472048759460449,0.8947047591209412,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,3,105901,89724,0.847244124229233,4.165220260620117,1.128787875175476,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,4,107801,93766,0.8698064025380099,4.135484218597412,1.4109212160110474,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,5,113035,99868,0.8835139558543814,4.143492221832275,1.7503560781478882,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,6,117027,106571,0.9106530971485212,4.110072135925293,2.1072442531585693,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,7,114887,106886,0.930357655783509,3.9719159603118896,2.31887149810791,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,8,124116,112322,0.9049759902027136,3.806168794631958,2.5336267948150635,fold,
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,9,149112,125073,0.8387856108160309,3.6643245220184326,3.266594409942627,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,0,132148,76559,0.5793428580076884,3.810522556304932,0.2583242952823639,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,1,76626,53501,0.6982094850311904,3.728654146194458,0.7843087911605835,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,2,62074,45117,0.7268260463317975,3.8153655529022217,1.0678280591964722,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,3,54912,40144,0.7310606060606061,3.99111533164978,1.3447580337524414,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,4,47694,34062,0.7141778840105674,3.852416515350342,1.5553092956542969,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,5,42379,29995,0.7077797965973713,3.653352022171021,1.723670482635498,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,6,39438,26942,0.6831482326689995,3.603504657745361,1.9161076545715328,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,7,41065,27134,0.6607573359308413,3.629559755325317,2.1812832355499268,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,8,47987,30348,0.6324212807635401,3.720710277557373,2.5510387420654297,fold,
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,9,57177,36411,0.6368120048271158,3.712932109832764,3.275408744812012,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,0,45690,41066,0.8987962355001095,4.242496490478516,0.2973409593105316,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,1,36165,32614,0.9018111433706624,4.154326438903809,0.8192508220672607,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,2,37627,33632,0.8938262417944561,4.414201736450195,1.1841087341308594,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,3,37557,32529,0.8661234922917166,4.346290588378906,1.553207516670227,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,4,34708,30326,0.8737466866428489,4.257946968078613,1.7456066608428955,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,5,35179,30852,0.8770004832428437,4.388246536254883,1.9791676998138428,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,6,35790,30944,0.8645990500139704,4.460513591766357,2.149306297302246,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,7,37452,31593,0.8435597564883051,4.20216703414917,2.2392678260803223,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,8,45689,37466,0.8200223248484317,3.7449584007263184,2.3222076892852783,fold,
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,9,104893,87061,0.8299981886303185,3.447090148925781,3.237957000732422,fold,
IDC,audited,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,1,2135550,1849769,0.866179204420407,3.8636574745178223,1.561633825302124,fold,
IDC,audited,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,2,931200,768935,0.8257463487972508,3.8636574745178223,2.0380666255950928,fold,
IDC,audited,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,1,668700,576837,0.8626244952893675,4.163454532623291,1.5956159830093384,fold,
IDC,audited,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,2,475500,393861,0.8283091482649843,4.163454055786133,1.958833694458008,fold,
IDC,audited,hoptimus0,patient,abs,2,neoplastic_fraction_tertile,1,368250,246083,0.6682498302783435,3.766958475112915,1.1641381978988647,fold,
IDC,audited,hoptimus0,patient,abs,2,neoplastic_fraction_tertile,2,222750,147229,0.6609607182940517,3.766958475112915,1.8924267292022705,fold,
IDC,audited,hoptimus0,patient,abs,3,neoplastic_fraction_tertile,1,320400,278113,0.8680181023720349,4.0493998527526855,1.907359004020691,fold,
IDC,audited,hoptimus0,patient,abs,3,neoplastic_fraction_tertile,2,117600,98053,0.8337840136054422,4.0493998527526855,2.2465059757232666,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,0,130351,127317,0.9767243826284416,5.743997097015381,0.3367473483085632,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,1,142956,137542,0.9621282072805618,5.569298267364502,0.7901115417480469,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,2,151543,144909,0.956223646093848,5.501315116882324,1.0578885078430176,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,3,154039,146263,0.9495192775855466,5.441740989685059,1.303489327430725,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,4,156042,145967,0.9354340498071032,5.440060138702393,1.5364575386047363,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,5,158083,146199,0.9248243011582524,5.465085506439209,1.7522802352905271,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,6,158289,144145,0.9106444541313672,5.463168621063232,1.9520821571350095,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,7,153343,135937,0.886489764775699,5.44760799407959,2.16563081741333,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,8,135978,115006,0.84576916854197,5.365240097045898,2.459105968475342,fold,
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,9,85426,65301,0.7644159857654578,4.978723049163818,3.0399956703186035,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,0,11288,9432,0.8355776045357902,6.0108418464660645,0.2136672735214233,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,1,10271,9048,0.8809268815110506,4.57739782333374,0.7101970314979553,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,2,8268,7474,0.9039671020803096,4.367760181427002,1.0996732711791992,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,3,8646,7613,0.8805227851029378,4.391756534576416,1.5435222387313845,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,4,9266,8042,0.8679041657673214,4.586647033691406,1.8741488456726076,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,5,8783,7546,0.8591597404076056,4.558963775634766,1.9445737600326536,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,6,8545,7441,0.8708016383850204,4.373334884643555,2.035805940628052,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,7,10834,9614,0.887391545135684,4.194815635681152,2.164872169494629,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,8,20315,17474,0.860152596603495,4.212143898010254,2.4655091762542725,fold,
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,9,54034,45191,0.8363437835436948,4.169623374938965,3.2121834754943848,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,0,36061,22854,0.6337594631319153,3.7139933109283447,0.2301746308803558,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,1,24423,17868,0.7316054538754453,3.759485721588135,0.8309295177459717,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,2,17889,13884,0.7761194029850746,3.7065680027008057,1.2166954278945925,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,3,14965,11272,0.7532241897761444,3.7089202404022217,1.470296025276184,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,4,12392,9166,0.7396707553260168,3.687875747680664,1.582377314567566,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,5,10805,8132,0.7526145303100417,3.5647292137146,1.708503246307373,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,6,10845,8457,0.7798063623789765,3.4998364448547363,1.8063884973526,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,7,13473,10717,0.7954427373265048,3.5063066482543945,1.9239126443862915,fold,
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,8,21407,16130,0.7534918484607839,3.5600359439849854,2.206047534942627,fold,
