encoder,task,label_set,design,fold,K,calibration_unit,block_fold,between_var,within_var,between_share,coverage_observed,n_cal_per_unit_cap,uses_test_labels,scope,simulated_coverage_mean,simulated_coverage_sd,simulated_coverage_q05,simulated_coverage_q50,simulated_coverage_q95,quantile_infinite,n_cal_simulated,n_sim,observed_minus_simulated,n_folds,coverage_observed_sd,n_sim_requested
uni_v2,IDC,audited,donor,NCBI785,1.0,donor,False,0.022292843561771414,0.44771444007618616,0.05178160190964716,0.7320249376558604,2000.0,True,fold,0.8888787387742684,0.057979480000145765,0.7853009816072022,0.8977919109325202,0.9647221235483078,False,2000.0,1000.0,-0.15685380111840797,,,1000
uni_v2,IDC,audited,patient,0,1.0,patient,False,0.006560102326418682,0.3651185993372703,0.02269664559163523,0.8404916269286963,2000.0,True,fold,0.8979350387295413,0.03327565529262647,0.836560894669687,0.9019085024456459,0.94451642137502,False,2000.0,1000.0,-0.057443411800845,,,1000
uni_v2,IDC,audited,patient,1,1.0,patient,False,0.012083953561346727,0.40323844959228405,0.0317922006465899,0.8552405498281788,2000.0,True,fold,0.8931371044414402,0.04416315779742773,0.8097775059172866,0.8992773921605737,0.9543864172751038,False,2000.0,1000.0,-0.03789655461326147,,,1000
uni_v2,IDC,audited,patient,2,1.0,patient,False,0.033864600110255216,0.45271583976227725,0.06517921406461194,0.7103624272651704,2000.0,True,fold,0.8869926485495019,0.0725384479121337,0.7400003092893156,0.9034111663104283,0.974085238810288,False,2000.0,1000.0,-0.17663022128433148,,,1000
uni_v2,IDC,audited,patient,3,1.0,patient,False,0.009029833619967134,0.41426713394816717,0.01959366135028325,0.875514143094842,2000.0,True,fold,0.8962547821289941,0.03751580696199892,0.827456999919164,0.9005962918426091,0.9488269471639629,False,2000.0,1000.0,-0.02074063903415213,,,1000
uni_v2,IDC,audited,slide_out,NCBI783,1.0,slide,False,0.017942697653273,0.41992658750440354,0.04075410079312963,0.8995851358846366,2000.0,True,fold,0.8887711297075009,0.056584436275293366,0.7810704899014568,0.9011317106029477,0.9625047026242266,False,2000.0,1000.0,0.010814006177135682,,,1000
uni_v2,IDC,audited,slide_out,NCBI785,1.0,slide,False,0.02028609859150865,0.3598663780013057,0.05319760044020573,0.728525353283458,2000.0,True,fold,0.8860052301155481,0.0660267073040986,0.7501541201017086,0.8986465501424595,0.9676955655150123,False,2000.0,1000.0,-0.15747987683209008,,,1000
uni_v2,IDC,audited,slide_out,TENX95,1.0,slide,False,0.025191496470746727,0.4200435595212426,0.0623676460712191,0.872852233676976,2000.0,True,fold,0.8851430523374421,0.06630136401285666,0.7588389457634371,0.8981573702656391,0.9670957135990235,False,2000.0,1000.0,-0.012290818660466107,,,1000
uni_v2,IDC,audited,slide_out,TENX99,1.0,slide,False,0.011543845100463801,0.3372037706210882,0.04075601566011689,0.856889038742514,2000.0,True,fold,0.8911482707665086,0.05153392472062199,0.7974759154850589,0.9003026210668483,0.9593331108585954,False,2000.0,1000.0,-0.03425923202399461,,,1000
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,1.0,donor,False,0.010478100727243367,0.3346016835192501,0.04079984785147295,0.8555066390507843,2000.0,True,fold,0.896891255455012,0.04556980304320616,0.808341245164455,0.9033022333873333,0.9550297666691236,False,2000.0,1000.0,-0.04138461640422775,,,1000
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,1.0,donor,False,0.02505628804312765,0.41623194907282063,0.047643650000091124,0.8726176975945018,2000.0,True,fold,0.8854961026462006,0.0638426806694589,0.7689508097031602,0.896482015277339,0.9691897917154286,False,2000.0,1000.0,-0.012878405051698794,,,1000
uni_v2,IDC,shipped,donor,NCBI783,1.0,donor,False,0.010935099128997108,0.40100472049367075,0.029486359772890824,0.8790770937326678,2000.0,True,fold,0.8952668623688651,0.04130333416132798,0.8178320239226505,0.9021331592268386,0.9512108332480946,False,2000.0,1000.0,-0.016189768636197255,,,1000
uni_v2,IDC,shipped,donor,NCBI785,1.0,donor,False,0.023696788432918003,0.36515952038313737,0.0631954505678931,0.7184305901911886,2000.0,True,fold,0.8903250004509616,0.06745189191638172,0.7668331920720046,0.9030119807711193,0.9723695359489677,False,2000.0,1000.0,-0.17189441025977303,,,1000
uni_v2,IDC,shipped,patient,0,1.0,patient,False,0.007477035530540271,0.3379926212672691,0.028679117809860447,0.8374169516561502,2000.0,True,fold,0.8962980729179651,0.03760551829452467,0.8299737478115663,0.9011565093049116,0.9528481773481979,False,2000.0,1000.0,-0.058881121261814995,,,1000
uni_v2,IDC,shipped,patient,1,1.0,patient,False,0.008204947385172245,0.3959860399634896,0.02554738575216038,0.8547878006872852,2000.0,True,fold,0.8959689193154998,0.038008183894322235,0.823278947151218,0.9021540848756431,0.947455027068295,False,2000.0,1000.0,-0.04118111862821461,,,1000
uni_v2,IDC,shipped,patient,2,1.0,patient,False,0.028204354436402346,0.43299976124135076,0.05956402425520174,0.7195594347464671,2000.0,True,fold,0.890846654449578,0.06442803912662012,0.7701308113866473,0.9054677065385153,0.9710826320293974,False,2000.0,1000.0,-0.1712872197031109,,,1000
uni_v2,IDC,shipped,patient,3,1.0,patient,False,0.010500744357219288,0.39717523581295444,0.03010820351552306,0.8683771491957848,2000.0,True,fold,0.8955591043531519,0.04244809720968671,0.8173554174447436,0.9011627033102735,0.9535387680580985,False,2000.0,1000.0,-0.0271819551573671,,,1000
uni_v2,LUNG,shipped,donor,LUNG_hest_patient_1,7.0,block,True,0.018651974146877914,0.35875909198014144,0.0517082601875445,0.606707541385653,2000.0,True,fold,0.89982188257802,0.04421852768255823,0.8205221402457137,0.907362061768888,0.9593690074519898,False,453.0,1000.0,-0.293114341192367,,,1000
uni_v2,LUNG,shipped,donor,LUNG_hest_patient_2,8.0,block,True,0.018387160834552496,0.28390169407111776,0.05751078337465692,0.6286968449931413,2000.0,True,fold,0.8994761792078282,0.05114746301949929,0.7965208986939731,0.91043636688521,0.9628362107500746,False,682.0,1000.0,-0.2707793342146869,,,1000
uni_v2,LUNG,shipped,patient,0,7.0,block,True,0.01856805034949785,0.3577250984445376,0.05145298959668267,0.6201451052524014,2000.0,True,fold,0.9024797792789464,0.04650257869248386,0.8142181443223463,0.9107102443692172,0.9641150241350639,False,388.0,1000.0,-0.282334674026545,,,1000
uni_v2,LUNG,shipped,patient,1,8.0,block,True,0.020437323812881436,0.30470317996869467,0.06306898318843492,0.6255761316872427,2000.0,True,fold,0.89820267454937,0.04940167640364274,0.802217102833792,0.9073124217253159,0.962473796910397,False,684.0,1000.0,-0.2726265428621273,,,1000
uni_v2,LYMPH_IDC,shipped,donor,Patient_3,1.0,donor,False,0.01998278529036135,0.15663756281918012,0.11692805101596151,0.9242908653846156,2000.0,True,fold,0.8758776527897962,0.09542583571374019,0.6846188208321076,0.9002763865013516,0.9832764412314944,False,2000.0,1000.0,0.048413212594819344,,,1000
uni_v2,LYMPH_IDC,shipped,donor,Patient_6,1.0,donor,False,0.033433509379507106,0.1780544281981606,0.1572264975644589,0.8292334401709401,2000.0,True,fold,0.8679527864086148,0.11781173022722087,0.621388942193916,0.9052438809278125,0.9919662558167107,False,2000.0,1000.0,-0.0387193462376747,,,1000
uni_v2,LYMPH_IDC,shipped,donor,Patient_7,1.0,donor,False,0.03822041616186961,0.20123404992567417,0.16078891554888278,0.6183801122694467,2000.0,True,fold,0.8616598957822328,0.13047295817481758,0.5900285402850364,0.9037205991563009,0.9874158512749023,False,2000.0,1000.0,-0.24327978351278612,,,1000
uni_v2,LYMPH_IDC,shipped,donor,Patient_8,1.0,donor,False,0.015207838442112875,0.19359103122471724,0.08411610084281906,0.8914142628205127,2000.0,True,fold,0.8872802027182839,0.07437721866276055,0.7432539307675352,0.9053097034738102,0.9743695354966829,False,2000.0,1000.0,0.0041340601022288315,,,1000
uni_v2,LYMPH_IDC,shipped,patient,0,1.0,patient,False,0.014912499495963405,0.13701757000639692,0.11230426463087334,0.9173557692307692,2000.0,True,fold,0.8757190250873903,0.09313034980599373,0.6822130998277528,0.9012359266503848,0.9799642996967821,False,2000.0,1000.0,0.04163674414337892,,,1000
uni_v2,LYMPH_IDC,shipped,patient,1,1.0,patient,False,0.020495614806850013,0.1761470292693067,0.11083183812620037,0.7731356837606839,2000.0,True,fold,0.8779702732088517,0.08947706346795281,0.6963712077845287,0.9007085711379719,0.9807801185105178,False,2000.0,1000.0,-0.10483458944816781,,,1000
uni_v2,LYMPH_IDC,shipped,patient,2,1.0,patient,False,0.038242772780578395,0.20089811169286598,0.1530063281770339,0.6349492114407912,2000.0,True,fold,0.8637725189054047,0.12424460157000337,0.5993921478341893,0.902450946963387,0.9893472665890642,False,2000.0,1000.0,-0.22882330746461355,,,1000
uni_v2,LYMPH_IDC,shipped,patient,3,1.0,patient,False,0.005858049232779328,0.19151574176608174,0.04698904814260214,0.8931089743589743,2000.0,True,fold,0.8905007226061188,0.046565183564331335,0.8052285963318343,0.896325489692454,0.9539564275461471,False,2000.0,1000.0,0.002608251752855506,,,1000
uni_v2,PAAD,shipped,donor,TENX116,1.0,donor,False,0.001800129607439943,0.2615209798749616,0.007808374529757127,0.9025273631840796,2000.0,True,fold,0.8991000758045593,0.021804258296098833,0.8590826315030846,0.9008612964701788,0.9314602150044381,False,2000.0,1000.0,0.0034272873795202496,,,1000
uni_v2,PAAD,shipped,donor,TENX126,1.0,donor,False,0.0027673048859457317,0.2766572673957013,0.009882312486806577,0.9260481804202974,2000.0,True,fold,0.8986396119533826,0.02552737453514237,0.85325328042806,0.9010743667117646,0.9371527582204503,False,2000.0,1000.0,0.02740856846691475,,,1000
uni_v2,PAAD,shipped,donor,TENX140,1.0,donor,False,0.001800129607439943,0.2615209798749616,0.007808374529757127,0.8573240997229916,2000.0,True,fold,0.8982713156673487,0.022050079801721263,0.8587757776526411,0.8996898020660797,0.9306144670018398,False,2000.0,1000.0,-0.04094721594435713,,,1000
uni_v2,PAAD,shipped,patient,0,1.0,patient,False,0.0015776823477322288,0.24151122989990942,0.012731101146713353,0.8292139303482586,2000.0,True,fold,0.8992655704251092,0.02120270943776119,0.8634990535842212,0.9006749870601634,0.9315001576309014,False,1951.0,1000.0,-0.07005164007685061,,,1000
uni_v2,PAAD,shipped,patient,1,1.0,patient,False,0.001800129607439943,0.2615209798749616,0.007808374529757127,0.8573240997229916,2000.0,True,fold,0.8989130282000721,0.02089314287951088,0.863745803857726,0.9003161316587887,0.9301717693049277,False,2000.0,1000.0,-0.04158892847708051,,,1000
uni_v2,PAAD,shipped,patient,2,1.0,patient,False,0.0017891794346814767,0.28123374378678623,0.009158409367405137,0.9184213223987698,2000.0,True,fold,0.8988968078026068,0.021076495530913134,0.8620169155683949,0.9000168332952256,0.9324866726855139,False,2000.0,1000.0,0.019524514596163,,,1000
uni_v2,PRAD,shipped,donor,PRAD_patient1,4.0,slide,False,0.006901149666090345,0.16713619247846703,0.04499103530374919,0.8230893459930448,2000.0,True,fold,0.8974999207126352,0.039974817387491174,0.8271229343705736,0.904082567688598,0.9521874865451111,False,7633.0,1000.0,-0.07441057471959034,,,1000
uni_v2,PRAD,shipped,donor,PRAD_patient2,2.0,slide,False,0.003268051914121717,0.13222740080139306,0.026471106140178752,0.9435286074824204,2000.0,True,fold,0.8975483755881875,0.03516236838498666,0.834857683069112,0.9014352543007045,0.9472770270250522,False,4000.0,1000.0,0.04598023189423295,,,1000
uni_v2,PRAD,shipped,patient,0,4.0,slide,False,0.006222245743015484,0.16267651125920196,0.04079330134180175,0.8195260435176972,2000.0,True,fold,0.8994587928468195,0.03684302830716571,0.8309504491993287,0.9046100743483242,0.949593704343571,False,7216.0,1000.0,-0.07993274932912231,,,1000
uni_v2,PRAD,shipped,patient,1,2.0,slide,False,0.002898600544417207,0.1292842649807379,0.022952440232611015,0.954459078464777,2000.0,True,fold,0.8968434409773486,0.03264655247829735,0.8388516247535893,0.9010255727690715,0.9434073509247554,False,4000.0,1000.0,0.05761563748742837,,,1000
uni_v2,PRAD,shipped,slide_out,MEND139,6.0,slide,False,0.016301607429953624,0.15430872772131288,0.10558109548624842,0.8490495243175958,2000.0,True,fold,0.8967466344064251,0.06410841435438748,0.7689755936197359,0.9107427234973546,0.9739213935650263,False,11509.0,1000.0,-0.047697110088829264,,,1000
uni_v2,PRAD,shipped,slide_out,MEND140,6.0,slide,False,0.014754230632220783,0.11581714327945203,0.12191616672811464,0.896761412575366,2000.0,True,fold,0.8944917810548809,0.06807013186406824,0.7645186642587356,0.909542030219109,0.9773972273703406,False,11851.0,1000.0,0.0022696315204850936,,,1000
uni_v2,PRAD,shipped,slide_out,MEND141,6.0,slide,False,0.007615410761608349,0.11062021995109522,0.06693416801085654,0.9535748792270532,2000.0,True,fold,0.8959967200521082,0.05291902583260185,0.7921130782120479,0.9053699132437444,0.9644751646463674,False,11384.0,1000.0,0.05757815917494502,,,1000
uni_v2,PRAD,shipped,slide_out,MEND142,6.0,slide,False,0.014423713085003342,0.10908488222174834,0.11572912296435481,0.9536625514403292,2000.0,True,fold,0.8937889763897604,0.071765119840213,0.7511190773248104,0.909169607840033,0.9770683138287345,False,11238.0,1000.0,0.059873575050568784,,,1000
uni_v2,PRAD,shipped,slide_out,MEND143,6.0,slide,False,0.008194860433090277,0.10149808855550835,0.090316127843977,0.9669951083158632,2000.0,True,fold,0.898251263403017,0.05430265851360133,0.7955131446735019,0.9071033533129391,0.9662461984427114,False,11544.0,1000.0,0.06874384491284624,,,1000
uni_v2,PRAD,shipped,slide_out,MEND144,6.0,slide,False,0.011165855218640164,0.106080572382409,0.10758425169876124,0.9761332024218622,2000.0,True,fold,0.8918748862753211,0.06504408718310269,0.7625109778036506,0.9055669354694608,0.9716506196184768,False,11820.0,1000.0,0.08425831614654111,,,1000
uni_v2,PRAD,shipped,slide_out,MEND145,6.0,slide,False,0.013418864158258492,0.13143230686662588,0.1022723271099587,0.950719322990127,2000.0,True,fold,0.8978090881520595,0.06132550925071722,0.7765501966492647,0.9115457781612093,0.9710473059619055,False,11465.0,1000.0,0.05291023483806745,,,1000
uni_v2,PRAD,shipped,slide_out,MEND146,6.0,slide,False,0.014187953248687074,0.10813930210942621,0.11897406956457343,0.9653530210454854,2000.0,True,fold,0.8970314464737705,0.0688048346012725,0.7629296153224829,0.9117139322880472,0.9775207438062291,False,11751.0,1000.0,0.06832157457171484,,,1000
uni_v2,PRAD,shipped,slide_out,MEND147,6.0,slide,False,0.013727148195335132,0.13271472015407282,0.08877699500770309,0.9635717344753748,2000.0,True,fold,0.8992272502511869,0.05787412445495992,0.7879639178851059,0.9096856355830714,0.9710833284727564,False,11784.0,1000.0,0.06434448422418793,,,1000
uni_v2,PRAD,shipped,slide_out,MEND148,6.0,slide,False,0.01366985167795267,0.1187639320769194,0.12365131983881139,0.9823229230455196,2000.0,True,fold,0.9011182760926895,0.06359680062064127,0.7786950889303733,0.915606352727991,0.9757200242043321,False,11751.0,1000.0,0.08120464695283014,,,1000
uni_v2,PRAD,shipped,slide_out,MEND149,6.0,slide,False,0.010661628625929606,0.1151416205287536,0.09481378859638864,0.9569818116333514,2000.0,True,fold,0.8923850751514334,0.06053798228093521,0.7697772140668535,0.9046812062414428,0.9697665491428473,False,11211.0,1000.0,0.064596736481918,,,1000
uni_v2,PRAD,shipped,slide_out,MEND150,6.0,slide,False,0.021964926410152102,0.14586036252870602,0.1308011402898479,0.911368741671426,2000.0,True,fold,0.89809116451906,0.07282509856434735,0.7579505485337679,0.9185358420393805,0.980391325375257,False,11418.0,1000.0,0.013277577152365994,,,1000
uni_v2,PRAD,shipped,slide_out,MEND151,6.0,slide,False,0.010405517561394906,0.1383582751068735,0.07096519310899413,0.955651282051282,2000.0,True,fold,0.8976169211532472,0.05277296665671401,0.7980224848011579,0.9074738637184935,0.9657284017594086,False,11693.0,1000.0,0.05803436089803482,,,1000
uni_v2,PRAD,shipped,slide_out,MEND152,6.0,slide,False,0.011243727682755764,0.12920050220273976,0.09400426780491591,0.9270625135193598,2000.0,True,fold,0.8924662512756825,0.05803668048122893,0.7851050340417386,0.9001481815678146,0.9664471186010757,False,11815.0,1000.0,0.03459626224367729,,,1000
uni_v2,PRAD,shipped,slide_out,MEND153,6.0,slide,False,0.02319160816227174,0.12982627716922257,0.1760811795206942,0.9162783882783884,2000.0,True,fold,0.8971158197581197,0.07888309221972022,0.7407182249856091,0.9180786523517583,0.9831327428988389,False,11686.0,1000.0,0.019162568520268652,,,1000
uni_v2,PRAD,shipped,slide_out,MEND154,6.0,slide,False,0.008219971067654777,0.10470610292598062,0.08369695654432495,0.8478070175438597,2000.0,True,fold,0.8990327675879576,0.055287825704608835,0.7956689566985817,0.909859924290338,0.9675113894930558,False,11719.0,1000.0,-0.051225750044097906,,,1000
uni_v2,PRAD,shipped,slide_out,MEND156,6.0,slide,False,0.01813044736742124,0.14958542150010018,0.10944639450146262,0.7253404614518852,2000.0,True,fold,0.8956446339105706,0.06549177142633421,0.7656168279202711,0.9088856796581736,0.9739152285038825,False,11238.0,1000.0,-0.17030417245868534,,,1000
uni_v2,PRAD,shipped,slide_out,MEND157,6.0,slide,False,0.011804221387928832,0.11915489837034884,0.10092784650765102,0.8150428422152561,2000.0,True,fold,0.8957933448696039,0.061194033949844524,0.7812914575988088,0.9075787819299781,0.9713830430590455,False,11051.0,1000.0,-0.0807505026543478,,,1000
uni_v2,PRAD,shipped,slide_out,MEND158,6.0,slide,False,0.02437279008598188,0.1529612504057209,0.14058569937733606,0.8886050021561017,2000.0,True,fold,0.8936300971525816,0.07926857472667592,0.7368093164889895,0.9147739046854063,0.979976400736172,False,11178.0,1000.0,-0.005025094996479851,,,1000
uni_v2,PRAD,shipped,slide_out,MEND159,6.0,slide,False,0.03169534179357744,0.12150666432221897,0.21207193572856303,0.6339903181189489,2000.0,True,fold,0.8914957669855534,0.09483269909877859,0.7047783140476475,0.92095382954197,0.9897360663687098,False,11278.0,1000.0,-0.25750544886660454,,,1000
uni_v2,PRAD,shipped,slide_out,MEND160,6.0,slide,False,0.015475190056092561,0.11851491473836831,0.09287172003778113,0.8731551850943858,2000.0,True,fold,0.8960447756501028,0.07252271749117106,0.7527303626670848,0.9165593122118436,0.9751700507524791,False,11278.0,1000.0,-0.022889590555716932,,,1000
uni_v2,PRAD,shipped,slide_out,MEND161,6.0,slide,False,0.021483816880560586,0.14397378581973547,0.13008796614338713,0.7676372372372372,2000.0,True,fold,0.8943422243306258,0.07602419839938444,0.746281463154832,0.9134184376681458,0.9804807160372984,False,11382.0,1000.0,-0.12670498709338862,,,1000
uni_v2,PRAD,shipped,slide_out,MEND162,6.0,slide,False,0.007537129144273666,0.0916059306184919,0.08523450108744114,0.9582062092755844,2000.0,True,fold,0.8964980989946888,0.055189315373887854,0.7867659456212734,0.9078842601637457,0.9661612677665903,False,11480.0,1000.0,0.06170811028089562,,,1000
uni_v2,READ,shipped,donor,READ_specimen1,1.0,slide,False,0.006522868467905042,0.1258932538382284,0.05199258059652592,0.8937799265533658,2000.0,True,fold,0.8875485200924333,0.06053320541124853,0.7764547433751509,0.8978587208738806,0.965314076946022,False,1691.0,1000.0,0.006231406460932454,,,1000
uni_v2,READ,shipped,donor,READ_specimen7,1.0,slide,False,0.007016900811043676,0.1262802755730622,0.05331696750791172,0.7709861028976936,2000.0,True,fold,0.8889275560590838,0.06167310645824771,0.778673376855622,0.9003047396901009,0.9681590628953628,False,2000.0,1000.0,-0.11794145316139015,,,1000
uni_v2,READ,shipped,patient,0,1.0,slide,False,0.006522868467905042,0.1258932538382284,0.05199258059652592,0.8937799265533658,2000.0,True,fold,0.8907620567053547,0.06014822699785761,0.7754426018264001,0.9030773676173893,0.96435649436783,False,1691.0,1000.0,0.003017869848011112,,,1000
uni_v2,READ,shipped,patient,1,1.0,slide,False,0.006810970992688493,0.1246133505509116,0.05169536196461021,0.7677804236715384,2000.0,True,fold,0.8922860338641422,0.0606734775396964,0.7791933994947318,0.9049927500826477,0.9664192079381211,False,2000.0,1000.0,-0.12450561019260376,,,1000
uni_v2,READ,shipped,slide_out,ZEN36,1.0,slide,False,0.004673648478405068,0.11679792757719051,0.03512694802841468,0.7791523753203232,2000.0,True,fold,0.8895932967275163,0.0542181815201605,0.7826718158268956,0.8990744599012136,0.9588196111899486,False,2000.0,1000.0,-0.11044092140719308,,,1000
uni_v2,READ,shipped,slide_out,ZEN40,1.0,slide,False,0.0037894849404462583,0.07518408282491516,0.037968203508310185,0.7716791979949874,2000.0,True,fold,0.8867661374154546,0.05956254096764286,0.771041866908974,0.8992723492604815,0.9612766084117164,False,2000.0,1000.0,-0.11508693942046722,,,1000
uni_v2,READ,shipped,slide_out,ZEN48,1.0,slide,False,0.0009589847191443651,0.0995929385378117,0.011978527343915017,0.9324640111809924,2000.0,True,fold,0.8988600064634893,0.025901608945232982,0.8513663736905853,0.9015930118461881,0.9357172723199082,False,1691.0,1000.0,0.03360400471750313,,,1000
uni_v2,READ,shipped,slide_out,ZEN49,1.0,slide,False,0.0012700623032891045,0.09290383638751668,0.013825284438330995,0.9078650325313968,2000.0,True,fold,0.896648209944173,0.030599059107276904,0.8412467093673627,0.9006573304740226,0.9401444267096726,False,2000.0,1000.0,0.011216822587223785,,,1000
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,5.0,block,True,0.03407345447614557,0.3672473873895733,0.07396949253580294,0.6646713070378963,2000.0,True,fold,0.8972184200116381,0.06102866710986837,0.776220593913041,0.9113326329405254,0.970877087789742,False,413.0,1000.0,-0.23254711297374175,,,1000
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,7.0,block,True,0.014464248988822093,0.39198268376870515,0.04046747934075545,0.6956117174037909,2000.0,True,fold,0.9007209074295357,0.04052577672444288,0.8252219987175986,0.9066078750054769,0.9552620438560252,False,274.0,1000.0,-0.2051091900257448,,,1000
uni_v2,SKCM,shipped,patient,0,6.0,block,True,0.028254856645019977,0.3542611891867592,0.0748719934427961,0.6431038927558649,2000.0,True,fold,0.8939602554706346,0.061317232636658774,0.7753323735290547,0.9070602242829735,0.9692956108362328,False,263.0,1000.0,-0.25085636271476974,,,1000
uni_v2,SKCM,shipped,patient,1,7.0,block,True,0.012717129051087017,0.3947515031578137,0.038728423889684754,0.7294237028527667,2000.0,True,fold,0.901282301028055,0.03652565663970012,0.8322341295310011,0.9069191874627924,0.9510808468312281,False,306.0,1000.0,-0.17185859817528826,,,1000
,,,,,1.0,,False,,,0.04006231249088945,0.8357498433461545,,,pooled_by_K,0.8890583570763833,0.05619062876504576,,,,,,,-0.05330851373022875,138.0,0.08160813668698233,1000
,,,,,2.0,,False,,,0.02196683995761647,0.9397383931193665,,,pooled_by_K,0.89779476609867,0.032158731714713465,,,,,,,0.04194362702069643,6.0,0.012425248232491063,1000
,,,,,4.0,,False,,,0.04474201112312208,0.808778902295748,,,pooled_by_K,0.8973352080744129,0.03970544672343897,,,,,,,-0.08855630577866512,6.0,0.013046127924716185,1000
,,,,,5.0,,False,,,0.1261381927529006,0.8554350027471971,,,pooled_by_K,0.8922535509952247,0.0826607882582992,,,,,,,-0.03681854824802762,18.0,0.09124001295259561,1000
,,,,,5.0,,True,,,0.05693682247535922,0.7115304631777949,,,pooled_by_K,0.8973274581582792,0.051808418630118654,,,,,,,-0.18579699498048427,3.0,0.0665726749268717,1000
,,,,,6.0,,False,,,0.11970613756872311,0.8803458839879241,,,pooled_by_K,0.8936767470080259,0.07958189384120792,,,,,,,-0.013330863020101755,141.0,0.11715115451254153,1000
,,,,,6.0,,True,,,0.023825113058237153,0.7549365827585115,,,pooled_by_K,0.8993022038360299,0.03618188833305563,,,,,,,-0.14436562107751846,12.0,0.05352622849197223,1000
,,,,,7.0,,True,,,0.042200053689468275,0.6485792397460123,,,pooled_by_K,0.900523566183855,0.04384686265516605,,,,,,,-0.2519443264378427,15.0,0.060709491511136776,1000
,,,,,8.0,,True,,,0.06133843968526727,0.6131826222592482,,,pooled_by_K,0.8986267417625073,0.044508881874237,,,,,,,-0.28544411950325915,9.0,0.026204524729404183,1000
