task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,3,108769,92314,0.8487160863849075,4.519474983215332,1.144888997077942
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,4,110938,98099,0.8842686906199859,4.505608081817627,1.3884756565093994
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,5,115191,103838,0.9014419529303505,4.499542713165283,1.6818808317184448
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,6,118300,108186,0.9145054945054945,4.464373588562012,2.0253214836120605
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,7,118773,111428,0.9381593459793051,4.3949384689331055,2.2622010707855225
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,8,125437,116747,0.9307221952055613,4.234400749206543,2.436722755432129
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,9,147162,127873,0.8689267609844933,4.074972152709961,3.1872243881225586
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,0,47496,43795,0.9220776486440964,4.488191604614258,0.2765215039253235
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,1,40283,36162,0.8976987811235508,4.398740291595459,0.7594450116157532
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,2,41640,37127,0.8916186359269933,4.471755027770996,1.143192172050476
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,3,41837,36188,0.8649759782011138,4.22544002532959,1.5193017721176147
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,4,37635,32578,0.8656303972366148,3.995509386062622,1.7014288902282715
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,5,36017,31996,0.8883582752589055,4.078108787536621,1.864620566368103
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,6,35324,31218,0.8837617483863662,4.222311019897461,2.0418965816497803
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,7,34573,29433,0.8513290718190496,4.10586404800415,2.1710567474365234
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,8,39647,33208,0.8375917471687644,3.738642454147339,2.280823230743408
IDC,shipped,hoptimus0,donor,abs,NCBI783,predicted_value_decile,9,96298,82774,0.8595609462294128,3.4413514137268066,3.1958343982696533
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,0,134912,69244,0.5132530834914611,3.2194693088531494,0.339817613363266
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,1,76151,50863,0.6679229425746215,3.497767925262451,0.7725969552993774
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,2,64005,46341,0.7240215608155612,3.8448023796081543,1.0169821977615356
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,3,53901,39174,0.7267768687037346,3.9365222454071045,1.255906343460083
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,4,45879,32394,0.7060746746877656,3.75632643699646,1.5191022157669067
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,5,43311,30052,0.6938652998083628,3.7736904621124268,1.8457698822021484
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,6,41039,28227,0.6878091571432052,4.064203262329102,2.0619170665740967
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,7,39750,26036,0.6549937106918239,4.150349140167236,2.196091651916504
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,8,42900,24601,0.5734498834498835,3.552609920501709,2.291280508041382
IDC,shipped,hoptimus0,donor,abs,NCBI785,predicted_value_decile,9,59652,34324,0.5754040099242271,3.4408481121063232,3.019897699356079
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,neoplastic_fraction_tertile,1,2135550,1892859,0.8863566762660673,4.1074018478393555,1.5405555963516235
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,neoplastic_fraction_tertile,2,931200,783497,0.841384235395189,4.1074018478393555,2.026297092437744
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,neoplastic_fraction_tertile,1,668700,591683,0.8848257813668312,4.528781414031982,1.5620847940444946
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,neoplastic_fraction_tertile,2,475500,404716,0.8511377497371189,4.528781414031982,1.9382233619689941
IDC,shipped,hoptimus0,donor,abs,NCBI783,neoplastic_fraction_tertile,1,320400,283241,0.8840230961298376,4.040651321411133,1.8004544973373413
IDC,shipped,hoptimus0,donor,abs,NCBI783,neoplastic_fraction_tertile,2,117600,99138,0.8430102040816326,4.040651798248291,2.10435152053833
IDC,shipped,hoptimus0,donor,abs,NCBI785,neoplastic_fraction_tertile,1,368250,233004,0.6327331975560081,3.631220579147339,1.1127985715866089
IDC,shipped,hoptimus0,donor,abs,NCBI785,neoplastic_fraction_tertile,2,222750,142070,0.6378002244668911,3.631220579147339,1.9043452739715576
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,0,248329,228351,0.9195502740316274,4.027791500091553,0.32375019788742065
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,1,307677,284206,0.9237154548438785,4.053816795349121,0.7970139980316162
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,2,320693,296326,0.9240176742242581,3.8627257347106934,1.0711863040924072
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,3,334630,306421,0.9157009234079431,3.8702144622802734,1.2905101776123047
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,4,342847,309221,0.9019212651707613,3.861076593399048,1.5090084075927734
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,5,342457,297570,0.8689266097641456,3.7917304039001465,1.7043476104736328
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,6,340745,285697,0.8384481063551923,3.6997711658477783,1.9313501119613647
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,7,339646,271823,0.800312678494668,3.7303566932678223,2.2637171745300293
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,8,315258,238727,0.7572432737630765,3.829754590988159,2.7102813720703125
IDC,audited,hoptimus0,patient,abs,0,predicted_value_decile,9,221868,145095,0.6539699280653362,4.02664041519165,3.5467379093170166
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,0,106883,85430,0.7992851997043496,4.721847057342529,0.38635340332984924
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,1,112582,83638,0.7429073919454264,4.675619602203369,0.7019801139831543
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,2,112656,86926,0.7716055957960517,4.472048759460449,0.8947047591209412
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,3,105901,89724,0.847244124229233,4.165220260620117,1.128787875175476
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,4,107801,93766,0.8698064025380099,4.135484218597412,1.4109212160110474
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,5,113035,99868,0.8835139558543814,4.143492221832275,1.7503560781478882
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,6,117027,106571,0.9106530971485213,4.110072135925293,2.1072442531585693
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,7,114887,106886,0.930357655783509,3.9719159603118896,2.31887149810791
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,8,124116,112322,0.9049759902027136,3.806168794631958,2.5336267948150635
IDC,audited,hoptimus0,patient,abs,1,predicted_value_decile,9,149112,125073,0.8387856108160309,3.6643245220184326,3.266594409942627
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,0,132148,76559,0.5793428580076884,3.8105225563049316,0.2583242952823639
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,1,76626,53501,0.6982094850311904,3.728654146194458,0.7843087911605835
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,2,62074,45117,0.7268260463317975,3.8153655529022217,1.0678280591964722
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,3,54912,40144,0.7310606060606061,3.9911153316497803,1.3447580337524414
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,4,47694,34062,0.7141778840105674,3.852416515350342,1.5553092956542969
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,5,42379,29995,0.7077797965973713,3.6533520221710205,1.723670482635498
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,6,39438,26942,0.6831482326689995,3.6035046577453613,1.9161076545715332
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,7,41065,27134,0.6607573359308413,3.6295597553253174,2.1812832355499268
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,8,47987,30348,0.6324212807635401,3.720710277557373,2.5510387420654297
IDC,audited,hoptimus0,patient,abs,2,predicted_value_decile,9,57177,36411,0.6368120048271158,3.7129321098327637,3.2754087448120117
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,0,45690,41066,0.8987962355001095,4.242496490478516,0.2973409593105316
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,1,36165,32614,0.9018111433706623,4.154326438903809,0.8192508220672607
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,2,37627,33632,0.8938262417944561,4.414201736450195,1.1841087341308594
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,3,37557,32529,0.8661234922917166,4.346290588378906,1.553207516670227
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,4,34708,30326,0.8737466866428489,4.257946968078613,1.7456066608428955
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,5,35179,30852,0.8770004832428437,4.388246536254883,1.9791676998138428
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,6,35790,30944,0.8645990500139704,4.460513591766357,2.149306297302246
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,7,37452,31593,0.8435597564883051,4.20216703414917,2.2392678260803223
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,8,45689,37466,0.8200223248484317,3.7449584007263184,2.3222076892852783
IDC,audited,hoptimus0,patient,abs,3,predicted_value_decile,9,104893,87061,0.8299981886303185,3.4470901489257812,3.237957000732422
IDC,audited,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,1,2135550,1849769,0.866179204420407,3.8636574745178223,1.561633825302124
IDC,audited,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,2,931200,768935,0.8257463487972508,3.8636574745178223,2.0380666255950928
IDC,audited,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,1,668700,576837,0.8626244952893675,4.163454532623291,1.5956159830093384
IDC,audited,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,2,475500,393861,0.8283091482649843,4.163454055786133,1.9588336944580078
IDC,audited,hoptimus0,patient,abs,2,neoplastic_fraction_tertile,1,368250,246083,0.6682498302783435,3.766958475112915,1.1641381978988647
IDC,audited,hoptimus0,patient,abs,2,neoplastic_fraction_tertile,2,222750,147229,0.6609607182940517,3.766958475112915,1.8924267292022705
IDC,audited,hoptimus0,patient,abs,3,neoplastic_fraction_tertile,1,320400,278113,0.8680181023720349,4.0493998527526855,1.907359004020691
IDC,audited,hoptimus0,patient,abs,3,neoplastic_fraction_tertile,2,117600,98053,0.8337840136054422,4.0493998527526855,2.2465059757232666
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,0,130351,127317,0.9767243826284416,5.743997097015381,0.33674734830856323
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,1,142956,137542,0.9621282072805618,5.569298267364502,0.7901115417480469
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,2,151543,144909,0.9562236460938479,5.501315116882324,1.0578885078430176
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,3,154039,146263,0.9495192775855466,5.441740989685059,1.303489327430725
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,4,156042,145967,0.9354340498071032,5.440060138702393,1.5364575386047363
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,5,158083,146199,0.9248243011582523,5.465085506439209,1.7522802352905273
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,6,158289,144145,0.9106444541313673,5.463168621063232,1.9520821571350098
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,7,153343,135937,0.886489764775699,5.44760799407959,2.16563081741333
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,8,135978,115006,0.84576916854197,5.365240097045898,2.459105968475342
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,predicted_value_decile,9,85426,65301,0.7644159857654578,4.978723049163818,3.0399956703186035
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,0,11288,9432,0.8355776045357902,6.0108418464660645,0.21366727352142334
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,1,10271,9048,0.8809268815110506,4.57739782333374,0.7101970314979553
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,2,8268,7474,0.9039671020803096,4.367760181427002,1.0996732711791992
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,3,8646,7613,0.8805227851029378,4.391756534576416,1.5435222387313843
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,4,9266,8042,0.8679041657673214,4.586647033691406,1.8741488456726074
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,5,8783,7546,0.8591597404076056,4.558963775634766,1.9445737600326538
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,6,8545,7441,0.8708016383850204,4.373334884643555,2.0358059406280518
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,7,10834,9614,0.887391545135684,4.194815635681152,2.164872169494629
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,8,20315,17474,0.860152596603495,4.212143898010254,2.4655091762542725
IDC,audited,hoptimus0,donor,abs,NCBI783,predicted_value_decile,9,54034,45191,0.8363437835436948,4.169623374938965,3.2121834754943848
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,0,36061,22854,0.6337594631319153,3.7139933109283447,0.23017463088035583
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,1,24423,17868,0.7316054538754453,3.7594857215881348,0.8309295177459717
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,2,17889,13884,0.7761194029850746,3.7065680027008057,1.2166954278945923
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,3,14965,11272,0.7532241897761444,3.7089202404022217,1.470296025276184
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,4,12392,9166,0.7396707553260168,3.687875747680664,1.582377314567566
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,5,10805,8132,0.7526145303100417,3.5647292137145996,1.708503246307373
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,6,10845,8457,0.7798063623789765,3.4998364448547363,1.8063884973526
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,7,13473,10717,0.7954427373265048,3.5063066482543945,1.9239126443862915
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,8,21407,16130,0.7534918484607839,3.5600359439849854,2.206047534942627
IDC,audited,hoptimus0,donor,abs,NCBI785,predicted_value_decile,9,38240,27118,0.7091527196652719,4.514487266540527,3.7397947311401367
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,neoplastic_fraction_tertile,1,934750,876318,0.9374891682267986,5.458868980407715,1.4264580011367798
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,neoplastic_fraction_tertile,2,468900,410090,0.8745788014502026,5.458869457244873,1.9849876165390015
IDC,audited,hoptimus0,donor,abs,NCBI783,neoplastic_fraction_tertile,1,106800,92350,0.8647003745318352,4.427140235900879,2.17558217048645
IDC,audited,hoptimus0,donor,abs,NCBI783,neoplastic_fraction_tertile,2,39200,33379,0.8515051020408163,4.427140235900879,2.341257095336914
IDC,audited,hoptimus0,donor,abs,NCBI785,neoplastic_fraction_tertile,1,122750,89772,0.7313401221995927,3.819530725479126,1.4801957607269287
IDC,audited,hoptimus0,donor,abs,NCBI785,neoplastic_fraction_tertile,2,74250,53366,0.7187340067340068,3.819531202316284,2.1776132583618164
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,0,63416,44154,0.6962596190235902,2.0852668285369873,0.03858591988682747
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,1,62929,40403,0.6420410303675571,2.066026210784912,0.5569424629211426
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,2,61981,37907,0.6115906487471967,2.0602471828460693,0.868010401725769
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,3,60746,36782,0.6055048892108122,2.064067840576172,1.1020435094833374
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,4,58941,34834,0.5909977774384554,2.0676615238189697,1.3062468767166138
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,5,56152,32472,0.5782875053426414,2.0650455951690674,1.5320111513137817
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,6,49028,28540,0.582116341682304,2.0734879970550537,1.8554960489273071
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,7,31198,19869,0.6368677479325597,2.1423041820526123,2.3829872608184814
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,8,23912,15142,0.6332385413181666,2.1923160552978516,2.786741256713867
LUNG,shipped,hoptimus0,patient,abs,0,predicted_value_decile,9,20997,10987,0.523265228365957,2.172743797302246,3.3490610122680664
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,0,14684,11585,0.7889539634976845,1.995025634765625,0.35378730297088623
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,1,15171,11298,0.7447103025509195,2.007864236831665,0.9196563959121704
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,2,16119,11776,0.7305664123084559,2.010305404663086,1.1872233152389526
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,3,17304,12529,0.7240522422561257,2.0193703174591064,1.425427794456482
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,4,19159,13260,0.6921029281277729,2.030841112136841,1.6309484243392944
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,5,21948,14726,0.670949517040277,2.0430195331573486,1.7676286697387695
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,6,29022,18951,0.6529873888774034,2.0831832885742188,1.852325677871704
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,7,46902,28858,0.6152829303654428,2.0826597213745117,2.1367886066436768
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,8,54188,30789,0.5681885288255702,2.078015089035034,2.525930166244507
LUNG,shipped,hoptimus0,patient,abs,1,predicted_value_decile,9,57103,25542,0.4472969896502811,2.083221435546875,3.054068088531494
LUNG,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,0,188850,122448,0.6483876092136617,2.083991765975952,1.2627856731414795
LUNG,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,1,171600,99223,0.5782226107226107,2.083991765975952,1.369680404663086
LUNG,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,2,104250,57223,0.5489016786570743,2.083991765975952,1.3854718208312988
LUNG,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,0,61050,43074,0.7055528255528255,2.0595109462738037,1.3457973003387451
LUNG,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,1,77850,45444,0.58373795761079,2.0595109462738037,2.313908100128174
LUNG,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,2,147300,85841,0.5827630685675492,2.0595107078552246,2.270796060562134
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,0,62920,42655,0.6779243483788938,2.020522117614746,0.0370914489030838
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,1,61810,38965,0.630399611713315,1.9977185726165771,0.5504218935966492
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,2,60843,36622,0.6019098335059087,1.991888403892517,0.8392160534858704
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,3,59744,34987,0.5856152919121586,1.9944652318954468,1.0677036046981812
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,4,58378,33476,0.5734351981910993,2.00224232673645,1.289806842803955
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,5,55601,31496,0.5664646319310804,2.0091233253479004,1.517848014831543
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,6,48132,26984,0.560624948059503,2.015643358230591,1.8224132061004639
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,7,31942,20263,0.6343685429841588,2.07892107963562,2.296497106552124
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,8,26345,16468,0.6250901499335737,2.127819776535034,2.69917631149292
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,predicted_value_decile,9,23585,12284,0.5208395166419334,2.145094156265259,3.322866201400757
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,0,15180,11415,0.7519762845849802,1.9887480735778809,0.334370881319046
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,1,16290,11643,0.7147329650092081,1.9989676475524902,0.8543294668197632
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,2,17257,11932,0.6914295648142783,2.0029168128967285,1.134560465812683
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,3,18306,12552,0.6856768272697477,2.001915454864502,1.3601585626602173
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,4,19721,13770,0.6982404543380153,2.0093793869018555,1.5306936502456665
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,5,22500,15374,0.6832888888888888,2.0149471759796143,1.6901313066482544
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,6,29918,19229,0.6427234440804866,2.0540354251861572,1.8412431478500366
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,7,46158,28076,0.6082585900602279,2.0521280765533447,2.160524368286133
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,8,51755,28814,0.5567384793739736,2.042734146118164,2.5278258323669434
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,predicted_value_decile,9,54515,24390,0.4473997982206732,2.0558834075927734,3.0364887714385986
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,neoplastic_fraction_tertile,0,188850,120129,0.636108022239873,2.0225374698638916,1.2637748718261719
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,neoplastic_fraction_tertile,1,171600,97121,0.5659731934731935,2.0225372314453125,1.3744882345199585
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,neoplastic_fraction_tertile,2,104250,54919,0.5268009592326139,2.0225372314453125,1.3546984195709229
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,neoplastic_fraction_tertile,0,61050,42441,0.6951842751842752,2.033264636993408,1.3691625595092773
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,neoplastic_fraction_tertile,1,77850,45110,0.5794476557482338,2.033264636993408,2.234523057937622
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,neoplastic_fraction_tertile,2,147300,84808,0.5757501697216565,2.0332651138305664,2.1975364685058594
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,0,162523,153205,0.9426665764230293,2.4136345386505127,-0.09940608590841293
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,1,108945,100463,0.9221442012024416,2.392270088195801,0.055518992245197296
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,2,77162,68291,0.8850340841346777,2.3026647567749023,0.143018439412117
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,3,63692,54536,0.8562456823462915,2.2805378437042236,0.22802893817424774
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,4,61085,53411,0.8743717770320046,2.3597960472106934,0.34868791699409485
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,5,85663,80691,0.9419586052321306,2.5426957607269287,0.5652992725372314
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,6,81211,78501,0.9666301363115835,2.4835331439971924,0.7433326840400696
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,7,56720,54355,0.9583039492242595,2.3942270278930664,0.8831179738044739
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,8,32546,29018,0.8915995821299084,2.2019224166870117,0.9648624658584595
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,9,19253,11134,0.5782994857944217,1.7965795993804932,1.0540623664855957
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,0,34155,32458,0.9503147416190895,2.688244342803955,-0.07431889325380325
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,1,54249,50822,0.9368283286327859,2.9545443058013916,0.07459904253482819
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,2,64549,58520,0.9065980882740244,3.0601651668548584,0.1724531054496765
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,3,70891,63977,0.9024699891382545,3.0804455280303955,0.2554357051849365
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,4,73266,65741,0.897292059072421,2.8960068225860596,0.34429168701171875
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,5,64366,56042,0.8706770655314918,2.3994688987731934,0.481385737657547
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,6,72243,62685,0.8676965242307213,2.167724370956421,0.6460592746734619
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,7,90266,70431,0.7802605632242483,2.1211485862731934,0.8019585609436035
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,8,108711,83014,0.7636209767180874,2.1088249683380127,0.9661707878112793
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,9,116104,60827,0.523900985323503,2.168631076812744,1.2364168167114258
LYMPH_IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,0,71298,46745,0.6556284888776683,1.8637375831604004,-0.08612321317195892
LYMPH_IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,1,106746,65607,0.6146085099207464,1.889938473701477,0.06895967572927475
LYMPH_IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,2,125876,74504,0.5918840763926404,1.854529619216919,0.16956226527690887
LYMPH_IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,3,125809,69409,0.5517013886128973,1.7903945446014404,0.25869375467300415
