task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,superseded_label_set
IDC,audited,slide_out,abs,gene,ERBB2,cell_gene,48,0.702878974378109,0.32741877999677366,5.771877994139989,5.820608139038086,,True
IDC,audited,slide_out,abs,gene,ESR1,cell_gene,48,0.874006774276495,0.07027700659829239,4.826114113132159,4.666005849838257,,True
IDC,audited,slide_out,abs,gene,FASN,cell_gene,48,0.8727542733152708,0.10234027586809634,4.515494118134181,4.411021947860718,,True
IDC,audited,slide_out,abs,gene,GATA3,cell_gene,48,0.8413039396206538,0.10819746374971445,4.62011955678463,4.483687162399292,,True
IDC,audited,slide_out,abs,gene,IL2RG,cell_gene,48,0.8040545275434852,0.2625588741101809,3.6460115760564804,3.672358751296997,,True
IDC,audited,slide_out,abs,gene,IL7R,cell_gene,48,0.790595303910474,0.28508023440999913,4.17079322040081,4.3619585037231445,,True
IDC,audited,slide_out,abs,gene,KIT,cell_gene,48,0.9071367693444093,0.05617162184395699,3.7436080276966095,3.684485673904419,,True
IDC,audited,slide_out,abs,gene,KLF5,cell_gene,48,0.8460708558559418,0.16801561287018893,4.013416483998299,3.703694224357605,,True
IDC,audited,slide_out,abs,gene,KRT14,cell_gene,48,0.8918359664579233,0.09591123593438404,4.086085880796115,4.147037982940674,,True
IDC,audited,slide_out,abs,gene,KRT5,cell_gene,48,0.8891278182466825,0.06619491456005161,4.136320581038793,4.074676513671875,,True
IDC,audited,slide_out,abs,gene,KRT6B,cell_gene,48,0.8657773745556673,0.14670485939221323,3.802747572461764,3.9304569959640503,,True
IDC,audited,slide_out,abs,gene,MMP1,cell_gene,48,0.8644069284200668,0.08964961587352041,3.203448777397474,3.175061821937561,,True
IDC,audited,slide_out,abs,gene,MMP12,cell_gene,48,0.8848545042177042,0.08359609365418835,2.012061250706514,2.0324267148971558,,True
IDC,audited,slide_out,abs,gene,MS4A1,cell_gene,48,0.8545165633161863,0.11339022039873642,3.30324778954188,3.4455041885375977,,True
IDC,audited,slide_out,abs,gene,MUC6,cell_gene,48,0.808785912891229,0.14558572144835275,3.7510522454977036,3.6594040393829346,,True
IDC,audited,slide_out,abs,gene,MYBPC1,cell_gene,48,0.6339865997433662,0.3459907544741239,7.498035515348117,8.427803039550781,,True
IDC,audited,slide_out,abs,gene,MYH11,cell_gene,48,0.8887318844596545,0.0503621971976533,3.7062982569138208,3.5947179794311523,,True
IDC,audited,slide_out,abs,gene,MYLK,cell_gene,48,0.8522020746022463,0.15297844267898494,3.4286368936300278,3.5437026023864746,,True
IDC,audited,slide_out,abs,gene,OPRPN,cell_gene,48,0.8692620595296224,0.14396396503591652,2.479152373969555,2.7168926000595093,,True
IDC,audited,slide_out,abs,gene,OXTR,cell_gene,48,0.9026112792392572,0.03856876892827412,2.645046273867289,2.629748582839966,,True
IDC,audited,slide_out,abs,gene,PIGR,cell_gene,48,0.8478402383625507,0.09031290571131748,2.448837781945864,2.3307337760925293,,True
IDC,audited,slide_out,abs,gene,PTGDS,cell_gene,48,0.8660428995887438,0.09639814938681948,5.226762553056081,5.205246448516846,,True
IDC,audited,slide_out,abs,gene,PTN,cell_gene,48,0.882584486156702,0.10272669049790516,3.9971660574277244,3.978219747543335,,True
IDC,audited,slide_out,abs,gene,PTPRC,cell_gene,48,0.792057141661644,0.273686884882429,3.376656621694565,3.297369122505188,,True
IDC,audited,slide_out,abs,gene,SCD,cell_gene,48,0.8126456659908096,0.2140072076223933,5.062282015879949,5.128575325012207,,True
IDC,audited,slide_out,abs,gene,SCGB2A1,cell_gene,48,0.8059362148245176,0.16950556748770576,3.6678588141997657,3.4960384368896484,,True
IDC,audited,slide_out,abs,gene,SERHL2,cell_gene,48,0.8177864588797092,0.12959170109918958,5.385570416847865,5.122267723083496,,True
IDC,audited,slide_out,abs,gene,SERPINA3,cell_gene,48,0.8115993905812502,0.17777087428581922,7.275951266288757,7.270149230957031,,True
IDC,audited,slide_out,abs,gene,SFRP1,cell_gene,48,0.8791762391726176,0.08550480703648816,5.503710185488065,5.492328643798828,,True
IDC,audited,slide_out,abs,gene,SLAMF7,cell_gene,48,0.8445604306956133,0.185623625468957,3.8301118363936744,3.910151481628418,,True
IDC,audited,slide_out,abs,gene,TACSTD2,cell_gene,48,0.8300106835862001,0.1475025098255925,3.6575756818056107,3.7365702390670776,,True
IDC,audited,slide_out,abs,gene,TCL1A,cell_gene,48,0.8360276867945989,0.11678919815464915,2.1968269596497216,2.0862172842025757,,True
IDC,audited,slide_out,abs,gene,TENT5C,cell_gene,48,0.8196631663789352,0.1952114118521242,5.089514970779419,4.860694646835327,,True
IDC,audited,slide_out,abs,gene,TOP2A,cell_gene,48,0.8867268388470014,0.057104043743067476,3.604227527976036,3.478993773460388,,True
IDC,audited,slide_out,abs,gene,TPSAB1,cell_gene,48,0.878311480085055,0.1029858248697506,4.7886146406332655,4.767173767089844,,True
IDC,audited,slide_out,abs,gene,TRAC,cell_gene,48,0.8300083422412475,0.16992497247365757,4.788712119062741,4.902024507522583,,True
IDC,audited,slide_out,abs,gene,VWF,cell_gene,48,0.8980133098860582,0.06681157616295168,4.336888422568639,4.1993324756622314,,True
IDC,audited,slide_out,scaled,gene,ABCC11,cell_gene,48,0.8180873319506645,0.13058035050506678,24.35124961535136,5.4665000438690186,,True
IDC,audited,slide_out,scaled,gene,ADH1B,cell_gene,48,0.8738804111878077,0.0978748465402112,5.031512056787808,4.8108203411102295,,True
IDC,audited,slide_out,scaled,gene,ADIPOQ,cell_gene,48,0.8683999702334404,0.10730394662442187,3.7740512738625207,2.96044385433197,,True
IDC,audited,slide_out,scaled,gene,ANKRD30A,cell_gene,48,0.7167032305151224,0.3033014642300379,40.364974056681,10.752684116363525,,True
IDC,audited,slide_out,scaled,gene,AQP1,cell_gene,48,0.8844279224673907,0.0740161502581543,4.904722988605499,4.468255281448364,,True
IDC,audited,slide_out,scaled,gene,AQP3,cell_gene,48,0.7345808669924736,0.2619207856269644,7.292509684960048,6.44167423248291,,True
IDC,audited,slide_out,scaled,gene,CCR7,cell_gene,48,0.8426269621898731,0.17602844468630344,5.5512139822045965,3.222306728363037,,True
IDC,audited,slide_out,scaled,gene,CD3E,cell_gene,48,0.852532047778368,0.15797584823306676,13.972313274939856,4.6688408851623535,,True
IDC,audited,slide_out,scaled,gene,CEACAM6,cell_gene,48,0.7893531977509459,0.25249075585325703,8.755129247903824,6.896382570266724,,True
IDC,audited,slide_out,scaled,gene,CEACAM8,cell_gene,48,0.8314798977226019,0.19324416226572835,3.7953222741683326,2.9190211296081543,,True
IDC,audited,slide_out,scaled,gene,CLIC6,cell_gene,48,0.7870032029847304,0.25047574008095674,57.02375399072965,9.898494720458984,,True
IDC,audited,slide_out,scaled,gene,CYTIP,cell_gene,48,0.8130198239038388,0.23254380604566488,3.7395489464203515,3.5621843338012695,,True
IDC,audited,slide_out,scaled,gene,DST,cell_gene,48,0.8748518377542496,0.09620556085144366,3.5494736408193908,3.1459380388259888,,True
IDC,audited,slide_out,scaled,gene,ERBB2,cell_gene,48,0.734620324956874,0.2835387910707027,6.854150374730428,5.843675851821899,,True
IDC,audited,slide_out,scaled,gene,ESR1,cell_gene,48,0.8775099776685238,0.06641690321748513,5.70834481716156,5.666046857833862,,True
IDC,audited,slide_out,scaled,gene,FASN,cell_gene,48,0.8775883118311564,0.09766535527999164,5.5487972646951675,5.139125108718872,,True
IDC,audited,slide_out,scaled,gene,GATA3,cell_gene,48,0.8679122651616732,0.09812000484471695,6.374390065670013,5.312751293182373,,True
IDC,audited,slide_out,scaled,gene,IL2RG,cell_gene,48,0.825739457582434,0.22479525524665478,5.2336913123726845,4.165832996368408,,True
IDC,audited,slide_out,scaled,gene,IL7R,cell_gene,48,0.798598399075369,0.2542883620067106,4.7001353949308395,4.603302478790283,,True
IDC,audited,slide_out,scaled,gene,KIT,cell_gene,48,0.8929477607210478,0.08456415664451651,5.225461468100548,4.208994626998901,,True
IDC,audited,slide_out,scaled,gene,KLF5,cell_gene,48,0.8521693665534258,0.1426971812427792,9.959425429503122,4.169285297393799,,True
IDC,audited,slide_out,scaled,gene,KRT14,cell_gene,48,0.882601714382569,0.10513406826350295,19.07454161842664,4.806964635848999,,True
IDC,audited,slide_out,scaled,gene,KRT5,cell_gene,48,0.872009918714563,0.10027084538344495,20.10270303984483,4.723023891448975,,True
IDC,audited,slide_out,scaled,gene,KRT6B,cell_gene,48,0.8482505741218725,0.17449825601855487,51.05102854222059,4.920574903488159,,True
IDC,audited,slide_out,scaled,gene,MMP1,cell_gene,48,0.8978615663945675,0.06978999885381991,14.350843069454035,3.989317297935486,,True
IDC,audited,slide_out,scaled,gene,MMP12,cell_gene,48,0.8614440734187762,0.10068962457853808,6.287150628864765,2.431254744529724,,True
IDC,audited,slide_out,scaled,gene,MS4A1,cell_gene,48,0.8517604103932778,0.1374349792198059,9.09172381212314,3.5322505235671997,,True
IDC,audited,slide_out,scaled,gene,MUC6,cell_gene,48,0.7828252160300812,0.1922825523883671,66.48874983688195,3.749929666519165,,True
IDC,audited,slide_out,scaled,gene,MYBPC1,cell_gene,48,0.643003728473559,0.34221828854534975,9.406893094380697,9.824149131774902,,True
IDC,audited,slide_out,scaled,gene,MYH11,cell_gene,48,0.8747695063551267,0.07707669248983103,29.918848231434822,3.8594077825546265,,True
IDC,audited,slide_out,scaled,gene,MYLK,cell_gene,48,0.8539274875074625,0.12619956249603898,14.432376737395922,3.603102922439575,,True
IDC,audited,slide_out,scaled,gene,OPRPN,cell_gene,48,0.8511082082986832,0.15312190804528855,24.29741155107816,3.970638394355774,,True
IDC,audited,slide_out,scaled,gene,OXTR,cell_gene,48,0.8921852807203928,0.06136881319219727,2.9846857065955796,2.688382625579834,,True
IDC,audited,slide_out,scaled,gene,PIGR,cell_gene,48,0.8362860828638077,0.10420240478378011,14.889776413639387,2.467202305793762,,True
IDC,audited,slide_out,scaled,gene,PTGDS,cell_gene,48,0.8575420466562113,0.10291442330350396,5.746013343334198,5.504488706588745,,True
IDC,audited,slide_out,scaled,gene,PTN,cell_gene,48,0.8788049183785915,0.09673322595298062,4.77166810631752,4.091741561889648,,True
IDC,audited,slide_out,scaled,gene,PTPRC,cell_gene,48,0.8310648174956441,0.19257704556717703,3.46672194202741,3.2894351482391357,,True
IDC,audited,slide_out,scaled,gene,SCD,cell_gene,48,0.8426710969458023,0.1771229787438699,5.786925395329793,5.470885753631592,,True
IDC,audited,slide_out,scaled,gene,SCGB2A1,cell_gene,48,0.8254512151082357,0.16152222361883956,16.364649057388306,4.569227457046509,,True
IDC,audited,slide_out,scaled,gene,SERHL2,cell_gene,48,0.8437040733794371,0.13200659163361864,6.294792825977008,5.814152717590332,,True
IDC,audited,slide_out,scaled,gene,SERPINA3,cell_gene,48,0.8446672856807709,0.12114018707309512,9.533100853363672,9.168433666229248,,True
IDC,audited,slide_out,scaled,gene,SFRP1,cell_gene,48,0.8765723630785942,0.09138507752143019,9.941131661335627,6.230872869491577,,True
IDC,audited,slide_out,scaled,gene,SLAMF7,cell_gene,48,0.8224395861228307,0.21946814530849246,5.254137379427751,4.698215007781982,,True
IDC,audited,slide_out,scaled,gene,TACSTD2,cell_gene,48,0.8708129761119684,0.11004382844591479,12.749857450524965,3.7924851179122925,,True
IDC,audited,slide_out,scaled,gene,TCL1A,cell_gene,48,0.858956145743529,0.08436581523995038,6.159523921708266,2.2307913303375244,,True
IDC,audited,slide_out,scaled,gene,TENT5C,cell_gene,48,0.831473316376408,0.18478157911348161,7.04579255481561,6.671261310577393,,True
IDC,audited,slide_out,scaled,gene,TOP2A,cell_gene,48,0.8918431214988232,0.052617593044684975,4.0495486954847975,3.980047583580017,,True
IDC,audited,slide_out,scaled,gene,TPSAB1,cell_gene,48,0.8457027214268843,0.13909228227751116,369.30198533336323,8.443112850189209,,True
IDC,audited,slide_out,scaled,gene,TRAC,cell_gene,48,0.8414053867260615,0.1660939360952463,16.07222184042136,6.567546844482422,,True
IDC,audited,slide_out,scaled,gene,VWF,cell_gene,48,0.8931414683659872,0.08217203704205629,16.28857872883479,5.000100374221802,,True
IDC,shipped,donor,abs,gene,ABCC11,cell_gene,48,0.8378987635175387,0.13045564044598185,5.399151359995206,5.575536727905273,,False
IDC,shipped,donor,abs,gene,ADH1B,cell_gene,48,0.8644253015518188,0.1271470756929773,4.313730945189794,4.129177093505859,,False
IDC,shipped,donor,abs,gene,ADIPOQ,cell_gene,48,0.8962746771673361,0.08416216637766108,2.8654067938526473,2.8315556049346924,,False
IDC,shipped,donor,abs,gene,ANKRD30A,cell_gene,48,0.614920474588871,0.3485417671968539,8.042024036248526,8.773369312286377,,False
IDC,shipped,donor,abs,gene,AQP1,cell_gene,48,0.8787292266885439,0.06979956155499466,4.18178753554821,4.117801666259766,,False
IDC,shipped,donor,abs,gene,AQP3,cell_gene,48,0.7118276314189037,0.2706407632662297,6.047699421644211,6.323334693908691,,False
IDC,shipped,donor,abs,gene,CCR7,cell_gene,48,0.8361535053700209,0.18644146470201772,2.708152785897255,2.718005657196045,,False
IDC,shipped,donor,abs,gene,CD3E,cell_gene,48,0.81199403728048,0.19900201897595152,3.7649496495723724,3.7234097719192505,,False
IDC,shipped,donor,abs,gene,CEACAM6,cell_gene,48,0.7759985647474726,0.28223846249767087,5.519406075278918,5.4002766609191895,,False
IDC,shipped,donor,abs,gene,CEACAM8,cell_gene,48,0.8354843016713858,0.220909760308981,2.463713193933169,2.590085029602051,,False
IDC,shipped,donor,abs,gene,CLIC6,cell_gene,48,0.7927234002078573,0.22599662297632597,7.054513742526372,7.330362796783447,,False
IDC,shipped,donor,abs,gene,CYTIP,cell_gene,48,0.7695363042876124,0.2840630319810443,3.269255538781484,3.088845729827881,,False
IDC,shipped,donor,abs,gene,DST,cell_gene,48,0.8180921543389559,0.21272351440717935,3.003573109706243,3.079113006591797,,False
IDC,shipped,donor,abs,gene,ERBB2,cell_gene,48,0.657233340976139,0.3243263998957073,5.131336549917857,4.753058910369873,,False
IDC,shipped,donor,abs,gene,ESR1,cell_gene,48,0.888260210553805,0.07970143537369406,4.602560152610143,4.390860557556152,,False
IDC,shipped,donor,abs,gene,FASN,cell_gene,48,0.8911792015035948,0.09703509357706115,4.558158834775289,4.526421546936035,,False
IDC,shipped,donor,abs,gene,GATA3,cell_gene,48,0.8829782033960024,0.09741274663160862,4.741634830832481,4.60693883895874,,False
IDC,shipped,donor,abs,gene,IL2RG,cell_gene,48,0.7863048777605096,0.26942408815480723,3.4280769576629004,3.4074697494506836,,False
IDC,shipped,donor,abs,gene,IL7R,cell_gene,48,0.7815925522396961,0.27236107246961677,3.8843172937631607,4.003460645675659,,False
IDC,shipped,donor,abs,gene,KIT,cell_gene,48,0.8991444259881973,0.059322613131656855,3.6941297004620233,3.640657424926758,,False
IDC,shipped,donor,abs,gene,KLF5,cell_gene,48,0.8195772214482228,0.14612868578228866,3.7947156031926474,3.4461458921432495,,False
IDC,shipped,donor,abs,gene,KRT14,cell_gene,48,0.8847693415979544,0.10149416281129162,3.966821158925692,4.030405640602112,,False
IDC,shipped,donor,abs,gene,KRT5,cell_gene,48,0.895222183316946,0.08277378070389066,4.002930477261543,3.919223189353943,,False
IDC,shipped,donor,abs,gene,KRT6B,cell_gene,48,0.8633510135114193,0.15193667783599446,3.613301103313764,3.7536802291870117,,False
IDC,shipped,donor,abs,gene,MMP1,cell_gene,48,0.8732784216602644,0.08300792581753873,3.2347917209068933,3.2162328958511353,,False
IDC,shipped,donor,abs,gene,MMP12,cell_gene,48,0.8736847812930743,0.08532446578603012,1.9893808215856552,1.9943279027938843,,False
IDC,shipped,donor,abs,gene,MS4A1,cell_gene,48,0.8747586309909821,0.1125408843259018,3.544764374693235,3.716577649116516,,False
IDC,shipped,donor,abs,gene,MUC6,cell_gene,48,0.81861820196112,0.14731236789417113,4.105365077654521,4.154345273971558,,False
IDC,shipped,donor,abs,gene,MYBPC1,cell_gene,48,0.643240520109733,0.3326249602973348,8.049394329388937,8.548954963684082,,False
IDC,shipped,donor,abs,gene,MYH11,cell_gene,48,0.8905713856220245,0.05715906391801454,3.653371493021647,3.52262020111084,,False
IDC,shipped,donor,abs,gene,MYLK,cell_gene,48,0.8395694574962059,0.16468543658360935,3.353052854537964,3.4881558418273926,,False
IDC,shipped,donor,abs,gene,OPRPN,cell_gene,48,0.8634303708871206,0.15119323612859298,2.324146223564943,2.4258804321289062,,False
IDC,shipped,donor,abs,gene,OXTR,cell_gene,48,0.8997175892194113,0.038693507774617546,2.656580830613772,2.651869773864746,,False
IDC,shipped,donor,abs,gene,PIGR,cell_gene,48,0.8691807575523853,0.08311802653055833,2.617030923565229,2.618663787841797,,False
IDC,shipped,donor,abs,gene,PTGDS,cell_gene,48,0.8512973810235659,0.12501163791959313,5.016614188750585,4.948053598403931,,False
IDC,shipped,donor,abs,gene,PTN,cell_gene,48,0.8752216125528017,0.11263930605066912,3.899947911500931,3.8862619400024414,,False
IDC,shipped,donor,abs,gene,PTPRC,cell_gene,48,0.7751133083365858,0.2773272752445132,3.1655556708574295,3.1184639930725098,,False
IDC,shipped,donor,abs,gene,SCD,cell_gene,48,0.8004281086226305,0.22173784932446503,4.971299449602763,4.914170503616333,,False
IDC,shipped,donor,abs,gene,SCGB2A1,cell_gene,48,0.7943691027661165,0.17906387305979515,3.5519407391548157,3.581320285797119,,False
IDC,shipped,donor,abs,gene,SERHL2,cell_gene,48,0.8058656069139639,0.14596826097095772,5.284341678023338,5.188469648361206,,False
IDC,shipped,donor,abs,gene,SERPINA3,cell_gene,48,0.8073121818403403,0.20446083330360235,7.523779292901357,7.602353096008301,,False
IDC,shipped,donor,abs,gene,SFRP1,cell_gene,48,0.8762987839678923,0.07384725549053332,5.28495229780674,5.102033376693726,,False
IDC,shipped,donor,abs,gene,SLAMF7,cell_gene,48,0.8223445142308871,0.19394847093736906,3.569120163718859,3.491096615791321,,False
IDC,shipped,donor,abs,gene,TACSTD2,cell_gene,48,0.8032595285524925,0.1858411106814553,3.70867091914018,3.6861953735351562,,False
IDC,shipped,donor,abs,gene,TCL1A,cell_gene,48,0.8364084797600905,0.13485871212978442,2.341035788257917,2.361475944519043,,False
IDC,shipped,donor,abs,gene,TENT5C,cell_gene,48,0.7832325094689926,0.17118958225858405,4.773209318518639,4.742313623428345,,False
IDC,shipped,donor,abs,gene,TOP2A,cell_gene,48,0.8687136930723985,0.06583660133599376,3.494923914472262,3.424834966659546,,False
IDC,shipped,donor,abs,gene,TPSAB1,cell_gene,48,0.8533247833450636,0.08977842115108492,4.49363877872626,4.617498874664307,,False
IDC,shipped,donor,abs,gene,TRAC,cell_gene,48,0.7917894863833984,0.16855065724262366,4.681363736589749,4.847936630249023,,False
IDC,shipped,donor,abs,gene,VWF,cell_gene,48,0.89153074969848,0.08653077585790647,4.243906284372012,4.180135011672974,,False
IDC,shipped,donor,scaled,gene,ABCC11,cell_gene,48,0.8235506104926268,0.12946814713222352,11.383650188644728,5.91620397567749,,False
