task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,7,136475,79821,0.584876350980033,1.9338092803955078,1.3470380306243896
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,8,96845,58113,0.6000619546698333,2.0373592376708984,1.7557241916656494
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,9,73952,38995,0.5273014928602336,2.1363167762756348,2.52957820892334
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,0,43030,37010,0.8600976063211713,3.037398099899292,0.35655128955841064
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,1,42751,36658,0.8574770180814484,2.947624683380127,0.6504897475242615
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,2,46703,40776,0.8730916643470441,2.9316647052764893,0.7783999443054199
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,3,50359,43989,0.8735082110446991,2.952580451965332,0.9000154137611389
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,4,54403,47884,0.8801720493355146,2.9980220794677734,0.9863069653511047
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,5,59234,53038,0.89539791336057,3.0259785652160645,1.0438299179077148
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,6,68342,63874,0.9346229258728161,3.0896520614624023,1.0519462823867798
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,7,98275,92611,0.9423658102264055,3.285229206085205,1.1326249837875366
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,8,137904,123769,0.8975011602274046,3.311951160430908,1.4328811168670654
COAD,shipped,uni_v2,patient,abs,1,predicted_value_decile,9,160849,121948,0.7581520556546824,3.237159013748169,1.883961796760559
COAD,shipped,uni_v2,patient,abs,0,neoplastic_fraction_tertile,0,616050,454137,0.7371755539323107,1.8751450777053833,0.7089425325393677
COAD,shipped,uni_v2,patient,abs,0,neoplastic_fraction_tertile,1,540300,291864,0.5401887840088839,1.8751451969146729,0.9098225235939026
COAD,shipped,uni_v2,patient,abs,0,neoplastic_fraction_tertile,2,420300,235440,0.5601713062098501,1.8751450777053833,0.9218025803565979
COAD,shipped,uni_v2,patient,abs,1,neoplastic_fraction_tertile,0,163050,154627,0.9483409996933456,3.145102024078369,0.7998776435852051
COAD,shipped,uni_v2,patient,abs,1,neoplastic_fraction_tertile,1,239550,211612,0.8833729910248382,3.14510178565979,1.1844195127487183
COAD,shipped,uni_v2,patient,abs,1,neoplastic_fraction_tertile,2,359250,295318,0.8220403618649965,3.145102024078369,1.4196346998214722
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,0,32857,31848,0.9692911708311776,3.49548077583313,0.22264952957630157
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,1,36681,35746,0.9745099642866879,3.6324212551116943,0.5580947399139404
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,2,39668,38587,0.9727488151658767,3.6661489009857178,0.761664867401123
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,3,43041,41862,0.9726075137659441,3.654689311981201,0.9492954611778259
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,4,45621,44031,0.965147629381206,3.5857410430908203,1.1277716159820557
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,5,48539,45993,0.9475473330723748,3.5281288623809814,1.280113697052002
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,6,53670,49611,0.9243711570709894,3.412320852279663,1.4212207794189453
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,7,63644,56693,0.8907831060272767,3.2623956203460693,1.5814721584320068
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,8,80660,66638,0.8261591867096454,3.132814884185791,1.8780666589736938
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,predicted_value_decile,9,98619,71697,0.7270100082134274,3.165487051010132,2.8345768451690674
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,0,50269,46878,0.9325429190952674,3.106407642364502,0.18252213299274445
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,1,50323,46731,0.9286211076446158,3.0634210109710693,0.49293333292007446
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,2,50175,45500,0.9068261086198306,3.00732684135437,0.6801257133483887
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,3,50618,44704,0.8831640918250425,2.9926586151123047,0.858386754989624
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,4,52057,44431,0.8535067330042069,3.0630390644073486,1.0595484972000122
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,5,54885,45506,0.8291154231575112,3.164719343185425,1.270525336265564
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,6,57288,47607,0.8310117302052786,3.2395310401916504,1.487575650215149
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,7,59210,48745,0.8232562067218375,3.291301727294922,1.7680163383483887
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,8,58681,47350,0.8069051311327347,3.3556602001190186,2.2138705253601074
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,predicted_value_decile,9,46744,32759,0.700817217182954,3.2513937950134277,3.0099499225616455
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,0,95419,85274,0.8936794558735681,3.4040920734405518,0.18685023486614227
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,1,74868,69416,0.9271785008281241,3.4206292629241943,0.5252768993377686
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,2,60326,55957,0.927576832543182,3.3882529735565186,0.7195162773132324
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,3,49624,46054,0.9280590037078833,3.383975028991699,0.8851083517074585
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,4,41733,38243,0.9163731339707186,3.4358298778533936,1.0680595636367798
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,5,35814,32059,0.8951527335678785,3.3785009384155273,1.2115857601165771
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,6,33029,28992,0.8777740773259862,3.3492825031280518,1.3779529333114624
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,7,32585,27779,0.8525088230781034,3.5232865810394287,1.6848514080047607
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,8,34053,28030,0.8231286523947964,3.724627733230591,2.1622376441955566
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,predicted_value_decile,9,55099,38153,0.6924445089747545,3.4252469539642334,3.2041637897491455
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,0,56255,53211,0.9458892542885077,3.235117197036743,0.14201438426971436
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,1,72878,68307,0.9372787398117401,3.2019872665405273,0.49823805689811707
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,2,84581,78737,0.9309064683557773,3.1826186180114746,0.7172887325286865
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,3,91467,84398,0.9227152962270546,3.1650288105010986,0.9019278287887573
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,4,95338,87830,0.921248610207892,3.164961099624634,1.073264718055725
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,5,95562,85963,0.8995521232288985,3.131272792816162,1.275701880455017
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,6,90764,77987,0.8592283284121458,3.080427646636963,1.5037341117858887
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,7,79311,62215,0.7844435198144015,3.01811146736145,1.721620798110962
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,8,61356,44174,0.7199621878870852,2.8999552726745605,1.8797955513000488
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,predicted_value_decile,9,34338,21873,0.6369910885899004,2.8109488487243652,2.2715299129486084
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,0,193350,182225,0.9424618567364882,3.3909764289855957,1.012592077255249
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,1,175650,152273,0.8669114716766296,3.3909764289855957,1.7693265676498413
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,2,171900,146315,0.8511634671320535,3.390976667404175,1.813662052154541
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,0,175500,159378,0.9081367521367522,3.1592657566070557,1.0658915042877197
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,1,207750,170596,0.8211600481347774,3.1592657566070557,1.43898344039917
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,2,141600,115136,0.8131073446327683,3.1592657566070557,1.4714574813842773
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,0,247200,227902,0.9219336569579288,3.431107521057129,0.7055445909500122
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,1,156900,127962,0.8155640535372849,3.43110728263855,1.6053496599197388
COAD,shipped,uni_v2,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,2,106800,92562,0.866685393258427,3.431107521057129,1.4586633443832397
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,0,163050,154660,0.9485433915976694,3.108769416809082,0.7454391121864319
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,1,239550,212973,0.8890544771446462,3.108769416809082,1.1154398918151855
COAD,shipped,uni_v2,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,2,359250,297062,0.8268949199721642,3.108769416809082,1.3620436191558838
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,0,40912,25671,0.6274687133359406,1.4125640392303467,-0.144611194729805
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,1,40642,27138,0.6677328871610649,1.4073411226272583,0.052696242928504944
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,2,39838,27734,0.696169486420001,1.4156434535980225,0.16091632843017578
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,3,38877,28713,0.7385600740797901,1.4286366701126099,0.25137779116630554
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,4,37383,29707,0.7946660246636171,1.443001389503479,0.34097808599472046
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,5,34720,28682,0.8260944700460829,1.4805669784545898,0.445168673992157
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,6,30228,25889,0.8564575889903401,1.5244388580322266,0.5308824777603149
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,7,26730,22069,0.8256266367377478,1.5857504606246948,0.6456281542778015
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,8,24842,20094,0.8088720714918284,1.637047529220581,0.7808224558830261
HCC,shipped,uni_v2,patient,abs,0,predicted_value_decile,9,24078,13246,0.5501287482349032,1.6607990264892578,1.0541309118270874
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,0,22038,16512,0.7492512932208004,1.643492341041565,-0.12648501992225647
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,1,22308,17649,0.791151156535772,1.5699759721755981,0.07185111939907074
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,2,23112,19017,0.8228193146417445,1.5569850206375122,0.1675584614276886
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,3,24023,20172,0.839695292011822,1.5643916130065918,0.24824315309524536
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,4,25567,22678,0.8870027770172488,1.5940401554107666,0.32800060510635376
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,5,28230,25390,0.8993978037548707,1.6563338041305542,0.427554726600647
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,6,32672,29402,0.8999142997061704,1.722448468208313,0.5711038112640381
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,7,36220,32094,0.8860850358917725,1.7442805767059326,0.6887004375457764
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,8,38108,30494,0.8001994331898814,1.7661932706832886,0.8391671180725098
HCC,shipped,uni_v2,patient,abs,1,predicted_value_decile,9,38872,18843,0.48474480345750154,1.776788592338562,1.1288325786590576
HCC,shipped,uni_v2,patient,abs,0,neoplastic_fraction_tertile,0,105600,77832,0.7370454545454546,1.4823315143585205,0.35775816440582275
HCC,shipped,uni_v2,patient,abs,0,neoplastic_fraction_tertile,1,110850,80756,0.7285160126296798,1.482331395149231,0.34609973430633545
HCC,shipped,uni_v2,patient,abs,0,neoplastic_fraction_tertile,2,108150,79487,0.7349699491447065,1.482331395149231,0.35055094957351685
HCC,shipped,uni_v2,patient,abs,1,neoplastic_fraction_tertile,0,98850,78876,0.7979362670713201,1.6766237020492554,0.497755765914917
HCC,shipped,uni_v2,patient,abs,1,neoplastic_fraction_tertile,1,93600,75125,0.8026175213675214,1.6766235828399658,0.5063863396644592
HCC,shipped,uni_v2,patient,abs,1,neoplastic_fraction_tertile,2,96750,76564,0.791359173126615,1.6766237020492554,0.5321409702301025
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,0,28775,21602,0.7507211120764553,1.6705880165100098,-0.19127576053142548
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,1,26747,21359,0.7985568474969156,1.6351319551467896,0.04151160269975662
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,2,26535,22171,0.8355379687205577,1.6162968873977661,0.1558416336774826
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,3,26493,22950,0.8662665609783716,1.6106231212615967,0.24697193503379822
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,4,26512,23920,0.9022329511164756,1.6254096031188965,0.3285629153251648
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,5,27091,24939,0.9205640249529364,1.6730908155441284,0.4164952039718628
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,6,29227,26229,0.8974236151503746,1.7299160957336426,0.5493112206459045
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,7,31368,27694,0.8828742667686814,1.7561731338500977,0.6670644283294678
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,8,33373,27292,0.8177868336679351,1.7708719968795776,0.8025556206703186
HCC,shipped,uni_v2,donor,abs,CHC20,predicted_value_decile,9,35029,19124,0.5459476433811984,1.8021107912063599,1.08693528175354
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,0,34175,20327,0.5947915142648135,1.344474196434021,-0.16611513495445251
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,1,36203,23308,0.6438140485595116,1.3251063823699951,0.03435727208852768
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,2,36415,24785,0.6806261156116985,1.3246455192565918,0.14267650246620178
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,3,36407,26245,0.7208778531601066,1.331670880317688,0.23427076637744904
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,4,36438,27882,0.7651901860694879,1.3577862977981567,0.33035895228385925
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,5,35859,28795,0.8030062188014166,1.4109317064285278,0.443513959646225
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,6,33673,28175,0.8367237846345736,1.4551488161087036,0.5356037020683289
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,7,31582,25808,0.817174339813818,1.4994192123413086,0.6499790549278259
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,8,29577,21895,0.7402711566419853,1.5416537523269653,0.8097654581069946
HCC,shipped,uni_v2,donor,abs,CHC23,predicted_value_decile,9,27921,12989,0.4652054009526879,1.584752082824707,1.112924337387085
HCC,shipped,uni_v2,donor,abs,CHC20,neoplastic_fraction_tertile,0,98850,80022,0.8095295902883156,1.6955405473709106,0.462198406457901
HCC,shipped,uni_v2,donor,abs,CHC20,neoplastic_fraction_tertile,1,93600,76687,0.8193055555555555,1.6955405473709106,0.4335261285305023
HCC,shipped,uni_v2,donor,abs,CHC20,neoplastic_fraction_tertile,2,96750,78924,0.8157519379844961,1.695540428161621,0.4261828064918518
HCC,shipped,uni_v2,donor,abs,CHC23,neoplastic_fraction_tertile,0,105600,75114,0.7113068181818182,1.4099280834197998,0.3936963975429535
HCC,shipped,uni_v2,donor,abs,CHC23,neoplastic_fraction_tertile,1,110850,78081,0.7043843031123139,1.4099280834197998,0.3856392800807953
HCC,shipped,uni_v2,donor,abs,CHC23,neoplastic_fraction_tertile,2,108150,76694,0.7091447064262598,1.4099280834197998,0.38632455468177795
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,0,260803,245848,0.9426578681993689,3.92635440826416,0.4479946792125702
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,1,298453,279070,0.9350551008031416,3.948005199432373,0.909689724445343
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,2,307463,285385,0.9281929858226844,3.798083782196045,1.1416796445846558
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,3,322662,292619,0.9068901822960249,3.779867649078369,1.3616294860839844
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,4,337576,293137,0.868358532597104,3.724782705307007,1.595747709274292
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,5,341738,285191,0.8345311320368235,3.5786194801330566,1.7926836013793945
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,6,343602,273321,0.7954581172402955,3.4897122383117676,2.0133116245269775
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,7,345850,267698,0.7740292034118837,3.4970884323120117,2.311305522918701
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,8,322956,239886,0.7427822985174451,3.563453197479248,2.7126095294952393
IDC,shipped,uni_v2,patient,abs,0,predicted_value_decile,9,233047,145687,0.6251399932202517,3.767625093460083,3.472996234893799
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,0,137186,106892,0.7791757176388261,4.5637688636779785,0.47188740968704224
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,1,127591,95884,0.7514950114036256,4.425215721130371,0.749996542930603
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,2,117495,94960,0.8082046044512532,4.170814514160156,0.9840683341026306
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,3,109429,93861,0.8577342386387521,4.087578773498535,1.2305330038070679
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,4,107524,94232,0.876381087013132,4.075830936431885,1.4858055114746094
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,5,106730,95057,0.8906305631031575,4.049936294555664,1.8002222776412964
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,6,105742,96873,0.9161260426320668,3.9928526878356934,2.141240119934082
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,7,103886,96524,0.9291338582677166,3.862304210662842,2.3900632858276367
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,8,113018,103374,0.9146684598913447,3.6925554275512695,2.5751419067382812
IDC,shipped,uni_v2,patient,abs,1,predicted_value_decile,9,135399,117316,0.8664465764148923,3.582737445831299,3.2158398628234863
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,0,93407,56950,0.6096973460233173,3.4307098388671875,0.530514657497406
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,1,65449,46681,0.7132423719231769,3.4976518154144287,0.9409652948379517
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,2,62047,47624,0.7675471819749544,3.868997097015381,1.1648485660552979
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,3,58609,46734,0.797386066986299,3.963301181793213,1.421587347984314
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,4,50309,40090,0.7968753105806118,3.8830130100250244,1.545362114906311
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,5,48905,38563,0.7885287802883141,3.8630425930023193,1.728883147239685
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,6,48443,36334,0.7500361249303305,3.6996684074401855,1.9028980731964111
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,7,47823,34477,0.7209292599795077,3.538363456726074,2.1218674182891846
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,8,55507,37596,0.6773199776604752,3.5872907638549805,2.5729806423187256
IDC,shipped,uni_v2,patient,abs,2,predicted_value_decile,9,71001,47766,0.6727510880128449,3.823704957962036,3.5613811016082764
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,0,41654,38372,0.9212080472463628,4.082779407501221,0.5489582419395447
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,1,41557,37810,0.9098346848906321,4.1126508712768555,1.028747797012329
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,2,46045,41850,0.9088934737756542,4.521635055541992,1.3297845125198364
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,3,42300,37278,0.8812765957446809,4.245781421661377,1.5640853643417358
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,4,37641,33346,0.8858956988390319,4.2741618156433105,1.6559910774230957
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,5,35676,31472,0.882161677318085,4.257543563842773,1.8121856451034546
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,6,35214,30408,0.8635201908331913,4.158728122711182,2.007451057434082
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,7,35491,29666,0.8358738835197655,3.9943532943725586,2.1503164768218994
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,8,41569,33734,0.8115181986576535,3.6322710514068604,2.292250633239746
IDC,shipped,uni_v2,patient,abs,3,predicted_value_decile,9,93603,77485,0.8278046643804151,3.3127150535583496,3.116992473602295
IDC,shipped,uni_v2,patient,abs,0,neoplastic_fraction_tertile,1,2135550,1796315,0.8411486502306198,3.6952133178710938,1.6520973443984985
IDC,shipped,uni_v2,patient,abs,0,neoplastic_fraction_tertile,2,931200,767638,0.8243535223367697,3.6952133178710938,2.0850296020507812
IDC,shipped,uni_v2,patient,abs,1,neoplastic_fraction_tertile,1,668700,577759,0.8640032899656049,4.058786392211914,1.5546977519989014
IDC,shipped,uni_v2,patient,abs,1,neoplastic_fraction_tertile,2,475500,397725,0.8364353312302839,4.058786392211914,1.9292184114456177
IDC,shipped,uni_v2,patient,abs,2,neoplastic_fraction_tertile,1,368250,268437,0.7289531568228106,3.69913911819458,1.4511641263961792
IDC,shipped,uni_v2,patient,abs,2,neoplastic_fraction_tertile,2,222750,156608,0.7030662177328844,3.699139356613159,2.125506639480591
IDC,shipped,uni_v2,patient,abs,3,neoplastic_fraction_tertile,1,320400,281155,0.8775124843945069,3.9729862213134766,1.814392328262329
IDC,shipped,uni_v2,patient,abs,3,neoplastic_fraction_tertile,2,117600,98566,0.8381462585034014,3.9729862213134766,2.237151861190796
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,0,265621,252871,0.9519992771655855,4.0615692138671875,0.43082302808761597
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,1,290537,274502,0.9448090948829236,4.136535167694092,0.8905701041221619
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,2,302809,283567,0.9364549930814474,3.955982208251953,1.1298588514328003
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,3,320845,292341,0.9111595941965747,3.963799476623535,1.3550989627838135
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,4,337057,296571,0.8798838178705679,3.9329779148101807,1.597035527229309
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,5,340603,291039,0.8544816105553973,3.8034911155700684,1.7962771654129028
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,6,342915,283563,0.826919207383754,3.6942524909973145,2.011573553085327
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,7,346072,278674,0.8052486187845304,3.70920729637146,2.308715343475342
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,8,326732,252897,0.7740196858587466,3.8188745975494385,2.7384555339813232
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_1,predicted_value_decile,9,240959,158151,0.6563398752484862,4.0214080810546875,3.5480077266693115
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,0,140985,114072,0.8091073518459411,4.895113945007324,0.45805686712265015
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,1,120817,94574,0.7827871905443771,4.63162899017334,0.766959547996521
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,2,113678,93910,0.8261053150125794,4.353123664855957,0.9825131297111511
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,3,108444,94392,0.870421600088525,4.304935455322266,1.236333966255188
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,4,108779,96367,0.8858970941082378,4.29576301574707,1.4884929656982422
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,5,111061,99438,0.8953458009562313,4.2844953536987305,1.8011572360992432
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,6,107213,98471,0.9184613806161567,4.237188816070557,2.123439311981201
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,7,103415,97687,0.9446115167045399,4.166079521179199,2.408033609390259
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,8,112347,104771,0.9325660676297542,4.055277347564697,2.5954749584198
IDC,shipped,uni_v2,donor,abs,IDC_shipped_patient_2,predicted_value_decile,9,137261,122045,0.8891454965357968,3.9140684604644775,3.2576756477355957
IDC,shipped,uni_v2,donor,abs,NCBI783,predicted_value_decile,0,46408,43293,0.932877952077228,4.367000102996826,0.5560164451599121
IDC,shipped,uni_v2,donor,abs,NCBI783,predicted_value_decile,1,53120,48406,0.9112575301204819,4.560999393463135,0.9752621054649353
IDC,shipped,uni_v2,donor,abs,NCBI783,predicted_value_decile,2,53312,47670,0.8941701680672269,4.609073162078857,1.3110238313674927
IDC,shipped,uni_v2,donor,abs,NCBI783,predicted_value_decile,3,43789,38115,0.870424079106625,4.086596965789795,1.5232542753219604
IDC,shipped,uni_v2,donor,abs,NCBI783,predicted_value_decile,4,37628,33479,0.8897363665355587,4.098091125488281,1.6247791051864624
IDC,shipped,uni_v2,donor,abs,NCBI783,predicted_value_decile,5,34037,30142,0.8855657079061022,4.032398700714111,1.7744338512420654
