encoder,task,label_set,design,arm,fold,cal_draw,score,calibration_unit,n_T,n_C,n_E,n_test_slides,coverage,width_mean,interval_score,miss_above,miss_below,q_alpha_mean,quantile_infinite
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT3,1,scaled,donor,35996,19219,2007,1,0.9586447433981065,2.4088829802706377,2.619514460131526,0.04120577977080219,0.00014947683109118088,3.139775539959845,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT3,1,abs,donor,24426,7884,2007,1,0.9794917787742901,2.573038711085364,2.6544478197015957,0.017698056801195815,0.0028101644245142,1.28651935554268,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT3,1,scaled,donor,24426,7884,2007,1,0.9678724464374691,2.5221069541365138,2.675953302084771,0.03206776283009467,5.979073243647235e-05,3.144777970282824,False
hoptimus0,CCRCC,shipped,donor,C_block,INT3,1,abs,block,24426,7884,2007,1,0.8544593921275534,1.495434384591866,2.2778463376094824,0.09478824115595415,0.05075236671649228,0.7477171922959297,False
hoptimus0,CCRCC,shipped,donor,C_block,INT3,1,scaled,block,24426,7884,2007,1,0.8809566517189837,1.5459174012236827,2.236490431899141,0.10447433981066265,0.014569008470353764,1.9286730494960145,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT3,2,abs,donor,35996,17234,2007,1,0.9649028400597907,2.3029881361512383,2.4377125003078337,0.0261684105630294,0.00892874937717987,1.1514940680756203,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT3,2,scaled,donor,35996,17234,2007,1,0.9631888390632787,2.3483084794305866,2.522513468799981,0.036302939711011464,0.0005082212257100149,2.8308743701206356,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT3,2,abs,donor,24333,7806,2007,1,0.9662879920279022,2.3144278491001034,2.443348391935425,0.025480817140009965,0.008231190832087693,1.1572139245500486,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT3,2,scaled,donor,24333,7806,2007,1,0.9648031888390629,2.3917451098791918,2.5585686906992264,0.03499750871948182,0.00019930244145490784,2.8757822698316216,False
hoptimus0,CCRCC,shipped,donor,C_block,INT3,2,abs,block,24333,7806,2007,1,0.8746686596910814,1.5851105274308943,2.18389409317731,0.07299451918285998,0.052336821126058794,0.7925552637154486,False
hoptimus0,CCRCC,shipped,donor,C_block,INT3,2,scaled,block,24333,7806,2007,1,0.8961733931240659,1.5761781719852823,2.131827575529863,0.08815146985550575,0.015675137020428505,1.9137780395143955,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT4,0,abs,donor,35996,13610,1349,1,0.8629355077835431,2.114482787181585,2.8637728992446716,0.005959970348406229,0.1311045218680504,1.0572413935907956,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT4,0,scaled,donor,35996,13610,1349,1,0.9244922164566346,2.2280898018329456,2.5790878216052393,0.008673091178650854,0.06683469236471459,2.472362256249606,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT4,0,abs,donor,24433,7820,1349,1,0.8639288361749446,2.1167978738977187,2.8868874179447928,0.006078576723498889,0.12999258710155673,1.0583989369488551,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT4,0,scaled,donor,24433,7820,1349,1,0.9319347664936991,2.284778845752351,2.6141065975244295,0.008213491475166788,0.059851742031134164,2.527598450199244,False
hoptimus0,CCRCC,shipped,donor,C_block,INT4,0,abs,block,24433,7820,1349,1,0.734351371386212,1.6264413139977913,3.4066831172487406,0.010644922164566344,0.25500370644922166,0.8132206569988979,False
hoptimus0,CCRCC,shipped,donor,C_block,INT4,0,scaled,block,24433,7820,1349,1,0.8288065233506298,1.78741117783659,2.714696728570173,0.012765011119347665,0.15842846553002224,1.983138972793013,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT4,1,abs,donor,35996,20622,1349,1,0.9288065233506302,2.052478860546511,2.4004186277247084,0.010896960711638252,0.06029651593773167,1.0262394302732574,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT4,1,scaled,donor,35996,20622,1349,1,0.9742475908080056,2.3312613800048223,2.44954416233331,0.013283914010378057,0.012468495181616013,2.798303521974475,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT4,1,abs,donor,24287,7668,1349,1,0.9358636026686433,2.097597686302042,2.407647480387794,0.010096367679762788,0.054040029651593775,1.0487988431510222,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT4,1,scaled,donor,24287,7668,1349,1,0.9745144551519644,2.3713600281756833,2.487980045499804,0.011905114899925871,0.013580429948109712,2.868513872570978,False
hoptimus0,CCRCC,shipped,donor,C_block,INT4,1,abs,block,24287,7668,1349,1,0.8561601186063749,1.5665729536229014,2.323360035331996,0.02305411415863603,0.12078576723498888,0.783286476811452,False
hoptimus0,CCRCC,shipped,donor,C_block,INT4,1,scaled,block,24287,7668,1349,1,0.9007561156412156,1.5646723104783038,2.0229290282419035,0.030541141586360277,0.06870274277242402,1.8903480307981761,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT4,2,abs,donor,35996,18248,1349,1,0.8357153446997778,1.8880187125893622,2.8324157298369896,0.0098295033358043,0.15445515196441806,0.9440093562946804,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT4,2,scaled,donor,35996,18248,1349,1,0.9196886582653816,2.0752924654983698,2.454661793424246,0.013031875463306156,0.0672794662713121,2.324108830160802,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT4,2,abs,donor,24159,7814,1349,1,0.8443291326908823,1.9013720593752523,2.7772021118779686,0.009829503335804301,0.14584136397331354,0.950686029687624,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT4,2,scaled,donor,24159,7814,1349,1,0.9300815418828761,2.1053284881492034,2.430119280050658,0.012587101556708676,0.057331356560415124,2.3901029515137178,False
hoptimus0,CCRCC,shipped,donor,C_block,INT4,2,abs,block,24159,7814,1349,1,0.7776575240919199,1.6270958779163849,2.983799826653006,0.013017049666419566,0.2093254262416605,0.8135479389581927,False
hoptimus0,CCRCC,shipped,donor,C_block,INT4,2,scaled,block,24159,7814,1349,1,0.8596886582653817,1.7220239583632848,2.415561611492648,0.018042994810971092,0.12226834692364714,1.9623065322816036,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT5,0,abs,donor,35996,24596,1186,1,0.263389544688027,1.9120440427483336,17.088491431231077,0.7290556492411465,0.007554806070826311,0.9560220213741688,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT5,0,scaled,donor,35996,24596,1186,1,0.3831534569983136,2.672828095915181,12.987380553569379,0.6158010118043845,0.0010455311973018547,2.7423920794212666,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT5,0,abs,donor,24154,7790,1186,1,0.2702023608768972,1.9370429030854888,16.767150093553298,0.7222259696458683,0.007571669477234404,0.9685214515427449,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT5,0,scaled,donor,24154,7790,1186,1,0.4010792580101181,2.770499210594687,12.66650219076379,0.5983305227655985,0.0005902192242833052,2.884075665299759,False
hoptimus0,CCRCC,shipped,donor,C_block,INT5,0,abs,block,24154,7790,1186,1,0.21654300168634064,1.5800712096740839,18.60623712495441,0.7716188870151768,0.011838111298482288,0.7900356048370449,False
hoptimus0,CCRCC,shipped,donor,C_block,INT5,0,scaled,block,24154,7790,1186,1,0.25070826306913996,1.8427857764908553,16.733850117121282,0.7426138279932546,0.006677908937605399,1.9096384044818342,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT5,1,abs,donor,35996,17266,1186,1,0.2732040472175379,2.0343291990362053,17.66705867036122,0.7258010118043846,0.0009949409780775713,1.0171645995181067,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT5,1,scaled,donor,35996,17266,1186,1,0.3402866779089376,2.498738423752651,15.07488911403692,0.6596290050590219,8.431703204047218e-05,2.697221029875956,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT5,1,abs,donor,24202,7847,1186,1,0.28510961214165265,2.042076916592882,17.070334002913004,0.7134907251264758,0.0013996627318718377,1.0210384582964398,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT5,1,scaled,donor,24202,7847,1186,1,0.3715177065767285,2.5955476119745913,14.237407369351663,0.6283305227655986,0.0001517706576728499,2.725150374542553,False
hoptimus0,CCRCC,shipped,donor,C_block,INT5,1,abs,block,24202,7847,1186,1,0.20615514333895446,1.5372408556484332,20.16889114174232,0.7859190556492411,0.007925801011804387,0.7686204278242151,False
hoptimus0,CCRCC,shipped,donor,C_block,INT5,1,scaled,block,24202,7847,1186,1,0.24504215851602024,1.8211218270064657,18.170698320241833,0.7527993254637437,0.002158516020236087,1.9066840537885497,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT5,2,abs,donor,35996,22330,1186,1,0.2759696458684655,1.9375927909552664,16.78183343343632,0.7168128161888702,0.0072175379426644174,0.9687963954776329,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT5,2,scaled,donor,35996,22330,1186,1,0.31994940978077574,2.2383814347170854,15.08863532653232,0.677892074198988,0.002158516020236087,2.3150099322192585,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT5,2,abs,donor,24164,7850,1186,1,0.2850421585160202,1.9489395611811222,16.35171730047365,0.7067790893760543,0.008178752107925803,0.9744697805905618,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT5,2,scaled,donor,24164,7850,1186,1,0.3513153456998313,2.379206461979074,14.048065218812212,0.6469983136593593,0.001686340640809443,2.4216532610208374,False
hoptimus0,CCRCC,shipped,donor,C_block,INT5,2,abs,block,24164,7850,1186,1,0.2295784148397977,1.5864044621064224,18.306406739731862,0.756087689713322,0.014333895446880263,0.7932022310532113,False
hoptimus0,CCRCC,shipped,donor,C_block,INT5,2,scaled,block,24164,7850,1186,1,0.2866104553119731,1.9373507979494946,16.06912023310774,0.7074367622259697,0.005952782462057339,1.957135672374671,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT6,0,abs,donor,35996,17592,1678,1,0.9044457687723481,2.1951593878925615,2.643007505032957,0.035315852205005965,0.060238379022646005,1.0975796939462839,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT6,0,scaled,donor,35996,17592,1678,1,0.9288796185935634,2.29608637335827,2.6223755267439812,0.036615017878426706,0.034505363528009536,2.663754976132121,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT6,0,abs,donor,24164,7945,1678,1,0.9150059594755662,2.2018728011804303,2.6005567652620067,0.038426698450536347,0.0465673420738975,1.1009364005902087,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT6,0,scaled,donor,24164,7945,1678,1,0.9398450536352803,2.311572636310786,2.6277948534179387,0.04098927294398092,0.019165673420738976,2.687557776310302,False
hoptimus0,CCRCC,shipped,donor,C_block,INT6,0,abs,block,24164,7945,1678,1,0.8019427890345651,1.618171321579035,2.729016330985964,0.08742550655542311,0.11063170441001192,0.8090856607895135,False
hoptimus0,CCRCC,shipped,donor,C_block,INT6,0,scaled,block,24164,7945,1678,1,0.8493921334922525,1.6912041861052471,2.5257377208921197,0.08498212157330157,0.06562574493444576,1.9767519418956385,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT6,1,abs,donor,35996,19422,1678,1,0.9037902264600715,2.266342618776169,2.908424018356988,0.09258641239570922,0.0036233611442193087,1.133171309388082,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT6,1,scaled,donor,35996,19422,1678,1,0.9099284862932064,2.291268606636081,2.8933525674447003,0.0896662693682956,0.0004052443384982122,2.9668452789163977,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT6,1,abs,donor,24211,7814,1678,1,0.8958760429082243,2.2666466658533566,3.012971959231336,0.10070321811680573,0.0034207389749702022,1.1333233329266807,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT6,1,scaled,donor,24211,7814,1678,1,0.9029201430274134,2.336734547143314,3.036309183702875,0.096507747318236,0.0005721096543504172,3.0546768762753675,False
hoptimus0,CCRCC,shipped,donor,C_block,INT6,1,abs,block,24211,7814,1678,1,0.7953039332538734,1.5573899157672428,3.241631930773603,0.18449344457687722,0.02020262216924912,0.7786949578836228,False
hoptimus0,CCRCC,shipped,donor,C_block,INT6,1,scaled,block,24211,7814,1678,1,0.7918355184743746,1.508040478932072,3.2715009514732567,0.20040524433849824,0.007759237187127533,1.9405335306851073,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT6,2,abs,donor,35996,19847,1678,1,0.8626460071513706,1.9806239120137306,2.6540871636657313,0.045911799761620985,0.09144219308700832,0.9903119560068616,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT6,2,scaled,donor,35996,19847,1678,1,0.9233015494636474,2.243923649847359,2.5838099170257443,0.03611442193087009,0.04058402860548273,2.4732567975211315,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT6,2,abs,donor,24188,7920,1678,1,0.8520381406436235,1.9649816262035278,2.6995747699993053,0.041001191895113254,0.1069606674612634,0.9824908131017628,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT6,2,scaled,donor,24188,7920,1678,1,0.9236114421930874,2.2762249833185275,2.617805021421086,0.029845053635280106,0.046543504171632895,2.506866611470061,False
hoptimus0,CCRCC,shipped,donor,C_block,INT6,2,abs,block,24188,7920,1678,1,0.7653754469606672,1.6172848845635779,2.8975651754300595,0.06110846245530393,0.17351609058402861,0.8086424422817889,False
hoptimus0,CCRCC,shipped,donor,C_block,INT6,2,scaled,block,24188,7920,1678,1,0.8347437425506559,1.797685409541238,2.551904376150284,0.05028605482717521,0.11497020262216923,1.9742972127006706,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT7,0,abs,donor,35996,18917,2374,1,0.8572535804549287,1.9410019022011127,3.0414416844625065,0.11857624262847515,0.024170176916596457,0.9705009511005559,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT7,0,scaled,donor,35996,18917,2374,1,0.8948188711036223,2.185796775555569,3.012396412364188,0.09838247683235042,0.00679865206402696,2.502782239560238,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT7,0,abs,donor,24493,7755,2374,1,0.8540353833192923,1.944543174497231,3.0903153105518384,0.12267059814658801,0.023294018534119623,0.9722715872486163,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT7,0,scaled,donor,24493,7755,2374,1,0.8769587194608255,2.085425850660868,3.1061562603513444,0.11544229149115416,0.007598989048020219,2.4987951581528933,False
hoptimus0,CCRCC,shipped,donor,C_block,INT7,0,abs,block,24493,7755,2374,1,0.774827295703454,1.603997316245345,3.40550622204163,0.1650800336983993,0.06009267059814655,0.8019986581226738,False
hoptimus0,CCRCC,shipped,donor,C_block,INT7,0,scaled,block,24493,7755,2374,1,0.7903117101937656,1.6075123760546317,3.3700591633325536,0.17419545071609094,0.035492839090143204,1.9264143701016678,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT7,1,abs,donor,35996,24820,2374,1,0.8455855096882899,1.9154654859107874,2.8989594638837946,0.1007750631844987,0.05363942712721144,0.9577327429554002,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT7,1,scaled,donor,35996,24820,2374,1,0.918390901432182,2.3139483941121495,2.8800395053253904,0.07051390058972197,0.011095197978096041,2.6795578534289324,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT7,1,abs,donor,23556,8090,2374,1,0.8491322662173549,1.927362390579816,2.872423143113229,0.0977843302443134,0.05308340353833191,0.9636811952899077,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT7,1,scaled,donor,23556,8090,2374,1,0.9355433866891321,2.499271337171379,2.932697325407446,0.056352148272957016,0.0081044650379107,2.7702436125571395,False
hoptimus0,CCRCC,shipped,donor,C_block,INT7,1,abs,block,23556,8090,2374,1,0.7921229991575399,1.6378645022878988,2.98318435434913,0.12117944397641116,0.08669755686604884,0.8189322511439486,False
hoptimus0,CCRCC,shipped,donor,C_block,INT7,1,scaled,block,23556,8090,2374,1,0.8369924178601517,1.7662037696766706,2.8166534147456015,0.11039595619208088,0.052611625947767464,1.9578800088439323,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT7,2,abs,donor,35996,22623,2374,1,0.8688374052232518,2.143820175211858,3.140970623985612,0.10954507160909854,0.021617523167649533,1.0719100876059218,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT7,2,scaled,donor,35996,22623,2374,1,0.8997893850042123,2.4145363007937903,3.1972780166417785,0.09444818871103623,0.005762426284751475,2.669322825531974,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT7,2,abs,donor,24174,7679,2374,1,0.8624010109519799,2.130185692328151,3.220224712118321,0.11565290648694188,0.021946082561078342,1.0650928461640792,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT7,2,scaled,donor,24174,7679,2374,1,0.884852569502948,2.3226991574452676,3.278995097869903,0.10828980623420384,0.006857624262847516,2.6511412908982037,False
hoptimus0,CCRCC,shipped,donor,C_block,INT7,2,abs,block,24174,7679,2374,1,0.7661246840775064,1.568245223178387,3.400135970819146,0.1687447346251053,0.06513058129738837,0.784122611589198,False
hoptimus0,CCRCC,shipped,donor,C_block,INT7,2,scaled,block,24174,7679,2374,1,0.807110362257793,1.6681719251559826,3.259433662809299,0.16103622577927545,0.03185341196293175,1.92167224180877,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT8,0,abs,donor,35996,22774,1949,1,0.7766752180605436,2.0279257515437568,3.69804601340378,0.18095433555669566,0.0423704463827604,1.0139628757718797,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT8,0,scaled,donor,35996,22774,1949,1,0.8260133401744486,2.2547557667657756,3.4350587455052914,0.14621857362750132,0.027768086198050282,2.510130943479859,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT8,0,abs,donor,24044,7833,1949,1,0.7701282709081579,2.0071559851364156,3.777413669880426,0.19553617239610063,0.0343355566957414,1.003577992568213,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT8,0,scaled,donor,24044,7833,1949,1,0.824484350949205,2.2595663874732317,3.472079795027603,0.15446895844022582,0.02104669061056952,2.497382172986043,False
hoptimus0,CCRCC,shipped,donor,C_block,INT8,0,abs,block,24044,7833,1949,1,0.6679425346331452,1.5733519286158772,4.178956457043571,0.2595074397126733,0.07255002565418163,0.7866759643079377,False
hoptimus0,CCRCC,shipped,donor,C_block,INT8,0,scaled,block,24044,7833,1949,1,0.7291021036428937,1.7558649935382533,3.734849562529609,0.2201847101077475,0.050713186249358666,1.9393177551983234,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT8,1,abs,donor,35996,18471,1949,1,0.753801949717804,2.1206455538135516,4.217751131324194,0.2369112365315546,0.009286813750641353,1.060322776906765,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT8,1,scaled,donor,35996,18471,1949,1,0.7905489994869166,2.2756619505506253,3.9511129944425623,0.20669061056952276,0.0027603899435608005,2.6833786110704034,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT8,1,abs,donor,24299,7896,1949,1,0.7462698819907645,2.1366350619429704,4.360329662259244,0.2461877886095433,0.0075423293996921496,1.0683175309714843,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT8,1,scaled,donor,24299,7896,1949,1,0.7660236018471009,2.2155102643598963,4.222406272182554,0.2305900461775269,0.0033863519753719856,2.7830171879012435,False
hoptimus0,CCRCC,shipped,donor,C_block,INT8,1,abs,block,24299,7896,1949,1,0.6251308363263214,1.5798360759995977,5.267757553573981,0.35798871216008216,0.016880451513596715,0.7899180379997992,False
hoptimus0,CCRCC,shipped,donor,C_block,INT8,1,scaled,block,24299,7896,1949,1,0.6177732170343767,1.5443032386946822,5.285725366087531,0.36845561826577744,0.013771164699846074,1.9325871217484702,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT8,2,abs,donor,35996,21619,1949,1,0.7375269368907134,1.9079398738030338,4.130514201438049,0.2359774243201641,0.026495638789122634,0.9539699369015173,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT8,2,scaled,donor,35996,21619,1949,1,0.7780605438686508,2.0541975322725254,3.876806132455178,0.20830169317598762,0.013637762955361723,2.4290530529045147,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT8,2,abs,donor,24317,7727,1949,1,0.7347973319651101,1.89459350319088,4.154358888152079,0.23703437660338633,0.028168291431503335,0.9472967515954375,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT8,2,scaled,donor,24317,7727,1949,1,0.7948896870189841,2.112504791805414,3.771243962850895,0.19368907131862495,0.01142124166239097,2.452493981926946,False
hoptimus0,CCRCC,shipped,donor,C_block,INT8,2,abs,block,24317,7727,1949,1,0.6821857362750129,1.6438639040042522,4.383704235679869,0.2755464340687532,0.04226782965623396,0.8219319520021297,False
hoptimus0,CCRCC,shipped,donor,C_block,INT8,2,scaled,block,24317,7727,1949,1,0.6985223191380195,1.686162574797053,4.25115467790844,0.2660338635197538,0.035443817342226784,1.9619435688660887,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT9,0,abs,donor,35996,12609,1696,1,0.9593749999999999,2.6183946034197674,2.7978632973793,0.01946933962264151,0.021155660377358495,1.3091973017098815,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT9,0,scaled,donor,35996,12609,1696,1,0.9757429245283018,2.8492322401859105,2.959265185096156,0.01754716981132076,0.006709905660377359,3.1088805803671464,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT9,0,abs,donor,24663,7835,1696,1,0.9527594339622644,2.5443524409839027,2.7539934230392036,0.020483490566037738,0.026757075471698116,1.2721762204919478,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT9,0,scaled,donor,24663,7835,1696,1,0.9674999999999998,2.7182013537538863,2.8758307945375323,0.022629716981132076,0.009870283018867923,2.991497869760895,False
hoptimus0,CCRCC,shipped,donor,C_block,INT9,0,abs,block,24663,7835,1696,1,0.7931132075471697,1.5441893559673985,2.7946376439241334,0.08886792452830188,0.1180188679245283,0.7720946779836957,False
hoptimus0,CCRCC,shipped,donor,C_block,INT9,0,scaled,block,24663,7835,1696,1,0.8791745283018869,1.788006791211512,2.4629175971732504,0.07132075471698114,0.049504716981132076,1.9727456182580152,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT9,1,abs,donor,35996,20533,1696,1,0.8674174528301889,2.0365604531220884,2.72478698429882,0.04540094339622642,0.0871816037735849,1.0182802265610402,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT9,1,scaled,donor,35996,20533,1696,1,0.9383372641509434,2.3927802932918603,2.7103118942702,0.033360849056603775,0.028301886792452834,2.48076832319705,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT9,1,abs,donor,24424,7845,1696,1,0.8647287735849057,2.029011944765796,2.746191412215233,0.04529481132075471,0.08997641509433964,1.0145059723828975,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT9,1,scaled,donor,24424,7845,1696,1,0.9442688679245286,2.485510152673832,2.7784339987959146,0.030554245283018863,0.02517688679245283,2.564180385129631,False
hoptimus0,CCRCC,shipped,donor,C_block,INT9,1,abs,block,24424,7845,1696,1,0.7911084905660379,1.6254439065642345,2.8401363431347106,0.06639150943396226,0.1425,0.8127219532821188,False
hoptimus0,CCRCC,shipped,donor,C_block,INT9,1,scaled,block,24424,7845,1696,1,0.8804599056603775,1.886277276156948,2.5299366415582853,0.053514150943396226,0.06602594339622642,1.9639910849811786,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT9,2,abs,donor,35996,17614,1696,1,0.9298349056603773,2.1734099594191223,2.5496079455836305,0.05306603773584905,0.01709905660377358,1.08670497970956,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT9,2,scaled,donor,35996,17614,1696,1,0.9386674528301886,2.2770721680779955,2.6235105569875,0.05454009433962263,0.00679245283018868,2.671900161192703,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT9,2,abs,donor,24309,7787,1696,1,0.9250353773584905,2.165941704014464,2.574262059810957,0.05122641509433962,0.02373820754716981,1.0829708520072305,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT9,2,scaled,donor,24309,7787,1696,1,0.9412146226415093,2.355416991983427,2.6805355613691417,0.05038915094339622,0.008396226415094339,2.7540382024814174,False
hoptimus0,CCRCC,shipped,donor,C_block,INT9,2,abs,block,24309,7787,1696,1,0.8288089622641509,1.587556450602483,2.588038159427163,0.10510613207547176,0.06608490566037738,0.7937782253012405,False
hoptimus0,CCRCC,shipped,donor,C_block,INT9,2,scaled,block,24309,7787,1696,1,0.8637264150943393,1.6748182395576583,2.478197877518198,0.10304245283018865,0.03323113207547171,1.9550191977244327,False
hoptimus0,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P1,0,abs,donor,3389,3535,3620,1,0.9006850828729283,3.478976697735413,4.482154642579304,0.03017679558011049,0.06913812154696133,1.7394883488677115,False
hoptimus0,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P1,0,scaled,donor,3389,3535,3620,1,0.9181546961325968,5.834623817144948,6.713315607460231,0.028718232044198905,0.053127071823204426,5.456582317017546,False
hoptimus0,COAD,shipped,donor,C_unit,COAD_Oliveira_P1,0,abs,donor,2391,728,3620,1,0.9046298342541437,3.584171244314877,4.63341157497493,0.033751381215469604,0.06161878453038676,1.7920856221574244,False
hoptimus0,COAD,shipped,donor,C_unit,COAD_Oliveira_P1,0,scaled,donor,2391,728,3620,1,0.9012596685082872,5.9640367710689315,7.093304245355963,0.036464088397790057,0.06227624309392266,7.703447491561654,False
hoptimus0,COAD,shipped,donor,C_block,COAD_Oliveira_P1,0,abs,block,2391,728,3620,1,0.7716353591160224,2.21624556640506,4.98741392132559,0.08154143646408839,0.1468232044198895,1.108122783202537,False
hoptimus0,COAD,shipped,donor,C_block,COAD_Oliveira_P1,0,scaled,block,2391,728,3620,1,0.8360331491712708,2.887578459098439,4.7341471216228,0.07465193370165746,0.08931491712707182,2.601863742143662,False
hoptimus0,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P1,1,abs,donor,3389,3417,3620,1,0.9014198895027625,3.2943260752358974,4.3181509133286395,0.030088397790055246,0.06849171270718234,1.6471630376179442,False
hoptimus0,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P1,1,scaled,donor,3389,3417,3620,1,0.9286132596685084,4.995050111647607,5.760492697687678,0.024408839779005525,0.046977900552486185,5.9916256431043395,False
hoptimus0,COAD,shipped,donor,C_unit,COAD_Oliveira_P1,1,abs,donor,2353,716,3620,1,0.9014475138121546,3.4567344329895997,4.438482753962324,0.029767955801104976,0.06878453038674032,1.7283672164947774,False
hoptimus0,COAD,shipped,donor,C_unit,COAD_Oliveira_P1,1,scaled,donor,2353,716,3620,1,0.9377679558011053,24.367272069228108,25.253265792143985,0.02476795580110498,0.03746408839779005,32.45463898654721,False
hoptimus0,COAD,shipped,donor,C_block,COAD_Oliveira_P1,1,abs,block,2353,716,3620,1,0.7439447513812155,2.1470877464134035,5.672004386668987,0.07671823204419889,0.17933701657458567,1.0735438732067046,False
hoptimus0,COAD,shipped,donor,C_block,COAD_Oliveira_P1,1,scaled,block,2353,716,3620,1,0.7284364640883976,2.2171241093742338,6.074899785939139,0.09368508287292819,0.17787845303867403,2.7215657487418756,False
hoptimus0,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P1,2,abs,donor,3389,3535,3620,1,0.8988011049723755,3.6004029082452167,4.5598265256768515,0.022834254143646406,0.07836464088397792,1.8002014541226132,False
hoptimus0,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P1,2,scaled,donor,3389,3535,3620,1,0.9119779005524863,4.541625430351931,5.402289913316929,0.021856353591160213,0.06616574585635362,4.079409706063788,False
