head,encoder,task,gene,pearson_mean
raw_xgb,uni_v1,COAD,TCL1A,0.3669
raw_xgb,uni_v1,COAD,LCN2,0.3639
raw_xgb,uni_v1,COAD,CHI3L2,0.3446
raw_xgb,uni_v1,COAD,OLFM4,0.3357
raw_xgb,uni_v1,COAD,ITLN1,0.3343
raw_xgb,uni_v1,COAD,TMIGD1,0.3259
raw_xgb,uni_v1,COAD,CHGB,0.3196
raw_xgb,uni_v1,COAD,CXCL10,0.3195
raw_xgb,uni_v1,COAD,COL11A1,0.3148
raw_xgb,uni_v1,COAD,PI3,0.3107
raw_xgb,uni_v1,COAD,INSL5,0.2882
raw_xgb,uni_v1,COAD,DUOX2,0.2872
raw_xgb,uni_v1,COAD,HEPACAM2,0.2727
raw_xgb,uni_v1,COAD,CEACAM7,0.2673
raw_xgb,uni_v1,COAD,UGT2B17,0.2652
raw_xgb,uni_v1,COAD,SLC26A3,0.2634
raw_xgb,uni_v1,COAD,MS4A12,0.2603
raw_xgb,uni_v1,COAD,AQP8,0.2601
raw_xgb,uni_v1,COAD,NXPE4,0.2553
raw_xgb,uni_v1,COAD,GCG,0.2511
raw_xgb,uni_v1,COAD,OTOP2,0.2362
raw_xgb,uni_v1,COAD,GUCA2B,0.2246
raw_xgb,uni_v1,COAD,CLCA4,0.2159
raw_xgb,uni_v1,COAD,CD177,0.2156
raw_xgb,uni_v1,COAD,CLCA1,0.2122
raw_xgb,uni_v1,COAD,IL1B,0.2034
raw_xgb,uni_v1,COAD,CA1,0.1967
raw_xgb,uni_v1,COAD,CALB2,0.165
raw_xgb,uni_v1,COAD,CTSE,0.1477
raw_xgb,uni_v1,COAD,SCGN,0.1401
raw_xgb,uni_v1,COAD,CA4,0.1283
raw_xgb,uni_v1,COAD,AREG,0.1229
raw_xgb,uni_v1,COAD,CHGA,0.0958
raw_xgb,uni_v1,COAD,PRPH,0.0852
raw_xgb,uni_v1,COAD,SCG2,0.0473
raw_xgb,uni_v1,COAD,MMP1,0.0204
raw_xgb,uni_v1,COAD,GUCA2A,0.0175
raw_xgb,uni_v1,COAD,MMP3,-0.223
raw_xgb,uni_v1,HCC,MYL9,0.2209
raw_xgb,uni_v1,HCC,TAGLN,0.2175
raw_xgb,uni_v1,HCC,MGP,0.1737
raw_xgb,uni_v1,HCC,IGKC,0.1727
raw_xgb,uni_v1,HCC,AEBP1,0.1629
raw_xgb,uni_v1,HCC,ELN,0.1607
raw_xgb,uni_v1,HCC,IGLC2,0.1406
raw_xgb,uni_v1,HCC,PRELP,0.134
raw_xgb,uni_v1,HCC,ACTA2,0.13
raw_xgb,uni_v1,HCC,SPARCL1,0.1241
raw_xgb,uni_v1,HCC,FBLN2,0.114
raw_xgb,uni_v1,HCC,JAG1,0.1104
raw_xgb,uni_v1,HCC,PPP1R14A,0.1043
raw_xgb,uni_v1,HCC,IGHG1,0.0956
raw_xgb,uni_v1,HCC,LRRC75A,0.0947
raw_xgb,uni_v1,HCC,S100A4,0.093
raw_xgb,uni_v1,HCC,TPM2,0.0919
raw_xgb,uni_v1,HCC,MFAP4,0.0912
raw_xgb,uni_v1,HCC,LTBP2,0.0872
raw_xgb,uni_v1,HCC,PHKG1,0.08
raw_xgb,uni_v1,HCC,TRBC2,0.0788
raw_xgb,uni_v1,HCC,ASPM,0.0741
raw_xgb,uni_v1,HCC,AC092069.1,0.0721
raw_xgb,uni_v1,HCC,CXCL10,0.0703
raw_xgb,uni_v1,HCC,MCAM,0.0658
raw_xgb,uni_v1,HCC,NDUFA4L2,0.0653
raw_xgb,uni_v1,HCC,MUSTN1,0.0603
raw_xgb,uni_v1,HCC,ETNPPL,0.0509
raw_xgb,uni_v1,HCC,CAVIN3,0.0449
raw_xgb,uni_v1,HCC,HAMP,0.043
raw_xgb,uni_v1,HCC,PDE9A,0.0381
raw_xgb,uni_v1,HCC,TCEAL9,0.0355
raw_xgb,uni_v1,HCC,CCN1,0.033
raw_xgb,uni_v1,HCC,IGHA1,0.0322
raw_xgb,uni_v1,HCC,FBLN5,0.0299
raw_xgb,uni_v1,HCC,GJA4,0.0246
raw_xgb,uni_v1,HCC,CXCL9,0.0214
raw_xgb,uni_v1,HCC,C11orf96,0.0191
raw_xgb,uni_v1,HCC,CCL21,0.018
raw_xgb,uni_v1,HCC,TSPAN13,0.0042
raw_xgb,uni_v1,HCC,RND1,0.0025
raw_xgb,uni_v1,HCC,IGHM,-0.0089
raw_xgb,uni_v1,HCC,HBB,-0.0116
raw_xgb,uni_v1,HCC,RBP7,-0.0151
raw_xgb,uni_v1,HCC,IGFBP5,-0.0163
raw_xgb,uni_v1,HCC,PTGDS,-0.0363
raw_xgb,uni_v1,HCC,BEST1,-0.039
raw_xgb,uni_v1,HCC,IGLC1,-0.0499
raw_xgb,uni_v1,HCC,CYP2E1,-0.1222
raw_xgb,uni_v1,HCC,PDZK1IP1,-0.2664
raw_xgb,uni_v1,IDC,TACSTD2,0.8749
raw_xgb,uni_v1,IDC,GATA3,0.8419
raw_xgb,uni_v1,IDC,FASN,0.8082
raw_xgb,uni_v1,IDC,TOP2A,0.7594
raw_xgb,uni_v1,IDC,ERBB2,0.7592
raw_xgb,uni_v1,IDC,SCD,0.7578
raw_xgb,uni_v1,IDC,PTPRC,0.7503
raw_xgb,uni_v1,IDC,DST,0.7393
raw_xgb,uni_v1,IDC,ABCC11,0.7022
raw_xgb,uni_v1,IDC,KLF5,0.6974
raw_xgb,uni_v1,IDC,SERHL2,0.6905
raw_xgb,uni_v1,IDC,IL2RG,0.6692
raw_xgb,uni_v1,IDC,MYLK,0.666
raw_xgb,uni_v1,IDC,CD3E,0.6635
raw_xgb,uni_v1,IDC,ESR1,0.6439
raw_xgb,uni_v1,IDC,CYTIP,0.6293
raw_xgb,uni_v1,IDC,SLAMF7,0.6162
raw_xgb,uni_v1,IDC,IL7R,0.5911
raw_xgb,uni_v1,IDC,KRT14,0.5836
raw_xgb,uni_v1,IDC,SERPINA3,0.583
raw_xgb,uni_v1,IDC,AQP1,0.5762
raw_xgb,uni_v1,IDC,KRT5,0.5709
raw_xgb,uni_v1,IDC,OXTR,0.568
raw_xgb,uni_v1,IDC,VWF,0.5657
raw_xgb,uni_v1,IDC,PTN,0.5645
raw_xgb,uni_v1,IDC,CCR7,0.5507
raw_xgb,uni_v1,IDC,MYH11,0.5497
raw_xgb,uni_v1,IDC,CLIC6,0.5304
raw_xgb,uni_v1,IDC,KRT6B,0.5238
raw_xgb,uni_v1,IDC,CEACAM6,0.5234
raw_xgb,uni_v1,IDC,MS4A1,0.5188
raw_xgb,uni_v1,IDC,TENT5C,0.4991
raw_xgb,uni_v1,IDC,TRAC,0.4983
raw_xgb,uni_v1,IDC,PTGDS,0.469
raw_xgb,uni_v1,IDC,ADIPOQ,0.4632
raw_xgb,uni_v1,IDC,SCGB2A1,0.4551
raw_xgb,uni_v1,IDC,SFRP1,0.4548
raw_xgb,uni_v1,IDC,ANKRD30A,0.4409
raw_xgb,uni_v1,IDC,PIGR,0.4369
raw_xgb,uni_v1,IDC,KIT,0.4314
raw_xgb,uni_v1,IDC,AQP3,0.3711
raw_xgb,uni_v1,IDC,MYBPC1,0.3567
raw_xgb,uni_v1,IDC,ADH1B,0.3362
raw_xgb,uni_v1,IDC,TCL1A,0.323
raw_xgb,uni_v1,IDC,MMP1,0.2759
raw_xgb,uni_v1,IDC,CEACAM8,0.2658
raw_xgb,uni_v1,IDC,OPRPN,0.2
raw_xgb,uni_v1,IDC,MMP12,0.1895
raw_xgb,uni_v1,IDC,TPSAB1,0.1878
raw_xgb,uni_v1,IDC,MUC6,0.152
raw_xgb,uni_v1,LUNG,GPRC5A,0.7952
raw_xgb,uni_v1,LUNG,CAPN8,0.7901
raw_xgb,uni_v1,LUNG,MET,0.7771
raw_xgb,uni_v1,LUNG,PTPRC,0.7695
raw_xgb,uni_v1,LUNG,PECAM1,0.7614
raw_xgb,uni_v1,LUNG,CTSK,0.7602
raw_xgb,uni_v1,LUNG,MALL,0.7489
raw_xgb,uni_v1,LUNG,TOP2A,0.7463
raw_xgb,uni_v1,LUNG,COL5A2,0.7423
raw_xgb,uni_v1,LUNG,CD163,0.7384
raw_xgb,uni_v1,LUNG,MKI67,0.7283
raw_xgb,uni_v1,LUNG,CXCR4,0.714
raw_xgb,uni_v1,LUNG,CDK1,0.7123
raw_xgb,uni_v1,LUNG,UBE2C,0.6959
raw_xgb,uni_v1,LUNG,ALDH1A3,0.6849
raw_xgb,uni_v1,LUNG,PLA2G7,0.6815
raw_xgb,uni_v1,LUNG,CD2,0.6672
raw_xgb,uni_v1,LUNG,ACE2,0.6342
raw_xgb,uni_v1,LUNG,SNTN,0.5958
raw_xgb,uni_v1,LUNG,CCR7,0.5919
raw_xgb,uni_v1,LUNG,CNN1,0.562
raw_xgb,uni_v1,LUNG,MZB1,0.552
raw_xgb,uni_v1,LUNG,LIF,0.5478
raw_xgb,uni_v1,LUNG,SRPX,0.5441
raw_xgb,uni_v1,LUNG,CD79A,0.5284
raw_xgb,uni_v1,LUNG,MS4A1,0.5219
raw_xgb,uni_v1,LUNG,CXCL9,0.5096
raw_xgb,uni_v1,LUNG,MEDAG,0.4926
raw_xgb,uni_v1,LUNG,FGFBP1,0.4817
raw_xgb,uni_v1,LUNG,SPIB,0.4683
raw_xgb,uni_v1,LUNG,CCL19,0.4586
raw_xgb,uni_v1,LUNG,CD19,0.4577
raw_xgb,uni_v1,LUNG,OGN,0.4523
raw_xgb,uni_v1,LUNG,CXCL10,0.4472
raw_xgb,uni_v1,LUNG,INMT,0.4437
raw_xgb,uni_v1,LUNG,DNAAF1,0.4114
raw_xgb,uni_v1,LUNG,PCSK2,0.4003
raw_xgb,uni_v1,LUNG,MARCO,0.3961
raw_xgb,uni_v1,LUNG,MCEMP1,0.3843
raw_xgb,uni_v1,LUNG,CD1A,0.3786
raw_xgb,uni_v1,LUNG,CD274,0.3623
raw_xgb,uni_v1,LUNG,SOX2,0.3563
raw_xgb,uni_v1,LUNG,FCER1A,0.354
raw_xgb,uni_v1,LUNG,CYP2A7,0.3294
raw_xgb,uni_v1,LUNG,DMBT1,0.3196
raw_xgb,uni_v1,LUNG,TCL1A,0.3104
raw_xgb,uni_v1,LUNG,BBOX1,0.2956
raw_xgb,uni_v1,LUNG,CTSG,0.2475
raw_xgb,uni_v1,LUNG,SERPINB2,0.2464
raw_xgb,uni_v1,LUNG,SNCG,0.0929
raw_xgb,uni_v1,LYMPH_IDC,CYP4Z1,0.4297
raw_xgb,uni_v1,LYMPH_IDC,FABP4,0.4208
raw_xgb,uni_v1,LYMPH_IDC,PDZK1IP1,0.4015
raw_xgb,uni_v1,LYMPH_IDC,PTRH2,0.3771
raw_xgb,uni_v1,LYMPH_IDC,RSF1,0.3602
raw_xgb,uni_v1,LYMPH_IDC,SHANK2,0.3592
raw_xgb,uni_v1,LYMPH_IDC,QSOX1,0.3541
raw_xgb,uni_v1,LYMPH_IDC,ANO8,0.3512
raw_xgb,uni_v1,LYMPH_IDC,AAMDC,0.3485
raw_xgb,uni_v1,LYMPH_IDC,CD22,0.3455
raw_xgb,uni_v1,LYMPH_IDC,ANKS1B,0.3413
raw_xgb,uni_v1,LYMPH_IDC,RAB38,0.3324
raw_xgb,uni_v1,LYMPH_IDC,PARD6B,0.3321
raw_xgb,uni_v1,LYMPH_IDC,EPHB3,0.3319
raw_xgb,uni_v1,LYMPH_IDC,AKR1E2,0.3292
raw_xgb,uni_v1,LYMPH_IDC,GTPBP3,0.3278
raw_xgb,uni_v1,LYMPH_IDC,POLD3,0.3147
raw_xgb,uni_v1,LYMPH_IDC,NARS2,0.3069
raw_xgb,uni_v1,LYMPH_IDC,PATZ1,0.3059
raw_xgb,uni_v1,LYMPH_IDC,CROT,0.2904
raw_xgb,uni_v1,LYMPH_IDC,CCNO,0.2844
raw_xgb,uni_v1,LYMPH_IDC,CD72,0.2831
raw_xgb,uni_v1,LYMPH_IDC,HAUS8,0.2642
raw_xgb,uni_v1,LYMPH_IDC,SNCG,0.254
raw_xgb,uni_v1,LYMPH_IDC,SERPINI1,0.2475
raw_xgb,uni_v1,LYMPH_IDC,SPP1,0.2408
raw_xgb,uni_v1,LYMPH_IDC,MX1,0.2355
raw_xgb,uni_v1,LYMPH_IDC,MAPK8IP2,0.2351
raw_xgb,uni_v1,LYMPH_IDC,ZMAT5,0.226
raw_xgb,uni_v1,LYMPH_IDC,CXCL10,0.2254
raw_xgb,uni_v1,LYMPH_IDC,IGHV3-11,0.215
raw_xgb,uni_v1,LYMPH_IDC,SCRN1,0.2133
raw_xgb,uni_v1,LYMPH_IDC,TCF7,0.2104
raw_xgb,uni_v1,LYMPH_IDC,CLNS1A,0.1912
raw_xgb,uni_v1,LYMPH_IDC,CXCL11,0.1835
raw_xgb,uni_v1,LYMPH_IDC,NUDT1,0.1823
raw_xgb,uni_v1,LYMPH_IDC,AREG,0.181
raw_xgb,uni_v1,LYMPH_IDC,DAPK1,0.1768
raw_xgb,uni_v1,LYMPH_IDC,IFI44L,0.1479
raw_xgb,uni_v1,LYMPH_IDC,TMEM64,0.1452
raw_xgb,uni_v1,LYMPH_IDC,MYH11,0.1414
raw_xgb,uni_v1,LYMPH_IDC,MX2,0.1224
raw_xgb,uni_v1,LYMPH_IDC,IFIT2,0.1203
raw_xgb,uni_v1,LYMPH_IDC,IGHV6-1,0.1033
raw_xgb,uni_v1,LYMPH_IDC,HAAO,0.0942
raw_xgb,uni_v1,LYMPH_IDC,IGLV9-49,0.0935
raw_xgb,uni_v1,LYMPH_IDC,CSTA,0.0869
raw_xgb,uni_v1,LYMPH_IDC,CCL28,0.0827
raw_xgb,uni_v1,LYMPH_IDC,RSAD2,0.0819
raw_xgb,uni_v1,LYMPH_IDC,OASL,0.0783
raw_xgb,uni_v1,PAAD,EPCAM,0.8506
raw_xgb,uni_v1,PAAD,CD2,0.6685
raw_xgb,uni_v1,PAAD,CD8A,0.6538
raw_xgb,uni_v1,PAAD,CD3E,0.6535
raw_xgb,uni_v1,PAAD,PTPRC,0.6285
raw_xgb,uni_v1,PAAD,IL7R,0.6244
raw_xgb,uni_v1,PAAD,CXCL6,0.5913
raw_xgb,uni_v1,PAAD,CCL5,0.5794
raw_xgb,uni_v1,PAAD,GZMK,0.5775
raw_xgb,uni_v1,PAAD,CXCL2,0.5398
raw_xgb,uni_v1,PAAD,AIF1,0.5392
raw_xgb,uni_v1,PAAD,LIF,0.5355
raw_xgb,uni_v1,PAAD,CXCR4,0.5225
raw_xgb,uni_v1,PAAD,ACE2,0.5202
raw_xgb,uni_v1,PAAD,PLA2G7,0.5155
raw_xgb,uni_v1,PAAD,MS4A1,0.5126
raw_xgb,uni_v1,PAAD,GZMA,0.4958
raw_xgb,uni_v1,PAAD,FCGR3A,0.4937
raw_xgb,uni_v1,PAAD,IRF8,0.4898
raw_xgb,uni_v1,PAAD,MKI67,0.4804
raw_xgb,uni_v1,PAAD,GPR183,0.4719
raw_xgb,uni_v1,PAAD,CCR7,0.4684
raw_xgb,uni_v1,PAAD,SELL,0.4675
raw_xgb,uni_v1,PAAD,ANPEP,0.4672
raw_xgb,uni_v1,PAAD,CDK1,0.4589
raw_xgb,uni_v1,PAAD,CD27,0.4563
raw_xgb,uni_v1,PAAD,UBE2C,0.4512
raw_xgb,uni_v1,PAAD,CPA3,0.4484
raw_xgb,uni_v1,PAAD,CD79A,0.4457
raw_xgb,uni_v1,PAAD,ACTA2,0.4402
raw_xgb,uni_v1,PAAD,BANK1,0.4262
raw_xgb,uni_v1,PAAD,DERL3,0.4239
raw_xgb,uni_v1,PAAD,CD14,0.4066
raw_xgb,uni_v1,PAAD,CCL19,0.3963
raw_xgb,uni_v1,PAAD,CD19,0.3879
raw_xgb,uni_v1,PAAD,TNFRSF17,0.3648
raw_xgb,uni_v1,PAAD,DMBT1,0.3622
raw_xgb,uni_v1,PAAD,VSIG4,0.3462
raw_xgb,uni_v1,PAAD,FOXP3,0.339
raw_xgb,uni_v1,PAAD,HPGDS,0.3323
raw_xgb,uni_v1,PAAD,KLRC1,0.3261
raw_xgb,uni_v1,PAAD,CD1C,0.3108
raw_xgb,uni_v1,PAAD,LILRA4,0.2903
raw_xgb,uni_v1,PAAD,ESR1,0.2758
raw_xgb,uni_v1,PAAD,TCL1A,0.259
raw_xgb,uni_v1,PAAD,CD1A,0.2445
raw_xgb,uni_v1,PAAD,CXCL9,0.2263
raw_xgb,uni_v1,PAAD,PDCD1,0.2223
raw_xgb,uni_v1,PAAD,CXCL10,0.2199
raw_xgb,uni_v1,PAAD,MARCO,0.1797
raw_xgb,uni_v1,PRAD,SEC11C,0.5896
raw_xgb,uni_v1,PRAD,MPC2,0.5132
raw_xgb,uni_v1,PRAD,SNHG8,0.506
raw_xgb,uni_v1,PRAD,SPON2,0.5031
raw_xgb,uni_v1,PRAD,XBP1,0.5009
raw_xgb,uni_v1,PRAD,COX5A,0.4522
raw_xgb,uni_v1,PRAD,AMD1,0.4382
raw_xgb,uni_v1,PRAD,PCBD1,0.4356
raw_xgb,uni_v1,PRAD,COX17,0.4225
raw_xgb,uni_v1,PRAD,GLO1,0.4137
raw_xgb,uni_v1,PRAD,ZFAS1,0.4108
raw_xgb,uni_v1,PRAD,PDIA4,0.3901
raw_xgb,uni_v1,PRAD,GNG5,0.39
raw_xgb,uni_v1,PRAD,RPL37A,0.3894
raw_xgb,uni_v1,PRAD,COX7B,0.381
raw_xgb,uni_v1,PRAD,PERP,0.377
raw_xgb,uni_v1,PRAD,REXO2,0.372
raw_xgb,uni_v1,PRAD,MAOA,0.372
raw_xgb,uni_v1,PRAD,C1orf43,0.3701
raw_xgb,uni_v1,PRAD,RPS29,0.3685
raw_xgb,uni_v1,PRAD,NUDT4,0.3624
raw_xgb,uni_v1,PRAD,TXNL4A,0.3614
raw_xgb,uni_v1,PRAD,HSPD1,0.3504
raw_xgb,uni_v1,PRAD,EIF3H,0.3503
raw_xgb,uni_v1,PRAD,MT1X,0.3484
raw_xgb,uni_v1,PRAD,C8orf59,0.3443
raw_xgb,uni_v1,PRAD,SLIRP,0.3356
raw_xgb,uni_v1,PRAD,MT1E,0.3334
raw_xgb,uni_v1,PRAD,RPN1,0.3331
raw_xgb,uni_v1,PRAD,SGK1,0.331
raw_xgb,uni_v1,PRAD,SNRPE,0.3279
raw_xgb,uni_v1,PRAD,IMPDH2,0.3166
raw_xgb,uni_v1,PRAD,SVIP,0.3137
raw_xgb,uni_v1,PRAD,TMCO1,0.3121
raw_xgb,uni_v1,PRAD,CAT,0.2962
raw_xgb,uni_v1,PRAD,MIF,0.2945
raw_xgb,uni_v1,PRAD,MRPL33,0.2924
raw_xgb,uni_v1,PRAD,C6orf48,0.286
raw_xgb,uni_v1,PRAD,SNHG9,0.2848
raw_xgb,uni_v1,PRAD,HLA-DRA,0.2848
raw_xgb,uni_v1,PRAD,CCDC47,0.2832
raw_xgb,uni_v1,PRAD,SPCS3,0.282
raw_xgb,uni_v1,PRAD,TOB1,0.277
raw_xgb,uni_v1,PRAD,SELENOT,0.2717
raw_xgb,uni_v1,PRAD,EIF3E,0.2686
raw_xgb,uni_v1,PRAD,DNAJC3,0.264
raw_xgb,uni_v1,PRAD,SRRM1,0.2331
raw_xgb,uni_v1,PRAD,RSL24D1,0.227
raw_xgb,uni_v1,PRAD,NUCB2,0.2125
raw_xgb,uni_v1,PRAD,SOD2,0.1814
raw_xgb,uni_v1,READ,CD177,0.504
raw_xgb,uni_v1,READ,GUCA2A,0.496
raw_xgb,uni_v1,READ,SLC26A3,0.4577
raw_xgb,uni_v1,READ,MMP28,0.3914
raw_xgb,uni_v1,READ,CA2,0.3632
raw_xgb,uni_v1,READ,CA1,0.3331
raw_xgb,uni_v1,READ,PADI2,0.3305
raw_xgb,uni_v1,READ,MT1M,0.325
raw_xgb,uni_v1,READ,CLCA1,0.2945
raw_xgb,uni_v1,READ,SMPDL3A,0.2918
raw_xgb,uni_v1,READ,SECTM1,0.2811
raw_xgb,uni_v1,READ,BTNL3,0.2637
raw_xgb,uni_v1,READ,SLC26A2,0.2079
raw_xgb,uni_v1,READ,LOX,0.191
raw_xgb,uni_v1,READ,MXI1,0.1868
raw_xgb,uni_v1,READ,MT1F,0.1849
raw_xgb,uni_v1,READ,PDE9A,0.1746
raw_xgb,uni_v1,READ,UBD,0.1691
raw_xgb,uni_v1,READ,PTGDS,0.1675
raw_xgb,uni_v1,READ,APOC1,0.1656
raw_xgb,uni_v1,READ,EGLN3,0.1573
raw_xgb,uni_v1,READ,IGHG4,0.1437
raw_xgb,uni_v1,READ,CXCL9,0.1421
raw_xgb,uni_v1,READ,CXCL8,0.1406
raw_xgb,uni_v1,READ,MMP7,0.1398
raw_xgb,uni_v1,READ,CCL21,0.1344
raw_xgb,uni_v1,READ,PLAAT3,0.132
raw_xgb,uni_v1,READ,CLU,0.1255
raw_xgb,uni_v1,READ,CXCL10,0.117
raw_xgb,uni_v1,READ,ITGB2,0.1111
raw_xgb,uni_v1,READ,LAMA3,0.1082
raw_xgb,uni_v1,READ,FRZB,0.1037
raw_xgb,uni_v1,READ,ADAMDEC1,0.1026
raw_xgb,uni_v1,READ,SPP1,0.1026
raw_xgb,uni_v1,READ,CEMIP,0.0989
raw_xgb,uni_v1,READ,SPHK1,0.0967
raw_xgb,uni_v1,READ,CHI3L1,0.0774
raw_xgb,uni_v1,READ,MMP9,0.0774
raw_xgb,uni_v1,READ,EFEMP1,0.067
raw_xgb,uni_v1,READ,CCL14,0.0658
raw_xgb,uni_v1,READ,P3H3,0.0496
raw_xgb,uni_v1,READ,HMOX1,0.0398
raw_xgb,uni_v1,READ,SGK1,0.0273
raw_xgb,uni_v1,READ,TSPAN9,0.0254
raw_xgb,uni_v1,READ,PRRG3,0.0224
raw_xgb,uni_v1,READ,AC010883.3,0.0039
raw_xgb,uni_v1,READ,ANGPTL2,0.0032
raw_xgb,uni_v1,READ,ITIH5,-0.0072
raw_xgb,uni_v1,READ,IGHG2,-0.0183
raw_xgb,uni_v1,READ,TPSB2,-0.0318
raw_xgb,uni_v1,SKCM,VIM,0.8515
raw_xgb,uni_v1,SKCM,KRTDAP,0.8268
raw_xgb,uni_v1,SKCM,SERPINB5,0.8043
raw_xgb,uni_v1,SKCM,MAL2,0.7881
raw_xgb,uni_v1,SKCM,SBSN,0.7835
raw_xgb,uni_v1,SKCM,POSTN,0.7762
raw_xgb,uni_v1,SKCM,LY6D,0.7737
raw_xgb,uni_v1,SKCM,DSC1,0.7712
raw_xgb,uni_v1,SKCM,AQP3,0.7647
raw_xgb,uni_v1,SKCM,TYRP1,0.7619
raw_xgb,uni_v1,SKCM,RHOV,0.7606
raw_xgb,uni_v1,SKCM,LYZ,0.7571
raw_xgb,uni_v1,SKCM,SLPI,0.7563
raw_xgb,uni_v1,SKCM,CAPNS2,0.7554
raw_xgb,uni_v1,SKCM,S100A14,0.7469
raw_xgb,uni_v1,SKCM,ACER1,0.7456
raw_xgb,uni_v1,SKCM,SERPINB2,0.7397
raw_xgb,uni_v1,SKCM,TP63,0.7317
raw_xgb,uni_v1,SKCM,DSP,0.7311
raw_xgb,uni_v1,SKCM,MIR205HG,0.7237
raw_xgb,uni_v1,SKCM,FGFBP1,0.7042
raw_xgb,uni_v1,SKCM,AHNAK2,0.7031
raw_xgb,uni_v1,SKCM,DMKN,0.7021
raw_xgb,uni_v1,SKCM,LCK,0.689
raw_xgb,uni_v1,SKCM,KRT2,0.6845
raw_xgb,uni_v1,SKCM,CD52,0.6807
raw_xgb,uni_v1,SKCM,BIRC3,0.6796
raw_xgb,uni_v1,SKCM,KRT5,0.6793
raw_xgb,uni_v1,SKCM,KRT17,0.6786
raw_xgb,uni_v1,SKCM,COL17A1,0.6781
raw_xgb,uni_v1,SKCM,KRT16,0.6781
raw_xgb,uni_v1,SKCM,WDFY4,0.6746
raw_xgb,uni_v1,SKCM,CRABP2,0.6642
raw_xgb,uni_v1,SKCM,GZMK,0.6641
raw_xgb,uni_v1,SKCM,DEFB1,0.6482
raw_xgb,uni_v1,SKCM,LAMB3,0.6226
raw_xgb,uni_v1,SKCM,VWF,0.5641
raw_xgb,uni_v1,SKCM,IDO1,0.5612
raw_xgb,uni_v1,SKCM,ITM2A,0.5333
raw_xgb,uni_v1,SKCM,MGP,0.5157
raw_xgb,uni_v1,SKCM,HAPLN1,0.442
raw_xgb,uni_v1,SKCM,MMRN1,0.4136
raw_xgb,uni_v1,SKCM,CCL19,0.404
raw_xgb,uni_v1,SKCM,IL1B,0.3201
raw_xgb,uni_v1,SKCM,MYH11,0.3029
raw_xgb,uni_v1,SKCM,CD1B,0.2516
raw_xgb,uni_v1,SKCM,TFF3,0.2188
raw_xgb,uni_v1,SKCM,SELE,0.1756
raw_xgb,uni_v1,SKCM,HBD,0.1597
raw_xgb,uni_v1,SKCM,CCL22,0.157
raw_xgb,uni_v2,CCRCC,CPE,0.4733
raw_xgb,uni_v2,CCRCC,TMEM91,0.4379
raw_xgb,uni_v2,CCRCC,SLC39A14,0.3736
raw_xgb,uni_v2,CCRCC,LRRC41,0.3688
raw_xgb,uni_v2,CCRCC,CD109,0.3527
raw_xgb,uni_v2,CCRCC,SCARB1,0.3248
raw_xgb,uni_v2,CCRCC,CKB,0.3245
raw_xgb,uni_v2,CCRCC,VMP1,0.3198
raw_xgb,uni_v2,CCRCC,YWHAE,0.3052
raw_xgb,uni_v2,CCRCC,KRTCAP2,0.2969
raw_xgb,uni_v2,CCRCC,LY6E,0.2893
raw_xgb,uni_v2,CCRCC,NOL3,0.2882
raw_xgb,uni_v2,CCRCC,SLC15A4,0.2855
raw_xgb,uni_v2,CCRCC,DERL1,0.2786
raw_xgb,uni_v2,CCRCC,STK39,0.2758
raw_xgb,uni_v2,CCRCC,FLNB,0.2736
raw_xgb,uni_v2,CCRCC,H3F3A,0.2728
raw_xgb,uni_v2,CCRCC,BTF3,0.2716
raw_xgb,uni_v2,CCRCC,HNRNPK,0.2711
raw_xgb,uni_v2,CCRCC,SEMA4B,0.2637
raw_xgb,uni_v2,CCRCC,CIB1,0.2541
raw_xgb,uni_v2,CCRCC,HMOX1,0.2468
raw_xgb,uni_v2,CCRCC,PXN,0.2423
raw_xgb,uni_v2,CCRCC,TRBC1,0.2394
raw_xgb,uni_v2,CCRCC,TFRC,0.2295
raw_xgb,uni_v2,CCRCC,CHST15,0.2266
raw_xgb,uni_v2,CCRCC,AKAP8,0.2209
raw_xgb,uni_v2,CCRCC,BLVRB,0.2168
raw_xgb,uni_v2,CCRCC,RXRA,0.2144
raw_xgb,uni_v2,CCRCC,PARP10,0.2135
raw_xgb,uni_v2,CCRCC,NT5DC2,0.1936
raw_xgb,uni_v2,CCRCC,LAPTM4B,0.1827
raw_xgb,uni_v2,CCRCC,EGFL7,0.1801
raw_xgb,uni_v2,CCRCC,PTGS1,0.1797
raw_xgb,uni_v2,CCRCC,GADD45B,0.1741
raw_xgb,uni_v2,CCRCC,TM2D3,0.1701
raw_xgb,uni_v2,CCRCC,IFI6,0.1693
raw_xgb,uni_v2,CCRCC,NAMPT,0.1687
raw_xgb,uni_v2,CCRCC,IFI27,0.1626
raw_xgb,uni_v2,CCRCC,NOTCH3,0.1591
raw_xgb,uni_v2,CCRCC,IRF7,0.1512
raw_xgb,uni_v2,CCRCC,GPNMB,0.1367
raw_xgb,uni_v2,CCRCC,CPD,0.1316
raw_xgb,uni_v2,CCRCC,ISG15,0.1304
raw_xgb,uni_v2,CCRCC,S100A9,0.1237
raw_xgb,uni_v2,CCRCC,TP53INP1,0.1176
raw_xgb,uni_v2,CCRCC,DNAJB12,0.0923
raw_xgb,uni_v2,CCRCC,HTRA1,0.0867
raw_xgb,uni_v2,CCRCC,CD14,0.0516
