arm,task,encoder,design,method,fold,repeat,cal_draw,calibration_unit,n_T,n_C,n_E,n_cal_units,n_units_in_pool,K,n_eff,n_genes,n_off_panel,width_mean_spotgene,width_median_spotgene,n_infinite_spotgene,n_spotgene,finite,n_infinite_test_points,cal_shares_donor_with_test,n_train_natural,n_train_matched,coverage,width_mean,width_median_of_cells,interval_score,miss_above,miss_below,n_cells,n_slides
indiana,INDIANA_KIDNEY,uni_v2,donor,pooled_quantile,kidVis_papilla_KRP428,-1,0,donor,16135,4154,805,6,24,,4154.0,50,0,1.5650180275732164,1.4230841015123703,0,40250,True,0,False,26466,16135,0.8106335403726709,1.5650180275732166,1.5650180275732162,3.196969535760394,0.1808944099378882,0.0084720496894409,50,1
indiana,INDIANA_KIDNEY,uni_v2,donor,pooled_quantile,kidVis_papilla_KRP428,-1,1,donor,16135,5842,805,6,24,,5842.0,50,0,1.68891622833724,1.5811142608385145,0,40250,True,0,False,24778,16135,0.855055900621118,1.68891622833724,1.6889162283372403,2.695126304479808,0.1403229813664596,0.0046211180124223,50,1
indiana,INDIANA_KIDNEY,uni_v2,donor,pooled_quantile,kidVis_papilla_KRP428,-1,2,donor,16135,9637,805,6,24,,9637.0,50,0,1.452653250388676,1.2785047672475107,0,40250,True,0,False,20983,16135,0.8231801242236025,1.4526532503886762,1.4526532503886762,2.8519715893718898,0.1586335403726708,0.0181863354037267,50,1
indiana,INDIANA_KIDNEY,uni_v2,donor,pooled_quantile,kidVis_papilla_M50,-1,0,donor,16135,9932,2433,6,24,,9932.0,50,0,1.4532773400093608,1.29644602612418,0,121650,True,0,False,19060,16135,0.8263131935881628,1.4532773400093608,1.4532773400093608,2.855822784023772,0.157895602137279,0.0157912042745581,50,1
indiana,INDIANA_KIDNEY,uni_v2,donor,pooled_quantile,kidVis_papilla_M50,-1,1,donor,16135,7427,2433,6,24,,7427.0,50,0,1.315373058528225,1.104892207810546,0,121650,True,0,False,21565,16135,0.7935552815454172,1.315373058528225,1.315373058528225,2.9228135920126403,0.1809288943690916,0.0255158240854911,50,1
indiana,INDIANA_KIDNEY,uni_v2,donor,pooled_quantile,kidVis_papilla_M50,-1,2,donor,16135,12400,2433,6,24,,12400.0,50,0,1.4676043483560754,1.337743818770174,0,121650,True,0,False,16592,16135,0.8268639539662967,1.4676043483560754,1.4676043483560754,2.891501009318983,0.1591039868475133,0.0140320591861898,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_21-015,-1,0,donor,16135,14041,951,10,24,,14041.0,50,0,1.6166001108915309,1.4860258181456756,0,47550,True,0,False,16433,16135,0.8894426919032596,1.6166001108915309,1.6166001108915309,2.1849651636616216,0.0994111461619347,0.0111461619348054,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_21-015,-1,0,donor,16135,14041,951,10,24,10.0,10862.833829761936,50,0,2.8712866162099093,2.765512150485781,0,47550,True,0,False,16433,16135,0.9860778128286016,2.8712866162099093,2.8712866162099093,2.920738881865397,0.0134174553101997,0.0005047318611987,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_21-015,-1,1,donor,16135,9035,951,10,24,,9035.0,50,0,1.4687867463617896,1.392378871892992,0,47550,True,0,False,21439,16135,0.8736698212407991,1.4687867463617896,1.4687867463617896,2.117297190825156,0.1156256572029442,0.0107045215562565,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_21-015,-1,1,donor,16135,9035,951,10,24,10.0,5589.278531493214,50,0,3.037451072408536,2.9077722181906345,0,47550,True,0,False,21439,16135,0.9932912723449,3.0374510724085355,3.0374510724085355,3.0591623230050873,0.0065404837013669,0.0001682439537329,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_21-015,-1,2,donor,15639,14835,951,10,24,,14835.0,50,0,1.557897903268222,1.472542691136044,0,47550,True,0,False,15639,15639,0.91335436382755,1.5578979032682228,1.5578979032682223,1.9641461089501815,0.0659095688748685,0.0207360672975814,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_21-015,-1,2,donor,15639,14835,951,10,24,10.0,7445.29498075568,50,0,3.006348648306983,2.90860458911923,0,47550,True,0,False,15639,15639,0.9968664563617244,3.006348648306983,3.006348648306983,3.0178961941495692,0.0029863301787592,0.0001472134595162,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_21-019,-1,0,donor,16135,7601,1029,10,24,,7601.0,50,0,1.7426393429351208,1.5178347546549822,0,51450,True,0,False,22795,16135,0.9273858114674444,1.7426393429351208,1.7426393429351208,2.1260644181492094,0.0659863945578231,0.0066277939747327,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_21-019,-1,0,donor,16135,7601,1029,10,24,10.0,5757.95813630651,50,0,3.115603693763042,2.919866932561143,0,51450,True,0,False,22795,16135,0.9938581146744412,3.115603693763042,3.115603693763042,3.142691705869919,0.0059086491739552,0.0002332361516034,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_21-019,-1,1,donor,12948,17448,1029,10,24,,17448.0,50,0,1.569477463499682,1.401355172828125,0,51450,True,0,False,12948,12948,0.8862196307094266,1.5694774634996824,1.5694774634996824,2.1506562113055896,0.1042565597667638,0.0095238095238095,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_21-019,-1,1,donor,12948,17448,1029,10,24,10.0,8748.642333089545,50,0,2.9464122740742913,2.7965305705688155,0,51450,True,0,False,12948,12948,0.9921865889212828,2.946412274074291,2.946412274074291,2.9801383261121335,0.0077162293488824,9.718172983479106e-05,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_21-019,-1,2,donor,16135,10382,1029,10,24,,10382.0,50,0,1.5875146445874744,1.4592272012853398,0,51450,True,0,False,20014,16135,0.9110204081632652,1.5875146445874742,1.5875146445874742,2.0446755084451635,0.0805053449951409,0.0084742468415937,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_21-019,-1,2,donor,16135,10382,1029,10,24,10.0,6576.597709794484,50,0,3.18577469969369,2.984167693879826,0,51450,True,0,False,20014,16135,0.995374149659864,3.18577469969369,3.18577469969369,3.2060470444721414,0.0045481049562682,7.774538386783285e-05,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_27-10066,-1,0,donor,16135,12046,405,10,24,,12046.0,50,0,1.7044511975048728,1.576841226604653,0,20250,True,0,False,18974,16135,0.868246913580247,1.7044511975048733,1.7044511975048728,2.5742853695601404,0.1290864197530864,0.0026666666666666,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_27-10066,-1,0,donor,16135,12046,405,10,24,10.0,7108.560636789312,50,0,3.2984615430069906,3.1261933933567843,0,20250,True,0,False,18974,16135,0.9889382716049384,3.298461543006991,3.298461543006991,3.35555533205666,0.0110617283950617,0.0,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_27-10066,-1,1,donor,14992,16028,405,10,24,,16028.0,50,0,1.641248366024936,1.477744567145848,0,20250,True,0,False,14992,14992,0.8424691358024691,1.641248366024936,1.641248366024936,2.733581461358678,0.1542222222222222,0.0033086419753086,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_27-10066,-1,1,donor,14992,16028,405,10,24,10.0,9660.489772314477,50,0,3.068702397797942,2.9516183584601796,0,20250,True,0,False,14992,14992,0.9763950617283952,3.068702397797942,3.0687023977979417,3.1917708513268432,0.0236049382716049,0.0,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_27-10066,-1,2,donor,16135,13109,405,10,24,,13109.0,50,0,1.4343127816344328,1.2874751566305058,0,20250,True,0,False,17911,16135,0.8214814814814814,1.4343127816344328,1.4343127816344328,2.6365804071149963,0.1626666666666666,0.0158518518518518,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_27-10066,-1,2,donor,16135,13109,405,10,24,10.0,9084.836932806784,50,0,2.628502271139074,2.3461058175781586,0,20250,True,0,False,17911,16135,0.9668641975308644,2.628502271139074,2.628502271139074,2.7953170225340473,0.0331358024691358,0.0,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_28-12265,-1,0,donor,16135,8702,1361,10,24,,8702.0,50,0,1.6184642849423336,1.565113121076026,0,68050,True,0,False,21362,16135,0.9200492777592402,1.618464284942334,1.6184642849423334,2.0324912847038834,0.07321354824046,0.0067371740002998,100,2
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_28-12265,-1,0,donor,16135,8702,1361,10,24,10.0,6623.079934582723,50,0,2.792270447064884,2.632939873764311,0,68050,True,0,False,21362,16135,0.9918026278247666,2.7922704470648823,2.7922704470648823,2.825776729253633,0.0081315556587212,6.581651651215985e-05,100,2
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_28-12265,-1,1,donor,16135,10774,1361,10,24,,10774.0,50,0,1.603381939264673,1.4757512805359645,0,68050,True,0,False,19290,16135,0.9054113894974056,1.603381939264673,1.6033819392646729,2.1260062203764316,0.0860794924245721,0.0085091180780223,100,2
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_28-12265,-1,1,donor,16135,10774,1361,10,24,10.0,7498.9082824845,50,0,2.93538099001502,2.903465155679367,0,68050,True,0,False,19290,16135,0.9913279364756972,2.9353809900150196,2.9353809900150196,2.97210631256774,0.0085192250963551,0.0001528384279475,100,2
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_28-12265,-1,2,donor,15129,14935,1361,10,24,,14935.0,50,0,1.5144269465704716,1.4421190831374524,0,68050,True,0,False,15129,15129,0.9007899674544336,1.5144269465704718,1.5144269465704718,2.089985716868875,0.0915227504630368,0.0076872820825293,100,2
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_28-12265,-1,2,donor,15129,14935,1361,10,24,10.0,7485.010748086865,50,0,3.2170175248421136,3.063930518675127,0,68050,True,0,False,15129,15129,0.9966575751860612,3.217017524842114,3.217017524842114,3.2293075162900537,0.0032987566916682,4.3668122270742355e-05,100,2
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10012,-1,0,donor,16135,11463,664,10,24,,11463.0,50,0,1.6239153649223386,1.5421091185883016,0,33200,True,0,False,19298,16135,0.902078313253012,1.6239153649223388,1.6239153649223388,2.2616403037560615,0.0871084337349397,0.0108132530120481,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10012,-1,0,donor,16135,11463,664,10,24,10.0,6335.906492662545,50,0,3.28061585878181,3.14645483203028,0,33200,True,0,False,19298,16135,0.994156626506024,3.2806158587818106,3.2806158587818106,3.3149233133544596,0.0058433734939759,0.0,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10012,-1,1,donor,15871,14890,664,10,24,,14890.0,50,0,1.6740987560319358,1.576623505445452,0,33200,True,0,False,15871,15871,0.8849698795180723,1.6740987560319356,1.6740987560319356,2.43817495628506,0.1010542168674699,0.0139759036144578,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10012,-1,1,donor,15871,14890,664,10,24,10.0,9029.668217810116,50,0,3.147930696713491,2.964648790586205,0,33200,True,0,False,15871,15871,0.9879819277108436,3.147930696713491,3.147930696713491,3.21980038434103,0.0119578313253012,6.024096385542169e-05,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10012,-1,2,donor,14722,16039,664,10,24,,16039.0,50,0,1.6749880741478778,1.5285070214020615,0,33200,True,0,False,14722,14722,0.8975602409638553,1.674988074147878,1.6749880741478775,2.2727040633286295,0.0871084337349397,0.0153313253012048,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10012,-1,2,donor,14722,16039,664,10,24,10.0,8762.864269589238,50,0,3.1356356161843126,2.9918403580551898,0,33200,True,0,False,14722,14722,0.9917168674698794,3.1356356161843126,3.135635616184312,3.1809981802990936,0.008222891566265,6.024096385542169e-05,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10013,-1,0,donor,16135,10245,673,10,24,,10245.0,50,0,1.726948650548836,1.6799644252724877,0,33650,True,0,False,20507,16135,0.9624071322436848,1.7269486505488365,1.7269486505488365,1.882840308975044,0.0199405646359583,0.0176523031203566,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10013,-1,0,donor,16135,10245,673,10,24,10.0,6424.434622899331,50,0,3.0395439609381576,2.9363093906909072,0,33650,True,0,False,20507,16135,0.9983060921248142,3.0395439609381576,3.0395439609381576,3.047297555710968,0.0015453194650817,0.000148588410104,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10013,-1,1,donor,16135,14282,673,10,24,,14282.0,50,0,1.511969978562855,1.405109088798732,0,33650,True,0,False,16470,16135,0.9266864784546806,1.5119699785628549,1.5119699785628549,1.7925988184985666,0.0255869242199108,0.0477265973254086,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10013,-1,1,donor,16135,14282,673,10,24,10.0,8467.567999189741,50,0,2.8066049898144794,2.672221067545699,0,33650,True,0,False,16470,16135,0.996701337295691,2.8066049898144794,2.8066049898144794,2.8188948117999852,0.0026151560178306,0.0006835066864784,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10013,-1,2,donor,16135,12059,673,10,24,,12059.0,50,0,1.4659892512240278,1.3221891419913154,0,33650,True,0,False,18693,16135,0.9408320950965824,1.4659892512240282,1.4659892512240282,1.7388589789354485,0.0403268945022288,0.0188410104011887,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10013,-1,2,donor,16135,12059,673,10,24,10.0,7558.365771807091,50,0,2.853764575868837,2.629159896558057,0,33650,True,0,False,18693,16135,0.9960475482912332,2.853764575868837,2.853764575868837,2.8680910881831245,0.0031203566121842,0.0008320950965824,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10280,-1,0,donor,16135,8508,551,10,24,,8508.0,50,0,1.7622310318143664,1.6653202913800476,0,27550,True,0,False,22366,16135,0.9421052631578948,1.7622310318143668,1.7622310318143668,2.0557209043114884,0.0414156079854809,0.0164791288566243,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10280,-1,0,donor,16135,8508,551,10,24,10.0,5993.850960178056,50,0,3.1229641028587896,2.9593343490760713,0,27550,True,0,False,22366,16135,0.99502722323049,3.122964102858788,3.122964102858789,3.1494225888045126,0.0046098003629764,0.0003629764065335,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10280,-1,1,donor,14567,16307,551,10,24,,16307.0,50,0,1.4563651106800546,1.288048404394473,0,27550,True,0,False,14567,14567,0.8919419237749547,1.4563651106800544,1.4563651106800544,1.9204377563826012,0.0538294010889292,0.0542286751361161,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10280,-1,1,donor,14567,16307,551,10,24,10.0,9782.04735553303,50,0,2.832192330730821,2.6519547359279567,0,27550,True,0,False,14567,14567,0.9937205081669692,2.83219233073082,2.83219233073082,2.8619327242838817,0.0049727767695099,0.0013067150635208,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10280,-1,2,donor,14259,16615,551,10,24,,16615.0,50,0,1.5019268025573569,1.4130106373295517,0,27550,True,0,False,14259,14259,0.8867150635208713,1.5019268025573569,1.5019268025573569,1.9943645835223485,0.0524500907441016,0.0608348457350272,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10280,-1,2,donor,14259,16615,551,10,24,10.0,9053.53404590106,50,0,2.8967737938725233,2.761012394003771,0,27550,True,0,False,14259,14259,0.9935753176043556,2.896773793872524,2.896773793872524,2.926186970799147,0.0051179673321234,0.0013067150635208,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10282,-1,0,donor,16135,12365,787,10,24,,12365.0,50,0,1.616159590753654,1.6050748320320898,0,39350,True,0,False,18273,16135,0.8948411689961882,1.6161595907536543,1.6161595907536543,2.136629732505235,0.076848792884371,0.0283100381194409,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10282,-1,0,donor,16135,12365,787,10,24,10.0,7322.944558627214,50,0,3.3056470923208736,3.250338557400252,0,39350,True,0,False,18273,16135,0.9971791613722996,3.305647092320874,3.305647092320874,3.318168044238482,0.0027700127064803,5.0825921219822114e-05,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10282,-1,1,donor,16135,12633,787,10,24,,12633.0,50,0,1.5484312830692522,1.499424193745106,0,39350,True,0,False,18005,16135,0.8635578144853875,1.5484312830692522,1.548431283069252,2.137671055743392,0.0604574332909784,0.075984752223634,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10282,-1,1,donor,16135,12633,787,10,24,10.0,7431.469744834913,50,0,2.774410420706229,2.667395799446479,0,39350,True,0,False,18005,16135,0.991994917407878,2.774410420706229,2.774410420706229,2.80400426127478,0.0058703939008894,0.0021346886912325,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10282,-1,2,donor,16135,10175,787,10,24,,10175.0,50,0,1.5944231335130474,1.5448702507167689,0,39350,True,0,False,20463,16135,0.8907496823379922,1.5944231335130477,1.5944231335130477,2.09946682354345,0.0764675984752223,0.0327827191867852,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10282,-1,2,donor,16135,10175,787,10,24,10.0,6155.458901010543,50,0,3.028289168538871,2.8867437340399107,0,39350,True,0,False,20463,16135,0.9941550190597204,3.0282891685388704,3.0282891685388704,3.0527624634118,0.00569250317662,0.0001524777636594,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10404,-1,0,donor,16135,10288,450,10,24,,10288.0,50,0,1.5741988761371375,1.4696058287993177,0,22500,True,0,False,20687,16135,0.9030222222222222,1.5741988761371375,1.5741988761371375,2.023843724691765,0.0631555555555555,0.0338222222222222,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10404,-1,0,donor,16135,10288,450,10,24,10.0,6353.075388007893,50,0,3.153785449076243,3.1225983431001536,0,22500,True,0,False,20687,16135,0.9951111111111112,3.153785449076243,3.153785449076243,3.1735371910789856,0.0045333333333333,0.0003555555555555,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10404,-1,1,donor,16135,10523,450,10,24,,10523.0,50,0,1.7107142880233863,1.649553212746801,0,22500,True,0,False,20452,16135,0.9284888888888888,1.7107142880233863,1.7107142880233863,2.07496215583693,0.0540888888888888,0.0174222222222222,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10404,-1,1,donor,16135,10523,450,10,24,10.0,6674.48039583933,50,0,3.222534259371441,3.127907358462479,0,22500,True,0,False,20452,16135,0.9940888888888888,3.2225342593714403,3.222534259371441,3.2495924749660814,0.0058222222222222,8.888888888888889e-05,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10404,-1,2,donor,16135,12604,450,10,24,,12604.0,50,0,1.6261123374528148,1.5835511299609355,0,22500,True,0,False,18371,16135,0.9234666666666668,1.6261123374528146,1.6261123374528148,2.015153343362338,0.0619111111111111,0.0146222222222222,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10404,-1,2,donor,16135,12604,450,10,24,10.0,9412.4430159705,50,0,2.9641871164440947,2.744128456577402,0,22500,True,0,False,18371,16135,0.9932,2.9641871164440943,2.9641871164440943,2.995417409238467,0.0067111111111111,8.888888888888889e-05,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10125,-1,0,donor,16135,9126,645,10,24,,9126.0,50,0,1.5512548082612676,1.4193730103705051,0,32250,True,0,False,21654,16135,0.8795968992248061,1.5512548082612676,1.5512548082612676,2.222802642754203,0.1082790697674418,0.0121240310077519,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10125,-1,0,donor,16135,9126,645,10,24,10.0,6981.747175439024,50,0,2.920529735977335,2.6427139635735015,0,32250,True,0,False,21654,16135,0.989860465116279,2.9205297359773352,2.9205297359773352,2.960720975106113,0.009891472868217,0.0002480620155038,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10125,-1,1,donor,16135,14151,645,10,24,,14151.0,50,0,1.441498846585733,1.2783379273734354,0,32250,True,0,False,16629,16135,0.8397829457364341,1.4414988465857332,1.4414988465857328,2.2217598352640264,0.1026666666666666,0.0575503875968992,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10125,-1,1,donor,16135,14151,645,10,24,10.0,8610.28893581221,50,0,2.946075359708394,2.7069909043095217,0,32250,True,0,False,16629,16135,0.9925581395348836,2.946075359708394,2.946075359708394,2.9743030507289365,0.005984496124031,0.0014573643410852,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10125,-1,2,donor,16135,13675,645,10,24,,13675.0,50,0,1.5521112358965956,1.4947964745769593,0,32250,True,0,False,17105,16135,0.8847441860465117,1.5521112358965954,1.5521112358965954,2.087624532539118,0.086015503875969,0.0292403100775193,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10125,-1,2,donor,16135,13675,645,10,24,10.0,7420.128324498451,50,0,3.031325672908134,2.800210665612929,0,32250,True,0,False,17105,16135,0.9944806201550388,3.0313256729081344,3.0313256729081344,3.0540505144068173,0.0052403100775193,0.0002790697674418,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10631,-1,0,donor,16135,11859,640,10,24,,11859.0,50,0,1.6108429049927513,1.545431352626944,0,32000,True,0,False,18926,16135,0.8965,1.6108429049927515,1.6108429049927515,2.126701103270969,0.0505624999999999,0.0529374999999999,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10631,-1,0,donor,16135,11859,640,10,24,10.0,8363.174151975129,50,0,2.7873567549271785,2.643737359301273,0,32000,True,0,False,18926,16135,0.98890625,2.787356754927178,2.787356754927178,2.8462615621346727,0.00934375,0.0017499999999999,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10631,-1,1,donor,15482,15303,640,10,24,,15303.0,50,0,1.5721524333180006,1.4876222854628611,0,32000,True,0,False,15482,15482,0.8783437500000001,1.572152433318,1.572152433318,2.174340310906546,0.058875,0.06278125,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10631,-1,1,donor,15482,15303,640,10,24,10.0,7935.901052242109,50,0,3.0070835165429517,2.865544715768767,0,32000,True,0,False,15482,15482,0.99434375,3.0070835165429513,3.007083516542952,3.040070424911657,0.0055,0.00015625,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10631,-1,2,donor,16135,11547,640,10,24,,11547.0,50,0,1.5413676608870737,1.4672495059213664,0,32000,True,0,False,19238,16135,0.8918125,1.5413676608870737,1.5413676608870737,2.160104802069842,0.07146875,0.0367187499999999,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10631,-1,2,donor,16135,11547,640,10,24,10.0,6201.062661351495,50,0,3.081935168301747,2.9582431977953187,0,32000,True,0,False,19238,16135,0.99090625,3.081935168301747,3.0819351683017464,3.1353632970153287,0.00890625,0.0001875,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10929,-1,0,donor,16135,14080,502,10,24,,14080.0,50,0,1.5841666725847727,1.4623210409104814,0,25100,True,0,False,16843,16135,0.8355378486055777,1.5841666725847725,1.5841666725847725,2.802290672590022,0.14,0.0244621513944223,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10929,-1,0,donor,16135,14080,502,10,24,10.0,9303.462144282952,50,0,3.0765666620804306,2.9852440141148966,0,25100,True,0,False,16843,16135,0.9743824701195218,3.07656666208043,3.07656666208043,3.2320167231119292,0.0255378486055776,7.968127490039841e-05,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10929,-1,1,donor,16135,11529,502,10,24,,11529.0,50,0,1.5160329146049292,1.3702086213603952,0,25100,True,0,False,19394,16135,0.8029880478087651,1.516032914604929,1.516032914604929,3.066222098996566,0.1731075697211155,0.0239043824701195,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10929,-1,1,donor,16135,11529,502,10,24,10.0,6138.560241644312,50,0,3.016704695126195,2.770028520470751,0,25100,True,0,False,19394,16135,0.9727490039840638,3.016704695126195,3.016704695126195,3.1678719654825875,0.0270517928286852,0.0001992031872509,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10929,-1,2,donor,16135,14409,502,10,24,,14409.0,50,0,1.4611320401344197,1.323257812631748,0,25100,True,0,False,16514,16135,0.7924701195219123,1.4611320401344192,1.4611320401344192,3.0231450423387987,0.1714342629482071,0.0360956175298804,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10929,-1,2,donor,16135,14409,502,10,24,10.0,8820.74528015211,50,0,2.833286326170155,2.676846709147815,0,25100,True,0,False,16514,16135,0.9620717131474104,2.833286326170155,2.833286326170155,3.0609525192447338,0.0371713147410358,0.0007569721115537,50,1
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_31-10042,-1,0,donor,16135,10312,601,10,24,,10312.0,50,0,1.6752969439727017,1.554098402254398,0,30050,True,0,False,20512,16135,0.8928119800332779,1.6752969439727012,1.675296943972701,2.3345268914068673,0.1009983361064891,0.0061896838602329,50,1
