encoder,task,fold,gene,pearson,n_train,n_test
resnet50,READ,0,ANGPTL2,0.03694915587076168,3819,4588
resnet50,READ,0,APOC1,0.06667607515101318,3819,4588
resnet50,READ,0,BTNL3,0.15549166274990908,3819,4588
resnet50,READ,0,CA1,0.294229440707359,3819,4588
resnet50,READ,0,CA2,0.3930895141913281,3819,4588
resnet50,READ,0,CCL14,0.003586198112795241,3819,4588
resnet50,READ,0,CCL21,0.19224812143016418,3819,4588
resnet50,READ,0,CD177,0.38450067856803666,3819,4588
resnet50,READ,0,CEMIP,0.09703475130941086,3819,4588
resnet50,READ,0,CHI3L1,0.16714589855332113,3819,4588
resnet50,READ,0,CLCA1,0.31509534474909257,3819,4588
resnet50,READ,0,CLU,0.14171266174131877,3819,4588
resnet50,READ,0,CXCL10,0.0795756511513638,3819,4588
resnet50,READ,0,CXCL8,0.1661250182143146,3819,4588
resnet50,READ,0,CXCL9,0.13682815368148601,3819,4588
resnet50,READ,0,EFEMP1,0.07623790879112632,3819,4588
resnet50,READ,0,EGLN3,0.05135224287326057,3819,4588
resnet50,READ,0,FRZB,0.1386278961127361,3819,4588
resnet50,READ,0,GUCA2A,0.2828819243632917,3819,4588
resnet50,READ,0,HMOX1,-0.022478577843980933,3819,4588
resnet50,READ,0,IGHG2,-0.05684725583458564,3819,4588
resnet50,READ,0,IGHG4,0.007655017055364473,3819,4588
resnet50,READ,0,ITGB2,0.04856326446984833,3819,4588
resnet50,READ,0,ITIH5,-0.055006949142060974,3819,4588
resnet50,READ,0,LAMA3,0.11156566510382941,3819,4588
resnet50,READ,0,LOX,0.04126802081554091,3819,4588
resnet50,READ,0,MMP28,0.34400082630184287,3819,4588
resnet50,READ,0,MMP7,0.13550338475239326,3819,4588
resnet50,READ,0,MMP9,0.11828890170594461,3819,4588
resnet50,READ,0,MT1F,0.2891041196920511,3819,4588
resnet50,READ,0,MT1M,0.38563839497143665,3819,4588
resnet50,READ,0,MXI1,0.07709893194987287,3819,4588
resnet50,READ,0,P3H3,0.05914188406382796,3819,4588
resnet50,READ,0,PADI2,0.25130323175455277,3819,4588
resnet50,READ,0,PDE9A,0.21957507305104698,3819,4588
resnet50,READ,0,PLAAT3,0.1350668934252557,3819,4588
resnet50,READ,0,PRRG3,0.04823044818842868,3819,4588
resnet50,READ,0,PTGDS,0.12769367192312106,3819,4588
resnet50,READ,0,SECTM1,0.07428768987112283,3819,4588
resnet50,READ,0,SGK1,-0.06459481295698691,3819,4588
resnet50,READ,0,SLC26A2,0.2296995999183591,3819,4588
resnet50,READ,0,SLC26A3,0.20148726942332787,3819,4588
resnet50,READ,0,SMPDL3A,0.22651483318570514,3819,4588
resnet50,READ,0,SPHK1,0.08137001438903163,3819,4588
resnet50,READ,0,SPP1,0.09486292945046788,3819,4588
resnet50,READ,0,TPSB2,0.05697146569328151,3819,4588
resnet50,READ,0,TSPAN9,0.003749394114825785,3819,4588
resnet50,READ,0,UBD,0.193497347763517,3819,4588
resnet50,READ,1,AC010883.3,0.04312585874259051,4588,3819
resnet50,READ,1,ADAMDEC1,-0.09269965749417301,4588,3819
resnet50,READ,1,ANGPTL2,0.11484629010756332,4588,3819
resnet50,READ,1,APOC1,0.06765303276985143,4588,3819
resnet50,READ,1,BTNL3,-0.0245905479645855,4588,3819
resnet50,READ,1,CA1,-0.06461134373149946,4588,3819
resnet50,READ,1,CA2,-0.06723709895402966,4588,3819
resnet50,READ,1,CCL14,0.13937299951208998,4588,3819
resnet50,READ,1,CCL21,0.22169343359934568,4588,3819
resnet50,READ,1,CD177,0.008307997266322345,4588,3819
resnet50,READ,1,CEMIP,0.08324211127580217,4588,3819
resnet50,READ,1,CHI3L1,0.10900463223249578,4588,3819
resnet50,READ,1,CLCA1,0.1594654962197269,4588,3819
resnet50,READ,1,CLU,0.06043362984571274,4588,3819
resnet50,READ,1,CXCL10,-0.12606654216969923,4588,3819
resnet50,READ,1,CXCL8,0.06941757007266032,4588,3819
resnet50,READ,1,CXCL9,0.06992909755163894,4588,3819
resnet50,READ,1,EFEMP1,-0.05302130425613223,4588,3819
resnet50,READ,1,EGLN3,-0.10694326198840041,4588,3819
resnet50,READ,1,FRZB,0.007384003931039089,4588,3819
resnet50,READ,1,GUCA2A,-0.06721453751381275,4588,3819
resnet50,READ,1,HMOX1,-0.13280911169529375,4588,3819
resnet50,READ,1,IGHG2,-0.015307666492227034,4588,3819
resnet50,READ,1,IGHG4,0.0722368567578825,4588,3819
resnet50,READ,1,ITGB2,-0.12550687057686946,4588,3819
resnet50,READ,1,ITIH5,-0.014475595855755138,4588,3819
resnet50,READ,1,LAMA3,0.1320354029558177,4588,3819
resnet50,READ,1,LOX,0.08812432238266281,4588,3819
resnet50,READ,1,MMP28,-0.03367233835405221,4588,3819
resnet50,READ,1,MMP7,0.10812872344642414,4588,3819
resnet50,READ,1,MMP9,-0.030144283550591226,4588,3819
resnet50,READ,1,MT1F,-0.05425686703700457,4588,3819
resnet50,READ,1,MT1M,-0.04418807964915898,4588,3819
resnet50,READ,1,MXI1,0.0009871612549220126,4588,3819
resnet50,READ,1,P3H3,0.02583223239934982,4588,3819
resnet50,READ,1,PADI2,-0.10970980589527014,4588,3819
resnet50,READ,1,PDE9A,0.12241025649257714,4588,3819
resnet50,READ,1,PLAAT3,0.16782610610894969,4588,3819
resnet50,READ,1,PRRG3,0.08056615143066606,4588,3819
resnet50,READ,1,PTGDS,0.15255213626419153,4588,3819
resnet50,READ,1,SECTM1,0.00613116416242092,4588,3819
resnet50,READ,1,SGK1,-0.01410086351404502,4588,3819
resnet50,READ,1,SLC26A2,-0.0585723981783104,4588,3819
resnet50,READ,1,SLC26A3,-0.0703573040513791,4588,3819
resnet50,READ,1,SMPDL3A,-0.029268509681397412,4588,3819
resnet50,READ,1,SPHK1,0.07971811095336714,4588,3819
resnet50,READ,1,SPP1,-0.03406503337099322,4588,3819
resnet50,READ,1,TPSB2,0.09196515201346321,4588,3819
resnet50,READ,1,TSPAN9,0.11412853557596744,4588,3819
resnet50,READ,1,UBD,0.0901172825334613,4588,3819
resnet50,SKCM,0,ACER1,0.46418361370160255,1741,1293
resnet50,SKCM,0,AHNAK2,0.6302823454528507,1741,1293
resnet50,SKCM,0,AQP3,0.63895900264184,1741,1293
resnet50,SKCM,0,BIRC3,0.8115695583101389,1741,1293
resnet50,SKCM,0,CAPNS2,0.6631212953283344,1741,1293
resnet50,SKCM,0,CCL19,0.6238228391957844,1741,1293
resnet50,SKCM,0,CCL22,0.3858834386106792,1741,1293
resnet50,SKCM,0,CD1B,0.48254004997142497,1741,1293
resnet50,SKCM,0,CD52,0.8731798437428442,1741,1293
resnet50,SKCM,0,COL17A1,0.6275547216071307,1741,1293
resnet50,SKCM,0,CRABP2,0.7177702174340771,1741,1293
resnet50,SKCM,0,DEFB1,0.5409502808600053,1741,1293
resnet50,SKCM,0,DMKN,0.6149327468312814,1741,1293
resnet50,SKCM,0,DSC1,0.5631746235804512,1741,1293
resnet50,SKCM,0,DSP,0.6642093510697938,1741,1293
resnet50,SKCM,0,FGFBP1,0.6305302763519691,1741,1293
resnet50,SKCM,0,GZMK,0.7666675383267477,1741,1293
resnet50,SKCM,0,HAPLN1,0.0463171127997699,1741,1293
resnet50,SKCM,0,HBD,0.24324708674434464,1741,1293
resnet50,SKCM,0,IDO1,0.7588294112912813,1741,1293
resnet50,SKCM,0,IL1B,0.5009144470225114,1741,1293
resnet50,SKCM,0,ITM2A,0.5810016746407836,1741,1293
resnet50,SKCM,0,KRT16,0.6144180997958834,1741,1293
resnet50,SKCM,0,KRT17,0.6649128536274411,1741,1293
resnet50,SKCM,0,KRT2,0.52096311535155,1741,1293
resnet50,SKCM,0,KRT5,0.6060160051702415,1741,1293
resnet50,SKCM,0,KRTDAP,0.6845356651455963,1741,1293
resnet50,SKCM,0,LAMB3,0.5785868164684259,1741,1293
resnet50,SKCM,0,LCK,0.833702749192867,1741,1293
resnet50,SKCM,0,LY6D,0.663678482514077,1741,1293
resnet50,SKCM,0,LYZ,0.8178433395336989,1741,1293
resnet50,SKCM,0,MAL2,0.7178274217300316,1741,1293
resnet50,SKCM,0,MGP,0.247042361717686,1741,1293
resnet50,SKCM,0,MIR205HG,0.6136356359914348,1741,1293
resnet50,SKCM,0,MMRN1,0.49857081255486496,1741,1293
resnet50,SKCM,0,MYH11,0.1876525701756452,1741,1293
resnet50,SKCM,0,POSTN,0.7676587196309378,1741,1293
resnet50,SKCM,0,RHOV,0.6771256147462649,1741,1293
resnet50,SKCM,0,S100A14,0.6549429992659553,1741,1293
resnet50,SKCM,0,SBSN,0.6668987173289156,1741,1293
resnet50,SKCM,0,SELE,0.39096243094134,1741,1293
resnet50,SKCM,0,SERPINB2,0.575622269855891,1741,1293
resnet50,SKCM,0,SERPINB5,0.685219474007969,1741,1293
resnet50,SKCM,0,SLPI,0.6669840638650847,1741,1293
resnet50,SKCM,0,TFF3,0.2283724364008854,1741,1293
resnet50,SKCM,0,TP63,0.6358866105796923,1741,1293
resnet50,SKCM,0,TYRP1,0.735766231694319,1741,1293
resnet50,SKCM,0,VIM,0.859773443604534,1741,1293
resnet50,SKCM,0,VWF,0.3547798368756804,1741,1293
resnet50,SKCM,0,WDFY4,0.8488051239128205,1741,1293
resnet50,SKCM,1,ACER1,0.4030902207082182,1293,1741
resnet50,SKCM,1,AHNAK2,0.5341162394257369,1293,1741
resnet50,SKCM,1,AQP3,0.5315336898389623,1293,1741
resnet50,SKCM,1,BIRC3,0.3967181524291909,1293,1741
resnet50,SKCM,1,CAPNS2,0.5520210687921295,1293,1741
resnet50,SKCM,1,CCL19,0.016617785221791675,1293,1741
resnet50,SKCM,1,CCL22,0.1924948978406527,1293,1741
resnet50,SKCM,1,CD1B,0.25407712027504437,1293,1741
resnet50,SKCM,1,CD52,0.4452250004759964,1293,1741
resnet50,SKCM,1,COL17A1,0.4254757767730402,1293,1741
resnet50,SKCM,1,CRABP2,0.570409283456136,1293,1741
resnet50,SKCM,1,DEFB1,0.46304682414162607,1293,1741
resnet50,SKCM,1,DMKN,0.5778391109828386,1293,1741
resnet50,SKCM,1,DSC1,0.4935968550550372,1293,1741
resnet50,SKCM,1,DSP,0.4489189543285235,1293,1741
resnet50,SKCM,1,FGFBP1,0.3878596418750351,1293,1741
resnet50,SKCM,1,GZMK,0.17369191785535698,1293,1741
resnet50,SKCM,1,HAPLN1,0.5818309670842772,1293,1741
resnet50,SKCM,1,HBD,0.033017308827313185,1293,1741
resnet50,SKCM,1,IDO1,0.14396988471609676,1293,1741
resnet50,SKCM,1,IL1B,0.18444595859270013,1293,1741
resnet50,SKCM,1,ITM2A,0.3815906064806602,1293,1741
resnet50,SKCM,1,KRT16,0.42164997217173,1293,1741
resnet50,SKCM,1,KRT17,0.3748300227423587,1293,1741
resnet50,SKCM,1,KRT2,0.35789880114282274,1293,1741
resnet50,SKCM,1,KRT5,0.32343874085191837,1293,1741
resnet50,SKCM,1,KRTDAP,0.5183357594266778,1293,1741
resnet50,SKCM,1,LAMB3,0.5641090497560245,1293,1741
resnet50,SKCM,1,LCK,0.378995651909184,1293,1741
resnet50,SKCM,1,LY6D,0.4372325632966695,1293,1741
resnet50,SKCM,1,LYZ,0.4250551854158266,1293,1741
resnet50,SKCM,1,MAL2,0.4784034593330345,1293,1741
resnet50,SKCM,1,MGP,-0.015187931060207254,1293,1741
resnet50,SKCM,1,MIR205HG,0.44250963247264236,1293,1741
resnet50,SKCM,1,MMRN1,0.1436515791804982,1293,1741
resnet50,SKCM,1,MYH11,-0.14242617231244584,1293,1741
resnet50,SKCM,1,POSTN,0.4672572124063489,1293,1741
resnet50,SKCM,1,RHOV,0.4516988086857148,1293,1741
resnet50,SKCM,1,S100A14,0.42791248608805754,1293,1741
resnet50,SKCM,1,SBSN,0.41648411591906576,1293,1741
resnet50,SKCM,1,SELE,-0.06273548717875536,1293,1741
resnet50,SKCM,1,SERPINB2,0.40902426093164085,1293,1741
resnet50,SKCM,1,SERPINB5,0.520372359492004,1293,1741
resnet50,SKCM,1,SLPI,0.52538371542855,1293,1741
resnet50,SKCM,1,TFF3,-0.11106589477082171,1293,1741
resnet50,SKCM,1,TP63,0.47126289484697365,1293,1741
resnet50,SKCM,1,TYRP1,0.5034438104693764,1293,1741
resnet50,SKCM,1,VIM,0.7786280666303865,1293,1741
resnet50,SKCM,1,VWF,0.18778482203762928,1293,1741
resnet50,SKCM,1,WDFY4,0.5058814415169615,1293,1741
