task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,_source
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,0,4262,3959,0.9289066166119192,2.1834223589277335,0.0866022132361567,4262,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,1,8608,8182,0.9505111524163568,2.1845775731877324,0.2142564000693395,8608,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,2,9663,9267,0.9590189382179448,2.244267761047294,0.3031102247296388,9663,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,3,9764,9393,0.9620032773453504,2.3175470398274274,0.3789363550094736,9764,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,4,9767,9369,0.9592505375243164,2.4094019562045665,0.4580553058129415,9767,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,5,10679,10161,0.9514935855417174,2.4739434579548645,0.5440038843027203,10679,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,6,12217,11520,0.942948350658918,2.5370110552918064,0.6463129949557993,12217,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,7,11470,10720,0.934612031386225,2.667513247874891,0.7875536385680035,11470,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,8,7694,6836,0.8884845334026514,2.840502237945152,1.0376260240325252,7694,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,4,predicted_value_decile,9,4364,3241,0.7426672777268561,3.073505796717461,1.656740183353861,4364,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,0,21421,16621,0.7759208253582932,0.8101760538723682,-0.0255249302670276,21421,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,1,13564,11720,0.8640519020937777,1.185073065075752,0.2241602599251695,13564,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,2,10718,9397,0.8767493935435715,1.332182135193133,0.3350373823532842,10718,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,3,9085,8009,0.8815630159603742,1.4572696666895983,0.4271750417067969,9085,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,4,8206,7250,0.8834998781379478,1.5507015160400923,0.5053052834815989,8206,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,5,7472,6615,0.8853051391862955,1.6342676722263116,0.5831254391394539,7472,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,6,6733,6078,0.902717956334472,1.7326707657247884,0.6635975703856007,6733,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,7,6400,5997,0.93703125,1.842633056640625,0.7851779174804687,6400,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,8,6779,6198,0.9142941436790089,1.9062595077629445,0.9444959848428972,6779,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,patient,cqr,full,0.1,5,predicted_value_decile,9,9546,9008,0.943641315734339,2.256174461161743,1.2706550232099831,9546,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,0,38,36,0.9473684210526316,1.8537123830694904,0.1068189395101446,38,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,1,75,62,0.8266666666666667,2.333754679361979,0.3254982503255208,75,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,2,159,137,0.8616352201257862,2.52454304245283,0.4588193113698899,159,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,3,233,200,0.8583690987124464,2.7838218590732295,0.5708831656132645,233,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,4,302,273,0.9039735099337748,2.8865334213964196,0.6662955378854512,302,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,5,330,301,0.912121212121212,2.9105483546401514,0.7324731537790009,330,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,6,409,387,0.9462102689486552,2.729633956200336,0.752194728711415,409,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,7,544,529,0.9724264705882352,2.373943553251378,0.7680548499612248,544,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,8,1240,1209,0.975,2.2742998676915325,0.9011323990360384,1240,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT1,predicted_value_decile,9,3174,3135,0.9877126654064272,2.4954307089831445,1.2057700875275676,3174,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,0,751,682,0.9081225033288948,1.3788773172228694,0.0577160496210131,751,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,1,1238,1146,0.925686591276252,1.6010770782322798,0.2240037070722687,1238,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,2,1160,1076,0.9275862068965516,1.7594391921470904,0.3291423402983567,1160,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,3,1039,949,0.913378248315688,1.8408470998255535,0.4075297997247954,1039,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,4,927,831,0.8964401294498382,1.9979282284503104,0.5112372504340278,927,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,5,929,826,0.8891280947255114,2.100863979245156,0.5995992572238293,929,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,6,1027,929,0.904576436222006,2.1538917964946447,0.6909821537244402,1027,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,7,1378,1213,0.8802612481857764,2.0831793133164007,0.7807866111722152,1378,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,8,1463,1301,0.8892686261107313,2.1845132406655843,0.9444409863882006,1463,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT10,predicted_value_decile,9,1986,1731,0.8716012084592145,2.596828187940584,1.4539272465854731,1986,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,0,360,252,0.7,0.968689473470052,0.0050005714098612,360,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,1,316,240,0.759493670886076,1.3123176671281649,0.2238883489294897,316,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,2,326,258,0.7914110429447853,1.4011602109195265,0.3258319222853958,326,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,3,356,304,0.8539325842696629,1.5849093319324965,0.4251591543133339,356,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,4,501,435,0.8682634730538922,1.689873670627495,0.5058171620625935,501,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,5,614,569,0.9267100977198696,1.837845693582044,0.5833982784507329,614,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,6,861,809,0.9396051103368176,1.920939552936266,0.6660621279761905,861,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,7,1328,1242,0.9352409638554215,2.0360419951289535,0.7638072278126177,1328,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,8,1956,1873,0.9575664621676891,2.246469946239136,0.931749964052914,1956,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT11,predicted_value_decile,9,2016,1935,0.9598214285714286,2.5600493900359624,1.2613309829954118,2016,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,0,39,26,0.6666666666666666,1.2171839200533354,-0.0241833619582347,39,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,1,43,36,0.8372093023255814,1.415972953618959,0.1774535290030545,43,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,2,91,87,0.956043956043956,1.521980704842033,0.2654985909933572,91,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,3,154,140,0.9090909090909092,1.5984479235364246,0.3864354468011237,154,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,4,246,227,0.9227642276422764,1.7306640128779218,0.4675107506232533,246,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,5,355,332,0.9352112676056338,1.8844344877860917,0.5692322636993838,355,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,6,567,536,0.945326278659612,2.110198490203373,0.6806949568383488,567,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,7,960,937,0.9760416666666668,2.2280044555664062,0.7655864715576172,960,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,8,1659,1619,0.9758890898131404,2.384363285959162,0.9154743656758588,1659,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT12,predicted_value_decile,9,4592,4568,0.9947735191637632,2.934863791648519,1.3880430214911803,4592,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,0,2371,1723,0.7266975959510755,0.820940716766396,-0.0017706309125072,2371,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,1,3329,2619,0.7867227395614299,1.0047569653048964,0.1805952352315823,3329,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,2,3265,2679,0.82052067381317,1.1305155591979326,0.2874244771726646,3265,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,3,3125,2573,0.82336,1.282633125,0.3833216796875,3125,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,4,3106,2619,0.8432066967160334,1.3661942736839987,0.4636711518532678,3106,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,5,2973,2571,0.8647830474268415,1.51407540915111,0.5635811003458208,2973,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,6,2681,2375,0.8858634837747109,1.670609402683234,0.6712877329762682,2681,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,7,2356,2115,0.8977079796264855,1.8569530752599743,0.8096147158352345,2356,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,8,1915,1780,0.929503916449086,2.091493069720953,0.994922384954308,1915,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT13,predicted_value_decile,9,1033,953,0.9225556631171346,2.41448980517909,1.3181480858240562,1033,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,0,1420,1288,0.9070422535211268,1.312039571412852,-0.0379351817386251,1420,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,1,2083,1893,0.9087854056649064,1.4899039705727917,0.1760362468541841,2083,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,2,2632,2399,0.9114741641337386,1.5413717252505224,0.2838801699931136,2632,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,3,3282,3082,0.9390615478366848,1.6740268890920171,0.3793385172674817,3282,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,4,3659,3428,0.9368679967204154,1.7858140084808007,0.4734288393131661,3659,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,5,3947,3756,0.9516088168229034,1.86347003064036,0.557865101263618,3947,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,6,3807,3680,0.9666403992645128,2.0017851059725507,0.6640099138921723,3807,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,7,3264,3167,0.970281862745098,2.1860109217026653,0.7787377600576363,3264,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,8,2369,2303,0.9721401435204728,2.3766649792897847,0.927819602647478,2369,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT14,predicted_value_decile,9,909,870,0.9570957095709572,2.6563961083608363,1.1766852954826732,909,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,0,1173,1015,0.8653026427962489,1.1293893279118712,-0.0246507981244255,1173,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,1,2112,1863,0.8821022727272727,1.4293318083792022,0.1703038360133315,2112,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,2,2621,2373,0.9053796260969096,1.66559217468285,0.3074967938495564,2621,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,3,3170,2884,0.9097791798107256,1.8268346744380912,0.4118392799930994,3170,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,4,3490,3236,0.9272206303724928,1.9063925669323063,0.4937928120522922,3490,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,5,3783,3549,0.9381443298969072,2.0017037569389373,0.5764011077517843,3783,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,6,4098,3907,0.9533918984870668,2.069668845702172,0.6606531101299414,4098,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,7,4010,3858,0.9620947630922694,2.1450197747817956,0.7461207820293018,4010,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,8,3415,3321,0.9724743777452416,2.2212747643667643,0.8449316692212665,3415,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT15,predicted_value_decile,9,1768,1735,0.9813348416289592,2.2817283388716065,0.9862206920779129,1768,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,0,1283,600,0.4676539360872954,0.8469171680144193,0.0772625275728578,1283,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,1,2361,1573,0.6662431173231681,1.0783845480596146,0.2179566463743514,2361,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,2,2744,2040,0.7434402332361516,1.21482826877961,0.3168705531529018,2744,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,3,2913,2183,0.7493992447648472,1.3201059903879162,0.4057950754162375,2913,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,4,2891,2185,0.7557938429609132,1.411655633188127,0.4837508411070996,2891,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,5,2736,2162,0.7902046783625731,1.4760915298908075,0.5474932040387427,2736,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,6,2355,1932,0.8203821656050956,1.5361618398354564,0.6139955816248673,2355,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,7,1420,1197,0.8429577464788732,1.6399197430677817,0.6897054752833407,1420,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,8,485,413,0.8515463917525773,1.7554974428157215,0.7808830339884021,485,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT16,predicted_value_decile,9,48,42,0.875,1.9113491376241047,0.9330626328786216,48,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,0,8925,6998,0.7840896358543418,0.8949161852240897,-0.1062517096682423,8925,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,1,3360,3013,0.8967261904761905,1.3796642485119048,0.2129234677269345,3360,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,2,2283,2111,0.9246605343845816,1.5406152472076216,0.3370038641162259,2283,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,3,1713,1558,0.9095154699357852,1.5988659789112667,0.4316126193766418,1713,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,4,1329,1212,0.91196388261851,1.6936698322281791,0.516067080070777,1329,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,5,1081,1003,0.927844588344126,1.7868045944510291,0.5958250823889917,1081,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,6,915,823,0.8994535519125683,1.9101346375512296,0.7062809511612022,915,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,7,807,685,0.8488228004956629,1.9869694857496905,0.8101423941875775,807,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,8,592,514,0.8682432432432432,2.143380448624894,0.9531676833694046,592,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT17,predicted_value_decile,9,505,452,0.8950495049504951,2.2901495300897277,1.199320998994431,505,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,0,718,593,0.8259052924791086,1.202877544094925,0.0042500954152481,718,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,1,959,851,0.8873826903023984,1.3249817212754171,0.2093445078797086,959,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,2,1159,1039,0.8964624676445211,1.4533221661993097,0.3159048822648161,1159,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,3,1423,1279,0.898805340829234,1.530921962842586,0.3934503315371354,1423,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,4,1620,1446,0.8925925925925926,1.6004819516782407,0.4599055914231288,1620,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,5,2114,1889,0.8935666982024598,1.703812612715823,0.5360471207574503,2114,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,6,2957,2655,0.8978694622928644,1.7942762274898545,0.6248794983962842,2957,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,7,4156,3759,0.9044754571703562,1.9296816255865017,0.7403231961320982,4156,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,8,5066,4535,0.8951835767864192,2.038438317336163,0.8750716132982136,5066,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT18,predicted_value_decile,9,9318,8263,0.886778278600558,2.2770783865904702,1.2211849084097983,9318,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,0,6069,5481,0.903114186851211,1.3274916584280771,0.0359451940099339,6069,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,1,5053,4776,0.9451810805462102,1.4764515665198892,0.2349434374536166,5053,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,2,3797,3645,0.959968396102186,1.5759334569232288,0.3452920017036476,3797,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,3,2901,2790,0.9617373319544984,1.602293827828766,0.4183836459949155,2901,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,4,2274,2181,0.9591029023746702,1.6886320223175022,0.4958250772145723,2274,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,5,1697,1646,0.9699469652327636,1.7628371643893637,0.5760126153229964,1697,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,6,1270,1227,0.9661417322834646,1.7995709276574805,0.65545654296875,1270,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,7,928,909,0.9795258620689656,1.947197618155644,0.7726065537025189,928,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,8,566,556,0.9823321554770318,2.137500776418949,0.9235467809670383,566,0,a4_by_decile__resnet50__cqrmain.csv
CCRCC,shipped,resnet50,donor,cqr,full,0.1,INT19,predicted_value_decile,9,185,178,0.9621621621621622,2.4261626372466214,1.1691200874947212,185,0,a4_by_decile__resnet50__cqrmain.csv
COAD,shipped,resnet50,random,cqr,full,0.1,0,predicted_value_decile,0,6358,5533,0.870242214532872,1.6153532581983328,-0.0040278982238673,6358,0,a4_by_decile__resnet50__cqrmain.csv
COAD,shipped,resnet50,random,cqr,full,0.1,0,predicted_value_decile,1,6350,5842,0.92,1.8812253937007877,0.3230135796013779,6350,0,a4_by_decile__resnet50__cqrmain.csv
COAD,shipped,resnet50,random,cqr,full,0.1,0,predicted_value_decile,2,6271,5829,0.9295168234731302,2.0703685616329133,0.5237267624531574,6271,0,a4_by_decile__resnet50__cqrmain.csv
COAD,shipped,resnet50,random,cqr,full,0.1,0,predicted_value_decile,3,6350,5891,0.9277165354330708,2.2290421998031498,0.7078740157480315,6350,0,a4_by_decile__resnet50__cqrmain.csv
COAD,shipped,resnet50,random,cqr,full,0.1,0,predicted_value_decile,4,6392,5906,0.9239674593241552,2.4176147613716363,0.9092492782726456,6392,0,a4_by_decile__resnet50__cqrmain.csv
COAD,shipped,resnet50,random,cqr,full,0.1,0,predicted_value_decile,5,6439,5800,0.900760987731014,2.6471325856111196,1.1631840639074391,6439,0,a4_by_decile__resnet50__cqrmain.csv
COAD,shipped,resnet50,random,cqr,full,0.1,0,predicted_value_decile,6,6516,5811,0.891804788213628,2.925211138927256,1.486338616002916,6516,0,a4_by_decile__resnet50__cqrmain.csv
COAD,shipped,resnet50,random,cqr,full,0.1,0,predicted_value_decile,7,6404,5676,0.8863210493441599,3.154673531679419,1.8547874131402249,6404,0,a4_by_decile__resnet50__cqrmain.csv
