task,label_set,encoder,design,gene,n,ks_pooled_from_hist,ks_hist_resolution,ks_cell_median,ks_cell_max,log_score_mean,alpha_g_mean,n_cells,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,_source
COAD,shipped,uni_v2,patient,UGT2B17,46953,0.3723412348518731,0.001,0.5000782287289838,0.5858170655733896,27.22838119829124,0.0502775778786153,6,0.0834451472749345,0.0554384171405448,0.0430643409366813,0.0356952697378229,0.0310949247119459,0.0274103891125167,0.0258769407705577,0.0229165335548314,0.0214043831065107,0.02002002002002,0.0192745937426788,0.0196366579345302,0.0180606138052946,0.0210423189146593,0.0202542968500415,0.0230656188102996,0.0245990671522586,0.0283261985389644,0.037569484377995,0.4218047835069111,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,AQP8,78255,0.0437788000766724,0.001,0.0466516623769523,0.0587822922676604,1.6543735528346597,0.0732441540710871,10,0.0712158967478116,0.0579899047984154,0.0539901603731391,0.0517283240687496,0.049504823972909,0.0471535365152386,0.0466807232764679,0.0442527634016995,0.0449683726279471,0.0433838093412561,0.0427576512682895,0.0430771196728643,0.0415308925947223,0.0418759184716631,0.0422465018209699,0.0436266053287329,0.0431793495623282,0.0477030221711072,0.0533001086192575,0.0898345153664302,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,CA4,78255,0.0933084786914574,0.001,0.09272222651111,0.1076721853851461,2.636620996213942,0.0233315970950111,10,0.1091176282665644,0.0558941920644048,0.0508977062168551,0.0468596255830298,0.0433326943965241,0.0413647690243434,0.0407258322151939,0.0396268609034566,0.0395757459587246,0.0365344067471727,0.0363682831767938,0.0365855216919046,0.0357932400485591,0.0348603923072008,0.0367772027346495,0.0384512171746214,0.0399591080442144,0.0448278065299341,0.0552935914638042,0.1371541754520478,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,CEACAM6,78255,0.2177211679764871,0.001,0.2184288685861043,0.2361241598720027,5.1082241734457785,0.0847236519190687,10,0.2407897258961088,0.0726215577279407,0.0537218069132962,0.0447511341128362,0.0399079930994824,0.0346175963197239,0.0321385215002236,0.0310267714523033,0.0287010414669989,0.0274870615296147,0.0265414350520733,0.0264519838987924,0.0262986390645965,0.0265669925244393,0.0266820011500862,0.0278832023512874,0.0296466679445402,0.0326368922113603,0.0416459012203693,0.1298830745639256,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,CEACAM7,78255,0.0900686857069835,0.001,0.0928796401465185,0.106431283882107,2.6989257968412965,0.077242141365618,10,0.1242476519072263,0.0610951376908823,0.0512938470385278,0.0468085106382978,0.0427959874768385,0.0407641684237428,0.0406619385342789,0.0368666538879304,0.036061593508402,0.035984921091304,0.0354993291163503,0.0336975273145485,0.0340169957191233,0.0351543032394096,0.0357932400485591,0.0365727429557216,0.0391796051370519,0.0443805507635294,0.0528656315890358,0.1362596639192383,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,CHI3L2,78255,0.0332318701680404,0.001,0.0386528169872446,0.0550884722809673,2.0459094283067443,0.2589767325290154,10,0.0633569739952718,0.0550124592677784,0.0515110855536387,0.0512171746214299,0.049504823972909,0.0484186313973548,0.0469618554724937,0.0468979617915788,0.045083381253594,0.0457734330074755,0.0452111686154239,0.0445977892786403,0.0447255766404702,0.0449555938917641,0.0449300364193981,0.0452750622963388,0.0464251485528081,0.0474474474474474,0.0518177752220305,0.0808766213021532,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,CXCL10,78255,0.0805280173790811,0.001,0.0905415302519576,0.1124433561296203,3.954766312628335,0.755429956395681,10,0.0727237876174046,0.0698102357676825,0.0649670947543288,0.0611079164270653,0.0535812408152833,0.048073605520414,0.046527378442272,0.0445338955977253,0.0409302919941217,0.0399974442527634,0.037492811960897,0.0347326049453709,0.0341192256085873,0.0349881796690307,0.0329052456712031,0.0343875790684301,0.0348731710433838,0.0385662258002683,0.0457478755351095,0.1299341895086576,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,DMBT1,78255,0.2439782761484889,0.001,0.2417724286295446,0.2684608459111385,5.614247666155736,0.1434082307563174,10,0.2820139288224395,0.0618107469171298,0.0452239473516069,0.0371733435563222,0.0310395501884863,0.0276276276276276,0.0253785700594211,0.0249824292377483,0.0231678486997635,0.0217238515110855,0.021008242284838,0.0214554980512427,0.0216344003578046,0.02093156986774,0.0230656188102996,0.0247268545140885,0.0272187080697719,0.0310395501884863,0.040483036227717,0.1882946776563797,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,FCRL1,78255,0.0564779886269248,0.001,0.0613688613377986,0.0670232783619795,2.0014459101825848,0.1604034962153521,10,0.0838157306242412,0.06305028432688,0.057018720848508,0.0522011373075202,0.0493642578748961,0.0466296083317359,0.0445083381253594,0.0431410133537793,0.0419014759440291,0.038975145358124,0.0396779758481886,0.0401891252955082,0.0392818350265158,0.0394735160692607,0.0393329499712478,0.0412497603986965,0.0431921282985112,0.0445850105424573,0.0502332119353396,0.1021787745192,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,HEPACAM2,78255,0.0715027793751198,0.001,0.0730869922565067,0.0835625714495226,2.2791762134452904,0.0920789256343621,10,0.1000319468404574,0.0627180371861222,0.0572870743083509,0.0504760079228164,0.0485591974953677,0.0457095393265606,0.0436904990096479,0.0423103955018848,0.0413264328157945,0.0394990735416267,0.0386684556897322,0.0378122803654718,0.0379911826720337,0.0378889527825698,0.0383362085489745,0.0379656251996677,0.039102932719954,0.0432049070346942,0.049543160181458,0.1078780908568142,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,INSL5,78255,0.0553029199412178,0.001,0.0548054914809229,0.0808526842457743,1.752487429094554,0.6007959688496878,10,0.0576704363938406,0.0514855280812727,0.0463484761357101,0.0459651140502204,0.0457606542712925,0.0437671714267458,0.0445338955977253,0.0458373266883905,0.0442144271931506,0.0453772921858028,0.045096159989777,0.0452750622963388,0.0453133985048878,0.0461184588844163,0.0461951313015142,0.0472941026132515,0.0487380998019295,0.052571720656827,0.0591783272634336,0.0932592166634719,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,LCN2,78255,0.1672323813174877,0.001,0.1683717387865198,0.1872171977167908,4.198168056223361,0.1567957572556154,10,0.194006772730177,0.0689157242348731,0.0539007092198581,0.0462334675100632,0.0441633122484186,0.037543926905629,0.0358060187847421,0.0336080761612676,0.0324579899047984,0.0299150214043831,0.0296083317359913,0.0295699955274423,0.0290205098715737,0.0275637339467126,0.0294677656379784,0.0301578173918599,0.0312440099674142,0.0354354354354354,0.0436521628010989,0.1377292185802824,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,NXPE4,78255,0.1278370072199859,0.001,0.1319703066093677,0.1441512816780311,3.4225523306741565,0.1194527939948,10,0.1486678167529231,0.0708836496070538,0.057044278320874,0.0494409302919941,0.045057823781228,0.0422848380295188,0.0395118522778097,0.0380167401443997,0.035984921091304,0.0350776308223116,0.0321001852916746,0.0326496709475432,0.0320107341383937,0.031537920899623,0.0326880071560922,0.0339147658296594,0.0363682831767938,0.0387323493706472,0.0459267778416714,0.1221008242284838,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,PI3,78255,0.1163606798287649,0.001,0.1176365665274275,0.1325322727007288,3.1713883695234086,0.2618997340728487,10,0.1395565778544502,0.0692990863203629,0.0561881029966136,0.0504376717142674,0.0462845824547952,0.0429493323110344,0.0384767746469874,0.0383362085489745,0.0356271164781803,0.0346048175835409,0.0322663088620535,0.0324963261133473,0.0311545588141332,0.0322151939173215,0.032994696824484,0.0316529295252699,0.0357549038400102,0.0382339786595105,0.0467446169573829,0.1347262155772794,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,PRPH,78255,0.0522520605712094,0.001,0.056760646339388,0.0640908440623779,1.9987724315826385,0.3279322577171294,10,0.0685451408855664,0.0553319276723532,0.0532362149383425,0.0499776372116797,0.0463229186633442,0.0432688007156092,0.043549932911635,0.0424892978084467,0.0436393840649159,0.0424765190722637,0.043473260494537,0.0431026771452303,0.043588269120184,0.0433838093412561,0.0445594530700913,0.0444572231806274,0.046514599706089,0.0507315826464762,0.0539007092198581,0.0974506421314932,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,SPIB,78255,0.065469490767363,0.001,0.0673025013931006,0.0875099376935255,2.4283943004038053,0.1647501493777607,10,0.0941026132515494,0.0641748131109833,0.05557472365983,0.0514727493450897,0.0469235192639447,0.0455434157561817,0.0443549932911635,0.0426043064340936,0.0408408408408408,0.0408919557855728,0.0412369816625135,0.0399335505718484,0.039090153983771,0.0385662258002683,0.0382339786595105,0.0387067918982812,0.039090153983771,0.0417225736374672,0.0492364705130662,0.1076991885502523,a4_pit__uni_v2__main9.csv
COAD,shipped,uni_v2,random,UGT2B17,78255,0.0873314165229058,0.001,0.0858499982284773,0.1055596264668678,2.6610348336522,0.0883831531935378,10,0.1175771516197048,0.0634847613571017,0.0556897322854769,0.0491470193597853,0.0449555938917641,0.0426426426426426,0.0409175132579387,0.040470257491534,0.0392051626094179,0.0370838924030413,0.0366877515813686,0.0368538751517474,0.0363938406491598,0.0355887802696313,0.036048814772219,0.0379911826720337,0.0380934125614976,0.0433582518688901,0.049619832598556,0.1181905309564884,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,AC092069.1,12588,0.1042367333968858,0.001,0.1491134508614052,0.2424530695638051,1.5250672967574277,0.1906441247262782,6,0.0820622815379726,0.0660152526215443,0.0560057197330791,0.0562440419447092,0.0499682237051159,0.0496504607562758,0.0463933905306641,0.0435335239911026,0.0394820463933905,0.0392437241817604,0.0388465204957102,0.034715602160788,0.0345567206863679,0.0336034318398474,0.0325707022561169,0.0316968541468064,0.0320146170956466,0.0355100095328884,0.0447251350492532,0.1531617413409596,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,BEST1,12588,0.1510740387670797,0.001,0.254410068817565,0.3206767486184685,1.6391507801362195,0.0047573673418394,6,0.0637114712424531,0.0556085160470289,0.0493326978074356,0.0533047346679377,0.0484588496981252,0.0467111534795042,0.0417858277724817,0.0410708611375913,0.0420241499841118,0.03852875754687,0.0387670797585001,0.0374165872259294,0.0336034318398474,0.0337623133142675,0.0316968541468064,0.0316174134095964,0.0331267874165872,0.0336828725770575,0.0465522720050842,0.1992373689227836,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,CXCL10,12588,0.1461480775341594,0.001,0.1759705371159231,0.2514633788177771,1.7433885426494162,0.1260791005394302,6,0.142357801080394,0.0764219891960597,0.0638703527168732,0.0571973307912297,0.0545757864632983,0.0488560533841754,0.0450428979980934,0.0419447092469018,0.0397203686050206,0.0405942167143311,0.0358277724817286,0.0320940578328566,0.0302669208770257,0.030823006037496,0.0300285986653956,0.0298697171909755,0.0274864950746742,0.030902446774706,0.0394820463933905,0.1026374324753733,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,CXCL9,12588,0.1200451223387352,0.001,0.1986876702064057,0.2875743426026398,1.8508765005321048,0.0245136869718004,6,0.0781696854146806,0.0610104861773117,0.0548935494121385,0.0498093422306959,0.0476644423260247,0.0463933905306641,0.0440896091515729,0.0448045757864632,0.0437718462027327,0.0431363203050524,0.03860819828408,0.0396409278678106,0.0372577057515093,0.0355894502700985,0.0361455354305687,0.0336034318398474,0.0305052430886558,0.0304258023514458,0.0345567206863679,0.1699237368922783,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,ETNPPL,12588,0.4086863679694947,0.001,0.7627676173742302,0.8287824155498225,9.016599752237823,0.0437843991937349,6,0.4544804575786463,0.0471083571655545,0.0260565618048935,0.0150142993326978,0.0108039402605656,0.0075468700349539,0.0069113441372735,0.0066730219256434,0.0063552589768033,0.0060374960279631,0.0068319034000635,0.0061169367651731,0.0062758182395932,0.0066730219256434,0.0074674292977438,0.007785192246584,0.0100889736256752,0.0140610104861773,0.0205751509374007,0.3271369558309501,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,HBB,12588,0.1747635843660629,0.001,0.1631626415962223,0.462643033284441,10.837123304148744,0.0,6,0.2103590721321893,0.0617254528122021,0.0508420718144264,0.0514775977121067,0.0455989831585637,0.042341912932952,0.0390848427073403,0.0374960279631395,0.0370193835398792,0.0398792500794407,0.0383698760724499,0.0337623133142675,0.0303463616142357,0.0303463616142357,0.0324912615189069,0.0301874801398156,0.0287575468700349,0.0277248172863044,0.0278836987607245,0.1043056879567842,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,IGHA1,12588,0.1313514458214172,0.001,0.1742771523572193,0.3593088042764564,4.349878210345008,0.0070943852713397,6,0.1618207816968541,0.0644264378773435,0.054019701302828,0.0474261201143946,0.0431363203050524,0.0407530981887511,0.03860819828408,0.0359866539561487,0.0343978392119478,0.0329679059421671,0.0306641245630759,0.0298697171909755,0.0292341912932952,0.0311407689863361,0.0300285986653956,0.0297902764537654,0.0313790911979663,0.0414680648236415,0.0469494756911344,0.1459326342548458,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,IGHM,12588,0.114049571020019,0.001,0.1158296611734224,0.219834568511246,4.139170929584694,0.0075707435312089,6,0.0605338417540514,0.0494915792818557,0.0487766126469653,0.0475850015888147,0.0473466793771846,0.048141086749285,0.0449634572608833,0.0427391166190022,0.0431363203050524,0.0432157610422624,0.0428979980934223,0.0418652685096917,0.0401175722910708,0.0408325389259612,0.0394820463933905,0.0376549094375595,0.036542739116619,0.040435335239911,0.0412297426120114,0.1630123927550047,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,LRRC75A,12588,0.1275125516364791,0.001,0.2502495522115303,0.3592524530558229,2.3179410244162764,0.1945996782170354,6,0.1085954877661264,0.0737210041309183,0.0656180489354941,0.0568795678423895,0.0474261201143946,0.0452017794725135,0.0376549094375595,0.03860819828408,0.036701620591039,0.0335239911026374,0.034715602160788,0.0313790911979663,0.0302669208770257,0.0271687321258341,0.0279631394979345,0.0245471877979027,0.0298697171909755,0.0316174134095964,0.0417063870352716,0.1768350810295519,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,MCAM,12588,0.1049942802669209,0.001,0.1687076480224703,0.244318166295911,1.5207937700596574,0.0,6,0.0861137591356847,0.0660946933587543,0.0593422306959008,0.0525103272958373,0.050127105179536,0.0466317127422942,0.0432157610422624,0.0403558945027009,0.0396409278678106,0.0378137909119796,0.0363838576421989,0.034636161423578,0.0342389577375278,0.0321734985700667,0.0332856688910073,0.030823006037496,0.0337623133142675,0.0390054019701302,0.0535430568795678,0.1503018748013981,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,MGP,12588,0.3702786781061328,0.001,0.7378791301749787,0.7634512073815618,9.108137814847424,0.0808095188699727,6,0.3369081665077852,0.0570384493168096,0.0293136320305052,0.0169208770257387,0.0130282809024467,0.0101684143628852,0.0084207181442643,0.0070702256116936,0.0073085478233238,0.005878614553543,0.0051636479186526,0.0061169367651731,0.0070702256116936,0.005958055290753,0.0072291070861137,0.0098506514140451,0.0115189068954559,0.0148554178582777,0.023196695265332,0.4169844296155068,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,PDZK1IP1,12588,0.4548217349857006,0.001,0.8529541514491078,0.8828340867851148,27.869947768040262,0.0306288309271814,6,0.4215919923736892,0.0239116619002224,0.0107244995233555,0.0056402923419129,0.0047664442326024,0.0034953924372418,0.0042103590721321,0.0033365109628217,0.0024626628535112,0.0030187480139815,0.003972036860502,0.0026215443279313,0.0030187480139815,0.0025421035907213,0.0043692405465522,0.0030981887511916,0.003892596123292,0.0043692405465522,0.007864632983794,0.4810931045440101,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,PRELP,12588,0.2033733714648872,0.001,0.2759048049646109,0.438347707230279,2.84676599875675,0.0017531668581574,6,0.0550524308865586,0.0455195424213536,0.046234509056244,0.0448045757864632,0.048141086749285,0.0436129647283126,0.0408325389259612,0.0411503018748014,0.0413886240864315,0.0411503018748014,0.0401175722910708,0.0371782650142993,0.0363838576421989,0.0381315538608198,0.032729583730537,0.0298697171909755,0.0323323800444868,0.0277248172863044,0.0298697171909755,0.2477756593581188,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,PTGDS,12588,0.4086574515411503,0.001,0.706041800750542,0.8218545122907293,16.530329854199895,0.0919492104633887,6,0.2697807435653003,0.0872259294566253,0.0474261201143946,0.0292341912932952,0.0188274547187797,0.0152526215443279,0.0104861773117254,0.0088179218303145,0.0061963775023832,0.005878614553543,0.0049253257070225,0.0051636479186526,0.005799173816333,0.0056402923419129,0.0056402923419129,0.0047664442326024,0.0065141404512233,0.0081823959326342,0.011598347632666,0.4426437877343501,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,TAGLN,12588,0.2362777248172862,0.001,0.1724569889297139,0.5035026004214014,3.7766004599648624,0.0107997045282948,6,0.0755481410867492,0.0474261201143946,0.0414680648236415,0.0381315538608198,0.0353511280584683,0.034795042897998,0.0283603431839847,0.0296313949793454,0.0280425802351445,0.028916428344455,0.028995869081665,0.0283603431839847,0.0295519542421353,0.0317762948840165,0.0325707022561169,0.0343978392119478,0.0452017794725135,0.0463933905306641,0.0660152526215443,0.2690657769304099,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,donor,TSPAN13,12588,0.1054464569431203,0.001,0.2447348005645481,0.3069747932266498,1.6016915836013874,0.0,6,0.1071655544963457,0.0695106450587861,0.0629965046075627,0.0593422306959008,0.0545757864632983,0.0506831903400063,0.0455989831585637,0.0414680648236415,0.0414680648236415,0.0401175722910708,0.0336828725770575,0.0363838576421989,0.0341595170003177,0.0285986653956148,0.0297902764537654,0.0283603431839847,0.028995869081665,0.0276453765490943,0.0355894502700985,0.1438671750873848,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,AC092069.1,12588,0.0861897044804576,0.001,0.1275630310720869,0.2401918570023833,1.4168931286057098,0.2121292614438603,6,0.084683825865904,0.0645853193517635,0.0598188751191611,0.0505243088655862,0.0497299014934858,0.0489354941213854,0.0432952017794725,0.0432157610422624,0.0409119796631712,0.0429774388306323,0.0407530981887511,0.0392437241817604,0.0354305687956784,0.0333651096282173,0.0305052430886558,0.0360660946933587,0.0369399428026692,0.0388465204957102,0.0452812202097235,0.1348903717826501,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,BEST1,12588,0.1296209088020337,0.001,0.22030386508189,0.2915997475851926,1.531066337595914,0.0077753825340946,6,0.0647442008261836,0.0554496345726088,0.0572767715284397,0.0550524308865586,0.0466317127422942,0.0475850015888147,0.0508420718144264,0.0420241499841118,0.0419447092469018,0.036542739116619,0.0343978392119478,0.0395614871306005,0.0357483317445185,0.0325707022561169,0.0331267874165872,0.0322529393072767,0.0328884652049571,0.0351922465840483,0.050047664442326,0.1761201143946615,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,CXCL10,12588,0.1277124245312996,0.001,0.1583146420053118,0.2136116381314671,1.735145645177165,0.1156835767407735,6,0.132666031140769,0.0734032411820781,0.0622020972354623,0.0575945344772799,0.0502859866539561,0.0456784238957737,0.0427391166190022,0.0408325389259612,0.0382109945980298,0.0397998093422306,0.0349539243724181,0.0340800762631077,0.0320146170956466,0.0293930727677152,0.0323323800444868,0.0306641245630759,0.0301874801398156,0.0315379726723864,0.0409119796631712,0.1205115983476326,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,CXCL9,12588,0.1610924690181124,0.001,0.207871692986712,0.3260314511154167,2.3009638542677684,0.0361651113408804,6,0.0579122974261201,0.0475055608516047,0.0482999682237051,0.0456784238957737,0.044327931363203,0.0408325389259612,0.0434540832538926,0.0446456943120432,0.0436129647283126,0.0432157610422624,0.0405942167143311,0.0397203686050206,0.0399586908166507,0.0394026056561804,0.0372577057515093,0.0367810613282491,0.0318557356212265,0.0316174134095964,0.0359072132189386,0.2074197648554178,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,ETNPPL,12588,0.3748261836669844,0.001,0.7398835541361536,0.7920415989099889,8.989123037769245,0.0427758392078902,6,0.4136479186526851,0.0579917381633301,0.0309818875119161,0.0195424213536701,0.0139021290117572,0.0100889736256752,0.0087384810931045,0.0072291070861137,0.0072291070861137,0.0068319034000635,0.0050047664442326,0.005878614553543,0.0052430886558627,0.0050047664442326,0.0071496663489037,0.0089768033047346,0.0108833809977756,0.015411503018748,0.0235144582141722,0.3367492850333651,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,HBB,12588,0.0855719733079123,0.001,0.1276648977267959,0.3082057496117805,4.3070231603349995,0.0,6,0.1202732761360025,0.0560851604702891,0.0556879567842389,0.0465522720050842,0.0480616460120749,0.0436129647283126,0.0417858277724817,0.0421035907213218,0.040435335239911,0.0414680648236415,0.040435335239911,0.0386876390212901,0.0358277724817286,0.0368605020654591,0.0374960279631395,0.034636161423578,0.0341595170003177,0.0359866539561487,0.0371782650142993,0.132666031140769,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,IGHA1,12588,0.1243593898951382,0.001,0.1590447361268206,0.192688361608511,4.11854722226163,0.0125683914684497,6,0.1108198284080076,0.0579122974261201,0.0513187162376866,0.0477438830632348,0.0436924054655227,0.0406736574515411,0.0375754687003495,0.0380521131236097,0.0345567206863679,0.0363044169049888,0.0345567206863679,0.0337623133142675,0.0334445503654273,0.0307435653002859,0.0304258023514458,0.0337623133142675,0.03852875754687,0.0422624721957419,0.0571178900540197,0.1667461074038767,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,IGHM,12588,0.140685732443597,0.001,0.1415094737838966,0.268243894672532,5.111957170873752,0.0045677713855121,6,0.0479027645376549,0.0432952017794725,0.0456784238957737,0.046234509056244,0.0446456943120432,0.0426596758817921,0.0429774388306323,0.0421830314585319,0.0430568795678423,0.0419447092469018,0.0429774388306323,0.0417858277724817,0.0410708611375913,0.0412297426120114,0.0390848427073403,0.0386876390212901,0.0425007944073721,0.0387670797585001,0.0435335239911026,0.1897839211947886,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,LRRC75A,12588,0.1291013663806799,0.001,0.2722225177339627,0.3467721214613703,2.3726411574230952,0.1782403999551444,6,0.1089132507149666,0.0773752780425802,0.0697489672704162,0.0573562122656498,0.0495710200190657,0.0476644423260247,0.0388465204957102,0.0389259612329202,0.0359072132189386,0.0351922465840483,0.0306641245630759,0.0290753098188751,0.0304258023514458,0.0262154432793136,0.0281220209723546,0.0256593581188433,0.027089291388624,0.0296313949793454,0.0355100095328884,0.1781061328249126,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,MCAM,12588,0.0997486495074674,0.001,0.1877402582851312,0.3182901183941987,1.6719527446591451,0.0,6,0.1220209723546234,0.0641881156657133,0.0588655862726406,0.053860819828408,0.0480616460120749,0.0486177311725452,0.0441690498887829,0.0439307276771528,0.0377343501747696,0.036622179853829,0.0338417540514775,0.0341595170003177,0.0314585319351763,0.0299491579281855,0.0292341912932952,0.0321734985700667,0.0328884652049571,0.0383698760724499,0.0476644423260247,0.1321893867175087,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,MGP,12588,0.4011715919923736,0.001,0.7682611290224348,0.8120981826880097,10.152698774934288,0.0749221885767211,6,0.342389577375278,0.0523514458214172,0.0255799173816333,0.0162059103908484,0.0115189068954559,0.0083412774070543,0.005958055290753,0.0066730219256434,0.0056402923419129,0.0048458849698125,0.0050047664442326,0.0054814108674928,0.0044486812837623,0.005799173816333,0.0061169367651731,0.0065141404512233,0.0088973625675246,0.0130282809024467,0.0210517953606609,0.4441531617413409,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,PDZK1IP1,12588,0.4584620273276135,0.001,0.8611864103733362,0.8786849931802511,29.06929579511468,0.0306451797537318,6,0.4179377184620273,0.023196695265332,0.0109628217349857,0.0054814108674928,0.0065141404512233,0.0045281220209723,0.003972036860502,0.0033365109628217,0.003892596123292,0.0032570702256116,0.0029393072767715,0.0023037813790911,0.0037337146488719,0.0027804258023514,0.0031776294884016,0.0034159517000317,0.0046870034953924,0.0037337146488719,0.0061963775023832,0.4839529710835716,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,PRELP,12588,0.1967518271369558,0.001,0.2986107088600033,0.4092203560716682,2.5948691065677534,0.0393437717854244,6,0.0627581823959326,0.0532252939307276,0.053940260565618,0.0502859866539561,0.0484588496981252,0.0467905942167143,0.0485382904353352,0.0414680648236415,0.0421035907213218,0.0405942167143311,0.0397203686050206,0.0333651096282173,0.0336828725770575,0.0332856688910073,0.0277248172863044,0.0276453765490943,0.0258182395932634,0.0247060692723228,0.0247855100095328,0.2411026374324753,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,PTGDS,12588,0.413007944073721,0.001,0.7651367947025107,0.8133175065815328,17.190497057158854,0.0807623590890179,6,0.2913091833492214,0.0763425484588497,0.0430568795678423,0.0261360025421035,0.0180330473466793,0.011598347632666,0.0092945662535748,0.0075468700349539,0.0069907848744836,0.0050047664442326,0.0065935811884334,0.0042103590721321,0.0054019701302828,0.0065141404512233,0.0047664442326024,0.0065935811884334,0.0065935811884334,0.0060374960279631,0.0118366698442961,0.446139180171592,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,TAGLN,12588,0.1800374960279631,0.001,0.2665812123865445,0.4013391388970362,3.7501399050526785,0.0103729720359901,6,0.1247219574197648,0.0614871306005719,0.050127105179536,0.0454401016841436,0.0357483317445185,0.0331267874165872,0.0330473466793771,0.0293930727677152,0.0301080394026056,0.0257387988560533,0.0280425802351445,0.0272481728630441,0.0285192246584048,0.0293930727677152,0.0299491579281855,0.0325707022561169,0.0357483317445185,0.0417858277724817,0.0533047346679377,0.2244995233555767,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,patient,TSPAN13,12588,0.1116514140451223,0.001,0.1874908850312084,0.3433178269284028,1.6207639248803425,0.0,6,0.1143946615824594,0.0714172227518271,0.0652208452494439,0.0580711789005402,0.0507626310772163,0.0494915792818557,0.0467905942167143,0.0465522720050842,0.0394026056561804,0.0351922465840483,0.0340800762631077,0.0328884652049571,0.0344772799491579,0.0324118207816968,0.0267715284397839,0.0296313949793454,0.0301874801398156,0.0329679059421671,0.0360660946933587,0.1332221163012392,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,random,AC092069.1,20980,0.0742173498570066,0.001,0.0802691467107397,0.095173324197005,1.2460953869799536,0.156480172460867,10,0.0659675881792183,0.0570066730219256,0.057864632983794,0.0535271687321258,0.0512392755004766,0.0536701620591039,0.0475691134413727,0.0488560533841754,0.0453765490943755,0.0445662535748331,0.0390371782650143,0.0400857959961868,0.0380838894184938,0.0367969494756911,0.0357006673021925,0.0348427073403241,0.0381792183031458,0.0400857959961868,0.0474261201143946,0.1241182078169685,a4_pit__uni_v2__main9.csv
HCC,shipped,uni_v2,random,BEST1,20980,0.056512869399428,0.001,0.0539714409113288,0.0812838768419347,1.0545396803554268,0.0,10,0.0694947569113441,0.0583412774070543,0.0537654909437559,0.0531935176358436,0.050095328884652,0.0468064823641563,0.0471877979027645,0.0430409914204003,0.0466634890371782,0.0436129647283126,0.0427550047664442,0.042469018112488,0.0421353670162059,0.0397521448999046,0.0401334604385128,0.0397998093422306,0.0426596758817921,0.0419923736892278,0.052001906577693,0.1040991420400381,a4_pit__uni_v2__main9.csv
