task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient1,predicted_value_decile,2,6817,5348,0.7845093149479243,1.318704044117647,0.7480769583394455,6817,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient1,predicted_value_decile,3,9213,7365,0.7994138717030284,1.2742756286972212,0.7247700154503147,9213,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient1,predicted_value_decile,4,13567,10953,0.8073266013120071,1.335221147821921,0.7460488340274195,13567,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient1,predicted_value_decile,5,18701,14655,0.7836479332656008,1.4909323448612373,0.9168562593577884,18701,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient1,predicted_value_decile,6,22055,16642,0.7545681251416912,1.6398100983337112,1.1381824203695308,22055,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient1,predicted_value_decile,7,25047,17971,0.7174911167006028,1.754235474807362,1.3535192899848285,25047,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient1,predicted_value_decile,8,25953,17703,0.6821176742573113,1.918179918988171,1.5789314457866144,25953,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient1,predicted_value_decile,9,23872,16492,0.6908512064343163,2.1560408768641084,1.8332593166157003,23872,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,0,33001,27084,0.8207024029574861,2.3805826906760403,0.02703017751533571,33001,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,1,32130,27915,0.8688141923436041,2.5130084325396824,0.29287847951680673,32130,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,2,30809,27547,0.8941218475120907,2.6659148909409587,0.4625134903761888,30809,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,3,28413,25930,0.9126104248055468,2.864332017914335,0.6262184948351107,28413,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,4,24059,21996,0.9142524626958727,3.1388007086745087,0.825800717117295,24059,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,5,18925,17455,0.922324966974901,3.3551585204755616,1.0025722424042272,18925,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,6,15571,14635,0.9398882538051506,3.5937073526106222,1.171156391488986,15571,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,7,12579,12209,0.9705858971301375,3.895660363999523,1.3937575460589078,12579,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,8,11673,11512,0.9862074873640024,4.157900443330763,1.6529499499378908,11673,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,cqr_matched,0.1,PRAD_patient2,predicted_value_decile,9,13754,13680,0.994619746982696,4.749118438272503,2.2186373907136105,13754,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,0,4625,3586,0.7753513513513514,1.7579453125,0.694687183277027,4625,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,1,5496,4327,0.7872998544395924,1.553760334220342,0.7979635935509917,5496,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,2,6817,5348,0.7845093149479243,1.318704044117647,0.7480769583394455,6817,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,3,9213,7365,0.7994138717030284,1.2742756286972212,0.7247700154503147,9213,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,4,13567,10953,0.8073266013120071,1.335221147821921,0.7460488340274195,13567,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,5,18701,14655,0.7836479332656008,1.4909323448612373,0.9168562593577884,18701,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,6,22055,16642,0.7545681251416912,1.6398100983337112,1.1381824203695308,22055,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,7,25047,17971,0.7174911167006028,1.754235474807362,1.3535192899848285,25047,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,8,25953,17703,0.6821176742573113,1.918179918988171,1.5789314457866144,25953,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient1,predicted_value_decile,9,23872,16492,0.6908512064343163,2.1560408768641084,1.8332593166157003,23872,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,0,33001,27084,0.8207024029574861,2.3805826906760403,0.02703017751533571,33001,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,1,32130,27915,0.8688141923436041,2.5130084325396824,0.29287847951680673,32130,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,2,30809,27547,0.8941218475120907,2.6659148909409587,0.4625134903761888,30809,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,3,28413,25930,0.9126104248055468,2.864332017914335,0.6262184948351107,28413,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,4,24059,21996,0.9142524626958727,3.1388007086745087,0.825800717117295,24059,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,5,18925,17455,0.922324966974901,3.3551585204755616,1.0025722424042272,18925,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,6,15571,14635,0.9398882538051506,3.5937073526106222,1.171156391488986,15571,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,7,12579,12209,0.9705858971301375,3.895660363999523,1.3937575460589078,12579,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,8,11673,11512,0.9862074873640024,4.157900443330763,1.6529499499378908,11673,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
PRAD,shipped,hoptimus0,donor,cqr,full,0.1,PRAD_patient2,predicted_value_decile,9,13754,13680,0.994619746982696,4.749118438272503,2.2186373907136105,13754,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,0,2816,2490,0.8842329545454546,1.314147342335094,-0.11904512752186168,2816,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,1,2797,2575,0.9206292456203075,1.3111955890239542,0.008336536024227967,2797,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,2,2762,2594,0.939174511223751,1.3139388562975198,0.0759223534696608,2762,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,3,2744,2544,0.9271137026239067,1.3173169728270773,0.1336713740846506,2744,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,4,2813,2625,0.9331674369001066,1.3184865225348827,0.19079913136970095,2813,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,5,2720,2555,0.9393382352941176,1.311711389878217,0.24851980770335477,2720,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,6,2764,2594,0.9384949348769899,1.315749260865141,0.3176820481737857,2764,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,7,2768,2593,0.9367774566473989,1.3156669484397578,0.4040639359137915,2768,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,8,2721,2281,0.8382947445791988,1.3191069603316796,0.538237661791391,2721,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,0,predicted_value_decile,9,2623,1790,0.6824247045367899,1.3219431136520683,0.9837534326748951,2623,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,0,2230,2020,0.905829596412556,1.35370973321889,-0.11613750372232343,2230,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,1,2249,2097,0.9324144064028457,1.363065876500667,0.00835332535488863,2249,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,2,2278,2166,0.9508340649692713,1.358392007106014,0.07705888086709148,2278,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,3,2302,2140,0.9296264118158123,1.3524463696649653,0.1329996355920124,2302,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,4,2227,2033,0.9128872923215088,1.3508207597805344,0.18835805508391334,2227,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,5,2326,2171,0.9333619948409286,1.3603505128842432,0.251479328447442,2326,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,6,2282,2133,0.9347063978965819,1.353073561431858,0.3168472169680516,2282,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,7,2272,2139,0.9414612676056338,1.3539953097491197,0.40081725322024925,2272,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,8,2325,2027,0.8718279569892473,1.347132791498656,0.5313696026545699,2325,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,9,2423,1703,0.7028477094510936,1.3466766647105861,0.9550041674190054,2423,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,0,23240,20811,0.8954819277108433,1.4193698902753873,-0.11276593889508929,23240,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,1,23082,21298,0.9227103370591803,1.4186455997909626,0.01688247837998427,23082,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,2,23036,21616,0.9383573537072408,1.4181064420906406,0.088115699424949,23036,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,3,23044,21939,0.952048255511196,1.4208337684158565,0.1489590057335966,23044,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,4,23087,21978,0.951964308918439,1.4202107787932603,0.20798173501997877,23087,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,5,23120,21945,0.9491782006920415,1.4197275762326989,0.2722590990957504,23120,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,6,23071,21747,0.9426119370638464,1.4186221338476876,0.3475044174098435,23071,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
