encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,gene_index,quantile,n_T_natural,n_T_used,subsample_fallback,subsample_reason,subsample_size,seconds,cumulative_task_seconds,timebox_s,solver,failure,_source
uni_v2,IDC,shipped,random,0,0,0,spot,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.489,18.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,0,0,0,spot,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.539,23.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,0,0,0,spot,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.629,27.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,0,0,0,spot,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.581,32.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,0,0,0,spot,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.551,36.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,0,0,0,spot,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.465,41.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,0,0,0,spot,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.587,45.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,0,0,0,spot,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.466,51.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,0,0,0,spot,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.136,56.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.571,62.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.408,67.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.915,73.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,6.34,79.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,6.198,85.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,6.488,92.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,6.147,98.5,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,6.364,104.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.124,109.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.387,115.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.719,121.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,1,0,0,spot,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.188,126.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.56,130.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.666,135.5,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.65,140.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.66,144.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.546,149.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.718,154.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.553,158.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.718,163.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.598,167.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.601,172.5,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.741,177.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,2,0,0,spot,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.53,181.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.191,187.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.456,192.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.939,197.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.252,202.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.134,207.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.872,212.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.249,217.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.982,222.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.794,227.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.352,233.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.873,237.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,random,3,0,0,spot,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.757,242.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.102,247.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.905,252.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.521,258.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.883,263.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.95,268.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.375,273.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.73,278.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.861,283.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.32,288.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.935,293.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.025,298.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.145,303.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.859,308.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.66,312.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.762,317.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.637,322.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.56,326.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.674,331.5,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.727,336.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.719,341.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.683,345.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.619,350.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.678,355.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.719,359.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.086,364.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.806,369.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.771,374.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.366,379.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.932,384.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.064,389.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.23,394.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.776,399.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.081,404.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.17,410.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.766,414.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.063,419.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.653,424.5,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.803,429.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.656,433.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.861,438.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.788,443.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.561,448.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.587,452.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.674,457.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.594,462.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.552,466.5,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.626,471.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.626,475.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.949,480.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.275,486.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.101,491.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.861,496.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.163,501.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.91,506.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.861,510.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.991,515.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.991,520.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.878,525.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.943,530.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.291,536.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.487,540.5,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.561,545.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.552,549.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.812,554.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.751,559.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.721,563.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.748,568.6,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.652,573.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.835,578.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.866,583.0,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.711,587.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.66,592.3,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.04,597.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.032,602.4,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.318,607.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.036,612.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.882,617.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.236,622.9,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.776,627.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.056,632.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.336,638.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.61,642.7,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.164,647.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.263,653.1,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI785,-1,0,donor,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.656,657.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI785,-1,0,donor,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.704,662.5,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI785,-1,0,donor,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.745,667.2,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
uni_v2,IDC,shipped,donor,NCBI785,-1,0,donor,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.638,671.8,1200.0,highs,,a4_cqr_fits__uni_v2__cqrmain.csv
