encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_C,n_E,sigma_floor,sigma_clip_lo_pct,sigma_clip_hi_pct,sigma_clip_lo,sigma_clip_hi,sigma_p1_raw_cal,sigma_p99_raw_cal,sigma_min_raw_cal,sigma_min_raw_test,sigma_median_raw_cal,frac_cal_raw_below_floor,frac_test_raw_below_floor,p1_below_floor,frac_test_clipped_low,frac_test_clipped_high,frac_cal_clipped_low,frac_cal_clipped_high,lower_clip_binds,upper_clip_binds,_source
uni_v2,HCC,shipped,patient,0,-1,2,block,421,2255,0.001,1.0,99.0,0.001,0.6570719619067772,-0.0426717386244016,0.6570719619067772,-0.330345995752451,-0.4253339433348253,0.2619922104846632,0.0236104513064133,0.0725410199556541,True,0.0725410199556541,0.0166474501108647,0.0236104513064133,0.0100237529691211,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,patient,1,-1,0,block,471,1941,0.001,1.0,99.0,0.001,0.7195088406812564,-0.0283217782967496,0.7195088406812564,-0.2271898249436075,-0.5195364536359619,0.3268289251786778,0.0160084925690021,0.0375579598145285,True,0.0375579598145285,0.017269448737764,0.0160084925690021,0.0100212314225053,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,patient,1,-1,1,block,497,1941,0.001,1.0,99.0,0.001,0.7500474647622211,-0.0348490592967563,0.7500474647622211,-0.305097361755167,-0.861359327226467,0.3273433262713386,0.0189939637826961,0.0538382277176713,True,0.0538382277176713,0.0182792375064399,0.0189939637826961,0.010020120724346,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,patient,1,-1,2,block,457,1941,0.001,1.0,99.0,0.001,0.7633124095958821,-0.0098327285514882,0.7633124095958821,-0.2594411800651894,-0.7187749584896939,0.337387638837418,0.0119474835886214,0.0284183410613086,True,0.0284183410613086,0.0150953116950025,0.0119474835886214,0.0100218818380743,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,0,block,513,1941,0.001,1.0,99.0,0.001,0.7851036431331971,-0.082285539872975,0.7851036431331971,-0.480265108292459,-0.5535606126664405,0.3091241702586315,0.0341910331384015,0.0523338485316847,True,0.0523338485316847,0.0100463678516228,0.0341910331384015,0.0100194931773879,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,452,1941,0.001,1.0,99.0,0.001,0.7430659107221381,-0.0392334964671369,0.7430659107221381,-0.5461690467955089,-0.6823701084803193,0.3110195160834957,0.0195132743362831,0.061823802163833,True,0.061823802163833,0.0228438948995363,0.0195132743362831,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,483,1941,0.001,1.0,99.0,0.001,0.7761219085286478,-0.0388949805063912,0.7761219085286478,-0.508524876247936,-0.8089382442909736,0.3368260926275473,0.0188405797101449,0.0703967027305512,True,0.0703967027305512,0.0160123647604327,0.0188405797101449,0.0100207039337474,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,401,2255,0.001,1.0,99.0,0.001,0.6368949120577094,-0.0389333547898498,0.6368949120577094,-0.2750271785772138,-0.4993845113217269,0.2552079261119399,0.0238403990024937,0.0605853658536585,True,0.0605853658536585,0.0253481152993348,0.0238403990024937,0.0100249376558603,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,430,2255,0.001,1.0,99.0,0.001,0.6534172036788684,-0.0632569961989365,0.6534172036788684,-0.7063262725226545,-0.8369038395775048,0.2640717798230919,0.0326976744186046,0.0641685144124168,True,0.0641685144124168,0.0352638580931263,0.0326976744186046,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,408,2255,0.001,1.0,99.0,0.001,0.6554037619404808,-0.0689152424530628,0.6554037619404808,-0.5353772608943546,-0.4764853842059735,0.2545097092676091,0.0313235294117647,0.0692150776053215,True,0.0692150776053215,0.0267760532150776,0.0313235294117647,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,0,0,spot,2955,20761,0.001,1.0,99.0,0.1008530972768452,0.9944088145132304,0.1008530972768452,0.9944088145132304,-0.1321794142008152,-0.2222453130470413,0.4804850909587854,0.0007377326565143,0.0007090217234237,False,0.0105669283753191,0.0100428688406146,0.0100033840947546,0.0100033840947546,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,1,0,spot,2955,20761,0.001,1.0,99.0,0.0993568136005357,1.0005442064539494,0.0993568136005357,1.0005442064539494,-0.1481307010408164,-0.2099312734368674,0.4813621660981872,0.0009137055837563,0.0009267376330619,False,0.0108193246953422,0.0101343865902413,0.0100033840947546,0.0100033840947546,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,2,0,spot,2955,20761,0.001,1.0,99.0,0.0987221872352767,1.0093363496282337,0.0987221872352767,1.0093363496282337,-0.3087828490746225,-0.1895397727857959,0.4804360306506874,0.0009475465313028,0.0010009151774962,False,0.010325128847358,0.0096604209816482,0.0100033840947546,0.0100033840947546,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,3,0,spot,2955,20761,0.001,1.0,99.0,0.0949811394229468,1.0026356862227184,0.0949811394229468,1.0026356862227184,-0.1584304247137438,-0.2621063784744553,0.4780824516514221,0.0009813874788494,0.0008968739463416,False,0.0095159192717113,0.0100303453590867,0.0100033840947546,0.0100033840947546,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,4,0,spot,2955,20761,0.001,1.0,99.0,0.1004352572867802,1.0039843888768336,0.1004352572867802,1.0039843888768336,-0.2256233404552244,-0.2299793546149489,0.4787101037874305,0.0007986463620981,0.0007986127835846,False,0.0101247531429121,0.0103453590867491,0.0100033840947546,0.0100033840947546,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,1,0,0,spot,5556,7760,0.001,1.0,99.0,0.0943924927214405,1.011313818786476,0.0943924927214405,1.011313818786476,-0.1627510090330802,-0.1887422658623441,0.4782336220343833,0.0009323254139668,0.0009458762886597,False,0.0102860824742268,0.010201030927835,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,1,1,0,spot,5556,7760,0.001,1.0,99.0,0.0935279892238942,1.0139051243710275,0.0935279892238942,1.0139051243710275,-0.11972042893856,-0.3345842567578835,0.4769863363016335,0.0009683225341972,0.0009381443298969,False,0.0098917525773195,0.0104690721649484,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,1,2,0,spot,5556,7760,0.001,1.0,99.0,0.0952947046943358,0.9981147979737168,0.0952947046943358,0.9981147979737168,-0.1873355709353532,-0.2393252878970828,0.4754635981412146,0.0007847372210223,0.0008788659793814,False,0.0098041237113402,0.0098969072164948,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,1,3,0,spot,5556,7760,0.001,1.0,99.0,0.0968212058774929,0.99926033178102,0.0968212058774929,0.99926033178102,-0.2469946360152978,-0.2288017466553031,0.479073236494594,0.0009143268538516,0.0010773195876288,False,0.0102603092783505,0.0098298969072164,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,1,4,0,spot,5556,7760,0.001,1.0,99.0,0.092598635136554,1.0192317592263405,0.092598635136554,1.0192317592263405,-0.1714348066907762,-0.2282187613518462,0.4783776986865737,0.0010727141828653,0.0009587628865979,False,0.0094896907216494,0.0095025773195876,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,2,0,0,spot,6306,4010,0.001,1.0,99.0,0.0975958051106621,1.005940772822638,0.0975958051106621,1.005940772822638,-0.2034255871782542,-0.2114173757079515,0.4777936063127306,0.0010117348556929,0.0010324189526184,False,0.0109376558603491,0.0096359102244389,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,2,1,0,spot,6306,4010,0.001,1.0,99.0,0.0967218608295561,1.0068234735878956,0.0967218608295561,1.0068234735878956,-0.159592654263835,-0.1847134540622537,0.4773739672870675,0.0008182683158896,0.0008428927680798,False,0.0100598503740648,0.01028927680798,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,2,2,0,spot,6306,4010,0.001,1.0,99.0,0.0963041534352184,1.0164220208181387,0.0963041534352184,1.0164220208181387,-0.1685015012779095,-0.2508479569516392,0.4798046785807669,0.0007833809070726,0.0007381546134663,False,0.0096309226932668,0.0094912718204488,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,2,3,0,spot,6306,4010,0.001,1.0,99.0,0.097344490795454,1.0036812292101795,0.097344490795454,1.0036812292101795,-0.3818978517827181,-0.179715593289915,0.4805986090743588,0.0009514747859181,0.0007780548628428,False,0.0099551122194513,0.0103890274314214,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,2,4,0,spot,6306,4010,0.001,1.0,99.0,0.0981462124669523,1.0082543734438676,0.0981462124669523,1.0082543734438676,-0.1652034149269667,-0.1746271710586444,0.480600533710719,0.0009102442118617,0.0009027431421446,False,0.0107431421446384,0.0105685785536159,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,3,0,0,spot,6507,3005,0.001,1.0,99.0,0.0952315895162765,1.0160704371234897,0.0952315895162765,1.0160704371234897,-0.2340252635805131,-0.1457730752522442,0.4776270373236315,0.0009989242354387,0.0007787021630615,False,0.0096173044925124,0.0103361064891846,0.010001536806516,0.010001536806516,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,3,1,0,spot,6507,3005,0.001,1.0,99.0,0.0960025680888496,1.007646980043431,0.0960025680888496,1.007646980043431,-0.192902497942742,-0.1427633807007622,0.4800863179219311,0.00082680190564,0.0009517470881863,False,0.0100299500831946,0.0102296173044925,0.010001536806516,0.010001536806516,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,3,2,0,spot,6507,3005,0.001,1.0,99.0,0.0964963199888623,1.0041542596177375,0.0964963199888623,1.0041542596177375,-0.2979679260237087,-0.1979533370201137,0.4775911275879907,0.0007899185492546,0.0007054908485856,False,0.0093710482529118,0.0098901830282861,0.010001536806516,0.010001536806516,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,3,3,0,spot,6507,3005,0.001,1.0,99.0,0.0961835725926651,1.01545868656936,0.0961835725926651,1.01545868656936,-0.2086799554479125,-0.1691732829780757,0.4775916174945519,0.0008452435838327,0.0009584026622296,False,0.0096173044925124,0.0098435940099833,0.010001536806516,0.010001536806516,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,random,3,4,0,spot,6507,3005,0.001,1.0,99.0,0.0926272733617409,1.011541959818686,0.0926272733617409,1.011541959818686,-0.2149135198862876,-0.1716646952259612,0.478144361501416,0.0009712617181496,0.0009517470881863,False,0.0093244592346089,0.0104093178036605,0.010001536806516,0.010001536806516,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,0,-1,0,patient,3005,20761,0.001,1.0,99.0,0.1210145351066603,0.8955732546989769,0.1210145351066603,0.8955732546989769,-0.3104194816217149,-0.2452114080214047,0.4711947669302583,0.0006056572379367,0.0004209816482828,False,0.0072115986705842,0.003683830258658,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,0,-1,1,patient,3005,20761,0.001,1.0,99.0,0.0902922134078944,0.8847966038387306,0.0902922134078944,0.8847966038387306,-0.1977719713618482,-0.2220416823313163,0.4570690083333729,0.0013044925124792,0.0004826357111892,False,0.0044940031790376,0.0059650305861952,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,0,-1,2,patient,7760,20761,0.001,1.0,99.0,0.2270905116094015,0.9690942864553892,0.2270905116094015,0.9690942864553892,-0.0636938079556301,-0.1336531750320828,0.5358154947381385,5.4123711340206184e-05,7.321419970136313e-05,False,0.0184258947064206,0.0072636192861615,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,1,-1,0,patient,3005,7760,0.001,1.0,99.0,0.1200699523052867,1.038058175006893,0.1200699523052867,1.038058175006893,-0.2063132389758086,-0.1941970649191745,0.4865296960471249,0.000485856905158,0.0006726804123711,False,0.0082783505154639,0.0130695876288659,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,1,-1,1,patient,3005,7760,0.001,1.0,99.0,0.104637899536059,0.9751784632214132,0.104637899536059,0.9751784632214132,-0.167240999445523,-0.2542579417532827,0.4768564503681847,0.0007321131447587,0.0008530927835051,False,0.0075876288659793,0.0189097938144329,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,1,-1,2,patient,4010,7760,0.001,1.0,99.0,0.1213635997000632,0.8932943944877995,0.1213635997000632,0.8932943944877995,-0.1990524753811088,-0.2644861804073963,0.4783930268314392,0.0010374064837905,0.000811855670103,False,0.0097061855670103,0.018090206185567,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,2,-1,0,patient,7760,4010,0.001,1.0,99.0,0.1301196326601885,0.9816857285588756,0.1301196326601885,0.9816857285588756,-0.3220837270796793,-0.2662715022635666,0.4792720671727201,0.0008840206185567,0.0026184538653366,False,0.0171920199501246,0.0015411471321695,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,2,-1,1,patient,3005,4010,0.001,1.0,99.0,0.0310751712848792,0.9427618674566256,0.0310751712848792,0.9427618674566256,-0.4092611994482798,-0.3655684949588724,0.4636222072155643,0.0066622296173044,0.0028778054862842,False,0.0046134663341645,0.008149625935162,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,2,-1,2,patient,3005,4010,0.001,1.0,99.0,0.062456043809568,0.9123011283722804,0.062456043809568,0.9123011283722804,-0.4027518412678822,-0.3696158444342663,0.451295496722124,0.0039534109816971,0.0031321695760598,False,0.0089925187032418,0.0050274314214463,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,3,-1,0,patient,4010,3005,0.001,1.0,99.0,0.1163474145529086,0.90187937951632,0.1163474145529086,0.90187937951632,-0.504506891283494,-0.333497872264005,0.4746096249977187,0.0023142144638403,0.0028618968386023,False,0.0214642262895174,0.0145956738768718,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,3,-1,1,patient,20761,3005,0.001,1.0,99.0,0.1402396445587787,0.8548611599711055,0.1402396445587787,0.8548611599711055,-0.2768641482501408,-0.1521143245441832,0.4622820747346823,0.0004758922980588,0.0008785357737104,False,0.0174109816971713,0.0136505823627287,0.0100004816723664,0.0100004816723664,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,patient,3,-1,2,patient,7760,3005,0.001,1.0,99.0,0.1427548964877136,1.0324715856165438,0.1427548964877136,1.0324715856165438,-0.2182431103650925,-0.2129364175132396,0.495349105150705,0.0005335051546391,0.0011447587354409,False,0.0220366056572379,0.0039933444259567,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,4010,20761,0.001,1.0,99.0,0.1386324230335357,0.8531950413256536,0.1386324230335357,0.8531950413256536,-0.1935609476324881,-0.1958526750808533,0.4958017691450699,0.0007830423940149,0.0006560377631135,False,0.0175598477915322,0.0147208708636385,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,1,donor,7760,20761,0.001,1.0,99.0,0.2270905116094015,0.9690942864553892,0.2270905116094015,0.9690942864553892,-0.0636938079556301,-0.1336531750320828,0.5358154947381385,5.4123711340206184e-05,7.321419970136313e-05,False,0.0184258947064206,0.0072636192861615,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_1,-1,2,donor,3005,20761,0.001,1.0,99.0,0.0816061213488059,0.8708248093096183,0.0816061213488059,0.8708248093096183,-0.262989694670826,-0.201776991629367,0.4485568511141056,0.0018702163061564,0.0003930446510283,False,0.0035980925774288,0.0063233948268387,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,4010,7760,0.001,1.0,99.0,0.1123624642664349,0.958151990520688,0.1123624642664349,0.958151990520688,-0.2633706053281816,-0.2618357181189445,0.5305475443973475,0.0022842892768079,0.0007525773195876,False,0.0067886597938144,0.0126546391752577,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,1,donor,3005,7760,0.001,1.0,99.0,0.1106945585134911,0.9426780534363608,0.1106945585134911,0.9426780534363608,-0.1529862357591077,-0.3172142437053917,0.4781110843254188,0.0006655574043261,0.0007164948453608,False,0.0066185567010309,0.020860824742268,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,IDC_shipped_patient_2,-1,2,donor,4010,7760,0.001,1.0,99.0,0.0935695037252054,0.9144034543105928,0.0935695037252054,0.9144034543105928,-0.2120016775798192,-0.1904130095206009,0.4884991849359116,0.0016558603491271,0.0007654639175257,False,0.004860824742268,0.0153530927835051,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,0,donor,4010,3005,0.001,1.0,99.0,0.1147330886700467,0.9491090329804888,0.1147330886700467,0.9491090329804888,-0.5691698850708864,-0.411215856611725,0.4960691053149946,0.0024688279301745,0.0026688851913477,False,0.0168252911813643,0.0114941763727121,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,1,donor,7760,3005,0.001,1.0,99.0,0.1427821659316511,1.0872409073542555,0.1427821659316511,1.0872409073542555,-0.266074494574843,-0.1282589003741049,0.4969067225126205,0.000520618556701,0.0010249584026622,False,0.0226289517470881,0.0031547420965058,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,NCBI783,-1,2,donor,7760,3005,0.001,1.0,99.0,0.1399391093262738,1.044109083542008,0.1399391093262738,1.044109083542008,-0.1934000267627587,-0.1280805033709412,0.4963720152343277,0.0004381443298969,0.0003394342762063,False,0.0127254575707154,0.0033876871880199,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,NCBI785,-1,0,donor,3005,4010,0.001,1.0,99.0,0.0658233437051933,0.9288781060547334,0.0658233437051933,0.9288781060547334,-0.2911252347076293,-0.3690838928510793,0.4571696782834422,0.0030282861896838,0.0018004987531172,False,0.0046783042394014,0.0049675810473815,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,NCBI785,-1,1,donor,20761,4010,0.001,1.0,99.0,0.1201245937279929,0.899251602797289,0.1201245937279929,0.899251602797289,-0.264243569998121,-0.2372885419969312,0.4539225880918824,0.0007485188574731,0.0007231920199501,False,0.0104887780548628,0.0066034912718204,0.0100004816723664,0.0100004816723664,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,IDC,shipped,donor,NCBI785,-1,2,donor,20761,4010,0.001,1.0,99.0,0.1184682214872719,0.8886455593176232,0.1184682214872719,0.8886455593176232,-0.2988191742229835,-0.2165470647900197,0.4547552293504657,0.0007205818602186,0.0010673316708229,False,0.0121396508728179,0.0054713216957605,0.0100004816723664,0.0100004816723664,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,0,0,0,spot,389,3262,0.001,1.0,99.0,0.0341673322412335,0.8261826949055788,0.0341673322412335,0.8261826949055788,-0.2387117858524908,-0.347754347126999,0.3711645364892032,0.0046272493573264,0.0052605763335377,False,0.0101348865726548,0.0098528510116492,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,0,1,0,spot,389,3262,0.001,1.0,99.0,0.0321924037996267,0.8435735402216804,0.0321924037996267,0.8435735402216804,-0.2372917569449098,-0.2819245545040161,0.3729966947577909,0.0057069408740359,0.0065419987737584,False,0.0110606989576946,0.009423666462293,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,0,2,0,spot,389,3262,0.001,1.0,99.0,0.0258834744684402,0.8562530232484766,0.0258834744684402,0.8562530232484766,-0.3618738686979131,-0.3710545611143553,0.3783073320679899,0.0061182519280205,0.0057633353770692,False,0.0093316983445738,0.0104291845493562,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,0,3,0,spot,389,3262,0.001,1.0,99.0,0.0346710591332852,0.8303941387269281,0.0346710591332852,0.8303941387269281,-0.2822202180112706,-0.3228549386517841,0.378363562373087,0.0053984575835475,0.0059472716125076,False,0.0112875536480686,0.0101410177805027,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,0,4,0,spot,389,3262,0.001,1.0,99.0,0.0416207977979096,0.8555845520649326,0.0416207977979096,0.8555845520649326,-0.201334613572803,-0.3733869243036438,0.3808232506865617,0.004318766066838,0.0056836296750459,False,0.0117535254445125,0.0108645003065603,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,1,0,0,spot,653,1944,0.001,1.0,99.0,0.0254373053071533,0.8423451033509901,0.0254373053071533,0.8423451033509901,-0.2046331843875851,-0.3825144665510945,0.3721433210714879,0.0064318529862174,0.0060288065843621,False,0.0096296296296296,0.0093106995884773,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,1,1,0,spot,653,1944,0.001,1.0,99.0,0.0294730051602944,0.8428902908641099,0.0294730051602944,0.8428902908641099,-0.2187159941446447,-0.3000585068793715,0.3705923453930609,0.0056661562021439,0.0061625514403292,False,0.010514403292181,0.0102263374485596,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,1,2,0,spot,653,1944,0.001,1.0,99.0,0.0225110720742875,0.8456482214572114,0.0225110720742875,0.8456482214572114,-0.2694886109102663,-0.2876403643719822,0.3695828817556414,0.0066156202143951,0.0065637860082304,False,0.0094032921810699,0.0102263374485596,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,1,3,0,spot,653,1944,0.001,1.0,99.0,0.0337167535535923,0.825069167700543,0.0337167535535923,0.825069167700543,-0.2935783945009029,-0.2549591200619324,0.372027281939681,0.0053905053598774,0.00559670781893,False,0.0100514403292181,0.0100823045267489,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,random,1,4,0,spot,653,1944,0.001,1.0,99.0,0.0344942238447083,0.8235863924707258,0.0344942238447083,0.8235863924707258,-0.2226191919070303,-0.3863152704856081,0.3747812121496124,0.0053292496171516,0.0050925925925925,False,0.0097016460905349,0.0109362139917695,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,patient,0,-1,0,block,478,3262,0.001,1.0,99.0,0.001,0.8248073275706223,-0.0005380267658227,0.8248073275706223,-0.3071069946282969,-0.5994526891766617,0.351743441503873,0.010418410041841,0.0437339055793991,True,0.0437339055793991,0.0141814837522992,0.010418410041841,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,patient,0,-1,1,block,390,3262,0.001,1.0,99.0,0.001,0.8542488212430603,-0.0054945714687675,0.8542488212430603,-0.3044192208802259,-0.6388894136940884,0.3548345821827171,0.0111794871794871,0.0477866339668914,True,0.0477866339668914,0.0106192519926425,0.0111794871794871,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,patient,0,-1,2,block,423,3262,0.001,1.0,99.0,0.0266787996865217,0.8542608030173139,0.0266787996865217,0.8542608030173139,-0.272316640119416,-0.477411590119834,0.3644193867237476,0.0063356973995271,0.0236480686695278,False,0.0331207847946045,0.0245677498467198,0.0100236406619385,0.0100236406619385,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,patient,1,-1,0,block,684,1944,0.001,1.0,99.0,0.001,0.7836394900817983,-0.0007311450076769,0.7836394900817983,-0.2307774077379421,-0.451587584424521,0.3501968844980154,0.0102631578947368,0.016574074074074,True,0.016574074074074,0.0173868312757201,0.0102631578947368,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,patient,1,-1,1,block,703,1944,0.001,1.0,99.0,0.0046393582030788,0.8326721353375968,0.0046393582030788,0.8326721353375968,-0.2440577055078951,-0.4509648609358407,0.3561090892307916,0.0095590327169274,0.0238271604938271,False,0.0249794238683127,0.014537037037037,0.0100142247510668,0.0100142247510668,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,patient,1,-1,2,block,748,1944,0.001,1.0,99.0,0.0143525287805349,0.7930661151319424,0.0143525287805349,0.7930661151319424,-0.257160295128513,-0.5144158840749511,0.3505709672906586,0.0076203208556149,0.0210288065843621,False,0.0256687242798353,0.0274897119341563,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,donor,LUNG_hest_patient_1,-1,0,block,453,3262,0.001,1.0,99.0,0.0124593255307198,0.8602565302517229,0.0124593255307198,0.8602565302517229,-0.2473822128806134,-0.4851259987973993,0.3606329012056984,0.0083443708609271,0.0292887798896382,False,0.0339975475168608,0.0188963825873697,0.0100220750551876,0.0100220750551876,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,donor,LUNG_hest_patient_1,-1,1,block,428,3262,0.001,1.0,99.0,0.0269681394010269,0.8648951684859981,0.0269681394010269,0.8648951684859981,-0.337628762451537,-0.4963051857635736,0.3724470604220483,0.006214953271028,0.0284978540772532,False,0.0395033721643163,0.0154077253218884,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
uni_v2,LUNG,shipped,donor,LUNG_hest_patient_1,-1,2,block,430,3262,0.001,1.0,99.0,0.0181606049392104,0.8330294564801517,0.0181606049392104,0.8330294564801517,-0.348666460158184,-0.5118556429708446,0.3555318265404149,0.0072093023255813,0.0312752912323727,False,0.0383200490496627,0.0227529123237277,0.01,0.01,True,True,a4_sigma_clip__uni_v2__main9.csv
