encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,gene,gene_index,n_T,status,guard_pass,deviance,deviance_null,deviance_ratio,score_residual,score_tol,n_iter,max_iter,solver,tol,library_flag_trusted,alpha_g,mean_count_T,var_count_T,seconds,_source
uni_v2,HCC,shipped,donor,CHC20,-1,0,block,MGP,31,1203,ok,True,3028.422832667813,6194.277798718702,0.4889065248727217,1.4186492406464109e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1478852919954069,8.002493765586035,61.10897880091783,0.536,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,0,block,PDZK1IP1,36,1203,ok,True,2229.0554272711424,5984.543001390427,0.3724687794461919,2.0858733619764454e-13,0.001,6,300,newton-cholesky,1e-06,False,0.0714029235604705,8.974231088944306,44.592513447385414,0.438,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,0,block,PRELP,39,1203,ok,True,1209.528642756337,2149.0928352529263,0.562808931710941,3.246431442813784e-11,0.001,6,300,newton-cholesky,1e-06,False,0.0105190011489449,0.8786367414796342,2.153311950296195,0.436,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,0,block,PTGDS,40,1203,ok,True,2860.019845706278,6620.983950500533,0.4319629630713825,2.7880915804878353e-14,0.001,6,300,newton-cholesky,1e-06,False,0.1716406310555617,6.290939318370739,40.72560003208839,0.43,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,0,block,TAGLN,45,1203,ok,True,1931.15532097542,7883.478154657265,0.2449623482288164,2.247776475110713e-09,0.001,6,300,newton-cholesky,1e-06,False,0.0123843616830845,3.4771404821280134,83.32456020237814,0.55,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,0,block,TSPAN13,49,1203,ok,True,927.928918986824,1555.0292000778563,0.5967276491916453,7.378636951732297e-11,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.5494596841230258,0.8767114382651248,0.475,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,AC092069.1,0,1203,ok,True,1233.7112562387117,1779.2743183339962,0.6933788924654875,6.853375738682548e-11,0.001,6,300,newton-cholesky,1e-06,False,0.2665039977469244,0.5502909393183707,1.1129013295933765,0.514,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,BEST1,4,1203,ok,True,1157.9344746735103,1765.5776237725456,0.6558388932225638,1.9220558148136484e-12,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.7830423940149626,1.2482313351396883,0.446,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,CXCL10,9,1203,ok,True,1129.622489803215,1904.5529123795527,0.5931168845248107,4.284900593407464e-08,0.001,6,300,newton-cholesky,1e-06,False,0.0961667124947934,0.600166251039069,1.627853549708646,0.356,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,CXCL9,10,1203,ok,True,442.2916465393665,1526.8246818403195,0.289680702571733,6.41561600125942e-08,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.2344139650872818,1.9699627802374269,0.633,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,ETNPPL,13,1203,ok,True,895.4386971512381,1391.0570763887224,0.643710967975417,1.1175068420173312e-08,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.5527847049044057,0.683359543459709,0.465,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,HBB,18,1203,ok,True,843.5773254667843,6690.701709656537,0.1260820407296395,7.131197339799606e-08,0.001,9,300,newton-cholesky,1e-06,False,0.0,0.7763923524522028,69.66127249817775,0.722,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,IGHA1,20,1203,ok,True,1682.6088568656774,8777.738154897519,0.1916904818955974,3.5421465040022466e-11,0.001,8,300,newton-cholesky,1e-06,False,0.0090824182844408,1.4089775561097255,155.53642516006158,0.693,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,IGHM,22,1203,ok,True,412.9881879237616,2102.1107750632527,0.1964635702470697,2.2301883675458037e-07,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.2385702410640066,12.564501115486385,0.627,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,LRRC75A,27,1203,ok,True,1911.9831323008095,2898.102356244807,0.659736233325536,5.926260352773013e-13,0.001,6,300,newton-cholesky,1e-06,False,0.3627210158182856,1.2734829592684955,3.7845458455912353,0.474,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,MCAM,29,1203,ok,True,1077.2897853282948,1544.6568710232957,0.6974298341188344,1.7098526770787597e-11,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.7165419783873649,0.9520306278120564,0.451,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,MGP,31,1203,ok,True,3211.9499939368015,5841.914294893935,0.5498112145781004,3.2144246205887625e-10,0.001,6,300,newton-cholesky,1e-06,False,0.1938245809458516,8.03158769742311,57.74608957362556,0.421,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,PDZK1IP1,36,1203,ok,True,2005.5422477180475,6197.754195250285,0.3235917696211663,9.572731948616645e-14,0.001,6,300,newton-cholesky,1e-06,False,0.0529832784319107,8.876974231088944,45.28601679384456,0.45,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,PRELP,39,1203,ok,True,1199.7100662624316,2043.5974770025564,0.5870579112390101,1.0038959450175348e-10,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.8952618453865336,1.874212140198588,0.517,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,PTGDS,40,1203,ok,True,3095.737960605674,6650.143986139261,0.4655144260121356,1.1848104495296004e-14,0.001,6,300,newton-cholesky,1e-06,False,0.2023856193993645,6.1895261845386536,41.085514167991,0.437,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,TAGLN,45,1203,ok,True,1818.6314127333624,5946.265368975126,0.3058443072894364,1.881212178869679e-10,0.001,7,300,newton-cholesky,1e-06,False,0.0181103921369632,3.28761429758936,53.53451368804831,0.548,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,1,block,TSPAN13,49,1203,ok,True,984.5520997506454,1677.5023556459869,0.586915479693324,9.403786127689609e-12,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.6217788861180382,1.075631774695264,0.433,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,AC092069.1,0,1203,ok,True,1225.5321949549043,1760.3362923205125,0.6961920857402661,2.1282158558070588e-09,0.001,6,300,newton-cholesky,1e-06,False,0.2610605632737371,0.5411471321695761,1.0721407794988402,0.495,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,BEST1,4,1203,ok,True,1145.3903507367845,1770.4112011581533,0.6469628920035653,1.9924661599268495e-11,0.001,6,300,newton-cholesky,1e-06,False,0.0285442040510368,0.7472984206151289,1.2389174042154734,0.413,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,CXCL10,9,1203,ok,True,1069.0081202380056,2202.5780647953516,0.4853440326698843,7.690031638146892e-10,0.001,7,300,newton-cholesky,1e-06,False,0.0148209545887338,0.6475477971737323,2.7974711031627812,0.518,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,CXCL9,10,1203,ok,True,403.08642474749774,1544.6059950513595,0.2609639131525543,1.3937390671974882e-10,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.2302576891105569,2.0010138270518936,0.698,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,ETNPPL,13,1203,ok,True,916.522337279288,1449.3054766897044,0.6323872724007618,1.6832177813363253e-11,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.5502909393183707,0.7302058221058557,0.507,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,HBB,18,1203,ok,True,625.4651679111573,7554.681390951481,0.0827917334356813,7.456293166864407e-08,0.001,9,300,newton-cholesky,1e-06,False,0.0,0.829592684954281,89.92018843628586,0.757,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,IGHA1,20,1203,ok,True,1619.8363690805936,8760.619117834769,0.1848997596280552,1.1485717421455603e-09,0.001,8,300,newton-cholesky,1e-06,False,0.0086477984542844,1.4073150457190358,155.4196469447568,0.646,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,IGHM,22,1203,ok,True,400.277303252664,15359.98067789358,0.0260597530457021,4.9594597106486377e-11,0.001,10,300,newton-cholesky,1e-06,False,0.0,1.0656691604322528,993.199510928724,0.843,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,LRRC75A,27,1203,ok,True,1929.0044064170968,2977.027040805602,0.6479633473181675,2.0674352990722914e-13,0.001,6,300,newton-cholesky,1e-06,False,0.376435799940299,1.28262676641729,3.920055656753845,0.498,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,MCAM,29,1203,ok,True,1041.7202193564626,1731.8409652539412,0.6015103235554393,2.5997004986482726e-10,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.7173732335827099,1.3559957565874556,0.543,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,MGP,31,1203,ok,True,2941.055125184877,6005.8237450738925,0.4897005390138521,7.612665387964986e-12,0.001,7,300,newton-cholesky,1e-06,False,0.1431472402785781,7.881130507065669,58.62562534318668,0.54,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,PDZK1IP1,36,1203,ok,True,2031.6690926183048,6049.706200847893,0.3358293816538656,4.163994876841831e-13,0.001,6,300,newton-cholesky,1e-06,False,0.0593867835707075,8.42809642560266,41.6427041104947,0.413,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,PRELP,39,1203,ok,True,1172.3395584010073,2127.521362974744,0.5510353873776468,3.488266884232871e-09,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.8728179551122195,1.8964568611748496,0.381,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,PTGDS,40,1203,ok,True,2853.1962049684703,6789.223561093169,0.4202536828098001,4.3078558571291835e-12,0.001,6,300,newton-cholesky,1e-06,False,0.1776690123254061,5.603491271820449,39.61719245978233,0.436,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,TAGLN,45,1203,ok,True,2028.5959612248917,7664.305009745612,0.2646810061245492,1.2646307281795006e-13,0.001,7,300,newton-cholesky,1e-06,False,0.0234898355863681,3.491271820448878,77.08540628462123,0.623,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC20,-1,2,block,TSPAN13,49,1203,ok,True,1021.2243168828558,1826.3490639109748,0.559161628553081,1.2371919397288323e-09,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.7173732335827099,1.2894400161548432,0.47,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,AC092069.1,0,1203,ok,True,1184.960376089619,1880.918035558798,0.6299904374820786,1.907238026197166e-12,0.001,7,300,newton-cholesky,1e-06,False,0.1847727231260251,0.6018287614297589,1.271444240203706,0.574,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,BEST1,4,1203,ok,True,655.2788545552844,1093.6066004790157,0.5991906543616898,1.1801202920030004e-08,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.2726517040731505,0.3648670890715529,0.554,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,CXCL10,9,1203,ok,True,1312.9134599018782,2307.663508455705,0.5689362660938742,7.420409705797251e-11,0.001,8,300,newton-cholesky,1e-06,False,0.2224316644813232,0.7581047381546134,2.647760797673038,0.685,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,CXCL9,10,1203,ok,True,1058.8604227139635,1726.083565214412,0.6134467902093913,3.1894749217199522e-09,0.001,6,300,newton-cholesky,1e-06,False,0.0352033059381497,0.5785536159600998,1.3355463255339188,0.378,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,ETNPPL,13,1203,ok,True,2096.0030285570124,5931.710142859787,0.3533556053948534,1.5189495576547718e-11,0.001,6,300,newton-cholesky,1e-06,False,0.0906561373626734,6.556109725685785,34.47168269011331,0.413,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,HBB,18,1203,ok,True,698.4997580201159,1808.259903006753,0.3862828329371562,2.389965474693065e-07,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.3441396508728179,2.0861282733266666,0.463,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,IGHA1,20,1203,ok,True,1138.3343841947826,3013.3248077405715,0.3777669042748564,5.044388341378758e-10,0.001,8,300,newton-cholesky,1e-06,False,0.0159161010005865,0.7863674147963424,11.29458937238158,0.579,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,IGHM,22,1203,ok,True,1228.5610196059663,5021.536381414877,0.2446583926291907,3.1571428176529564e-09,0.001,7,300,newton-cholesky,1e-06,False,0.0131010150677702,0.8536990856192851,32.37292099756155,0.55,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,LRRC75A,27,1203,ok,True,983.263882672703,1556.1558694445876,0.6318543675343028,4.417891941747643e-09,0.001,6,300,newton-cholesky,1e-06,False,0.0491452671345264,0.4763092269326683,0.8203617412375882,0.454,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,MCAM,29,1203,ok,True,700.0188439649359,1272.459899163013,0.5501303769379199,3.5237757540510186e-08,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.343308395677473,0.5534223232821993,0.584,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,MGP,31,1203,ok,True,1129.4953189161868,2305.153387005005,0.4899870547806346,1.4022204465299542e-08,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.9625935162094764,2.6267193912058455,0.474,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,PDZK1IP1,36,1203,ok,True,348.31417626114705,924.5349652137718,0.3767452712625201,1.4471199593401418e-08,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.1637572734829592,0.320083042532327,0.604,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,PRELP,39,1203,ok,True,274.3035329291956,716.9548961658852,0.3825952432936991,1.051381828445399e-09,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.1230257689110557,0.1811915026631978,0.663,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,PTGDS,40,1203,ok,True,312.4816972177263,846.7683841166604,0.3690285361134542,1.9759811726254905e-08,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.1463009143807148,0.2913902155316091,0.607,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,TAGLN,45,1203,ok,True,1342.5828995775812,3543.699636313955,0.3788647564312459,1.1742344894499591e-10,0.001,6,300,newton-cholesky,1e-06,False,0.0,1.8204488778054864,9.154090646926775,0.527,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,0,block,TSPAN13,49,1203,ok,True,510.4711024292865,845.2674677907326,0.6039166558290714,2.535014544297637e-09,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.1820448877805486,0.2139202741897336,0.533,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,AC092069.1,0,1203,ok,True,1125.2097821470218,1814.7264143786877,0.6200437560348525,1.4873051244199045e-12,0.001,7,300,newton-cholesky,1e-06,False,0.1513876648358507,0.5644222776392352,1.1478845869242589,0.567,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,BEST1,4,1203,ok,True,631.1895687084459,1012.9104603539656,0.6231444865204316,3.6352993193339643e-12,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.2468827930174563,0.3092144845872008,0.491,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,CXCL10,9,1203,ok,True,1310.433876814924,2210.1419632223538,0.5929184181926175,3.58764668894883e-08,0.001,6,300,newton-cholesky,1e-06,False,0.2080085030902679,0.7323358270989194,2.3775475343809083,0.505,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,CXCL9,10,1203,ok,True,1020.810863477688,1652.2400505634175,0.6178344745544628,1.3546474628516764e-12,0.001,7,300,newton-cholesky,1e-06,False,0.0013281791181198,0.5220282626766417,1.078341307020856,0.517,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,ETNPPL,13,1203,ok,True,1953.6166560340885,5401.525073430334,0.3616787165616931,5.384811733409877e-15,0.001,6,300,newton-cholesky,1e-06,False,0.0845265306903725,5.615960099750623,27.502973016709472,0.429,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,HBB,18,1203,ok,True,711.1473053330483,2131.1908947943584,0.3336854089749045,1.907171687715627e-10,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.3906899418121363,3.211627061021877,0.597,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,IGHA1,20,1203,ok,True,1301.363308830893,10876.792666698331,0.1196458688428713,4.056879222719176e-09,0.001,8,300,newton-cholesky,1e-06,False,0.0,1.5245220282626766,228.4293066557123,0.634,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,IGHM,22,1203,ok,True,1231.502345412557,5330.96475611436,0.2310092828882582,4.9217639545965596e-11,0.001,8,300,newton-cholesky,1e-06,False,0.0110773816767105,0.9060681629260184,36.960387439609526,0.661,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,LRRC75A,27,1203,ok,True,847.9732936456728,1410.6796321947097,0.6011097589368405,2.2792840940444693e-08,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.3923524522028263,0.6346170071216856,0.538,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,MCAM,29,1203,ok,True,724.0520540060318,1346.4584831490483,0.5377455473507398,1.629633584588025e-11,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.3865336658354115,0.6316654287741543,0.59,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,MGP,31,1203,ok,True,1104.57287164118,2480.4598626368265,0.4453097138475667,6.380383749682534e-13,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.9775561097256856,3.095169729586184,0.578,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,PDZK1IP1,36,1203,ok,True,307.71351702230425,1131.656805616039,0.271914166463917,4.173206349993422e-09,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.1920199501246882,0.7376400927796979,0.639,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,PRELP,39,1203,ok,True,377.61622989044554,844.4301058672895,0.44718470749288,1.4383615923169826e-09,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.1546134663341646,0.2589366849100211,0.631,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,PTGDS,40,1203,ok,True,404.24160470203367,1286.011948372795,0.3143373630497951,4.840435015770102e-09,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.2443890274314214,0.7056153293969736,0.589,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,TAGLN,45,1203,ok,True,1427.677889543462,4021.742469769704,0.3549898831849407,1.1449551216077586e-08,0.001,6,300,newton-cholesky,1e-06,False,0.0108136377633534,2.002493765586035,11.361890614561764,0.592,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,1,block,TSPAN13,49,1203,ok,True,455.15996175732937,770.0330842584084,0.5910914362798811,4.36309865670916e-11,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.1612635078969243,0.1736396667786993,0.542,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,AC092069.1,0,1203,ok,True,1005.1612468489286,1706.0607422321104,0.5891708436675205,2.4740301865269232e-11,0.001,7,300,newton-cholesky,1e-06,False,0.0803318126948641,0.4896093100581878,1.0387854545555135,0.542,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,BEST1,4,1203,ok,True,548.9047592292045,936.6055777419178,0.5860575382783547,9.646481811540906e-12,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.2152950955943474,0.2655894927130316,0.573,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,CXCL10,9,1203,ok,True,1195.0209334808153,2036.3394745610608,0.5868476000242572,3.884217947138734e-09,0.001,6,300,newton-cholesky,1e-06,False,0.1465389008386204,0.6492103075644223,1.946727745251403,0.517,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,CXCL9,10,1203,ok,True,1070.7461349604305,1693.092360547119,0.6324203923608877,1.65115865984291e-08,0.001,6,300,newton-cholesky,1e-06,False,0.110550636774533,0.5245220282626767,1.2961951748471303,0.564,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,ETNPPL,13,1203,ok,True,1982.7396203156227,5572.127913557697,0.3558316770674565,1.390707229382083e-12,0.001,6,300,newton-cholesky,1e-06,False,0.0875237271093635,4.999168744804655,26.68469148814043,0.449,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,HBB,18,1203,ok,True,577.5600838582523,1531.5617029085845,0.3771053316111323,7.97642417724308e-10,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.2793017456359102,1.7838224737656685,0.604,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,IGHA1,20,1203,ok,True,1143.3765952548547,8398.571637811508,0.1361394109097335,3.9161186825466614e-10,0.001,9,300,newton-cholesky,1e-06,False,0.0,1.2219451371571073,169.26101551445848,0.885,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,IGHM,22,1203,ok,True,1431.3345498117756,6066.242092563228,0.2359507794069887,5.7744211351911705e-08,0.001,7,300,newton-cholesky,1e-06,False,0.0212460644427727,1.0423940149625934,41.88755233380774,0.577,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,LRRC75A,27,1203,ok,True,801.4178854754464,1377.4752539942751,0.5818020201463286,2.7230491918295528e-11,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.3599334995843724,0.6199241220299224,0.522,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,MCAM,29,1203,ok,True,648.328849552831,1258.1218017402523,0.5153148515954918,3.031649005909761e-13,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.3391521197007481,0.5404541889867677,0.68,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,MGP,31,1203,ok,True,1038.6874075955866,2269.4293504780926,0.4576866018661343,1.7615259177243086e-08,0.001,6,300,newton-cholesky,1e-06,False,0.0,0.8379052369077307,2.560225891178875,0.474,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,PDZK1IP1,36,1203,ok,True,398.16445503644894,1349.8700606585458,0.2949650241462507,2.133144031783255e-10,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.2418952618453865,0.9339504815332716,0.596,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,PRELP,39,1203,ok,True,263.02848176454285,779.4321867524955,0.337461662778453,3.4063489772369757e-07,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.1379883624272651,0.2238718234917421,0.588,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,PTGDS,40,1203,ok,True,372.12454405441383,1370.9110043154,0.2714432540719474,2.0798606813418462e-09,0.001,8,300,newton-cholesky,1e-06,False,0.0,0.2527015793848711,0.8112967719359395,0.664,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,TAGLN,45,1203,ok,True,1377.5072413485466,3879.354034678064,0.3550867564637889,3.492108563103316e-13,0.001,7,300,newton-cholesky,1e-06,False,0.0,1.808811305070657,10.324481364530987,0.546,a4_nb_guard__uni_v2__main9.csv
uni_v2,HCC,shipped,donor,CHC23,-1,2,block,TSPAN13,49,1203,ok,True,450.68682098391974,764.3988091137267,0.5895964457433723,1.0405920803398321e-10,0.001,7,300,newton-cholesky,1e-06,False,0.0,0.1579384871155444,0.1730380095241651,0.521,a4_nb_guard__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,0,0,spot,ABCC11,0,7015,ok,True,51313.09361086161,569882.8957837704,0.0900414699063564,3.1637444124658333e-09,0.001,8,300,newton-cholesky,1e-06,False,0.0861201360789104,27.91560940841055,4981.738813910718,0.866,a4_nb_guard__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,0,0,spot,AQP1,4,7015,ok,True,79576.50968365479,314819.6805270056,0.252768535786722,3.7480324752884215e-11,0.001,7,300,newton-cholesky,1e-06,False,0.235639844405517,23.99287241625089,1784.9882582864004,0.744,a4_nb_guard__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,0,0,spot,CEACAM8,9,7015,ok,True,5858.790160692823,22810.128825645297,0.2568503757903296,6.419559929289777e-09,0.001,7,300,newton-cholesky,1e-06,False,0.0314040585040549,0.7820384889522451,10.65379766889193,0.815,a4_nb_guard__uni_v2__main9.csv
uni_v2,IDC,shipped,random,0,0,0,spot,CLIC6,10,7015,ok,True,108417.98165458823,1789038.6787142952,0.0606012507971619,4.821135835746502e-10,0.001,8,300,newton-cholesky,1e-06,False,0.0633107747204364,118.08282252316464,43431.99157115969,0.902,a4_nb_guard__uni_v2__main9.csv
