task,label_set,encoder,design,score,alpha,subset,gene_subset,is_conformal,n_folds,n_cells,coverage,coverage_sd,width_mean,width_median,width_median_of_cells,interval_score,miss_above,miss_below,n_infinite,n_spot_gene,n_genes,n_T,n_C,K_median,frac_infinite,_source
CCRCC,shipped,hoptimus0,patient,cqr,0.05,full,every_kth_6,True,6,6,0.9207494624116848,0.0527114482337006,2.590760061119704,2.533719300563668,2.606630874311708,4.594509017981991,0.0742074894011085,0.0050430481872066,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.075,cqr_matched,every_kth_6,True,6,6,0.8998259793512241,0.050574072834448,2.2678418657706674,2.225789070136372,2.283712678962671,3.917368540311251,0.0921440892951131,0.0080341700786541,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.075,full,every_kth_6,True,6,6,0.8998259793512241,0.050574072834448,2.2678418657706674,2.225789070136372,2.283712678962671,3.917368540311251,0.0921440892951131,0.0080341700786541,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.1,cqr_matched,every_kth_6,True,6,6,0.8801033701421114,0.045824916396604,2.027209560854351,1.988952655897797,2.043080374046355,3.4875988672113274,0.1094015321015796,0.0105049881146225,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.1,full,every_kth_6,True,6,6,0.8801033701421114,0.045824916396604,2.027209560854351,1.988952655897797,2.043080374046355,3.4875988672113274,0.1094015321015796,0.0105049881146225,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.15,cqr_matched,every_kth_6,True,6,6,0.847471223362417,0.0388073570468243,1.7300922162563144,1.6885416776440818,1.7459630294483182,2.955128813350742,0.1353471844998906,0.017315881465692,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.15,full,every_kth_6,True,6,6,0.847471223362417,0.0388073570468243,1.7300922162563144,1.6885416776440818,1.7459630294483182,2.955128813350742,0.1353471844998906,0.017315881465692,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.2,cqr_matched,every_kth_6,True,6,6,0.8216995687314125,0.0341880228459772,1.583004318547463,1.5388729767260976,1.5988751317394665,2.6167961334025165,0.1504452740714018,0.0281671158106672,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.2,full,every_kth_6,True,6,6,0.8216995687314125,0.0341880228459772,1.583004318547463,1.5388729767260976,1.5988751317394665,2.6167961334025165,0.1504452740714018,0.0281671158106672,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.3,cqr_matched,every_kth_6,True,6,6,0.7721891737193478,0.0260837944486144,1.430460016495411,1.394334885025878,1.4463308296874149,2.2342796718668243,0.1696866362561929,0.0591790849050766,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,0.3,full,every_kth_6,True,6,6,0.7721891737193478,0.0260837944486144,1.430460016495411,1.394334885025878,1.4463308296874149,2.2342796718668243,0.1696866362561929,0.0591790849050766,0,445320,6,35996,10905,5.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.02,cqr_matched,all,True,6,6,0.9736228882851696,0.0010530897511291,2.317181838026436,2.2950753053836395,2.3171818380264395,2.8864863182858733,0.018601143314074,0.0077759684007563,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.02,full,all,True,6,6,0.9741315118007366,0.0007368159498058,2.351521414635513,2.3294740764797814,2.3515214146355135,2.9342315752015704,0.0184066769793338,0.0074618112199295,0,3711000,50,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.05,cqr_matched,all,True,6,6,0.9385809921107529,0.0012005952080732,1.9398909457858784,1.9245060590108576,1.9398909457858755,2.4827857678308667,0.041015847363892,0.0204031605253552,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.05,full,all,True,6,6,0.9386987526209462,0.0009569468683,1.9405344545930376,1.9080546206758509,1.9405344545930376,2.51325576693378,0.0418370525067675,0.0194641948722862,0,3711000,50,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.075,cqr_matched,all,True,6,6,0.9098638528461728,0.0010680779119714,1.7584020823513409,1.7421187945260266,1.758402082351341,2.302825435334214,0.0581378980366038,0.0319982491172232,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.075,full,all,True,6,6,0.9104127452165294,0.0011279730255765,1.74813760071462,1.711825979449917,1.7481376007146203,2.3217087730957355,0.0592983418491789,0.0302889129342917,0,3711000,50,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.1,cqr_matched,all,True,6,6,0.8822125135826027,0.0013211808309155,1.6209830292266691,1.6010701157105949,1.6209830292266696,2.1720136014846094,0.0743463453602076,0.0434411410571897,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.1,full,all,True,6,6,0.8830443246095747,0.0014006152616836,1.6059313066243626,1.5704058248384964,1.605931306624362,2.182565991441036,0.0755230900866838,0.0414325853037414,0,3711000,50,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.15,cqr_matched,all,True,6,6,0.8295298937596137,0.0013018213178517,1.418559289432719,1.3961481365926838,1.4185592894327188,1.978809644568407,0.1031783872026308,0.0672917190377554,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.15,full,all,True,6,6,0.8300907520649496,0.0011502913074602,1.3987482200408996,1.36616191275773,1.3987482200408994,1.9797476743978877,0.1047782097315814,0.0651310382034688,0,3711000,50,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.2,cqr_matched,all,True,6,6,0.7767487083921822,0.002192532520786,1.2673378099504105,1.2476792815684157,1.2673378099504118,1.8355668691316345,0.1297088952788484,0.0935423963289693,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.2,full,all,True,6,6,0.7780481839077731,0.001315012813493,1.2455431376752368,1.214771593629686,1.2455431376752373,1.8308128768320768,0.13160286640656,0.0903489496856668,0,3711000,50,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.3,cqr_matched,all,True,6,6,0.6756549886365887,0.0024830678435449,1.0455481841011365,1.029323584178032,1.045548184101136,1.624670530873363,0.1777475357459855,0.1465974756174259,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,abs,0.3,full,all,True,6,6,0.6769769348581126,0.0022082232916264,1.019156296506598,0.9925413299257636,1.0191562965065977,1.612971894769677,0.1798741267607217,0.1431489383811655,0,3711000,50,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.02,cqr_matched,every_kth_6,True,6,6,0.9800341807080136,0.0011082686502736,2.4831456981172475,2.32257553322757,2.5007301906867867,2.9746144001196253,0.0190806768231474,0.0008851424688388,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.02,full,every_kth_6,True,6,6,0.9800341807080136,0.0011082686502736,2.4831456981172475,2.32257553322757,2.5007301906867867,2.9746144001196253,0.0190806768231474,0.0008851424688388,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.05,cqr_matched,every_kth_6,True,6,6,0.9497602187155972,0.0012807278557203,1.9868695481459968,1.822786372345525,2.004454040715536,2.5126170944115658,0.0471715482923632,0.0030682329920394,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.05,full,every_kth_6,True,6,6,0.9497602187155972,0.0012807278557203,1.9868695481459968,1.822786372345525,2.004454040715536,2.5126170944115658,0.0471715482923632,0.0030682329920394,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.075,cqr_matched,every_kth_6,True,6,6,0.9253657530238916,0.0022404450686717,1.7486865030802916,1.5814321458713123,1.7662709956498308,2.295174719989717,0.0690103904934428,0.0056267094252983,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.075,full,every_kth_6,True,6,6,0.9253657530238916,0.0022404450686717,1.7486865030802916,1.5814321458713123,1.7662709956498308,2.295174719989717,0.0690103904934428,0.0056267094252983,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.1,cqr_matched,every_kth_6,True,6,6,0.900624415582918,0.0022842204955232,1.5694861042371622,1.3982650181648373,1.5870705968067016,2.13376411364236,0.0905019849822384,0.0088791003172856,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.1,full,every_kth_6,True,6,6,0.900624415582918,0.0022842204955232,1.5694861042371622,1.3982650181648373,1.5870705968067016,2.13376411364236,0.0905019849822384,0.0088791003172856,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.15,cqr_matched,every_kth_6,True,6,6,0.8837712188524528,0.0053160701012253,1.495591083745266,1.3393335809859668,1.5131755763148051,1.9289045874196535,0.0994199106180705,0.0168543292820809,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.15,full,every_kth_6,True,6,6,0.8837712188524528,0.0053160701012253,1.495591083745266,1.3393335809859668,1.5131755763148051,1.9289045874196535,0.0994199106180705,0.0168543292820809,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.2,cqr_matched,every_kth_6,True,6,6,0.870921431744956,0.0086965559483155,1.463629748592618,1.3163785554481375,1.4812142411621572,1.816209937568136,0.1033643228212071,0.0258357223853885,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.2,full,every_kth_6,True,6,6,0.870921431744956,0.0086965559483155,1.463629748592618,1.3163785554481375,1.4812142411621572,1.816209937568136,0.1033643228212071,0.0258357223853885,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.3,cqr_matched,every_kth_6,True,6,6,0.8460465474915909,0.0150730112886851,1.415346588911689,1.2760401358293327,1.4329310814812282,1.6896864694703029,0.1103771007921099,0.0439479515417682,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,random,cqr,0.3,full,every_kth_6,True,6,6,0.8460465474915909,0.0150730112886851,1.415346588911689,1.2760401358293327,1.4329310814812282,1.6896864694703029,0.1103771007921099,0.0439479515417682,0,445320,6,35996,11170,12294.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.02,cqr_matched,all,True,4,4,0.9591519885373576,0.0345949148665383,5.291043033064449,4.772417911749365,5.291043033064409,7.826609652339981,0.0360955803049294,0.004752431157713,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.02,full,all,True,4,4,0.9496643421368072,0.0221532074644878,4.601739975150802,3.968392598450447,4.601739975150782,8.447057793300814,0.0405980529739778,0.009737604889215,0,782550,50,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.05,cqr_matched,all,True,4,4,0.9338141823513167,0.0497794348800942,4.518981418412219,4.068141186300716,4.518981418412226,6.328724743057063,0.0524904359917797,0.0136953816569034,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.05,full,all,True,4,4,0.9188276818237144,0.0277903478284583,3.879275456575946,3.320020914988048,3.879275456575959,6.266975263934057,0.0584666428299437,0.0227056753463418,0,782550,50,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.075,cqr_matched,all,True,4,4,0.9174810558403405,0.0585461751201484,4.1598940835499985,3.703545631692888,4.159894083550113,5.71521312614095,0.062636954867168,0.0198819892924914,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.075,full,all,True,4,4,0.8976129190744497,0.0306659244949743,3.542409604142195,3.0180733232308325,3.5424096041422155,5.510205565783071,0.0697614528821354,0.0326256280434147,0,782550,50,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.1,cqr_matched,all,True,4,4,0.9020886789260676,0.0647936986088467,3.877457185846045,3.438646586028815,3.877457185846186,5.281505141590661,0.0711022902315603,0.026809030842372,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.1,full,all,True,4,4,0.8768869637867823,0.0337361758488376,3.291761255984809,2.7722968468628366,3.2917612559848406,5.033757691006336,0.0801152215343088,0.0429978146789088,0,782550,50,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.15,cqr_matched,all,True,4,4,0.8683447975860951,0.0725878334715073,3.411499004220628,2.9930488906577666,3.411499004220615,4.652746837029546,0.0896903667153316,0.0419648356985733,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.15,full,all,True,4,4,0.8363426700753389,0.0384773743516681,2.908869144481671,2.4108102372553724,2.908869144481664,4.408710199028299,0.0992103209336372,0.0644470089910237,0,782550,50,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.2,cqr_matched,all,True,4,4,0.8324259303171708,0.0789913538994691,3.0242037918244424,2.663901057005496,3.0242037918243825,4.1936966312878665,0.1086237280285575,0.0589503416542716,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.2,full,all,True,4,4,0.7940571951215429,0.0430940425575333,2.6008736832035435,2.1326700223357182,2.6008736832035355,3.9853451683868135,0.118301298292489,0.087641506585968,0,782550,50,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.3,cqr_matched,all,True,4,4,0.7460730575625614,0.0859463406026738,2.3384814551536137,2.113045632084897,2.33848145515358,3.506448221736304,0.1519036224176289,0.1020233200198096,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,abs,0.3,full,all,True,4,4,0.7067131741852873,0.0483292515641411,2.1113853009195913,1.7266779917095176,2.1113853009195824,3.4003178526678948,0.1565964623110034,0.1366903635037092,0,782550,50,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.02,cqr_matched,every_kth_6,True,4,4,0.944254448080479,0.0611295288401495,5.264477134053926,4.821931446647611,5.2223744081839945,9.080178755951358,0.053260815825172,0.0024847360943489,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.02,full,every_kth_6,True,4,4,0.944254448080479,0.0611295288401495,5.264477134053926,4.821931446647611,5.2223744081839945,9.080178755951358,0.053260815825172,0.0024847360943489,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.05,cqr_matched,every_kth_6,True,4,4,0.9078465921922376,0.0788397091349211,4.464462685928481,4.07249305177613,4.422359960058553,7.017084374865895,0.0849089529813241,0.0072444548264381,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.05,full,every_kth_6,True,4,4,0.9078465921922376,0.0788397091349211,4.464462685928481,4.07249305177613,4.422359960058553,7.017084374865895,0.0849089529813241,0.0072444548264381,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.075,cqr_matched,every_kth_6,True,4,4,0.8912443127302967,0.0857761173932493,4.106973566008282,3.703296523339996,4.064870840138353,6.1954699578724455,0.0974659223632361,0.011289764906467,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.075,full,every_kth_6,True,4,4,0.8912443127302967,0.0857761173932493,4.106973566008282,3.703296523339996,4.064870840138353,6.1954699578724455,0.0974659223632361,0.011289764906467,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.1,cqr_matched,every_kth_6,True,4,4,0.8766762342413994,0.0912362013285017,3.833433148033031,3.446601549317476,3.791330422163101,5.652751811913095,0.1075523827346732,0.0157795867385693,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.1,full,every_kth_6,True,4,4,0.8766762342413994,0.0912362013285017,3.833433148033031,3.446601549317476,3.791330422163101,5.652751811913095,0.1075523827346732,0.0157795867385693,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.15,cqr_matched,every_kth_6,True,4,4,0.8473248155970712,0.1020592461504496,3.4003773806529023,3.0530163978971196,3.35827465478297,4.92896502274175,0.1264490188634981,0.0262343692540727,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.15,full,every_kth_6,True,4,4,0.8473248155970712,0.1020592461504496,3.4003773806529023,3.0530163978971196,3.35827465478297,4.92896502274175,0.1264490188634981,0.0262343692540727,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.2,cqr_matched,every_kth_6,True,4,4,0.8184173641401463,0.1109494140921866,3.0550611504643523,2.77165639001251,3.0129584245944185,4.431889589303145,0.1442785902338346,0.0373244432729602,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.2,full,every_kth_6,True,4,4,0.8184173641401463,0.1109494140921866,3.0550611504643523,2.77165639001251,3.0129584245944185,4.431889589303145,0.1442785902338346,0.0373244432729602,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.3,cqr_matched,every_kth_6,True,4,4,0.760015241336694,0.1172253094962971,2.4921512642680894,2.308010005728328,2.450048538398158,3.7211812356477822,0.1781382013911327,0.0622919049496208,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,donor,cqr,0.3,full,every_kth_6,True,4,4,0.760015241336694,0.1172253094962971,2.4921512642680894,2.308010005728328,2.450048538398158,3.7211812356477822,0.1781382013911327,0.0622919049496208,0,93906,6,3389,3535,1.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.02,cqr_matched,all,True,2,2,0.8348178711889989,0.2328602913376307,3.97152751037288,3.016054681548728,3.9715275103728382,26.91345008503469,0.1640778951235563,0.0011042336874448,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.02,full,all,True,2,2,0.8408716776210583,0.1383007722939622,3.528435472404273,3.1304712878749306,3.5284354724042704,23.73321355356301,0.1293392625059998,0.0297890598729419,0,782550,50,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.05,cqr_matched,all,True,2,2,0.8052071654128622,0.2681927352948655,3.3405387728433475,2.5193984931888247,3.340538772843378,14.156574516225362,0.1903036803764289,0.0044891542107088,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.05,full,all,True,2,2,0.7915003185208807,0.1634545424239825,2.938880270588654,2.6135136278400406,2.9388802705886508,12.840111360726343,0.1578512289682194,0.0506484525108999,0,782550,50,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.075,cqr_matched,all,True,2,2,0.7877321328535511,0.2851097507134151,3.070064642584917,2.280242374629254,3.070064642584855,10.792410051167684,0.2042406990945099,0.0080271680519388,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.075,full,all,True,2,2,0.7610432793027931,0.1741443436116918,2.6695669212935473,2.3852151308082714,2.669566921293554,9.962551359003452,0.1739311509037573,0.0650255697934494,0,782550,50,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.1,cqr_matched,all,True,2,2,0.7698949702259699,0.2968308075676538,2.8546106975965313,2.103055437099115,2.854610697596575,8.98203749144,0.2171644522577279,0.0129405775163023,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.1,full,all,True,2,2,0.7340781808506374,0.1815274725952984,2.470582981062119,2.1835740656059768,2.4705829810621363,8.37810335624153,0.187411895841547,0.0785099233078156,0,782550,50,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.15,cqr_matched,all,True,2,2,0.7358452641538272,0.3039603829474948,2.50551536684383,1.8358302172591012,2.5055153668439045,6.976838984144294,0.2389324638262074,0.0252222720199653,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.15,full,all,True,2,2,0.6848802563136667,0.1854858947045047,2.1627595140204683,1.9125900943568896,2.162759514020487,6.610610051790528,0.2099491224805677,0.1051706212057657,0,782550,50,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.2,cqr_matched,all,True,2,2,0.6955815906024732,0.2945859015839631,2.172861164394592,1.6265423349989416,2.1728611643945994,5.804480458685199,0.2630641555021228,0.041354253895404,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.2,full,all,True,2,2,0.6407978300276362,0.1793252371359318,1.9261932123428336,1.7091835004572231,1.9261932123428216,5.593875081498699,0.2285314862822711,0.1306706836900925,0,782550,50,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.3,cqr_matched,all,True,2,2,0.6083214721219239,0.2622477208707867,1.669339816848134,1.3353494921690912,1.6693398168481612,4.5134425292300815,0.3127655947016325,0.0789129331764434,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,abs,0.3,full,all,True,2,2,0.5564918002220479,0.1580884566197411,1.556917163875683,1.3844278772314755,1.5569171638756891,4.429405380618915,0.2634195422509536,0.1800886575269985,0,782550,50,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,cqr,0.02,cqr_matched,every_kth_6,True,2,2,0.8148050517751471,0.2225054793515653,3.963451032818816,3.4223742367867116,3.972035744632021,26.63332968579111,0.1842089042576772,0.0009860439671756,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,cqr,0.02,full,every_kth_6,True,2,2,0.8148050517751471,0.2225054793515653,3.963451032818816,3.4223742367867116,3.972035744632021,26.63332968579111,0.1842089042576772,0.0009860439671756,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,cqr,0.05,cqr_matched,every_kth_6,True,2,2,0.7556827725983479,0.2364133669144898,3.2917926576603267,2.8209975332294244,3.300377369473529,14.804573092721776,0.2381228230168457,0.0062269215376044,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,cqr,0.05,full,every_kth_6,True,2,2,0.7556827725983479,0.2364133669144898,3.2917926576603267,2.8209975332294244,3.300377369473529,14.804573092721776,0.2381228230168457,0.0062269215376044,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,cqr,0.075,cqr_matched,every_kth_6,True,2,2,0.729057077041471,0.2506321415713897,2.996578083465776,2.5450030230424563,3.005162795278976,11.494510736418396,0.2601408208672612,0.0109077828378614,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
COAD,shipped,hoptimus0,patient,cqr,0.075,full,every_kth_6,True,2,2,0.729057077041471,0.2506321415713897,2.996578083465776,2.5450030230424563,3.005162795278976,11.494510736418396,0.2601408208672612,0.0109077828378614,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__hoptimus0__cqrmain.csv
