encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
resnet50,CCRCC,shipped,donor,INT7,-1,1,0.001,7.49395648670427e-05,8.424599831508003e-06,0.4310201630564859,0.47185460363044274,-0.19624927979873824,2.1523228345406067,4.434046395637391
resnet50,CCRCC,shipped,donor,INT7,-1,2,0.001,4.33187464085223e-05,1.6849199663016007e-05,0.45931399047894783,0.42045909181232477,-0.12136132893690776,2.2972131332733627,5.213028508854821
resnet50,CCRCC,shipped,donor,INT8,-1,0,0.001,5.7082638096074473e-05,3.078501795792714e-05,0.41554072614101245,0.4512959763865124,-0.15178885541808734,2.4473718011127192,5.110389349436485
resnet50,CCRCC,shipped,donor,INT8,-1,1,0.001,7.904282388609171e-05,0.0001026167265264238,0.40013009748157813,0.4488991511473813,-0.13514662608105676,2.685293907101667,5.614311699268859
resnet50,CCRCC,shipped,donor,INT8,-1,2,0.001,0.0004773578796429067,2.0523345305284762e-05,0.4145096309999724,0.4597401294003301,-0.2683398566666473,2.346461912250464,5.561060234024352
resnet50,CCRCC,shipped,donor,INT9,-1,0,0.001,3.965421524308034e-05,1.1792452830188679e-05,0.4348247030130859,0.5453380567410588,-0.16127836456342742,3.07163431830295,5.723850058331795
resnet50,CCRCC,shipped,donor,INT9,-1,1,0.001,0.0010461208785856914,0.0,0.392114030003748,0.5944855372570448,-0.313434029829538,2.756898063343835,7.001926555685077
resnet50,CCRCC,shipped,donor,INT9,-1,2,0.001,0.00016464176223458612,0.00020047169811320754,0.41119972769912305,0.49965782000158304,-0.22495186058206407,2.576842357698687,5.684563100167157
resnet50,COAD,shipped,random,0,0,0,0.001,0.0018700787401574803,0.0015209988649262202,0.5236858731960471,0.5193078365038422,-0.3418956189643161,2.330975858014285,5.674646192419367
resnet50,COAD,shipped,random,0,1,0,0.001,0.0013976377952755906,0.001341278849791903,0.5144819056422667,0.516900727486661,-0.3394051712307028,2.3165396670992355,5.442994597126172
resnet50,COAD,shipped,random,0,2,0,0.001,0.0013779527559055118,0.0015588346575860763,0.5211755516963521,0.5238584808857676,-0.24600111816724057,2.306045930972223,5.242787251613085
resnet50,COAD,shipped,random,0,3,0,0.001,0.0017519685039370078,0.001905032160423761,0.5225558479398782,0.5237289766514082,-0.3883280822385071,2.290707525563283,5.599632134326448
resnet50,COAD,shipped,random,0,4,0,0.001,0.0020078740157480316,0.0018066590995081348,0.5212161155641544,0.5225356359249613,-0.23906294195364197,2.340318532440839,5.861895323390611
resnet50,COAD,shipped,random,1,0,0,0.001,0.001872340425531915,0.0016538688718251624,0.5206319275830833,0.5216461273116426,-0.5007746432883461,2.3261003900594313,5.684613386828883
resnet50,COAD,shipped,random,1,1,0,0.001,0.0019196217494089835,0.0018113801929513684,0.5242586058409865,0.5211197363877415,-0.3503295155878142,2.331983727426532,5.619682380958467
resnet50,COAD,shipped,random,1,2,0,0.001,0.0017399527186761229,0.001693246702106714,0.5227826614988899,0.52342471773286,-0.6161878653064834,2.325169758468717,5.483573548661291
resnet50,COAD,shipped,random,1,3,0,0.001,0.0014278959810874704,0.001882260287458161,0.5202604915597675,0.5169775277379327,-0.4209690468329744,2.340496618413629,5.451394021366779
resnet50,COAD,shipped,random,1,4,0,0.001,0.0019574468085106385,0.0016617444378814728,0.5121813923061742,0.5142477014506943,-0.6109023432513342,2.378515243782817,5.928251254881321
resnet50,COAD,shipped,patient,0,-1,0,0.001,0.0024186046511627908,0.09265228906545592,0.4258706440396727,0.3496915300301152,-0.4063034638921017,2.306657008924259,5.583303826378669
resnet50,COAD,shipped,patient,0,-1,1,0.001,0.0008923884514435695,0.07532160423760878,0.4303425829063984,0.37142953071468077,-0.22082820554157906,2.223551902179843,4.602934194344655
resnet50,COAD,shipped,patient,0,-1,2,0.001,0.0023903697334479793,0.07585698070374575,0.42088137781791524,0.3734394640164599,-0.23136933287896616,2.3014492991766096,5.498106774692656
resnet50,COAD,shipped,patient,1,-1,0,0.001,0.0013149171270718232,0.011179366016932467,0.5943353011178266,0.5643118439242074,-0.30766220961284296,2.8009141301925724,5.927954145429624
resnet50,COAD,shipped,patient,1,-1,1,0.001,0.006772022241732514,0.005193935814136641,0.5014359688485126,0.5402081175247527,-0.5000213067629282,3.8912261020538823,18.38392263335457
resnet50,COAD,shipped,patient,1,-1,2,0.001,0.0011767955801104972,0.0031581019885804293,0.5777341323592731,0.5658340857315943,-0.3595303771149541,2.897596726279302,6.092882116246493
resnet50,COAD,shipped,donor,COAD_Oliveira_P1,-1,0,0.001,0.005561527581329562,0.0013812154696132596,0.6705735807440559,0.6658880020065425,-0.945812140441585,3.880483705578447,19.475590653875084
resnet50,COAD,shipped,donor,COAD_Oliveira_P1,-1,1,0.001,0.008861574480538485,0.0035469613259668507,0.47778538063422527,0.514426378565191,-0.6696719089507602,4.476094116360285,48.06787491163355
resnet50,COAD,shipped,donor,COAD_Oliveira_P1,-1,2,0.001,0.010925035360678926,0.0030276243093922653,0.6437756877288319,0.639076969575013,-1.068179967478954,4.348373731923239,204.66497109285723
resnet50,COAD,shipped,donor,COAD_Oliveira_P2,-1,0,0.001,0.0016519337016574587,0.003241867043847242,0.673018323867908,0.7526173686975801,-0.4362312334391869,2.681004261823631,5.838936312812079
resnet50,COAD,shipped,donor,COAD_Oliveira_P2,-1,1,0.001,0.01379572724612233,0.010596888260254596,0.4422210443016233,0.47101965775374044,-0.5724985568340814,4.995961344096895,252.10760138747642
resnet50,COAD,shipped,donor,COAD_Oliveira_P2,-1,2,0.001,0.016505706760316066,0.011920792079207921,0.44557085173977845,0.4788774155922261,-0.5706752175285739,4.9404867427208075,483.42642903340897
resnet50,COAD,shipped,donor,COAD_Oliveira_P5,-1,0,0.001,0.009086280056577085,0.01566286215978929,0.4797366307454376,0.46346662648679365,-0.6657736615923111,5.675363657266372,69.70833191053701
