task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
CCRCC,shipped,resnet50,donor,scaled,INT7,-1,0,donor,INT7,0.8479443976411121,2.1303312817226487,3.6030090165038495,0.15003369839932604,0.0020219039595619206,2374,50,False
CCRCC,shipped,resnet50,donor,scaled,INT7,-1,1,donor,INT7,0.8641196293176074,2.025393347971726,3.1308860537125893,0.1214658803706824,0.014414490311710193,2374,50,False
CCRCC,shipped,resnet50,donor,scaled,INT7,-1,2,donor,INT7,0.7939848357203033,1.941534094465372,3.9891341005257086,0.20317607413647853,0.002839090143218197,2374,50,False
CCRCC,shipped,resnet50,donor,scaled,INT8,-1,0,donor,INT8,0.7416316059517701,2.18074401065668,4.763797724929391,0.254520266803489,0.0038481272447408927,1949,50,False
CCRCC,shipped,resnet50,donor,scaled,INT8,-1,1,donor,INT8,0.7974448435094921,2.365802852613543,4.18499620088518,0.20067727039507438,0.0018778860954335554,1949,50,False
CCRCC,shipped,resnet50,donor,scaled,INT8,-1,2,donor,INT8,0.7510928681375064,2.201683349603535,4.683772152373601,0.24701898409440737,0.001888147768086198,1949,50,False
CCRCC,shipped,resnet50,donor,scaled,INT9,-1,0,donor,INT9,0.9766037735849057,3.2277865776511634,3.329243111979594,0.012665094339622643,0.0107311320754717,1696,50,False
CCRCC,shipped,resnet50,donor,scaled,INT9,-1,1,donor,INT9,0.9331603773584906,3.3635809025817265,3.7605858640244474,0.00865566037735849,0.05818396226415094,1696,50,False
CCRCC,shipped,resnet50,donor,scaled,INT9,-1,2,donor,INT9,0.9583490566037736,2.5333631116609188,2.7384395910713493,0.029021226415094338,0.012629716981132076,1696,50,False
CCRCC,shipped,resnet50,patient,abs,0,-1,0,patient,INT13,0.9424501032346869,2.63177728561601,2.9643835627030057,0.05576967194310622,0.0017802248222069284,4359,50,False
CCRCC,shipped,resnet50,patient,abs,0,-1,0,patient,INT14,0.9871109162647962,2.631777285616007,2.678806499196757,0.010736519070583078,0.0021525646646207803,4562,50,False
CCRCC,shipped,resnet50,patient,abs,0,-1,0,patient,INT15,0.961995951417004,2.631777285616002,2.833042933113826,0.033736842105263155,0.004267206477732793,4940,50,False
CCRCC,shipped,resnet50,patient,abs,0,-1,0,patient,INT24,0.9632239467849224,2.6317772856160078,3.020033706477806,0.03105543237250554,0.005720620842572062,4510,50,False
CCRCC,shipped,resnet50,patient,abs,0,-1,1,patient,INT13,0.9579215416379904,2.6052763391200853,2.8100062233400807,0.03359027299839413,0.008488185363615508,4359,50,False
CCRCC,shipped,resnet50,patient,abs,0,-1,1,patient,INT14,0.9870276194651468,2.6052763391200853,2.654257427761012,0.009513371328364752,0.0034590092064883827,4562,50,False
CCRCC,shipped,resnet50,patient,abs,0,-1,1,patient,INT15,0.9593036437246965,2.605276339120083,2.804731667096707,0.027178137651821862,0.013518218623481782,4940,50,False
CCRCC,shipped,resnet50,patient,abs,0,-1,1,patient,INT24,0.9473880266075387,2.6052763391200853,3.2042070538191045,0.04848780487804878,0.004124168514412416,4510,50,False
