task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PAAD,shipped,ctranspath,random,scaled,1,4,0,spot,TENX126,0.903578947368421,2.649112783483616,3.305698447314313,0.05513684210526316,0.041284210526315784,950,50,False
PAAD,shipped,ctranspath,random,scaled,1,4,0,spot,TENX140,0.8818129330254041,2.2746112836499393,3.0337793328743676,0.06780600461893765,0.0503810623556582,1732,50,False
PAAD,shipped,ctranspath,random,scaled,2,0,0,spot,TENX116,0.9216759776536313,2.92385964423257,3.5781844928461806,0.04312849162011173,0.03519553072625699,537,50,False
PAAD,shipped,ctranspath,random,scaled,2,0,0,spot,TENX126,0.9117647058823529,2.6537486054977997,3.3155653929686792,0.04925490196078432,0.03898039215686275,510,50,False
PAAD,shipped,ctranspath,random,scaled,2,0,0,spot,TENX140,0.891349557522124,2.2903141128678985,2.9780645390823612,0.06486725663716814,0.043783185840707964,904,50,False
PAAD,shipped,ctranspath,random,scaled,2,1,0,spot,TENX116,0.9158742632612966,2.9045869090881156,3.6320633768793247,0.0443614931237721,0.039764243614931236,509,50,False
PAAD,shipped,ctranspath,random,scaled,2,1,0,spot,TENX126,0.9030095238095238,2.6296802885852735,3.3631648403009917,0.056228571428571426,0.040761904761904756,525,50,False
PAAD,shipped,ctranspath,random,scaled,2,1,0,spot,TENX140,0.8864340239912759,2.27271419631852,3.0130114627083575,0.06752453653217012,0.04604143947655398,917,50,False
PAAD,shipped,ctranspath,random,scaled,2,2,0,spot,TENX116,0.9192384769539079,2.897992563958701,3.580361838667148,0.043206412825651304,0.037555110220440883,499,50,False
PAAD,shipped,ctranspath,random,scaled,2,2,0,spot,TENX126,0.905945945945946,2.6279406831212953,3.3025979622443953,0.05324324324324325,0.04081081081081081,518,50,False
PAAD,shipped,ctranspath,random,scaled,2,2,0,spot,TENX140,0.8897430406852248,2.286370958584844,3.0052063392917527,0.06447537473233406,0.04578158458244111,934,50,False
PAAD,shipped,ctranspath,random,scaled,2,3,0,spot,TENX116,0.9203731343283582,2.770881179786754,3.485473801130251,0.04059701492537313,0.039029850746268656,536,50,False
PAAD,shipped,ctranspath,random,scaled,2,3,0,spot,TENX126,0.9035394456289978,2.5512289645206936,3.204377579961684,0.05761194029850746,0.03884861407249467,469,50,False
PAAD,shipped,ctranspath,random,scaled,2,3,0,spot,TENX140,0.8793657505285413,2.1943926209997553,2.975177363767952,0.0711416490486258,0.04949260042283298,946,50,False
PAAD,shipped,ctranspath,random,scaled,2,4,0,spot,TENX116,0.91652,2.798785614097337,3.5488442299928464,0.04156,0.04192,500,50,False
PAAD,shipped,ctranspath,random,scaled,2,4,0,spot,TENX126,0.9094523326572008,2.5944715298669183,3.201831568680464,0.04851926977687627,0.04202839756592292,493,50,False
