encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
gigapath,COAD,shipped,random,1,1,0,0.001,0.0005768321513002364,0.0005512896239417208,0.4716402507491415,0.47041034059011366,-0.2094887069503602,2.2654710499175468,4.555292736659794,False
gigapath,COAD,shipped,random,1,2,0,0.001,0.0007281323877068558,0.000846623351053357,0.471613721653652,0.47045096766094696,-0.12775034178283162,2.314960802626434,4.7295483086852474,False
gigapath,COAD,shipped,random,1,3,0,0.001,0.0008226950354609929,0.000874187832250443,0.47218122323992306,0.4688824586634897,-0.17299196822321883,2.292745879549988,4.810020026489368,False
gigapath,COAD,shipped,random,1,4,0,0.001,0.0008037825059101655,0.0006182319354203584,0.46312763863719025,0.4645405792201348,-0.1497814989717512,2.324401468834462,4.80871980525332,False
gigapath,COAD,shipped,patient,0,-1,0,0.001,0.0016558139534883721,0.01780552402572834,0.415407316291843,0.3703990384665219,-0.2403199003851263,2.275755517147871,5.014970382902035,False
gigapath,COAD,shipped,patient,0,-1,1,0.001,0.0009623797025371828,0.014122209610291335,0.4142147012898517,0.38676845008942606,-0.21761898492716242,2.2505059978800075,4.638820763941739,False
gigapath,COAD,shipped,patient,0,-1,2,0.001,0.0020120378331900256,0.026649640559969733,0.40331039753898035,0.36212572497204604,-0.2131448394447908,2.3513557348291956,5.365774914671332,False
gigapath,COAD,shipped,patient,1,-1,0,0.001,0.0004364640883977901,0.009730261862571372,0.5391095840404934,0.48077791555884436,-0.19773225146371043,3.0716396216665083,6.524090823783032,False
gigapath,COAD,shipped,patient,1,-1,1,0.001,0.0018612818261633012,0.001189210474502855,0.42461714458669064,0.4224616284890923,-0.1664799263748139,4.088282495986099,11.30923312819377,False
gigapath,COAD,shipped,patient,1,-1,2,0.001,0.0006022099447513812,0.0035400669423114785,0.5405408547870677,0.5075788296034724,-0.1871110594298233,3.0917905343068255,6.818449118581439,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P1,-1,0,0.001,0.0012842998585572843,0.0005580110497237569,0.5543544334701442,0.5911089852413405,-0.41315612069383534,3.7180752831136434,8.467891342316976,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P1,-1,1,0.001,0.0018437225636523265,0.001425414364640884,0.4362357567902749,0.45091912236227893,-0.3046462560751251,4.386899389580927,11.733513577943537,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P1,-1,2,0.001,0.0012673267326732674,0.0007348066298342542,0.5656715393428524,0.6001555030053574,-0.2522705047064856,3.802083371939588,10.461379489237219,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P2,-1,0,0.001,0.0005027624309392265,0.0010183875530410183,0.5815908130281866,0.5655968507714232,-0.21340677133279568,2.7950938540471135,5.875748476339978,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P2,-1,1,0.001,0.005314603453321627,0.0020084865629420084,0.40574535043464155,0.4522347084332893,-0.3009117719185317,4.490077615708379,17.033911860342855,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P2,-1,2,0.001,0.006760316066725197,0.001567185289957567,0.4194424505397197,0.4410942604820801,-0.288999255895211,4.559123615222531,21.417817218343426,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P5,-1,0,0.001,0.002743988684582744,0.005349721978343576,0.4317168045827952,0.4107540916243413,-0.21965011442662197,5.354443181012045,14.959002375357288,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P5,-1,1,0.001,0.0013701657458563537,0.003646473514779046,0.4545122586524095,0.45038089310101975,-0.25292633560487954,3.8504420760578064,10.166673516841154,False
gigapath,COAD,shipped,donor,COAD_Oliveira_P5,-1,2,0.001,0.0017595473833097596,0.005624817091015511,0.44899845210438694,0.40895304797417475,-0.2645087815543952,5.141373038349609,13.345262091781143,False
gigapath,COAD,shipped,donor,COAD_donor_TENX111,-1,0,0.001,0.0004198895027624309,0.009556999409332545,0.5437715347200149,0.4685724578237528,-0.16092208997848423,3.152255917168978,6.602761103068768,False
