task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
CCRCC,shipped,phikon,donor,scaled,INT12,donor,3,0.9343211578221915,0.0030372744345496037,0.19494215001428883,False
CCRCC,shipped,phikon,donor,scaled,INT13,donor,3,0.8950279116005201,0.01000085895836692,0.01474372200097444,False
CCRCC,shipped,phikon,donor,scaled,INT14,donor,3,0.945141020020459,0.009048249021685672,0.09038547054341517,False
CCRCC,shipped,phikon,donor,scaled,INT15,donor,3,0.8873819163292848,0.04779496545693846,0.23227680878146725,False
CCRCC,shipped,phikon,donor,scaled,INT16,donor,3,0.8785215221459763,0.04704202924347311,0.19589557833195848,False
CCRCC,shipped,phikon,donor,scaled,INT17,donor,3,0.8984137610413762,0.01094160573774568,0.06117927619096146,False
CCRCC,shipped,phikon,donor,scaled,INT18,donor,3,0.8783763987792472,0.057974481886260844,0.48941861648152735,False
CCRCC,shipped,phikon,donor,scaled,INT19,donor,3,0.9330908111021289,0.0006690924858694977,0.028004302429525587,False
CCRCC,shipped,phikon,donor,scaled,INT2,donor,3,0.9316821705426358,0.007392402676443506,0.14845250017252715,False
CCRCC,shipped,phikon,donor,scaled,INT20,donor,3,0.9579602194787379,0.009667156603860255,0.1443367872183349,False
CCRCC,shipped,phikon,donor,scaled,INT21,donor,3,0.9202787269681743,0.019938104302187346,0.15469186459915907,False
CCRCC,shipped,phikon,donor,scaled,INT22,donor,3,0.8441786367197702,0.04796309968232737,0.10430549346028156,False
CCRCC,shipped,phikon,donor,scaled,INT23,donor,3,0.876119172800561,0.005211803423508635,0.18294155877807927,False
CCRCC,shipped,phikon,donor,scaled,INT24,donor,3,0.8750746489283076,0.019772632673305916,0.13706446282616347,False
CCRCC,shipped,phikon,donor,scaled,INT3,donor,3,0.9507689752532803,0.010609501580571612,0.14828594466252173,False
CCRCC,shipped,phikon,donor,scaled,INT4,donor,3,0.9624561403508771,0.014401316437049155,0.12565989746879064,False
CCRCC,shipped,phikon,donor,scaled,INT5,donor,3,0.329876335019674,0.03289843716710301,0.2189130170980281,False
CCRCC,shipped,phikon,donor,scaled,INT6,donor,3,0.9442193087008343,0.03766077935622834,0.3808491727150788,False
CCRCC,shipped,phikon,donor,scaled,INT7,donor,3,0.8461022184779555,0.04369703120720684,0.18296673824375895,False
CCRCC,shipped,phikon,donor,scaled,INT8,donor,3,0.7812485035060716,0.02192440003198488,0.038357489791562324,False
CCRCC,shipped,phikon,donor,scaled,INT9,donor,3,0.9544654088050315,0.024744346678299986,0.3967199739569097,False
CCRCC,shipped,phikon,patient,abs,0,patient,3,0.9536493297435014,0.017995869130003027,0.11325027546252874,False
CCRCC,shipped,phikon,patient,abs,1,patient,3,0.8057053848005659,0.07054899784463042,0.1785372356222934,False
CCRCC,shipped,phikon,patient,abs,2,patient,3,0.8226236487719975,0.08700765788016525,0.7488806025301765,False
CCRCC,shipped,phikon,patient,abs,3,patient,3,0.7239283805972105,0.04137478414065382,0.18559470272104264,False
CCRCC,shipped,phikon,patient,abs,4,patient,3,0.8755722761216697,0.0737402392529582,0.25800531333951915,False
CCRCC,shipped,phikon,patient,abs,5,patient,3,0.9433744568502965,0.027841695168745177,0.41425480116252145,False
CCRCC,shipped,phikon,patient,scaled,0,patient,3,0.9265422704228673,0.025768811818350577,0.1828861293272787,False
CCRCC,shipped,phikon,patient,scaled,1,patient,3,0.8752181801944637,0.038825587035718166,0.1322965979666818,False
CCRCC,shipped,phikon,patient,scaled,2,patient,3,0.8077798512633464,0.04839712613477018,0.563517473598306,False
CCRCC,shipped,phikon,patient,scaled,3,patient,3,0.7904522412659999,0.026087397007332366,0.28569387810271396,False
CCRCC,shipped,phikon,patient,scaled,4,patient,3,0.8770590004489747,0.0772617100753091,0.2947914357351771,False
CCRCC,shipped,phikon,patient,scaled,5,patient,3,0.90316919673229,0.03809665164004317,0.30424124389362117,False
CCRCC,shipped,phikon,random,abs,0,spot,1,0.8847747653279798,0.0010633704569825394,0.0032165684457747174,False
CCRCC,shipped,phikon,random,abs,1,spot,1,0.8856740177556371,0.0014748390579490446,0.0026661593064868606,False
CCRCC,shipped,phikon,random,abs,2,spot,1,0.8832374202033071,0.001098668323327068,0.003032220549465005,False
CCRCC,shipped,phikon,random,abs,3,spot,1,0.8828553809059242,0.0016960895236935417,0.0023091904892327815,False
CCRCC,shipped,phikon,random,abs,4,spot,1,0.8846336541620883,0.001133383101645874,0.002432416062948513,False
CCRCC,shipped,phikon,random,abs,5,spot,1,0.8843878007738418,0.0012562948387874824,0.0017821141224422022,False
CCRCC,shipped,phikon,random,scaled,0,spot,1,0.9004017541545822,0.0013108243286457703,0.0026531441021927335,False
CCRCC,shipped,phikon,random,scaled,1,spot,1,0.901081901771253,0.0014336678800074356,0.005527239093857592,False
CCRCC,shipped,phikon,random,scaled,2,spot,1,0.8995261885743016,0.0012279291909550868,0.006878752126553539,False
CCRCC,shipped,phikon,random,scaled,3,spot,1,0.8990470832062687,0.001537707600744678,0.005391152235736593,False
CCRCC,shipped,phikon,random,scaled,4,spot,1,0.9006499457465624,0.0010011262491803328,0.002102209574759506,False
CCRCC,shipped,phikon,random,scaled,5,spot,1,0.9007738551658999,0.001003727992933453,0.00377887587952192,False
