task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
CCRCC,shipped,resnet50,donor,scaled,INT8,0.763389772532923,2.2494100709269182,4.544188692863989,0.23407217376432357,0.0025380537027535487,donor,False
CCRCC,shipped,resnet50,donor,scaled,INT9,0.9560377358490566,3.0415768639714553,3.276089522350014,0.01678066037735849,0.027181603773584907,donor,False
CCRCC,shipped,resnet50,patient,abs,0,0.9531804512785612,2.5463907282375504,2.8596118321599335,0.037947300408563006,0.008872248312875948,patient,False
CCRCC,shipped,resnet50,patient,abs,1,0.7611313582544464,2.042518552275513,4.016585303177839,0.05930500495120516,0.17956363679434836,patient,False
CCRCC,shipped,resnet50,patient,abs,2,0.8171576162844363,2.302485774204787,3.882280108014163,0.14688268831258497,0.03595969540297873,patient,False
CCRCC,shipped,resnet50,patient,abs,3,0.7319067439494912,1.99025807184531,6.339358161515964,0.20603444605391683,0.062058809996592045,patient,False
CCRCC,shipped,resnet50,patient,abs,4,0.8944356397168134,2.2828598667555977,3.0099441511737335,0.03931224166335806,0.06625211861982863,patient,False
CCRCC,shipped,resnet50,patient,abs,5,0.952103138076389,2.4529637256073116,2.8016988087010355,0.0347605798177509,0.01313628210586005,patient,False
CCRCC,shipped,resnet50,patient,scaled,0,0.9322468731312261,2.434960261106767,2.916643653675164,0.06266070743160203,0.005092419437171806,patient,False
CCRCC,shipped,resnet50,patient,scaled,1,0.8833187696117303,2.694438622119952,3.409422451242729,0.039965840576443624,0.07671538981182617,patient,False
CCRCC,shipped,resnet50,patient,scaled,2,0.8402874053120059,2.419788772438732,3.913646820044363,0.14885720171280722,0.010855392975186956,patient,False
CCRCC,shipped,resnet50,patient,scaled,3,0.7878781702974497,2.317237488568443,5.735652118410255,0.18826586800196288,0.0238559617005874,patient,False
CCRCC,shipped,resnet50,patient,scaled,4,0.9130255237320678,2.3090629618070184,2.86232110601306,0.05432651034347041,0.032647965924461744,patient,False
CCRCC,shipped,resnet50,patient,scaled,5,0.9054202142944953,2.001146420903342,2.6831001105816648,0.08405834902814939,0.01052143667735538,patient,False
CCRCC,shipped,resnet50,random,abs,0,0.8774346932982168,1.724217924839045,2.4470105632838735,0.08432957131503098,0.038235735386752255,spot,False
CCRCC,shipped,resnet50,random,abs,1,0.8777506460448812,1.7237650412698478,2.4378290229260466,0.08371682264842947,0.03853253130668936,spot,False
CCRCC,shipped,resnet50,random,abs,2,0.8752518819869346,1.718285918176429,2.4616155546734717,0.08688527669038157,0.037862841322683895,spot,False
CCRCC,shipped,resnet50,random,abs,3,0.8760975666746784,1.7220619291584462,2.4513120528260104,0.0852754957744628,0.03862693755085881,spot,False
CCRCC,shipped,resnet50,random,abs,4,0.8769865720291523,1.7198612534353444,2.4576212870634,0.08576103824458428,0.03725238972626334,spot,False
CCRCC,shipped,resnet50,random,abs,5,0.8767782600963712,1.722119951978322,2.45200713919107,0.08515021906695429,0.03807152083667455,spot,False
CCRCC,shipped,resnet50,random,scaled,0,0.8989332196347701,1.7194460998743175,2.258253253517047,0.08538267943071651,0.01568410093451327,spot,False
CCRCC,shipped,resnet50,random,scaled,1,0.9006270283279362,1.7229307786463355,2.249583458410136,0.08384289147546609,0.015530080196597754,spot,False
CCRCC,shipped,resnet50,random,scaled,2,0.8977001120843677,1.7169343554884868,2.268299665304048,0.08679837845401266,0.015501509461619628,spot,False
CCRCC,shipped,resnet50,random,scaled,3,0.8985781296027463,1.7202315390931369,2.2639552261487452,0.08574031781011733,0.015681552587136313,spot,False
CCRCC,shipped,resnet50,random,scaled,4,0.8990585685899786,1.7157094153163264,2.2555819732744453,0.08573454432058135,0.015206887089440119,spot,False
