task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,virchow,patient,scaled,0,-1,2,slide,MEND157,0.7635736677115987,1.6775481775900323,3.4591573255635195,0.14084012539184954,0.09558620689655171,3190,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,2,slide,MEND158,0.8280853816300129,1.830712380247387,3.15170037273731,0.06642302716688228,0.10549159120310479,3092,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,2,slide,MEND159,0.8274377593360995,1.8864237354080147,3.1950004424698717,0.06356327800829875,0.10899896265560166,3856,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,2,slide,MEND160,0.861363079186075,1.9069975831077033,2.8538618609753166,0.028791370433929885,0.10984555037999509,4079,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,2,slide,MEND161,0.7278702702702702,1.821055087376375,4.344935292668595,0.18667387387387385,0.08545585585585586,2775,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,2,slide,MEND162,0.9071598313530089,1.4785319217155917,2.0677156858002324,0.038083556918359525,0.05475661172863166,2609,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND139,0.9086529741264338,2.8495298346557236,3.5911217940488065,0.08883969058415576,0.0025073352894105093,3749,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND140,0.8483307493540052,2.2093893723514046,3.2933260281064123,0.15137984496124032,0.0002894056847545219,1935,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND141,0.8623076923076922,1.894260588732318,2.8307469774360126,0.13743589743589746,0.0002564102564102564,1794,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND142,0.8807741074407741,2.1583474807790846,3.052010097748396,0.11875875875875876,0.00046713380046713377,2997,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND143,0.8948113207547169,1.7591560255370937,2.381428687705981,0.10412473794549265,0.0010639412997903563,3816,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND144,0.9250515463917526,1.8610135048752516,2.2636884339953034,0.07459990181639667,0.0003485517918507609,4074,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND145,0.8754160789844851,1.9771524526757,2.911781553840874,0.12454160789844852,4.231311706629055e-05,1418,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND146,0.8730753564154786,1.687086161376984,2.562557130079828,0.12534623217922608,0.0015784114052953158,1964,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND147,0.9770877944325481,2.649727510554602,2.7775157207809467,0.02089935760171306,0.002012847965738758,2335,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND148,0.9562155541947337,1.862705077551168,2.1145128643383093,0.04107777097366809,0.002706674831598285,1633,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND149,0.8431982712047542,1.98636831094899,3.148593801653254,0.1566936790923825,0.00010804970286331712,1851,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND150,0.8822844089091947,2.784884631498673,3.964377901739519,0.11755568246716162,0.0001599086236436322,1751,50,False
