encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
conch_v1,LUNG,shipped,donor,LUNG_hest_patient_2,-1,0,0.001,0.02372434017595308,0.0777880658436214,0.3797008197191585,0.34889458145489827,-0.6640726897445935,4.37294426012911,444.25446907261556,False
conch_v1,LUNG,shipped,donor,LUNG_hest_patient_2,-1,1,0.001,0.024760601915184678,0.07070987654320987,0.3748937010451061,0.3554226550363827,-0.7047481044582898,4.661534821764473,510.1692630902572,False
conch_v1,LUNG,shipped,donor,LUNG_hest_patient_2,-1,2,0.001,0.012462908011869436,0.07662551440329218,0.38805480691704763,0.36434228713506117,-0.6167616789740328,3.678455982673926,157.02079540327708,False
conch_v1,LYMPH_IDC,shipped,random,0,0,0,0.001,0.00403338898163606,0.0038181089743589743,0.3670908847614783,0.3690360898732874,-0.31119092589877806,2.0561954466452947,6.51700603829725,False
conch_v1,LYMPH_IDC,shipped,random,0,1,0,0.001,0.004186978297161937,0.003926282051282051,0.3688862920062053,0.3687647861774178,-0.37186971255818546,2.054161072810073,6.732279129232763,False
conch_v1,LYMPH_IDC,shipped,random,0,2,0,0.001,0.004013355592654424,0.0034134615384615384,0.36797832317164636,0.3712621332432774,-0.18204372929471074,2.037151121676937,6.39050753133498,False
conch_v1,LYMPH_IDC,shipped,random,0,3,0,0.001,0.0038931552587646075,0.003970352564102564,0.37280309309275267,0.36714012262544493,-0.20180664592450454,2.054424785731785,6.256943736940734,False
conch_v1,LYMPH_IDC,shipped,random,0,4,0,0.001,0.0036060100166944906,0.004170673076923077,0.37223947149395564,0.3680004262192489,-0.19198711016563058,2.0465568707240434,6.155521601488086,False
conch_v1,LYMPH_IDC,shipped,random,1,0,0,0.001,0.003358931552587646,0.003561698717948718,0.3709194414448407,0.36937567955805606,-0.2167836494096307,2.043744745099064,6.135230283670516,False
conch_v1,LYMPH_IDC,shipped,random,1,1,0,0.001,0.0035325542570951588,0.003393429487179487,0.36723928347350626,0.3729901616907751,-0.19456231317671108,2.0196024131335246,6.0627669423239565,False
