task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,conch_v1,slide_out,abs,MEND159,-1,1,slide,MEND159,0.6866182572614108,1.931177763100772,4.3755544597635625,0.04429979253112033,0.2690819502074689,3856,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND159,-1,2,slide,MEND159,0.7606794605809128,2.0832971662948396,3.793121131586344,0.040788381742738584,0.19853215767634855,3856,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND160,-1,0,slide,MEND160,0.8098014219171366,1.703542353756007,2.886754182366586,0.04168668791370434,0.1485118901691591,4079,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND160,-1,1,slide,MEND160,0.9191517528806079,2.4645835422914426,2.821758922307552,0.012704094140720766,0.06814415297867124,4079,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND160,-1,2,slide,MEND160,0.8905319931355724,2.3422357320857916,3.0235697666576646,0.013003187055650895,0.09646481980877666,4079,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND161,-1,0,slide,MEND161,0.7930666666666667,2.087183143914724,3.5683689166550887,0.1448720720720721,0.062061261261261255,2775,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND161,-1,1,slide,MEND161,0.7769585585585586,2.089659016569243,3.934817779651967,0.19602882882882885,0.027012612612612612,2775,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND161,-1,2,slide,MEND161,0.7290234234234234,1.9563583470510373,4.36179144657769,0.22766846846846847,0.04330810810810811,2775,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND162,-1,0,slide,MEND162,0.948593330778076,1.7963698473803476,2.180119114159733,0.02661556151782292,0.024791107704101187,2609,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND162,-1,1,slide,MEND162,0.9581755461862782,1.8641322091099306,2.1336336233508386,0.01862782675354542,0.023196627060176313,2609,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND162,-1,2,slide,MEND162,0.9726255270218475,2.113630120878337,2.267040557006033,0.019586048294365655,0.007788424683786892,2609,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND139,-1,0,slide,MEND139,0.8951613763670312,2.27523627814583,2.923085957519467,0.06386236329687917,0.04097626033608963,3749,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND139,-1,1,slide,MEND139,0.9597385969591892,2.916023424622793,3.1390628908005516,0.027554014403841025,0.012707388636969859,3749,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND139,-1,2,slide,MEND139,0.8907175246732462,2.300301920223474,2.919597707376235,0.04834889303814351,0.0609335822886103,3749,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND140,-1,0,slide,MEND140,0.8608475452196384,1.732523872690716,2.5791291656839928,0.13484237726098192,0.004310077519379845,1935,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND140,-1,1,slide,MEND140,0.8691162790697675,1.753979429282329,2.504648174017775,0.1258501291989664,0.00503359173126615,1935,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND140,-1,2,slide,MEND140,0.859235142118863,1.795960933031936,2.6991628889220687,0.13040826873385014,0.010356589147286821,1935,50,False
