task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
IDC,audited,conch_v15,patient,scaled,1,patient,3,0.8634261168384879,0.03505680830854926,2.3247184979565483
IDC,audited,conch_v15,patient,scaled,2,patient,3,0.7360681629260183,0.02321223709659406,1.7579677730786172
IDC,audited,conch_v15,patient,scaled,3,patient,3,0.8593078202995009,0.04128546569305696,0.7860662391094027
IDC,audited,conch_v15,random,abs,0,spot,1,0.876735994736029,0.0016163384137544046,0.0077969288361249955
IDC,audited,conch_v15,random,abs,1,spot,1,0.874507008901357,0.0024880613362103423,0.01436492066245777
IDC,audited,conch_v15,random,abs,2,spot,1,0.8736525166231426,0.0026153077561136356,0.006170587237777522
IDC,audited,conch_v15,random,abs,3,spot,1,0.8740902510405562,0.00444746914278951,0.0154301801196069
IDC,audited,conch_v15,random,scaled,0,spot,1,0.8948815596986851,0.0012161869724398038,0.019795046104272327
IDC,audited,conch_v15,random,scaled,1,spot,1,0.893656989382343,0.0015267493417389733,0.02062356630177201
IDC,audited,conch_v15,random,scaled,2,spot,1,0.89552014679357,0.002226629870918914,0.03217909524883847
IDC,audited,conch_v15,random,scaled,3,spot,1,0.8941752081170703,0.0027480602218397,0.018100605594454117
IDC,shipped,conch_v15,donor,abs,IDC_shipped_patient_1,donor,3,0.8413258834673988,0.04709184694533915,0.3511552992571708
IDC,shipped,conch_v15,donor,abs,IDC_shipped_patient_2,donor,3,0.8867276632302405,0.03342469943060186,0.5065623874106028
IDC,shipped,conch_v15,donor,abs,NCBI783,donor,3,0.8691026067665003,0.03850292113504289,0.506930982808139
IDC,shipped,conch_v15,donor,abs,NCBI785,donor,3,0.7316874480465504,0.003486331857203803,0.07293548560868525
IDC,shipped,conch_v15,donor,scaled,IDC_shipped_patient_1,donor,3,0.8391638167718317,0.053385452927540655,0.5556335766258381
IDC,shipped,conch_v15,donor,scaled,IDC_shipped_patient_2,donor,3,0.8951589347079038,0.03311515650375497,0.9137400592409195
IDC,shipped,conch_v15,donor,scaled,NCBI783,donor,3,0.8804747642817526,0.04480515754229396,1.328609190044716
IDC,shipped,conch_v15,donor,scaled,NCBI785,donor,3,0.751763923524522,0.0297201899274911,0.31662659738862486
IDC,shipped,conch_v15,patient,abs,0,patient,3,0.8263828010853684,0.02694005432499731,0.03319379536426979
IDC,shipped,conch_v15,patient,abs,1,patient,3,0.8684991408934707,0.03397071954976845,0.5312766828511312
IDC,shipped,conch_v15,patient,abs,2,patient,3,0.7161296758104738,0.01421037960311485,0.020665322908564068
IDC,shipped,conch_v15,patient,abs,3,patient,3,0.8687698280643371,0.03374258307294689,0.4604349830221615
IDC,shipped,conch_v15,patient,scaled,0,patient,3,0.8301119085464733,0.04546269646376547,0.3457577805644073
IDC,shipped,conch_v15,patient,scaled,1,patient,3,0.8689725085910652,0.04012810207356564,1.3466501498953067
IDC,shipped,conch_v15,patient,scaled,2,patient,3,0.7084837905236908,0.007508008837418655,2.63506371727428
IDC,shipped,conch_v15,patient,scaled,3,patient,3,0.868914032168608,0.03736238275367835,0.7238102797176448
IDC,shipped,conch_v15,random,abs,0,spot,1,0.8765441800736424,0.0014039008581638707,0.006045059739263115
IDC,shipped,conch_v15,random,abs,1,spot,1,0.8745875440369216,0.0027451047850860387,0.013147033919794441
IDC,shipped,conch_v15,random,abs,2,spot,1,0.8750084614756324,0.0024692187115403037,0.005464232139508021
IDC,shipped,conch_v15,random,abs,3,spot,1,0.874251600650877,0.003730110404282672,0.00847529653351087
IDC,shipped,conch_v15,random,scaled,0,spot,1,0.8981572828943183,0.001243687753700129,0.013953934242021085
IDC,shipped,conch_v15,random,scaled,1,spot,1,0.8969698309375446,0.0024500161004901637,0.015691586209093524
IDC,shipped,conch_v15,random,scaled,2,spot,1,0.8973525354839099,0.0015125317212706187,0.011104727856227223
IDC,shipped,conch_v15,random,scaled,3,spot,1,0.8956226980304555,0.002374404700256672,0.008508079803452246
LUNG,shipped,conch_v15,donor,abs,LUNG_hest_patient_1,block,3,0.6507296137339056,0.002828580760792894,0.022399785334292096
LUNG,shipped,conch_v15,donor,abs,LUNG_hest_patient_2,block,3,0.6591598079561042,0.01588063635289244,0.05741638712367183
LUNG,shipped,conch_v15,donor,scaled,LUNG_hest_patient_1,block,3,0.6654996934396076,0.03197773523685372,0.4270409812496054
LUNG,shipped,conch_v15,donor,scaled,LUNG_hest_patient_2,block,3,0.7167112482853225,0.027304597170833247,0.23485855919774457
LUNG,shipped,conch_v15,patient,abs,0,block,3,0.6660188023707337,0.0130657554530239,0.07871521477894766
LUNG,shipped,conch_v15,patient,abs,1,block,3,0.6546467764060356,0.009495089635247278,0.06848719033082602
LUNG,shipped,conch_v15,patient,scaled,0,block,3,0.6674289801757612,0.02819151259221722,0.22970673968129796
LUNG,shipped,conch_v15,patient,scaled,1,block,3,0.7211488340192044,0.022021427301597778,0.09435929166463188
LUNG,shipped,conch_v15,random,abs,0,spot,1,0.9010154376006276,0.004294025417742176,0.029380138548277163
LUNG,shipped,conch_v15,random,abs,1,spot,1,0.9001679399358459,0.0021543896200165585,0.013653715705976642
LUNG,shipped,conch_v15,random,scaled,0,spot,1,0.901193849176412,0.0031016765580196247,0.05977876032571117
LUNG,shipped,conch_v15,random,scaled,1,spot,1,0.9037508108938717,0.0020886162980602373,0.051768055814482294
LYMPH_IDC,shipped,conch_v15,donor,abs,Patient_3,donor,3,0.924573985042735,0.013299815366825098,0.3042589609775341
LYMPH_IDC,shipped,conch_v15,donor,abs,Patient_6,donor,3,0.8454727564102565,0.0894581143915225,0.5168487389364337
LYMPH_IDC,shipped,conch_v15,donor,abs,Patient_7,donor,3,0.6323295910184442,0.023004520206294968,0.14232734245536818
LYMPH_IDC,shipped,conch_v15,donor,abs,Patient_8,donor,3,0.8469444444444445,0.032325601009315016,0.27624153079224284
LYMPH_IDC,shipped,conch_v15,donor,scaled,Patient_3,donor,3,0.8641132478632478,0.005793768394313845,0.11944618719358296
LYMPH_IDC,shipped,conch_v15,donor,scaled,Patient_6,donor,3,0.8577590811965812,0.04744290176391169,0.0957603807477015
LYMPH_IDC,shipped,conch_v15,donor,scaled,Patient_7,donor,3,0.69457898957498,0.08752530007735626,1.911452007439243
LYMPH_IDC,shipped,conch_v15,donor,scaled,Patient_8,donor,3,0.8529834401709402,0.032452821621516255,0.4575541569459151
LYMPH_IDC,shipped,conch_v15,patient,abs,0,patient,3,0.9157144764957265,0.00714285909958958,0.07828785000715689
LYMPH_IDC,shipped,conch_v15,patient,abs,1,patient,3,0.8322382478632478,0.08051556174843787,0.4512572114083818
LYMPH_IDC,shipped,conch_v15,patient,abs,2,patient,3,0.6422854851643945,0.026262244336478096,0.16380761910810243
LYMPH_IDC,shipped,conch_v15,patient,abs,3,patient,3,0.82828125,0.0,0.0
LYMPH_IDC,shipped,conch_v15,patient,scaled,0,patient,3,0.862701655982906,0.006615471834464478,0.10656271611600056
LYMPH_IDC,shipped,conch_v15,patient,scaled,1,patient,3,0.838392094017094,0.0421222973798104,0.24462556492173484
LYMPH_IDC,shipped,conch_v15,patient,scaled,2,patient,3,0.7059569633787758,0.07520720531953116,1.79988447073656
LYMPH_IDC,shipped,conch_v15,patient,scaled,3,patient,3,0.8342467948717949,0.0,0.0
LYMPH_IDC,shipped,conch_v15,random,abs,0,spot,1,0.9019043398034972,0.0023462304387301567,0.009854314686320566
LYMPH_IDC,shipped,conch_v15,random,abs,1,spot,1,0.9004177209117181,0.0016880003369639388,0.0044432257649441856
LYMPH_IDC,shipped,conch_v15,random,abs,2,spot,1,0.899827510735139,0.003598390414638956,0.012903902268651178
LYMPH_IDC,shipped,conch_v15,random,abs,3,spot,1,0.9001456564388585,0.0015405696832371356,0.009745091819523466
LYMPH_IDC,shipped,conch_v15,random,scaled,0,spot,1,0.9014118291026545,0.0020711277279356873,0.013411388441678381
LYMPH_IDC,shipped,conch_v15,random,scaled,1,spot,1,0.9007486968809477,0.001978896775551251,0.00996889179009158
LYMPH_IDC,shipped,conch_v15,random,scaled,2,spot,1,0.8993162461889727,0.002034666187394918,0.016608803703640974
LYMPH_IDC,shipped,conch_v15,random,scaled,3,spot,1,0.9007743332903881,0.0020431716489237917,0.017020805241160293
PAAD,shipped,conch_v15,donor,abs,TENX116,donor,1,0.9143283582089552,,
PAAD,shipped,conch_v15,donor,abs,TENX126,donor,1,0.9385135827780625,,
PAAD,shipped,conch_v15,donor,abs,TENX140,donor,1,0.8585373961218836,,
PAAD,shipped,conch_v15,donor,scaled,TENX116,donor,1,0.9309950248756219,,
