task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
CCRCC,shipped,hoptimus1,donor,abs,INT8,donor,3,0.7458149478364974,0.020882265164123302,0.10818275998205111
CCRCC,shipped,hoptimus1,donor,abs,INT9,donor,3,0.927240566037736,0.04353085051802585,0.35075079644071494
CCRCC,shipped,hoptimus1,donor,scaled,INT1,donor,3,0.8737207872078722,0.12312159439824825,0.35721609810913507
CCRCC,shipped,hoptimus1,donor,scaled,INT10,donor,3,0.8172802151622122,0.047919726935198574,0.14702306492858636
CCRCC,shipped,hoptimus1,donor,scaled,INT11,donor,3,0.8882094046791753,0.06119706637052153,0.4807076267414329
CCRCC,shipped,hoptimus1,donor,scaled,INT12,donor,3,0.8673236848150699,0.0596223596573967,0.1396081369650015
CCRCC,shipped,hoptimus1,donor,scaled,INT13,donor,3,0.8561030817465779,0.003573240344887533,0.08567370099263986
CCRCC,shipped,hoptimus1,donor,scaled,INT14,donor,3,0.9614540406254567,0.016051947444868504,0.2938875766409614
CCRCC,shipped,hoptimus1,donor,scaled,INT15,donor,3,0.9252672064777329,0.03679025826422965,0.36336041872275127
CCRCC,shipped,hoptimus1,donor,scaled,INT16,donor,3,0.8488396756082346,0.058519222221072885,0.2328110665493694
CCRCC,shipped,hoptimus1,donor,scaled,INT17,donor,3,0.9209205020920503,0.008971358317459016,0.0807782883021762
CCRCC,shipped,hoptimus1,donor,scaled,INT18,donor,3,0.8934743981010511,0.028170991598731147,0.3337182502133475
CCRCC,shipped,hoptimus1,donor,scaled,INT19,donor,3,0.9455860953920777,0.007542390485747826,0.1070931440300419
CCRCC,shipped,hoptimus1,donor,scaled,INT2,donor,3,0.9113953488372092,0.015077447639374178,0.11432845540251993
CCRCC,shipped,hoptimus1,donor,scaled,INT20,donor,3,0.9606268861454046,0.0068314992443638395,0.2572072229177511
CCRCC,shipped,hoptimus1,donor,scaled,INT21,donor,3,0.926753768844221,0.016850981960722093,0.18287988503405872
CCRCC,shipped,hoptimus1,donor,scaled,INT22,donor,3,0.8583111343257595,0.01836734280593301,0.2560658333716092
CCRCC,shipped,hoptimus1,donor,scaled,INT23,donor,3,0.842272695408342,0.020718016869806694,0.2354272384621724
CCRCC,shipped,hoptimus1,donor,scaled,INT24,donor,3,0.8992416851441242,0.026780600156395815,0.2493275231545208
CCRCC,shipped,hoptimus1,donor,scaled,INT3,donor,3,0.9637502076067098,0.003470414865926709,0.1687799605181484
CCRCC,shipped,hoptimus1,donor,scaled,INT4,donor,3,0.9467655053125772,0.026902225852135468,0.0641191972023697
CCRCC,shipped,hoptimus1,donor,scaled,INT5,donor,3,0.3322821810005621,0.0404147299360255,0.2413563513811625
CCRCC,shipped,hoptimus1,donor,scaled,INT6,donor,3,0.9362375844259039,0.017554577160847892,0.06172721637680889
CCRCC,shipped,hoptimus1,donor,scaled,INT7,donor,3,0.8979752878404943,0.028067218238510296,0.15251804840780106
CCRCC,shipped,hoptimus1,donor,scaled,INT8,donor,3,0.8079596374208996,0.016399926227274014,0.0032507121792643345
CCRCC,shipped,hoptimus1,donor,scaled,INT9,donor,3,0.9584198113207547,0.018801597008294212,0.28778923565154996
CCRCC,shipped,hoptimus1,patient,abs,0,patient,3,0.9453090593696647,0.02574391685164394,0.07995758838294999
CCRCC,shipped,hoptimus1,patient,abs,1,patient,3,0.7974555806708632,0.06443251256529961,0.14313250580790815
CCRCC,shipped,hoptimus1,patient,abs,2,patient,3,0.8513944656711931,0.07643702173625956,0.7632009148754683
CCRCC,shipped,hoptimus1,patient,abs,3,patient,3,0.7040819363799508,0.0333434261144509,0.10663284406133122
CCRCC,shipped,hoptimus1,patient,abs,4,patient,3,0.9084154240296312,0.0495843019865851,0.1979056405565443
CCRCC,shipped,hoptimus1,patient,abs,5,patient,3,0.948583123536971,0.024771194474505116,0.38330033495025384
