task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
IDC,shipped,ctranspath,donor,scaled,NCBI783,donor,3,0.8466777592900722,0.036907511351423096,156.62890955199504
IDC,shipped,ctranspath,donor,scaled,NCBI785,donor,3,0.7811471321695761,0.006293932355263618,23.65564142689068
IDC,shipped,ctranspath,patient,abs,0,patient,3,0.8747838093861889,0.02697853404144083,0.15437607303378223
IDC,shipped,ctranspath,patient,abs,1,patient,3,0.8700644329896906,0.02681559689523427,0.4216526018173892
IDC,shipped,ctranspath,patient,abs,2,patient,3,0.7802643391521197,0.04626347374607167,0.3979128585438625
IDC,shipped,ctranspath,patient,abs,3,patient,3,0.8201597337770382,0.05521423751971642,0.6950049011862202
IDC,shipped,ctranspath,patient,scaled,0,patient,3,0.8876797842107799,0.033303860843658044,42.259449120902396
IDC,shipped,ctranspath,patient,scaled,1,patient,3,0.8774871134020619,0.04002206179977048,37.171905461607025
IDC,shipped,ctranspath,patient,scaled,2,patient,3,0.7568678304239401,0.08243145777214005,37.43191068525088
IDC,shipped,ctranspath,patient,scaled,3,patient,3,0.8265047143649472,0.0650292160367675,207.5376673827758
IDC,shipped,ctranspath,random,abs,0,spot,1,0.8763586630695732,0.002733422660208622,0.01686554656615053
IDC,shipped,ctranspath,random,abs,1,spot,1,0.8762792679616226,0.0015856792830984236,0.008914720498165449
IDC,shipped,ctranspath,random,abs,2,spot,1,0.875462545120878,0.001996431713633763,0.007421096726547078
IDC,shipped,ctranspath,random,abs,3,spot,1,0.8743471653217967,0.0038948672430096304,0.00626548779167112
IDC,shipped,ctranspath,random,scaled,0,spot,1,0.8952884546731237,0.002016745959659607,0.017574446373287866
IDC,shipped,ctranspath,random,scaled,1,spot,1,0.8952688149488306,0.0015152411317362181,0.0023268202578951647
IDC,shipped,ctranspath,random,scaled,2,spot,1,0.8956972572619908,0.0015691381080060074,0.00881487561809716
IDC,shipped,ctranspath,random,scaled,3,spot,1,0.8933271492149018,0.001967860297606714,0.01906990543343066
LUNG,shipped,ctranspath,donor,abs,LUNG_hest_patient_1,block,3,0.6211424483956672,0.005984336307070529,0.018060491230491856
LUNG,shipped,ctranspath,donor,abs,LUNG_hest_patient_2,block,3,0.6323010973936899,0.016586076728926098,0.02559813024762773
LUNG,shipped,ctranspath,donor,scaled,LUNG_hest_patient_1,block,3,0.6658573472307379,0.03381535906591747,0.2583561477476339
LUNG,shipped,ctranspath,donor,scaled,LUNG_hest_patient_2,block,3,0.6425102880658436,0.020835004759452054,0.16449747329191308
LUNG,shipped,ctranspath,patient,abs,0,block,3,0.6258348661352953,0.01264373741996683,0.05657407673276809
LUNG,shipped,ctranspath,patient,abs,1,block,3,0.6449965706447188,0.027130377393039598,0.052411167469373916
LUNG,shipped,ctranspath,patient,scaled,0,block,3,0.6649601471489883,0.04371103026894449,0.3994454684291599
LUNG,shipped,ctranspath,patient,scaled,1,block,3,0.6666426611796982,0.0553405039219813,0.4492190654705945
LUNG,shipped,ctranspath,random,abs,0,spot,1,0.9003320766894118,0.0035108109597073397,0.02744306265442192
LUNG,shipped,ctranspath,random,abs,1,spot,1,0.8999246568459027,0.0032398391863222744,0.02048613956703871
LUNG,shipped,ctranspath,random,scaled,0,spot,1,0.8994354522511377,0.0043132651311209155,0.081930483358095
