encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_units_in_pool,n_cal_units,n_cal_spots,n_cal_slides,n_pool_spots,n_train_natural,n_train_matched,n_match_target,n_train_buffer_dropped,n_blocks_total,n_test,n_test_slides,test_slides,cal_slides,cal_shares_donor_with_test,cal_shares_session_with_test,cal_shares_resolution_group_with_test,cal_shares_exact_session_with_test,cal_status,size_match,superseded_label_set
uni_v1,PRAD,shipped,random,1,2,0,spot,25891,5179,5179,23,25891,20712,19299,19299,0,,36819,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,random,1,3,0,spot,25891,5179,5179,23,25891,20712,19299,19299,0,,36819,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,random,1,4,0,spot,25891,5179,5179,23,25891,20712,19299,19299,0,,36819,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,patient,0,-1,0,slide,15,4,7216,4,36819,29603,19299,19299,0,,25891,8,MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND141;MEND149;MEND150;MEND153,False,False,False,,ok,task,False
uni_v1,PRAD,shipped,patient,0,-1,1,slide,15,4,11236,4,36819,25583,19299,19299,0,,25891,8,MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND143;MEND149;MEND153,False,False,False,,ok,task,False
uni_v1,PRAD,shipped,patient,0,-1,2,slide,15,4,7471,4,36819,29348,19299,19299,0,,25891,8,MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND145;MEND148;MEND151;MEND153,False,False,False,,ok,task,False
uni_v1,PRAD,shipped,patient,1,-1,0,slide,8,2,6290,2,25891,19601,19299,19299,0,,36819,15,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153,MEND154;MEND156,False,False,False,False,ok,task,False
uni_v1,PRAD,shipped,patient,1,-1,1,slide,8,2,5384,2,25891,20507,19299,19299,0,,36819,15,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153,MEND161;MEND162,False,False,False,False,ok,task,False
uni_v1,PRAD,shipped,patient,1,-1,2,slide,8,2,5828,2,25891,20063,19299,19299,0,,36819,15,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153,MEND154;MEND158,False,False,False,False,ok,task,False
uni_v1,PRAD,shipped,donor,PRAD_patient1,-1,0,slide,15,4,12280,4,36819,24539,19299,19299,0,,25891,8,MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND143;MEND148;MEND152,False,False,False,,ok,task,False
uni_v1,PRAD,shipped,donor,PRAD_patient1,-1,1,slide,15,4,10917,4,36819,25902,19299,19299,0,,25891,8,MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND147;MEND150;MEND152,False,False,False,,ok,task,False
uni_v1,PRAD,shipped,donor,PRAD_patient1,-1,2,slide,15,4,9866,4,36819,26953,19299,19299,0,,25891,8,MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND143;MEND146;MEND147;MEND150,False,False,False,,ok,task,False
uni_v1,PRAD,shipped,donor,PRAD_patient2,-1,0,slide,8,2,6163,2,25891,19728,19299,19299,0,,36819,15,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153,MEND156;MEND162,False,False,False,False,ok,task,False
uni_v1,PRAD,shipped,donor,PRAD_patient2,-1,1,slide,8,2,5799,2,25891,20092,19299,19299,0,,36819,15,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153,MEND157;MEND162,False,False,False,False,ok,task,False
uni_v1,PRAD,shipped,donor,PRAD_patient2,-1,2,slide,8,2,6592,2,25891,19299,19299,19299,0,,36819,15,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153,MEND154;MEND159,False,False,False,False,ok,task,False
uni_v1,READ,shipped,random,0,0,0,spot,3819,764,764,4,3819,3055,2128,2128,0,,4588,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,0,1,0,spot,3819,764,764,4,3819,3055,2128,2128,0,,4588,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,0,2,0,spot,3819,764,764,4,3819,3055,2128,2128,0,,4588,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,0,3,0,spot,3819,764,764,4,3819,3055,2128,2128,0,,4588,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,0,4,0,spot,3819,764,764,4,3819,3055,2128,2128,0,,4588,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,1,0,0,spot,4588,918,918,4,4588,3670,2128,2128,0,,3819,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,1,1,0,spot,4588,918,918,4,4588,3670,2128,2128,0,,3819,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,1,2,0,spot,4588,918,918,4,4588,3670,2128,2128,0,,3819,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,1,3,0,spot,4588,918,918,4,4588,3670,2128,2128,0,,3819,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,random,1,4,0,spot,4588,918,918,4,4588,3670,2128,2128,0,,3819,4,ZEN36;ZEN40;ZEN48;ZEN49,ZEN36;ZEN40;ZEN48;ZEN49,True,True,True,,ok,task,False
uni_v1,READ,shipped,patient,0,-1,0,slide,2,1,1691,1,3819,2128,2128,2128,0,,4588,2,ZEN48;ZEN49,ZEN36,False,True,True,,ok,task,False
uni_v1,READ,shipped,patient,1,-1,0,slide,2,1,2385,1,4588,2203,2128,2128,0,,3819,2,ZEN36;ZEN40,ZEN48,False,True,True,,ok,task,False
uni_v1,READ,shipped,donor,READ_specimen1,-1,0,slide,2,1,1691,1,3819,2128,2128,2128,0,,4588,2,ZEN48;ZEN49,ZEN36,False,True,True,,ok,task,False
uni_v1,READ,shipped,donor,READ_specimen7,-1,0,slide,2,1,2385,1,4588,2203,2128,2128,0,,3819,2,ZEN36;ZEN40,ZEN48,False,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,0,0,0,spot,1741,349,349,2,1741,1392,693,693,0,,1293,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,0,1,0,spot,1741,349,349,2,1741,1392,693,693,0,,1293,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,0,2,0,spot,1741,349,349,2,1741,1392,693,693,0,,1293,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,0,3,0,spot,1741,349,349,2,1741,1392,693,693,0,,1293,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,0,4,0,spot,1741,349,349,2,1741,1392,693,693,0,,1293,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,1,0,0,spot,1293,259,259,2,1293,1034,693,693,0,,1741,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,1,1,0,spot,1293,259,259,2,1293,1034,693,693,0,,1741,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,1,2,0,spot,1293,259,259,2,1293,1034,693,693,0,,1741,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,1,3,0,spot,1293,259,259,2,1293,1034,693,693,0,,1741,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,random,1,4,0,spot,1293,259,259,2,1293,1034,693,693,0,,1741,2,TENX115;TENX117,TENX115;TENX117,True,True,True,,ok,task,False
uni_v1,SKCM,shipped,patient,0,-1,0,block,27,8,351,1,1741,1059,693,693,331,27.0,1293,1,TENX117,TENX115,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,patient,0,-1,1,block,27,5,364,1,1741,1146,693,693,231,27.0,1293,1,TENX117,TENX115,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,patient,0,-1,2,block,27,6,378,1,1741,1108,693,693,255,27.0,1293,1,TENX117,TENX115,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,patient,1,-1,0,block,33,7,306,1,1293,693,693,693,294,33.0,1741,1,TENX115,TENX117,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,patient,1,-1,1,block,33,9,285,1,1293,742,693,693,266,33.0,1741,1,TENX115,TENX117,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,patient,1,-1,2,block,33,6,262,1,1293,777,693,693,254,33.0,1741,1,TENX115,TENX117,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,27,5,413,1,1741,1110,693,693,218,27.0,1293,1,TENX117,TENX115,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,donor,SKCM_hest_patient_1,-1,1,block,27,5,360,1,1741,1136,693,693,245,27.0,1293,1,TENX117,TENX115,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,donor,SKCM_hest_patient_1,-1,2,block,27,6,429,1,1741,1017,693,693,295,27.0,1293,1,TENX117,TENX115,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,33,7,274,1,1293,743,693,693,276,33.0,1741,1,TENX115,TENX117,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,donor,SKCM_hest_patient_2,-1,1,block,33,8,299,1,1293,779,693,693,215,33.0,1741,1,TENX115,TENX117,False,False,False,,ok,task,False
uni_v1,SKCM,shipped,donor,SKCM_hest_patient_2,-1,2,block,33,7,287,1,1293,728,693,693,278,33.0,1741,1,TENX115,TENX117,False,False,False,,ok,task,False
