encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
virchow2,CCRCC,shipped,random,4,0,0,0.001,4.371584699453552e-05,7.051803634391104e-05,0.4138096139146783,0.4136254949051975,-0.05830418884697919,1.8943314703170135,3.6278572482401206,False
virchow2,CCRCC,shipped,random,4,1,0,0.001,5.212274064733081e-05,8.136696501220504e-05,0.4130695835096382,0.41308056331521176,-0.09069365738482388,1.8861044577308377,3.6328814527240776,False
virchow2,CCRCC,shipped,random,4,2,0,0.001,6.0529634300126105e-05,4.4751830756712777e-05,0.41345882990362853,0.41410679859271454,-0.05658459013107964,1.8908591611854155,3.648705947949416,False
virchow2,CCRCC,shipped,random,4,3,0,0.001,6.725514922236234e-05,6.102522375915378e-05,0.41292161423144347,0.4129388634256338,-0.09653925923400436,1.8922839195853134,3.642711595712542,False
virchow2,CCRCC,shipped,random,4,4,0,0.001,7.061790668348046e-05,4.7464062923786277e-05,0.4135356560157806,0.41375552443988683,-0.04668260020551207,1.8908041120259689,3.639070690787851,False
virchow2,CCRCC,shipped,random,5,0,0,0.001,6.774361646690985e-05,4.323285697129819e-05,0.4126369099187642,0.4124115252501326,-0.08092031583448256,1.893712725397867,3.645954963033959,False
virchow2,CCRCC,shipped,random,5,1,0,0.001,3.647733194372069e-05,3.963011889035667e-05,0.41334687480655463,0.4128194646648876,-0.04373648005600944,1.8931107015043613,3.6398259973526117,False
virchow2,CCRCC,shipped,random,5,2,0,0.001,5.905853743269064e-05,7.805932508706617e-05,0.4131934644272929,0.4136395347443329,-0.05193528476056414,1.8942017885349405,3.6454860420235353,False
virchow2,CCRCC,shipped,random,5,3,0,0.001,7.990272711481674e-05,6.965293623153597e-05,0.4128529793221213,0.41273204264948093,-0.06885762066196494,1.897862425864999,3.6674940707585866,False
virchow2,CCRCC,shipped,random,5,4,0,0.001,6.253256904637833e-05,5.2840158520475564e-05,0.4136165853912628,0.41220910683690865,-0.05111422987458342,1.8890105725030457,3.6232837025661166,False
virchow2,CCRCC,shipped,patient,0,-1,0,0.001,5.502063273727648e-06,7.07637036633825e-05,0.4424089180618776,0.3612190817799732,-0.04605288078105746,2.7879092883919423,4.729641706271137,False
virchow2,CCRCC,shipped,patient,0,-1,1,0.001,0.0001244413285426343,0.00032333569212345545,0.368504325893368,0.36570305507355166,-0.07049215325341757,3.4035087114943074,6.707543582387707,False
virchow2,CCRCC,shipped,patient,0,-1,2,0.001,0.0018495945197199415,0.0010952043982363508,0.34186725923754213,0.31081821284163075,-0.19801720307060344,4.040230542712979,9.19567211316395,False
virchow2,CCRCC,shipped,patient,1,-1,0,0.001,0.00016396317404647085,3.349063784442077e-05,0.38631261917156334,0.447651646997893,-0.11946971023888997,2.328867740639182,4.655839560093336,False
virchow2,CCRCC,shipped,patient,1,-1,1,0.001,1.1260556771973726e-05,0.00024052367179174913,0.4009786255142881,0.4687141908840735,-0.09635934124501117,2.6647440943560903,5.431518055134371,False
virchow2,CCRCC,shipped,patient,1,-1,2,0.001,2.0253164556962025e-05,1.5223017202009438e-05,0.4143152015134918,0.48174200300540393,-0.06908270086320817,2.390580455450663,4.56991979127819,False
virchow2,CCRCC,shipped,patient,2,-1,0,0.001,1.3287678233760924e-05,1.859427296392711e-06,0.38634295344247604,0.4372736792293445,-0.12675793575265898,2.2716418716270517,4.427237643933139,False
virchow2,CCRCC,shipped,patient,2,-1,1,0.001,0.00020021729008225982,4.8345109706210484e-05,0.37821278687956417,0.39988379215372233,-0.09463543120829015,2.8112388867214433,6.55401101323014,False
virchow2,CCRCC,shipped,patient,2,-1,2,0.001,0.000637513696583325,0.0001878021569356638,0.3551873710275532,0.3666297764025992,-0.12040659947662663,4.284184947041312,8.4135447010771,False
