task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
IDC,shipped,virchow2,patient,scaled,1,0.8537517182130584,5.2777155047569,7.926066003532202,0.12168900343642612,0.024559278350515464,patient,False
IDC,shipped,virchow2,patient,scaled,2,0.673737323358271,4.001414353002176,9.654638109983269,0.2938586866167914,0.03240399002493765,patient,False
IDC,shipped,virchow2,patient,scaled,3,0.8478691070438158,5.910019988810453,8.157635296268293,0.047882418191902386,0.10424847476428174,patient,False
IDC,shipped,virchow2,random,abs,0,0.8810530278266058,2.0953633769230193,3.0110414995637975,0.06188167731618586,0.05706529485720835,spot,False
IDC,shipped,virchow2,random,abs,1,0.8798177096940882,2.09026182144605,3.007971254825967,0.0630202053606171,0.057162084945294664,spot,False
IDC,shipped,virchow2,random,abs,2,0.8810800867037244,2.093131010096983,2.9989697951579126,0.061770369614163836,0.057149543682111816,spot,False
IDC,shipped,virchow2,random,abs,3,0.8807090658757328,2.0945694955731655,3.0126013116002754,0.06290907818951802,0.05638185593474922,spot,False
IDC,shipped,virchow2,random,scaled,0,0.895374868973175,2.1641412574431205,2.8309373513516034,0.05957429191163981,0.04505083911518516,spot,False
IDC,shipped,virchow2,random,scaled,1,0.894784890158161,2.165268848095814,2.8345702001088986,0.060211205668029,0.04500390417380999,spot,False
IDC,shipped,virchow2,random,scaled,2,0.8963809918892542,2.1700047668182623,2.821859728661548,0.059119252785177843,0.04449975532556798,spot,False
IDC,shipped,virchow2,random,scaled,3,0.8965061482675687,2.1786345239894573,2.838990344752972,0.05938061306084219,0.04411323867158915,spot,False
LUNG,shipped,virchow2,donor,abs,LUNG_hest_patient_1,0.5901675863478438,2.0325037675308333,9.07834454205733,0.305191089311261,0.10464132434089517,block,False
LUNG,shipped,virchow2,donor,abs,LUNG_hest_patient_2,0.5803292181069959,2.048987321944895,8.667893567947091,0.14243827160493827,0.27723251028806584,block,False
LUNG,shipped,virchow2,donor,scaled,LUNG_hest_patient_1,0.586474555487431,2.4466983695156346,9.919566366851498,0.29408747189863066,0.11943797261393828,block,False
