encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
ctranspath,CCRCC,shipped,donor,INT16,-1,0,0.001,1.1841326228537596e-05,4.990642545227698e-05,0.4372267425915953,0.3701824884427256,-0.038277808764285104,2.259455981444035,4.550354186862263,False
ctranspath,CCRCC,shipped,donor,INT16,-1,1,0.001,2.061105722599418e-05,3.1191515907673116e-05,0.41534547123057064,0.35348499788608,-0.11203538409588498,2.2231940589748524,4.148165160633694,False
ctranspath,CCRCC,shipped,donor,INT16,-1,2,0.001,9.274466235146363e-05,2.495321272613849e-05,0.40895481722085125,0.3890238212814241,-0.13208784406623109,2.272728894255044,4.608817799430484,False
ctranspath,CCRCC,shipped,donor,INT17,-1,0,0.001,1.4903129657228018e-05,0.0002677824267782427,0.41064654504383047,0.3535018590654726,-0.07565343127945384,2.2354206479818406,4.146145190171132,False
ctranspath,CCRCC,shipped,donor,INT17,-1,1,0.001,9.721322099805573e-06,0.0008368200836820083,0.42312730391898695,0.32253547526303544,-0.03734667580746681,2.475846638831203,4.656744657263989,False
ctranspath,CCRCC,shipped,donor,INT17,-1,2,0.001,3.219575016097875e-05,0.0005634588563458857,0.4281500069713339,0.32810135313046285,-0.21442733201414488,2.4272653154946076,4.9772510908297605,False
ctranspath,CCRCC,shipped,donor,INT18,-1,0,0.001,7.925385396027642e-05,4.476093591047813e-05,0.41170112285808624,0.43743766188971756,-0.13846373277026075,2.2285824481336647,4.623178578724722,False
ctranspath,CCRCC,shipped,donor,INT18,-1,1,0.001,0.00014208173690932312,0.0003458799593082401,0.41074031937218763,0.4124600939963806,-0.08426153369173384,3.3808253257869865,6.806878903039014,False
ctranspath,CCRCC,shipped,donor,INT18,-1,2,0.001,7.091400270148582e-05,6.510681586978637e-05,0.39723022402574826,0.3925941888766571,-0.32813491952893004,3.0461070912535706,6.196986083877267,False
ctranspath,CCRCC,shipped,donor,INT19,-1,0,0.001,5.8977354921270794e-05,0.00030719482619240095,0.42863573487828543,0.3424855071302362,-0.10575198384654083,2.403483536326128,4.725905607310812,False
