encoder,task,design,fold,repeat,grid,n_train,n_test,n_eval_samples,pearson_pooled,pearson_within,test_resolution_group,train_has_same_resolution_group,test_resolution_uncertain,test_slides
resnet50,CCRCC,patient,0,,,55849,18371,4,0.1407928317785263,0.11839915849137468,0.40-0.50,True,False,INT13;INT14;INT15;INT24
resnet50,PRAD,random,1,1.0,,25891,36819,23,0.5181428790092468,0.3502674177718228,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,1.0,4.0,23518,39192,23,0.48845019936561584,0.3298080628235703,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,1.0,4.0,16928,39192,23,0.4817052185535431,0.32367960794838957,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,1.0,4.0,16928,39192,23,0.4847412407398224,0.32566530380519504,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,1.0,4.0,16928,36819,23,0.5147882699966431,0.3449817034423999,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,1.0,6.0,24894,37816,23,0.5059310793876648,0.33640073846319546,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,1.0,6.0,15139,37816,23,0.4935458302497864,0.3293215272395426,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,1.0,6.0,15139,37816,23,0.500984787940979,0.3305804157742481,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,1.0,6.0,15139,36819,23,0.5134972929954529,0.34045192210894565,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,1.0,10.0,25556,37154,23,0.506126344203949,0.3462260170078472,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,1.0,10.0,9687,37154,23,0.4861985743045807,0.33300489153672497,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,1.0,10.0,9687,37154,23,0.4953974783420563,0.3309845787019509,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,1.0,10.0,9687,36819,23,0.508396327495575,0.3367503062480778,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random,1,2.0,,25891,36819,23,0.5173304080963135,0.34727434937599233,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,2.0,4.0,23624,39086,23,0.48431479930877686,0.3223687985474648,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,2.0,4.0,17233,39086,23,0.47211697697639465,0.315119052487628,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,2.0,4.0,17233,39086,23,0.4840318262577057,0.31817987014296584,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,2.0,4.0,17233,36819,23,0.5144627094268799,0.34366885937264424,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,2.0,6.0,24887,37823,23,0.4833275079727173,0.3200151839820825,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,2.0,6.0,15482,37823,23,0.4647114872932434,0.308845721257891,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,2.0,6.0,15482,37823,23,0.4808702766895294,0.3163316230157026,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,2.0,6.0,15482,36819,23,0.5124965906143188,0.3443641169182956,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,2.0,10.0,25481,37229,23,0.5148782134056091,0.3437387501061692,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,2.0,10.0,9699,37229,23,0.4839340150356293,0.3215819652702498,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,2.0,10.0,9699,37229,23,0.5024681687355042,0.33379995067330565,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,2.0,10.0,9699,36819,23,0.5058754086494446,0.3359784669834493,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random,1,3.0,,25891,36819,23,0.5158828496932983,0.3479281515587608,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,3.0,4.0,23625,39085,23,0.47355762124061584,0.3173836155771278,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,3.0,4.0,17221,39085,23,0.4705142080783844,0.3184104768049134,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,3.0,4.0,17221,39085,23,0.472960501909256,0.31451689537047695,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,3.0,4.0,17221,36819,23,0.5125027894973755,0.3440856083304338,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,3.0,6.0,24835,37875,23,0.4859886169433594,0.33314600678003875,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,3.0,6.0,14891,37875,23,0.4732155203819275,0.32512316964688176,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,3.0,6.0,14891,37875,23,0.4808454215526581,0.32565272775843096,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,3.0,6.0,14891,36819,23,0.5118837952613831,0.34193216670466514,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,3.0,10.0,25501,37209,23,0.506873369216919,0.3377791612475868,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,3.0,10.0,10054,37209,23,0.4760652780532837,0.3079282494408645,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,3.0,10.0,10054,37209,23,0.4954175651073456,0.3283136812072125,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,3.0,10.0,10054,36819,23,0.5067071914672852,0.33250623671750473,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random,1,4.0,,25891,36819,23,0.5186072587966919,0.3522866619839941,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,4.0,4.0,23746,38964,23,0.4830903708934784,0.3146566125855821,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,4.0,4.0,17029,38964,23,0.47331392765045166,0.30520838290812335,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,4.0,4.0,17029,38964,23,0.4817892014980316,0.3133615042170024,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,4.0,4.0,17029,36819,23,0.5150907635688782,0.348123367326739,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,4.0,6.0,24776,37934,23,0.5050141215324402,0.34953279097827716,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,4.0,6.0,15167,37934,23,0.490390807390213,0.3363537457350985,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,4.0,6.0,15167,37934,23,0.5016964673995972,0.3433848143819436,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,4.0,6.0,15167,36819,23,0.5132624506950378,0.343899739448629,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked,1,4.0,10.0,25411,37299,23,0.5085045099258423,0.3348595876246691,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_buffered,1,4.0,10.0,9835,37299,23,0.4835817217826843,0.31531529063257674,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,blocked_matched,1,4.0,10.0,9835,37299,23,0.49924200773239136,0.3265418849163688,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,random_matched,1,4.0,10.0,9835,36819,23,0.506956934928894,0.337989268524714,0.15-0.23;0.30-0.40;>0.50,True,True,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162
resnet50,PRAD,slide_out,MEND139,0.0,,25891,3749,1,0.12787069380283356,0.12787068996578455,0.30-0.40,True,True,MEND139
resnet50,PRAD,slide_out,MEND139,1.0,,25891,3749,1,0.12812060117721558,0.12812060759111774,0.30-0.40,True,True,MEND139
resnet50,PRAD,slide_out,MEND139,2.0,,25891,3749,1,0.12490656226873398,0.12490655730245635,0.30-0.40,True,True,MEND139
resnet50,PRAD,slide_out,MEND139,3.0,,25891,3749,1,0.12506888806819916,0.1250688835699111,0.30-0.40,True,True,MEND139
resnet50,PRAD,slide_out,MEND139,4.0,,25891,3749,1,0.12414110451936722,0.12414110614918172,0.30-0.40,True,True,MEND139
resnet50,PRAD,slide_out,MEND140,0.0,,25891,1935,1,0.4282027781009674,0.42820281177759173,0.30-0.40,True,True,MEND140
resnet50,PRAD,slide_out,MEND140,1.0,,25891,1935,1,0.4415874183177948,0.44158744156360624,0.30-0.40,True,True,MEND140
resnet50,PRAD,slide_out,MEND140,2.0,,25891,1935,1,0.4292775094509125,0.4292775377631187,0.30-0.40,True,True,MEND140
resnet50,PRAD,slide_out,MEND140,3.0,,25891,1935,1,0.42580074071884155,0.4258007287979126,0.30-0.40,True,True,MEND140
resnet50,PRAD,slide_out,MEND140,4.0,,25891,1935,1,0.4249395430088043,0.42493952959775927,0.30-0.40,True,True,MEND140
resnet50,PRAD,slide_out,MEND141,0.0,,25891,1794,1,0.42907485365867615,0.4290748557448387,0.30-0.40,True,True,MEND141
resnet50,PRAD,slide_out,MEND141,1.0,,25891,1794,1,0.4130803048610687,0.4130802609026432,0.30-0.40,True,True,MEND141
resnet50,PRAD,slide_out,MEND141,2.0,,25891,1794,1,0.4082556962966919,0.4082556580007076,0.30-0.40,True,True,MEND141
resnet50,PRAD,slide_out,MEND141,3.0,,25891,1794,1,0.41212067008018494,0.4121206995844841,0.30-0.40,True,True,MEND141
resnet50,PRAD,slide_out,MEND141,4.0,,25891,1794,1,0.3863247334957123,0.3863247361779213,0.30-0.40,True,True,MEND141
resnet50,PRAD,slide_out,MEND142,0.0,,25891,2997,1,0.29841428995132446,0.29841429486870763,0.30-0.40,True,True,MEND142
resnet50,PRAD,slide_out,MEND142,1.0,,25891,2997,1,0.30043739080429077,0.3004373754560947,0.30-0.40,True,True,MEND142
resnet50,PRAD,slide_out,MEND142,2.0,,25891,2997,1,0.296069473028183,0.29606947109103204,0.30-0.40,True,True,MEND142
resnet50,PRAD,slide_out,MEND142,3.0,,25891,2997,1,0.30090054869651794,0.3009005373716354,0.30-0.40,True,True,MEND142
resnet50,PRAD,slide_out,MEND142,4.0,,25891,2997,1,0.3031005561351776,0.3031005308032036,0.30-0.40,True,True,MEND142
resnet50,PRAD,slide_out,MEND143,0.0,,25891,3816,1,0.21275772154331207,0.21275774031877517,0.30-0.40,True,True,MEND143
resnet50,PRAD,slide_out,MEND143,1.0,,25891,3816,1,0.21043653786182404,0.21043653324246406,0.30-0.40,True,True,MEND143
resnet50,PRAD,slide_out,MEND143,2.0,,25891,3816,1,0.21689000725746155,0.21689000785350798,0.30-0.40,True,True,MEND143
resnet50,PRAD,slide_out,MEND143,3.0,,25891,3816,1,0.21374475955963135,0.21374475061893464,0.30-0.40,True,True,MEND143
resnet50,PRAD,slide_out,MEND143,4.0,,25891,3816,1,0.2154686003923416,0.2154685989022255,0.30-0.40,True,True,MEND143
resnet50,PRAD,slide_out,MEND144,0.0,,25891,4074,1,0.09923210740089417,0.09923211082816125,0.30-0.40,True,True,MEND144
resnet50,PRAD,slide_out,MEND144,1.0,,25891,4074,1,0.10185349732637405,0.101853486597538,0.30-0.40,True,True,MEND144
resnet50,PRAD,slide_out,MEND144,2.0,,25891,4074,1,0.09777791798114777,0.09777792477980256,0.30-0.40,True,True,MEND144
resnet50,PRAD,slide_out,MEND144,3.0,,25891,4074,1,0.09598501026630402,0.09598500214517117,0.30-0.40,True,True,MEND144
resnet50,PRAD,slide_out,MEND144,4.0,,25891,4074,1,0.08611013740301132,0.08611013727262616,0.30-0.40,True,True,MEND144
resnet50,PRAD,slide_out,MEND145,0.0,,25891,1418,1,0.3409782350063324,0.3409782153367996,0.30-0.40,True,True,MEND145
resnet50,PRAD,slide_out,MEND145,1.0,,25891,1418,1,0.350452184677124,0.3504521694779396,0.30-0.40,True,True,MEND145
resnet50,PRAD,slide_out,MEND145,2.0,,25891,1418,1,0.32938992977142334,0.3293899329006672,0.30-0.40,True,True,MEND145
resnet50,PRAD,slide_out,MEND145,3.0,,25891,1418,1,0.3374116122722626,0.3374115788936615,0.30-0.40,True,True,MEND145
resnet50,PRAD,slide_out,MEND145,4.0,,25891,1418,1,0.33993425965309143,0.3399342986941338,0.30-0.40,True,True,MEND145
resnet50,PRAD,slide_out,MEND146,0.0,,25891,1964,1,0.1932067722082138,0.1932067568600178,0.30-0.40,True,True,MEND146
resnet50,PRAD,slide_out,MEND146,1.0,,25891,1964,1,0.18107225000858307,0.18107223983854057,0.30-0.40,True,True,MEND146
resnet50,PRAD,slide_out,MEND146,2.0,,25891,1964,1,0.1903565376996994,0.19035654537379743,0.30-0.40,True,True,MEND146
resnet50,PRAD,slide_out,MEND146,3.0,,25891,1964,1,0.1746114194393158,0.17461142189800738,0.30-0.40,True,True,MEND146
resnet50,PRAD,slide_out,MEND146,4.0,,25891,1964,1,0.20501333475112915,0.20501333912834524,0.30-0.40,True,True,MEND146
resnet50,PRAD,slide_out,MEND147,0.0,,25891,2335,1,0.2211076021194458,0.22110758289694787,0.30-0.40,True,True,MEND147
resnet50,PRAD,slide_out,MEND147,1.0,,25891,2335,1,0.21300466358661652,0.21300464697182178,0.30-0.40,True,True,MEND147
resnet50,PRAD,slide_out,MEND147,2.0,,25891,2335,1,0.21624113619327545,0.21624112144112587,0.30-0.40,True,True,MEND147
resnet50,PRAD,slide_out,MEND147,3.0,,25891,2335,1,0.20782166719436646,0.20782168736681342,0.30-0.40,True,True,MEND147
resnet50,PRAD,slide_out,MEND147,4.0,,25891,2335,1,0.22184978425502777,0.221849766895175,0.30-0.40,True,True,MEND147
resnet50,PRAD,slide_out,MEND148,0.0,,25891,1633,1,0.20494204759597778,0.2049420503154397,0.30-0.40,True,True,MEND148
resnet50,PRAD,slide_out,MEND148,1.0,,25891,1633,1,0.1934262067079544,0.19342619473114608,0.30-0.40,True,True,MEND148
resnet50,PRAD,slide_out,MEND148,2.0,,25891,1633,1,0.20084135234355927,0.20084134990349412,0.30-0.40,True,True,MEND148
resnet50,PRAD,slide_out,MEND148,3.0,,25891,1633,1,0.18858176469802856,0.18858175844885408,0.30-0.40,True,True,MEND148
resnet50,PRAD,slide_out,MEND148,4.0,,25891,1633,1,0.21764759719371796,0.21764758851379157,0.30-0.40,True,True,MEND148
resnet50,PRAD,slide_out,MEND149,0.0,,25891,1851,1,0.35638320446014404,0.3563832080364227,0.30-0.40,True,True,MEND149
resnet50,PRAD,slide_out,MEND149,1.0,,25891,1851,1,0.35526058077812195,0.35526057332754135,0.30-0.40,True,True,MEND149
resnet50,PRAD,slide_out,MEND149,2.0,,25891,1851,1,0.3569088280200958,0.356908817589283,0.30-0.40,True,True,MEND149
resnet50,PRAD,slide_out,MEND149,3.0,,25891,1851,1,0.3622240424156189,0.3622240349650383,0.30-0.40,True,True,MEND149
resnet50,PRAD,slide_out,MEND149,4.0,,25891,1851,1,0.35374343395233154,0.3537434482574463,0.30-0.40,True,True,MEND149
resnet50,PRAD,slide_out,MEND150,0.0,,25891,1751,1,0.5064177513122559,0.5064177560806274,0.30-0.40,True,True,MEND150
resnet50,PRAD,slide_out,MEND150,1.0,,25891,1751,1,0.5115576386451721,0.511557659804821,0.30-0.40,True,True,MEND150
