encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_T,n_C,n_E,weighting,auc,auc_holdout,clip_rate,clip_rate_test,no_support,K,converged,n_eff,n_eff_frac,w_C_min,w_C_max,all_positive_finite,difference_list,clip_value,frac_joined,detail,_source,superseded_label_set
hoptimus0,CCRCC,shipped,random,2,3,0,spot,35996,12693,10756,W1,0.560963403371029,0.5010751690842542,0.0050421492161033,0.010691706954258,0,,True,12100.560325088809,0.9533254805868436,0.3538135957528268,2.031609506066366,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",2.031609506066366,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,3,0,spot,35996,12693,10756,W1b,0.5058188878990066,0.4895923897018559,0.0050792011019283,0.0054026503567787,0,,True,11610.374837380168,0.9995157401325904,0.8831680010739276,1.2876482533936169,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",1.2876482533936169,0.9137276642927205,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,3,0,spot,35996,12693,10756,none_sub,,,0.0,0.0,0,,True,11616.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9137276642927205,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,3,0,spot,35996,12693,10756,W2,,,0.0,0.0,0,,True,12693.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,3,0,spot,35996,12693,10756,W3,,,0.0,0.0,0,12693.0,True,12693.0,1.0,1.0,1.0,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,4,0,spot,35996,12693,10756,none,,,0.0,0.0,0,,True,12693.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,4,0,spot,35996,12693,10756,W1,0.5597012473266246,0.5035162423479163,0.0050421492161033,0.0071587950911119,0,,True,12128.389517247337,0.9555179640153892,0.4853345096151628,2.133578031818216,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",2.133578031818216,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,4,0,spot,35996,12693,10756,W1b,0.5054293582267917,0.4960546160878725,0.0050030190632278,0.0063492063492063,0,,True,11584.181961863433,0.9992393652948705,0.6837586801882697,1.258480484799333,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",1.258480484799333,0.9108277538487782,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,4,0,spot,35996,12693,10756,none_sub,,,0.0,0.0,0,,True,11593.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9108277538487782,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,4,0,spot,35996,12693,10756,W2,,,0.0,0.0,0,,True,12693.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,4,0,spot,35996,12693,10756,W3,,,0.0,0.0,0,12693.0,True,12693.0,1.0,1.0,1.0,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,0,0,spot,35996,13420,7122,none,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,0,0,spot,35996,13420,7122,W1,0.5619685816414033,0.490171927961092,0.0050670640834575,0.0127773097444538,0,,True,12769.980438932114,0.9515633710083544,0.7167672408886431,3.3513834911718283,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",3.3513834911718283,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,0,0,spot,35996,13420,7122,W1b,0.5081032388338648,0.4936568188856736,0.0050757265656979,0.0043110084680523,0,,True,12198.601354184322,0.998657499319224,0.030059960879673,2.047805034757143,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",2.047805034757143,0.9108168630123648,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,0,0,spot,35996,13420,7122,none_sub,,,0.0,0.0,0,,True,12215.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9108168630123648,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,0,0,spot,35996,13420,7122,W2,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,0,0,spot,35996,13420,7122,W3,,,0.0,0.0,0,13420.0,True,13420.0,1.0,1.0,1.0,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,1,0,spot,35996,13420,7122,none,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,1,0,spot,35996,13420,7122,W1,0.5587460361902059,0.4879703577964795,0.0050670640834575,0.0096882898062342,0,,True,12829.138837748022,0.9559715974476916,0.6413595348621014,3.223522027886653,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",3.223522027886653,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,1,0,spot,35996,13420,7122,W1b,0.5073055154269964,0.4963100026897887,0.0050529747351263,0.0066440049443757,0,,True,12258.28844588691,0.9990455131122176,1.2952576907180895,2.101950196980906,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",2.101950196980906,0.9123746470645506,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,1,0,spot,35996,13420,7122,none_sub,,,0.0,0.0,0,,True,12270.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9123746470645506,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,1,0,spot,35996,13420,7122,W2,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,1,0,spot,35996,13420,7122,W3,,,0.0,0.0,0,13420.0,True,13420.0,1.0,1.0,1.0,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,2,0,spot,35996,13420,7122,none,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,2,0,spot,35996,13420,7122,W1,0.5626575113489363,0.4944537004835042,0.0050670640834575,0.009828699803426,0,,True,12791.815893811216,0.9531904540842931,0.7120781025862186,3.3227817536450126,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",3.3227817536450126,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,2,0,spot,35996,13420,7122,W1b,0.5081425675124148,0.4980669982256492,0.0050608113623377,0.0055598455598455,0,,True,12233.338624607735,0.998558372753876,1.286032121542047,2.0084297602398724,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",2.0084297602398724,0.9115957550384578,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,2,0,spot,35996,13420,7122,none_sub,,,0.0,0.0,0,,True,12251.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9115957550384578,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,2,0,spot,35996,13420,7122,W2,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,2,0,spot,35996,13420,7122,W3,,,0.0,0.0,0,13420.0,True,13420.0,1.0,1.0,1.0,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,3,0,spot,35996,13420,7122,none,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,3,0,spot,35996,13420,7122,W1,0.5647762898363669,0.4966064305686165,0.0050670640834575,0.0088458298230834,0,,True,12714.457646908444,0.947426054166054,0.6745178783367989,3.392842544700043,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",3.392842544700043,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,3,0,spot,35996,13420,7122,W1b,0.5101316956610619,0.4974933931034455,0.0050645319392256,0.0060120240480961,0,,True,12226.048732913348,0.9986970048123958,1.5082023307762171,2.133716822286783,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",2.133716822286783,0.9117417972933504,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,3,0,spot,35996,13420,7122,none_sub,,,0.0,0.0,0,,True,12242.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9117417972933504,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,3,0,spot,35996,13420,7122,W2,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,3,0,spot,35996,13420,7122,W3,,,0.0,0.0,0,13420.0,True,13420.0,1.0,1.0,1.0,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,4,0,spot,35996,13420,7122,none,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,4,0,spot,35996,13420,7122,W1,0.5647541506743655,0.4928896879633687,0.0050670640834575,0.009828699803426,0,,True,12727.289518321735,0.9483822293831398,0.7331565634392567,3.482604437687193,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",3.482604437687193,,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,4,0,spot,35996,13420,7122,W1b,0.5110545217269027,0.5027637011054604,0.0050016398819285,0.0067422617223414,0,,True,12168.37379628531,0.9977348143887594,1.0001022638793349,2.255651356999497,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",2.255651356999497,0.9114010320319346,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,4,0,spot,35996,13420,7122,none_sub,,,0.0,0.0,0,,True,12196.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9114010320319346,,a3_weights__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,4,0,spot,35996,13420,7122,W2,,,0.0,0.0,0,,True,13420.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__hoptimus0__main.csv,False
